source_id,dist_pc,phot_g_mean_mag,bp_rp,v_rel_kms,t_enc_myr,d_min_pc,d_min_au,v_esc_at_dmin_kms,within_reservoir,capturable,focusing_factor,transfers
3683788678071683072,73.27710048133844,10.633372,1.1949997,16.992614602686682,-2.025608548836214,18.229457053339093,3760095.42259232,0.013033466071692312,False,False,1.0000005883007963,False
3850847890679748736,54.80722919608597,7.649544,0.8107352,53.23479759926643,-0.3958848995241729,18.22976843020613,3760159.648681392,0.013033354760976067,False,False,1.0000000599406185,False
3705830175356997632,53.50107374013928,7.4311066,0.71420383,45.55699513759419,-0.2613950348905632,18.231862167873476,3760591.513075162,0.013032606367612958,False,False,1.0000000818375114,False
6295231701455889920,48.72823067965404,12.552869,2.4322224,83.37191350039218,-0.3127843862992597,18.2385813552336,3761977.4449524754,0.013030205506796844,False,False,1.0000000244265983,False
3771533721761978496,31.717676547883404,10.879484,2.0340567,17.55989448385852,-0.0026251252958342,18.244534247506014,3763205.317122184,0.013028079562201799,False,False,1.00000055044889,False
3906184558558902400,56.861442953766,13.97017,,36.17150679430073,-0.238910251230286,18.246907046141704,3763694.741972452,0.013027232459337526,False,False,1.0000001297093026,False
3462945170563600640,45.72544986536137,12.971836,2.2937784,89.9182520066692,-0.278411635783457,18.2545584486344,3765272.9570232355,0.013024501989404498,False,False,1.0000000209810174,False
876736488792109696,42.34628537558491,15.1069765,3.0758343,24.90310020775409,-1.1791732871026182,18.270994803357897,3768663.198541625,0.013018642333057667,False,False,1.0000002732905149,False
1508886439891509248,11.160430452244624,9.027913,2.0562,51.44325864332147,-0.5020957385782243,18.282126575208565,3770959.2913028393,0.013014678280449101,False,False,1.0000000640044149,False
3805698301111293696,62.21945891134329,14.834048,2.4550514,17.894682688204963,-1.095203021528496,18.287366586176987,3772040.1211486785,0.013012813552070434,False,False,1.0000005288036096,False
4013281045554253184,52.9285720581113,10.62561,1.4246368,20.058805587593188,-0.7503704187105035,18.31388596210041,3777510.135078765,0.013003388553112191,False,False,1.0000004202453738,False
3063201466129222144,49.14176404273714,7.08925,1.1170139,24.16868869721072,-1.307920106800605,18.32101668072384,3778980.951372267,0.013000857783927297,False,False,1.0000002893595628,False
