source_id,ra,dec,dist_pc,phot_g_mean_mag,bp_rp,sep_now_pc,v_rel_kms,t_enc_myr,d_min_pc,abs_g,lum_class,dest_score,cross_yr_0.001c,cross_yr_0.01c,cross_yr_0.1c,known_planet_host,n_planets,has_temperate_planet,has_hycean_candidate,host_name
5951824121022278144,262.1701639221161,-46.89910489864381,4.552775172255158,8.336431,2.4648557,38.70722191829544,14.29210016946575,-2.54711089346875,10.590030356367446,10.045049978702645,main_sequence,1.492481307921456,34540.05965122916,3454.0059651229158,345.40059651229154,True,1,False,False,GJ 674
772430527947893632,175.43249920718978,42.75157375642011,11.02662222741697,10.582106,2.778369,29.70824093775928,15.454987261169023,-0.4346108969762125,28.903115409163437,10.369893520598342,main_sequence,1.4869391421294647,94269.35492574965,9426.935492574965,942.6935492574964,True,2,True,False,GJ 1148
6173120554255287808,211.01354372732823,-30.014159345875477,31.606922483162865,12.070422,2.420125,31.43116653292257,47.95132762011467,-0.5126893274606658,18.86195336090614,9.571510943397332,main_sequence,1.4867191381711047,61519.46427921979,6151.946427921979,615.1946427921979,True,1,False,False,TOI-4559
999747822484300800,90.29510135819427,59.59306278611283,7.733868235854992,10.417205,2.7911243,37.4012120653826,16.072387968622298,-0.409614353524862,36.79017933321706,10.975221157001707,main_sequence,1.4850189290529876,119993.51710872889,11999.351710872888,1199.9351710872888,True,1,True,False,GJ 3378
5673934548598976256,149.99181347970926,-16.159817432571124,38.58584339739699,14.28447,2.8060827,21.51070943613529,94.5363383163298,-0.0640845122096019,20.59906036063086,11.352330013181,main_sequence,1.4826034781421236,67185.14958624856,6718.514958624855,671.8514958624855,True,1,False,False,TOI-6478
5452743423618768000,164.64325727434309,-31.144350901047694,20.394370622725056,10.933641,2.347169,25.77571690997284,40.175158271544895,-0.1697328474808321,24.81435133769644,9.386089463084055,main_sequence,1.4739311405379558,80933.59004351227,8093.359004351228,809.3359004351228,True,1,False,False,GJ 3634
602498085299079680,128.69128464600638,11.489591127268987,44.71616298316263,12.804064,2.301982,31.21685225472259,33.441228255965044,-0.526796806188139,25.492844319966427,9.551741347917272,main_sequence,1.463964991444155,83146.53819303811,8314.65381930381,831.4653819303811,True,2,False,False,TOI-5489
3855208897392952192,157.22878342623204,0.8377468877660948,7.037538214799483,8.675959,2.2955694,31.347629529314226,14.904644147156167,-0.21807198133494,31.170886969075745,9.438855169277424,main_sequence,1.4624273557903735,101665.83655222916,10166.583655222916,1016.6583655222917,True,1,False,False,GJ 393
1428427236986209024,246.3558883328168,54.30333866560462,6.478770723334836,9.139769,2.2954597,36.81508212427712,22.21830456698956,-1.2372824602221704,23.767937667176096,10.08230594496575,main_sequence,1.4624007883468413,77520.645095918,7752.0645095918,775.20645095918,True,1,False,False,GJ 625
654687847820642560,119.77347532185622,15.39120115360942,29.396871955522023,11.360213,2.295456,30.650649155505526,24.91841527662184,-1.0199278588942726,16.243984659503763,9.018707396362714,main_sequence,1.4623998921167303,52980.792333192796,5298.079233319279,529.8079233319279,True,1,False,False,GJ 3470
5738284016370287616,142.17345094046755,-12.167219226333478,33.014020983901815,11.308443,2.2405186,22.51723457644471,55.61713274612701,-0.0828438401269428,22.018655158822494,8.714950885047896,main_sequence,1.4480011762782126,71815.24859069868,7181.524859069868,718.1524859069868,True,1,False,False,TOI-620
5605438925569442432,111.65703095378969,-30.552171859726773,18.88177913891193,13.101828,2.9727983,36.09150929069938,23.9807335296786,-1.1246860608512927,23.27563507575877,11.721613433185418,main_sequence,1.4441887722889635,75914.96878510505,7591.496878510506,759.1496878510505,True,1,False,False,TOI-6716
604215144503584640,137.20147861493518,11.862277031818936,21.804288102969924,13.770329,3.0266027,23.75594733584582,50.86312825816204,-0.2608950653345681,19.49779690597593,12.077619441077275,main_sequence,1.4275557087195865,63593.3085682831,6359.33085682831,635.933085682831,True,1,False,False,K2-415
3187115498866675456,75.4868052125233,-6.948587409027854,5.374996643902874,10.649305,3.0327492,39.12390432264793,31.935701565234595,-0.920737554843037,25.02679424124788,11.997414012908221,main_sequence,1.4255333895687627,81626.48612730256,8162.648612730255,816.2648612730255,True,2,False,False,GJ 3323
3695235654973028736,188.2782774210235,-1.9532919056031528,64.78994952856377,12.845818,2.1150084,31.099281034410808,15.306303672689172,-1.787672262393494,13.566662400861684,8.788279791851911,main_sequence,1.4073771931888048,44248.53497347156,4424.853497347156,442.48534973471556,True,1,False,False,K2-257
4572835535272627712,254.5363043963596,25.74190129542793,10.39140880950312,8.823617,2.1124458,37.54874079469251,30.86647029931545,-0.0599714131353612,37.50098564252401,8.740244846084869,main_sequence,1.4064432084780312,122311.85723597603,12231.185723597604,1223.1185723597603,True,1,False,False,GJ 649
1472903753640492160,200.24446675765552,34.27762309069041,16.658501840977507,9.772747,2.090705,26.64941043232854,60.869344259670186,-0.2661139066919069,20.874775326835067,8.664567294193848,main_sequence,1.3983618009276921,68084.41153913841,6808.441153913841,680.8441153913841,True,1,False,False,GJ 508.2
2940856402123426176,92.64357908167638,-21.86782311323394,5.761231991098029,7.3134713,2.0742784,37.8141680727792,20.95709942221597,-0.4267954423333301,36.69105884506929,8.510894482081941,main_sequence,1.3920724442471095,119670.2293127478,11967.02293127478,1196.702293127478,True,2,False,False,GJ 229
