Unnamed: 0.1,Unnamed: 0,Names,Class,[H/Fe],[C/Fe],[O/Fe],[Na/Fe],[Mg/Fe],[Al/Fe],[Si/Fe],[P/Fe],[S/Fe],[K/Fe],[Ca/Fe],[Ti/Fe],[Cr/Fe],[Mn/Fe],[Fe/Fe],[Co/Fe],[Ni/Fe],[Cu/Fe],[Zn/Fe],[He/Fe],[Li/Fe],[Be/Fe],[B/Fe],[N/Fe],[F/Fe],[Ne/Fe],[Cl/Fe],[Ar/Fe],[Sc/Fe],[V/Fe],[Ga/Fe],[Ge/Fe]
850,850,Denver,CL,-1.8327,-2.0547,0.7896,-1.0637,0.22052,-0.8897,0.2523,-2.0667,-0.7647,-2.1707,-1.0637,-2.3337,-1.7857,-1.9097,0.0,-2.5697,-1.2777,,,,,,,,,,,,,,,
851,851,Drake_Creek,CL,,,,,0.19936,-0.9613,0.2267,-2.0873,,-2.2203,-1.0853,-2.4733,34.6967,-1.9223,0.0,,,,,,,,,,,,,,,,,
852,852,Girgenti,CL,-1.1632,-2.2262,0.7327,-1.1612,0.14804,-0.9852,0.1898,-2.0952,-0.7573,-2.2972,-1.1132,-2.4472,-1.8152,-1.9312,0.0,-2.5492,-1.3242,,,,,,,,,,,,,,,
853,853,Holbrook,CL,-0.2539,-1.139,0.8191,-1.047,0.21294,-0.91,0.246,-2.035,-0.774,-2.124,-1.048,-2.388,-1.729,-1.871,0.0,-2.636,-1.304,,,,,,,,,,,,,,,
854,854,Holbrook,CL,,,,,0.26134,-0.926,0.279,-2.111,,-2.217,-1.045,-2.438,34.739,-1.863,0.0,,,,,,,,,,,,,,,,,
855,855,Jackalsfontein,CL,,,,,0.18637,-0.9829,0.2131,-2.1049,,-2.3729,-1.0899,-2.4749,34.6931,-1.9389,0.0,,,,,,,,,,,,,,,,,
856,856,Karkh,CL,-0.9771,-2.3811,0.7522,-1.1311,0.18961,-0.9561,0.2059,-2.0921,-0.7076,-2.2761,-1.1481,-2.4261,-1.7681,-1.9631,0.0,-2.5951,-1.1591,,,,,,,,,,,,,,,
857,857,Kokubunji,CL,,,0.7461,-1.2016,0.197887,-1.1196,0.1994,-2.1856,-0.7775,-2.3836,-1.1076,-2.4746,-1.8046,-1.8016,0.0,-2.6766,-1.3616,,,,,,,,,,,,,,,
858,858,Kunashak,CL,-1.3687,-1.5907,0.7747,-1.1137,0.20192,-0.9137,0.2323,-2.0267,-0.7957,-2.1847,-1.0767,-2.4137,-1.7467,-1.8977,0.0,-2.5157,-1.2797,,,,,,,,,,,,,,,
859,859,Kuttippuram,CL,-1.0526,-2.0946,0.7341,-1.0916,0.15071,-0.9996,0.1924,-2.3886,-0.6919,-2.1436,-1.0896,-2.3736,-1.7986,-1.9766,0.0,-2.6096,-1.2366,,,,,,,,,,,,,,,
860,860,Kyle,CL,-0.2137,-2.184,0.8082,-1.204,0.17647,-0.961,0.224,-2.154,-0.749,-2.352,-1.126,-2.443,-1.722,-1.941,0.0,-2.653,-1.264,,,,,,,,,,,,,,,
861,861,Kyushu,CL,-0.9684,-1.2934,0.7673,-1.1214,0.19382,-0.9314,0.2256,-2.2144,-0.7736,-2.3124,-1.0824,-2.4174,-1.7504,-1.9134,0.0,-2.5864,-1.3134,,,,,,,,,,,,,,,
862,862,Kyushu,CL,,,,,0.21321,-0.9281,0.2429,-2.1071,,-2.2221,-1.0721,-2.4681,34.7029,-1.9011,0.0,,,,,,,,,,,,,,,,,
863,863,La_Criolla,CL,-1.1686,,0.7698,-1.1036,0.1976,-0.9536,0.2244,-2.1236,-0.8106,-2.3136,-1.0426,-2.3836,-1.7506,-1.9406,0.0,-2.6656,-1.2736,,,,,,,,,,,,,,,
864,864,LAigle,CL,-0.8172,-1.6112,0.7446,-1.1202,0.1696,-0.9772,0.2038,-2.0142,-0.7365,-2.2042,-1.0992,-2.4342,-1.8102,-1.9842,0.0,-2.5362,-1.2692,,,,,,,,,,,,,,,
865,865,Leedey,CL,-1.8528,-1.7738,0.7595,-1.0888,0.19388,-0.9648,0.2292,-2.1928,-0.734,-2.2288,-1.0858,-2.4208,-1.7628,-1.9168,0.0,-2.5898,-1.2838,,,,,,,,,,,,,,,
866,866,Leedey,CL,,,,,0.20593,-0.9655,0.2345,-2.1085,,-2.2635,-1.0805,-2.4695,34.6845,-1.9165,0.0,,,,,,,,,,,,,,,,,
867,867,Linum,CL,-1.7119,,0.7507,-1.2489,0.15934,-0.7383,0.2141,-2.3749,-0.6828,,-1.1259,-2.3589,-2.0519,-1.9619,0.0,,-1.2779,,,,,,,,,,,,,,,
868,868,Louisville,CL,-2.0888,-1.9128,0.7431,-1.1438,0.17108,-0.9698,0.2042,-2.2068,-0.7764,-2.2428,-1.1048,-2.3998,-1.7518,-1.9178,0.0,-2.4788,-1.2628,,,,,,,,,,,,,,,
869,869,Louisville,CL,-1.3457,-2.0457,0.8024,-1.0767,0.23238,-0.9287,0.2633,-2.1397,-0.8277,-2.1997,-1.0617,-2.3567,-1.7087,-1.8627,0.0,-2.5597,-1.2467,,,,,,,,,,,,,,,
870,870,Marion_(Iowa),CL,-0.3342,-1.0785,0.7951,-1.0615,0.20095,-0.9145,0.2395,-2.1285,-0.7424,-2.2105,-1.0395,-2.4395,-1.7695,-1.8735,0.0,-2.5705,-1.3095,,,,,,,,,,,,,,,
871,871,Marion_(Iowa),CL,,,,,0.181,-0.9772,0.2038,-2.1062,,-2.2912,-1.1062,-2.4892,34.6838,-1.9352,0.0,,,,,,,,,,,,,,,,,
872,872,Maryville,CL,-1.9443,-1.7173,0.7673,-1.0923,0.19901,-0.9453,0.2307,-2.0813,-0.8013,-2.3613,-1.0903,-2.4153,-1.7823,-1.9113,0.0,-2.5843,-1.2673,,,,,,,,,,,,,,,
873,873,Mern,CL,,,0.7826,-0.9881,0.23054,-1.1831,0.2619,-2.7281,-0.725,-1.9941,-1.0241,-2.2481,-2.3111,-2.1971,0.0,,-1.3071,,,,,,,,,,,,,,,
874,874,MET78005,CL,-1.049,,0.7678,-1.193,0.19948,-0.989,0.218,-2.548,-0.851,-2.273,-1.065,-2.502,-1.79,-1.86,0.0,-3.069,-1.323,,,,,,,,,,,,,,,
875,875,Minas_Gerais,CL,-0.7633,-1.3196,0.765,-1.1106,0.18807,-0.9266,0.2144,-1.9896,-0.8216,-2.2326,-1.0496,-2.4246,-1.7046,-1.9086,0.0,-2.6726,-1.2426,,,,,,,,,,,,,,,
876,876,Mocs,CL,,,0.7356,-1.2703,0.186604,-0.9823,0.1877,-2.1903,-0.7744,-2.4463,-1.1283,-2.5203,-1.8453,-1.8893,0.0,-2.7253,-1.2663,,,,,,,,,,,,,,,
877,877,Modoc_(1905),CL,-1.0458,-1.0828,0.7807,-1.1018,0.20912,-0.9218,0.2382,-2.0918,-0.7688,-2.2568,-1.0628,-2.4448,-1.7398,-1.8778,0.0,-2.5758,-1.2658,,,,,,,,,,,,,,,
878,878,Modoc_(1905),CL,,,,,0.19912,-0.9678,0.2222,-2.0658,,-2.2498,-1.0858,-2.4688,34.6922,-1.9328,0.0,,,,,,,,,,,,,,,,,
879,879,Monze,CL,,,,,0.19936,-0.9402,0.2328,-2.0742,,-2.2302,-1.0792,-2.4752,34.6928,-1.9262,0.0,,,,,,,,,,,,,,,,,
880,880,Muizenberg,CL,,,,,0.20939,-0.9551,0.2359,-2.0001,,-2.2581,-1.0711,-2.4601,34.7259,-1.9111,0.0,,,,,,,,,,,,,,,,,
881,881,Nashville,CL,-0.3308,-1.9556,0.8001,-1.1976,0.20901,-0.9246,0.2404,-1.9076,-0.7104,-2.4036,-1.0786,-2.3636,-1.7396,-1.8946,0.0,-2.6466,-1.2686,,,,,,,,,,,,,,,
882,882,Nejo,CL,-2.0775,-2.6805,0.759,-1.1285,0.18894,-0.9515,0.2225,-2.0715,-0.7337,-2.2735,-1.0895,-2.4235,-1.7335,-1.9465,0.0,-2.5925,-1.2655,,,,,,,,,,,,,,,
883,883,New_Concord,CL,-1.2979,-1.0869,0.7579,-1.0729,0.18783,-0.9559,0.2171,-2.1939,-0.7761,-2.2299,-1.1219,-2.3869,-1.7629,-1.9309,0.0,-2.5909,-1.2919,,,,,,,,,,,,,,,
884,884,New_Concord,CL,,,,,0.14142,-1.0147,0.1793,-2.1757,,-2.2917,-1.1467,-2.5317,34.6593,-1.9797,0.0,,,,,,,,,,,,,,,,,
885,885,Paranaiba,CL,-0.787,-2.05,0.7919,-1.082,0.2191,-0.943,0.253,-2.062,-0.7264,-2.204,-1.038,-2.329,-1.8,-1.855,0.0,-2.644,-1.227,,,,,,,,,,,,,,,
886,886,Patrimonio,CL,-0.5356,-1.2181,0.7844,-1.1181,0.19592,-0.9791,0.2359,-2.1141,-0.7394,-2.2591,-1.0691,-2.4471,-1.7941,-1.9181,0.0,-2.7541,-1.2971,,,,,,,,,,,,,,,
887,887,Peetz,CL,-0.7788,-1.7795,0.762,-1.1205,0.17495,-0.9425,0.2095,-2.1525,-0.7803,-2.2345,-1.1185,-2.4635,-1.8705,-1.9225,0.0,-2.5275,-1.2815,,,,,,,,,,,,,,,
888,888,Putinga,CL,-0.6183,-1.3818,0.7639,-1.1168,0.17696,-0.9398,0.2082,-2.0228,-0.8518,-2.2348,-1.0968,-2.3918,-1.7688,-1.9228,0.0,-2.5288,-1.3118,,,,,,,,,,,,,,,
889,889,Ramsdorf,CL,-1.5006,-1.3246,0.7317,-1.1576,0.16024,-0.9526,0.1874,-2.2206,-0.9816,-2.2566,-1.1046,-2.4136,-1.7896,-1.9576,0.0,-2.5506,-1.2966,,,,,,,,,,,,,,,
890,890,Segowlie,CL,-0.7677,-1.8855,0.7836,-1.0935,0.1965,-0.9295,0.2285,-2.1345,-0.7283,-2.1435,-1.1105,-2.2825,-1.7575,-1.9165,0.0,-2.7525,-1.2665,,,,,,,,,,,,,,,
891,891,St._Michel,CL,,,,,0.19598,-0.9385,0.2185,-2.0985,,-2.2275,-1.0935,-2.4705,34.6985,-1.9285,0.0,,,,,,,,,,,,,,,,,
892,892,Sultanpur,CL,-0.9897,-2.0817,0.7594,-1.1407,0.17462,-0.9947,0.2183,-2.1997,-0.8167,-2.2767,-1.1097,-2.3027,-1.7767,-1.9107,0.0,-2.5957,-1.2937,,,,,,,,,,,,,,,
893,893,Tathlith,CL,-1.5189,-2.2089,0.7486,-1.1019,0.17496,-0.9329,0.2111,-2.1349,-0.7319,-2.2379,-1.0809,-2.3629,-1.7709,-1.9389,0.0,-2.5979,-1.3179,,,,,,,,,,,,,,,
894,894,Tauti,CL,,,0.7396,-1.2359,0.1912479,-0.9669,0.1911,-2.1219,-0.746,-2.3839,-1.1749,-2.4749,-1.8129,-1.8109,0.0,-2.6849,-1.2999,,,,,,,,,,,,,,,
895,895,Tourinnes-la.,CL,-1.102,-1.72,0.7669,-1.113,0.19145,-0.952,0.226,-2.031,-0.84,-2.189,-1.072,-2.418,-1.735,-1.914,0.0,-2.52,-1.299,,,,,,,,,,,,,,,
896,896,Tuan_Tuc,CL,-1.1492,-2.0532,0.7913,-1.1032,0.22165,-0.9062,0.2518,-1.9952,-0.8352,-2.2072,-1.0522,-2.3642,-1.6782,-1.8822,0.0,-2.5012,-1.2722,,,,,,,,,,,,,,,
897,897,Valdinizza,CL,-2.0484,-2.0494,0.7967,-1.0544,0.23072,-0.9154,0.2596,-2.1004,-0.8104,-2.2034,-1.0344,-2.3954,-1.7044,-1.9044,0.0,-2.6434,-1.2574,,,,,,,,,,,,,,,
898,898,Varpaisjarvi,CL,-1.5473,,0.7669,-1.1653,0.18096,-0.6645,0.2227,-1.9963,-0.6935,-1.9043,-1.0673,-2.2643,-1.6543,-2.2973,0.0,-2.3213,-1.3243,,,,,,,,,,,,,,,
899,899,Vouille,CL,-1.0927,-1.8877,0.774,-1.1137,0.20577,-0.9767,0.2393,-2.0567,-0.6904,-2.2177,-1.0717,-2.4467,-1.7767,-1.8807,0.0,-2.7537,-1.3057,,,,,,,,,,,,,,,
900,900,Wethersfield_71,CL,-1.5592,-2.6842,0.7538,-1.0752,0.18103,-0.9582,0.2118,-2.2012,-0.8122,-2.2372,-1.0942,-2.4282,-1.7872,-1.9242,0.0,-2.5972,-1.2772,,,,,,,,,,,,,,,
901,901,Wethersfield_82,CL,,-2.655,0.7887,-1.159,0.22368,-0.923,0.253,-2.126,-0.76,-2.294,-1.037,-2.364,-1.671,-1.87,0.0,-2.568,-1.276,,,,,,,,,,,,,,,
902,902,Wickenburg,CL,-1.9243,-2.3503,0.7948,-1.0813,0.22578,-0.9193,0.2557,-2.0243,-0.8083,-2.1303,-1.0513,-2.3953,-1.7803,-1.8663,0.0,-2.6433,-1.3033,,,,,,,,,,,,,,,
903,903,Y74007,CL,-0.9546,,0.7174,-1.1656,0.15563,-1.0596,0.1664,-2.1836,-0.7398,-2.3066,-1.1436,-2.4946,-1.8156,-1.9796,0.0,-2.6876,-1.2526,,,,,,,,,,,,,,,
904,904,Y74015,CL,-1.0871,,0.7706,-1.1371,0.19846,-0.9171,0.2249,-2.0311,-0.7791,-2.3141,-1.0891,-2.6531,-1.7281,-1.9551,0.0,-2.7861,-1.3031,,,,,,,,,,,,,,,
905,905,Y74035,CL,-1.1877,,0.7396,-1.0797,0.17463,-0.8947,0.1873,-2.0497,-0.6845,-2.2457,-1.0997,-2.3707,-1.7787,-1.9737,0.0,-2.7307,-1.3447,,,,,,,,,,,,,,,
906,906,Y74080,CL,-1.8031,,0.8325,-1.0661,0.278097,-0.8401,0.2749,-1.9081,-0.8541,-2.3761,-1.1121,-2.6731,-1.7131,-1.8681,0.0,-2.8711,-1.3721,,,,,,,,,,,,,,,
907,907,Y74080,CL,-1.8096,,0.7191,-1.2006,0.16071,-1.0226,0.1724,-1.9406,-0.8896,-2.3526,-1.1446,-2.6916,-1.8156,-1.9796,0.0,-2.5916,-1.4066,,,,,,,,,,,,,,,
908,908,Y74164,CL,-0.8853,,0.7575,-1.1653,0.19066,-0.9503,0.2097,-2.3083,-0.7481,-2.4983,-1.1453,-2.3593,-1.7853,-1.9493,0.0,-3.0953,-1.2783,,,,,,,,,,,,,,,
909,909,Y74190,CL,-1.5367,,0.7807,-1.0877,0.224502,-0.8377,0.2323,-2.0357,-0.7392,-2.1767,-1.0507,-2.4857,-1.7557,-1.9287,0.0,-2.7507,-1.3057,,,,,,,,,,,,,,,
910,910,Y74354,CL,-1.0663,,0.7736,-1.1073,0.213071,-0.8783,0.2207,-2.0603,-0.7473,-2.1833,-1.0683,-2.5373,-1.7143,-1.9493,0.0,-2.7573,-1.2933,,,,,,,,,,,,,,,
911,911,Y74362,CL,-1.5613,,0.7505,-1.1543,0.191569,-0.9383,0.2007,-2.0603,-0.7712,-2.2013,-1.1183,-2.3643,-1.8553,-1.9533,0.0,-2.7753,-1.3423,,,,,,,,,,,,,,,
912,912,Y74452,CL,,,0.7624,-1.1558,0.20332,-0.9798,0.2232,-2.1078,-0.7329,-2.2718,-1.0738,-2.7238,-1.8268,-1.9318,0.0,-2.6368,-1.2708,,,,,,,,,,,,,,,
913,913,Y74455,CL,,,0.7803,-1.1391,0.22044,-0.9001,0.2379,-2.0771,-0.9121,-2.4151,-1.1131,-2.5871,-1.8771,-1.9471,0.0,-2.7451,-1.3031,,,,,,,,,,,,,,,
914,914,Y75097,CL,-2.2262,,0.7981,-1.0872,0.23668,-0.8652,0.2468,-2.0092,-0.7436,-2.3432,-1.0622,-2.1532,-1.6912,-1.8932,0.0,-3.4402,-1.2652,,,,,,,,,,,,,,,
915,915,Y75102,CL,-2.0757,,0.7602,-1.1267,0.2002,-0.8897,0.2173,-1.9447,-0.7559,-2.4267,-1.1357,-2.6557,-1.7547,-1.9177,0.0,-2.7457,-1.3177,,,,,,,,,,,,,,,
916,916,Y75110,CL,,,0.7684,-1.1202,0.21085,-0.8572,0.2238,-1.9962,-0.7503,-2.3622,-1.1342,-2.7162,-1.6882,-1.8872,0.0,-2.7392,-1.3402,,,,,,,,,,,,,,,
917,917,Y790116,CL,,,0.6763,-1.2185,0.1265267,-1.0135,0.1275,-2.0215,-0.7332,-2.3805,-1.2065,-2.6615,-1.9625,-2.0815,0.0,-2.6465,-1.4625,,,,,,,,,,,,,,,
918,918,Y790178,CL,-0.2751,,0.7838,-1.1473,0.18547,-0.8823,0.2007,-2.1033,-0.7432,-2.2263,-1.1213,-2.4563,-1.8223,-1.9543,0.0,-2.8473,-1.3513,,,,,,,,,,,,,,,
919,919,Y790253,CL,-0.8538,,0.7908,-1.0938,0.22909,-1.0398,0.2402,-1.9848,-0.8078,-2.2118,-1.0368,-2.4418,-1.8278,-1.9128,0.0,-2.7488,-1.3538,,,,,,,,,,,,,,,
920,920,Y790462,CL,,,0.7632,-1.0887,0.19847,-0.9497,0.2303,-2.0247,-0.7521,-2.1477,-1.0887,-2.3767,-1.7287,-1.9207,0.0,,-1.2077,,,,,,,,,,,,,,,
921,921,Y790499,CL,-1.0216,,0.7591,-1.1926,0.196559,-0.9336,0.2054,-2.0026,-0.6383,-2.2716,-1.1126,-2.5986,-1.9616,-2.0346,0.0,-2.7786,-1.2886,,,,,,,,,,,,,,,
922,922,Y790729,CL,-1.4354,,0.7221,-1.1144,0.166715,-0.9664,0.1706,-2.1164,-0.6551,-2.2584,-1.1324,-2.5294,-1.8084,-1.9864,0.0,-2.5774,-1.3094,,,,,,,,,,,,,,,
923,923,Y790734,CL,-0.9431,,0.6684,-1.2751,0.099815,-0.9561,0.1089,-2.0591,-0.7779,-2.4401,-1.1991,-2.7281,-2.2501,-2.2201,0.0,-2.5771,-1.3281,,,,,,,,,,,,,,,
924,924,Y790738,CL,-1.1345,,0.7672,-1.0735,0.2088821,-0.8615,0.2085,-2.1905,-0.6547,-2.1885,-1.0535,-2.4565,-1.8425,-1.9545,0.0,-2.5795,-1.3265,,,,,,,,,,,,,,,
925,925,Y790946,CL,,,0.7397,-1.0742,0.1617,-0.8812,0.1858,-2.0362,-0.7823,-2.1752,-1.1502,-2.4772,-1.7492,-1.9232,0.0,,-1.3132,,,,,,,,,,,,,,,
926,926,Y790947,CL,-0.7378,,0.7985,-1.1033,0.23007,-0.7647,0.2337,-2.4723,-0.7241,-2.2943,-1.0373,-2.5753,-2.0093,-2.0843,0.0,-2.7903,-1.4313,,,,,,,,,,,,,,,
927,927,Y790959,CL,-1.1163,,0.7968,-1.1183,0.230566,-0.8653,0.2357,-1.7743,-0.8263,-2.2953,-1.0603,-2.2753,-1.8243,-1.8363,0.0,-2.4893,-1.3003,,,,,,,,,,,,,,,
928,928,Y791008,CL,-1.1529,,0.7926,-1.0969,0.23065,-0.9999,0.2501,-2.1079,-0.8559,-2.2979,-1.1099,-2.4399,-1.7349,-1.8729,0.0,-2.8719,-1.2439,,,,,,,,,,,,,,,
929,929,Y791022,CL,-1.0659,,0.7334,-1.2639,0.17735,-0.9549,0.1791,-2.5649,-0.6511,-2.3869,-1.1789,-2.5659,-1.8259,-1.8999,0.0,-2.8819,-1.2339,,,,,,,,,,,,,,,
930,930,Y791080,CL,-0.8911,,0.7679,-1.1181,0.19941,-1.0231,0.2159,-2.0191,-0.7541,-2.1931,-1.0701,-2.5481,-1.7401,-1.9321,0.0,-2.6541,-1.3231,,,,,,,,,,,,,,,
931,931,Y791316,CL,-0.4897,,0.7689,-1.2283,0.187692,-0.9233,0.1927,-2.1953,-0.6694,-2.3183,-1.1103,-2.5023,-1.9363,-1.9883,0.0,-2.6893,-1.3233,,,,,,,,,,,,,,,
932,932,Y791317,CL,-1.4079,,0.7661,-1.1419,0.206857,-0.9569,0.2111,-1.9199,-0.7399,-2.3189,-1.0539,-2.6579,-1.8369,-1.8179,0.0,-2.8139,-1.4289,,,,,,,,,,,,,,,
933,933,Y791322,CL,,,0.7123,-1.2307,0.157012,-0.9857,0.1613,-2.0407,-0.7113,-2.4067,-1.1177,-2.5847,-1.9607,-1.9307,0.0,-2.5877,-1.3337,,,,,,,,,,,,,,,
934,934,Y791413,CL,-0.7239,,0.6779,-1.2339,0.105109,-1.0739,0.1111,-2.0409,-0.7964,-2.3859,-1.1929,-2.6669,-1.9799,-1.9869,0.0,-2.5509,-1.3499,,,,,,,,,,,,,,,
935,935,Y791431,CL,,,0.7417,-1.1574,0.18389,-0.9984,0.1966,-2.0044,-0.707,-2.3344,-1.0994,-2.5634,-1.9054,-1.8754,0.0,-2.6304,-1.4304,,,,,,,,,,,,,,,
936,936,Y791440,CL,-2.0134,,0.8396,-1.0594,0.25502,-0.9054,0.2766,-2.0254,,-2.3064,-1.0494,-2.6614,-0.6342,-1.8824,0.0,-2.7884,-1.0954,,,,,,,,,,,,,,,
937,937,Y791441,CL,,,0.7394,-1.0703,0.186584,-1.0493,0.1937,-1.9493,-0.7314,-2.2893,-1.1003,-2.8203,-1.8073,-1.9493,0.0,-2.8303,-1.3523,,,,,,,,,,,,,,,
938,938,Y791442,CL,,,0.7435,-1.1243,0.187193,-0.9033,0.1947,-1.9993,-0.7454,-2.3293,-1.0903,-2.6683,-1.7753,-1.9433,0.0,-2.7903,-1.3223,,,,,,,,,,,,,,,
939,939,Y791449,CL,-0.8093,,0.8141,-1.1093,0.24218,-0.9603,0.2597,-1.8223,-0.7167,-2.3903,-1.0413,-2.5103,-1.8633,-1.9223,0.0,-2.9013,-1.3183,,,,,,,,,,,,,,,
940,940,Y791450,CL,-2.1102,,0.7125,-1.1462,0.15512,-1.0542,0.1698,-2.1032,-0.7553,-2.3512,-1.1312,-2.6322,-1.8062,-2.0212,0.0,-2.7042,-1.2282,,,,,,,,,,,,,,,
941,941,Y791486,CL,-0.4502,,0.7777,-1.1999,0.204958,-0.8329,0.2141,-1.9929,-0.7212,-2.3589,-1.1079,-2.6469,-1.9139,-1.9629,0.0,-2.9799,-1.2219,,,,,,,,,,,,,,,
942,942,Y791486,CL,-0.2281,,0.8237,-1.198,0.22593,-0.863,0.244,-2.0,-0.7498,-2.392,-1.117,-2.621,-1.746,-1.91,0.0,-2.79,-1.316,,,,,,,,,,,,,,,
943,943,Y791566,CL,-1.0363,,0.7437,-1.1803,0.17992,-1.0223,0.1977,-2.1633,-0.768,-2.2863,-1.1293,-2.6713,-1.7873,-1.9463,0.0,-2.7403,-1.2683,,,,,,,,,,,,,,,
944,944,Y791574,CL,-0.6717,,0.7648,-1.1268,0.194411,-0.9998,0.1972,-1.8748,-0.6758,-2.3228,-1.0878,-2.6038,-1.9408,-1.9238,0.0,-2.9768,-1.3998,,,,,,,,,,,,,,,
945,945,Y791577,CL,-2.097,,0.7336,-1.147,0.16999,-0.992,0.193,-2.09,-0.7279,-2.338,-1.146,-2.522,-1.81,-1.965,0.0,-2.746,-1.397,,,,,,,,,,,,,,,
946,946,Y791586,CL,,,0.7355,-1.1318,0.185653,-1.0488,0.1872,-1.9258,-0.7125,-2.3368,-1.1168,-2.6758,-1.9548,-1.9378,0.0,-2.8578,-1.3698,,,,,,,,,,,,,,,
947,947,Y791591,CL,,,0.7339,-1.1293,0.17468,-1.0843,0.1967,-2.0903,-0.7713,-2.3383,-1.1513,-2.4813,-1.8193,-1.9523,0.0,-2.6653,-1.4343,,,,,,,,,,,,,,,
948,948,Y791771,CL,-0.5667,,0.8111,-1.0801,0.240777,-0.8331,0.2479,-1.9211,-0.6039,-2.2811,-1.0361,-2.4231,-1.8511,-1.9361,0.0,-2.6331,-1.2971,,,,,,,,,,,,,,,
949,949,Y791781,CL,-0.8659,,0.7523,-1.1479,0.18311,-1.0439,0.2061,-2.1599,-0.7763,-2.2839,-1.0829,-2.5589,-1.8009,-1.8929,0.0,-2.7789,-1.2619,,,,,,,,,,,,,,,
950,950,Y791865,CL,-0.9543,,0.7851,-1.1523,0.22834,-0.9353,0.2397,-1.7593,-0.6709,-2.3503,-1.1333,-2.4823,-1.9043,-2.0883,0.0,-2.7703,-1.3623,,,,,,,,,,,,,,,
951,951,Y791927,CL,,,0.7357,-1.1703,0.19033,-0.7617,0.1797,-2.1213,-0.6535,-2.3323,-1.2063,-2.7373,-2.0623,-2.1423,0.0,-2.8153,-1.2813,,,,,,,,,,,,,,,
952,952,Y791956,CL,-1.042,,0.7895,-1.157,0.23434,-0.923,0.245,-1.74,-0.7501,-2.349,-1.176,-2.527,-1.869,-2.088,0.0,-2.747,-1.413,,,,,,,,,,,,,,,
953,953,Y791958,CL,-1.1241,,0.738,-1.1791,0.17864,-1.0061,0.1939,-1.7691,-0.6546,-2.3361,-1.1921,-2.5651,-1.8851,-2.1461,0.0,-2.7151,-1.2781,,,,,,,,,,,,,,,
954,954,Y792512,CL,,,0.7473,-1.1573,0.18261,-0.9303,0.2007,-2.0293,-0.7575,-2.3293,-1.0453,-2.6093,-1.9853,-1.9423,0.0,-2.8623,-1.3663,,,,,,,,,,,,,,,
955,955,Y792519,CL,,,0.6878,-1.2199,0.130895,-0.9239,0.1371,-1.8909,-0.7917,-2.3259,-1.1919,-2.5549,-1.9099,-2.0259,0.0,-2.4319,-1.3309,,,,,,,,,,,,,,,
956,956,Y792669,CL,-1.771,,0.7675,-1.172,0.20605,-0.781,0.218,-1.999,-0.7341,-2.49,-1.093,-2.798,-1.794,-2.27,0.0,-2.847,-1.314,,,,,,,,,,,,,,,
957,957,Y793168,CL,-0.8136,,0.7685,-1.1056,0.19607,-0.8156,0.2104,-2.1206,-0.6577,-2.3626,-1.1186,-2.2646,-1.8196,-2.0456,0.0,-2.6816,-1.2636,,,,,,,,,,,,,,,
958,958,Y793201,CL,,,0.736,-1.1681,0.17735,-0.9151,0.1939,-2.0361,-0.722,-2.3351,-1.1551,-2.6741,-1.9651,-2.0521,0.0,-2.8421,-1.3471,,,,,,,,,,,,,,,
959,959,Y793219,CL,,,0.7993,-1.1207,0.2445034,-0.747,0.2453,-1.9007,-0.7189,-2.6397,-1.0167,-2.3577,-1.6937,-1.9287,0.0,-2.8617,-1.3327,,,,,,,,,,,,,,,
960,960,Y793220,CL,-1.3313,,0.7839,-1.1233,0.228633,-0.8323,0.2317,-1.9273,-0.7545,-2.4763,-1.0563,-2.7053,-1.6983,-2.2283,0.0,-2.9363,-1.3243,,,,,,,,,,,,,,,
961,961,Y793235,CL,-0.7725,,0.7599,-1.1556,0.18474,-1.0116,0.2134,-2.0396,-0.7407,-2.4316,-1.1376,-2.5516,-1.7596,-1.9226,0.0,-2.8826,-1.3996,,,,,,,,,,,,,,,
962,962,Y793241,CL,-1.2631,,0.7493,-1.1331,0.193534,-0.9301,0.1979,-2.1391,-0.7522,-2.2421,-1.0891,-2.6681,-1.7591,-1.9431,0.0,-2.6561,-1.4701,,,,,,,,,,,,,,,
963,963,Y793285,CL,-1.968,,0.74,-1.172,0.18072,-0.872,0.194,-1.989,-0.7769,-2.589,-1.102,-2.74,-1.78,-2.262,0.0,-2.784,-1.331,,,,,,,,,,,,,,,
964,964,Y793394,CL,,,0.8027,-1.1626,0.24702,-0.9056,0.2594,-2.0776,-0.7395,-2.2876,-1.0346,-2.5686,-1.7516,-1.8296,0.0,-2.6866,-1.2886,,,,,,,,,,,,,,,
965,965,Y793401,CL,,,0.7473,-1.1441,0.19288,-0.9781,0.2049,-1.7681,-0.6867,-2.3261,-1.1381,-2.5551,-1.9321,-2.0781,0.0,-2.5641,-1.4221,,,,,,,,,,,,,,,
966,966,Y793402,CL,,,0.7398,-1.1967,0.17837,-1.0097,0.1983,-2.5617,-0.7288,-2.3327,-1.1027,-2.5627,-1.8317,-1.8967,0.0,-2.7407,-1.3377,,,,,,,,,,,,,,,
967,967,Y793421,CL,-0.9545,,0.7644,-1.1845,0.19856,-0.9475,0.2075,-2.5495,-0.7841,-2.2755,-1.1125,-2.5505,-1.7925,-1.8735,0.0,-2.7595,-1.3375,,,,,,,,,,,,,,,
