halo,m_chi_gev,delta_keV,rate_at_event_per_ty,mean_rate_livetime_per_ty,bayes_factor_timing,expected_events_2p84ty_at_1e-45,sigma_n_for_one_event_cm2,energy_density_at_event_per_keV,peak_date,trough_date,fractional_modulation,fraction_of_year_on
shm_vesc_high,50,390.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,50,400.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,50,410.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,50,420.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,50,430.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,50,440.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,50,450.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,50,460.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,0.0,140.3619193133426,141.20872313538396,0.9940031762681582,401.0327737044904,2.493561787388657e-48,4.2635080267387877e-07,2023-12-02,2023-05-31,0.0060766852960373015,1.0
shm_vesc_high,100,10.0,119.91342656488327,119.21005672434578,1.0059002559000867,338.556561097142,2.953716202572929e-48,4.041094667548203e-07,2023-05-31,2023-12-02,0.0065635871057193144,1.0
shm_vesc_high,100,20.0,97.25851155678264,95.31628689949426,1.0203766294351808,270.6982547945637,3.6941501553414614e-48,4.001640294715538e-07,2023-05-31,2023-12-02,0.021846647032828244,1.0
shm_vesc_high,100,30.0,74.64459806580594,72.0040273047067,1.0366725426332735,204.491437545367,4.890180302919271e-48,4.150672683648145e-07,2023-05-31,2023-12-02,0.038911533536141484,1.0
shm_vesc_high,100,40.0,54.23238580953736,51.45122976730102,1.0540542190111821,146.1214925391349,6.843620213721644e-48,4.5039247667153294e-07,2023-05-31,2023-12-02,0.05694267744803692,1.0
shm_vesc_high,100,50.0,37.45859456163954,34.95018010787346,1.0717711452708938,99.25851150636062,1.0074702761746721e-47,5.08562046939115e-07,2023-05-31,2023-12-02,0.07516533982156234,1.0
shm_vesc_high,100,60.0,24.755244471069936,22.72500552984214,1.0893394256191364,64.53901570475168,1.5494503426806602e-47,5.929065931037713e-07,2023-05-31,2023-12-02,0.09306264610957353,1.0
shm_vesc_high,100,70.0,15.763339529518012,14.243904305800589,1.1066726643971245,40.45268822847367,2.4720236003898604e-47,7.074542564926107e-07,2023-05-31,2023-12-02,0.11056258440783817,1.0
shm_vesc_high,100,80.0,9.729182072096611,8.65629348178192,1.1239431856801871,24.583873488260654,4.0677072328635365e-47,8.567943977041438e-07,2023-05-31,2023-12-02,0.12785460330930598,1.0
shm_vesc_high,100,90.0,5.844470056106408,5.12006794750394,1.141482909217175,14.540992970911189,6.87710943812757e-47,1.0455896698608011e-06,2023-05-31,2023-12-02,0.14527776492941594,1.0
shm_vesc_high,100,100.0,3.425148585640173,2.953308351366663,1.1597666677965282,8.387395717881322,1.1922651960585003e-46,1.2772132601840658e-06,2023-05-31,2023-12-02,0.1633090615805765,1.0
shm_vesc_high,100,110.0,1.959191393683722,1.6609883966220798,1.1795334619242928,4.717207046406706,2.119898469925635e-46,1.5515919199239396e-06,2023-05-31,2023-12-02,0.18266263910789624,1.0
shm_vesc_high,100,120.0,1.0924143576913916,0.909063345637404,1.201692228527186,2.581739901610227,3.873356876021095e-46,1.860777710134049e-06,2023-05-31,2023-12-02,0.2041866219762146,1.0
shm_vesc_high,100,130.0,0.5920770892494802,0.48234180234221613,1.2275052387630465,1.3698507186518938,7.300065520892134e-46,2.180882574633366e-06,2023-05-31,2023-12-02,0.22902344229055177,1.0
shm_vesc_high,100,140.0,0.31042482216158174,0.24658049859025802,1.2589187869127219,0.7002886159963327,1.4279826590887162e-45,2.46017966935102e-06,2023-05-31,2023-12-02,0.2588955574377166,1.0
shm_vesc_high,100,150.0,0.1562046514328697,0.12024173008292864,1.2990885221390116,0.34148651343551734,2.9283733343947396e-45,2.6071413987033393e-06,2023-05-31,2023-12-02,0.29645641128321504,1.0
shm_vesc_high,100,160.0,0.074524060449982,0.055083159654760364,1.3529372845906005,0.15643617341951943,6.392383411976404e-45,2.495382705076512e-06,2023-05-31,2023-12-02,0.3455480944843601,1.0
shm_vesc_high,100,170.0,0.033101070170869745,0.02316557280710958,1.4288906407145232,0.06579022677219121,1.5199826008544614e-44,2.023664843787873e-06,2023-05-31,2023-12-02,0.4120956324328785,1.0
shm_vesc_high,100,180.0,0.01330809224016335,0.008627135862723508,1.5425852162205438,0.024501065850134764,4.0814550930832246e-44,1.254095719412798e-06,2023-05-31,2023-12-02,0.5053036665649816,1.0
shm_vesc_high,100,190.0,0.004625551083505843,0.002680224101743247,1.7258075847080603,0.00761183644895082,1.31374341357247e-43,5.028819270871097e-07,2023-05-31,2023-12-02,0.6381257748190347,1.0
shm_vesc_high,100,200.0,0.0012804045155993251,0.0006251056570824577,2.0483009569539488,0.0017753000661141797,5.632850576008959e-43,9.874091927074887e-08,2023-05-31,2023-12-02,0.8173813513806312,1.0
shm_vesc_high,100,210.0,0.00023834268165735508,8.999563496116643e-05,2.648380466010392,0.00025558760328971266,3.912552827792997e-42,5.728202302678541e-09,2023-05-31,2023-12-02,0.9778689292927109,1.0
shm_vesc_high,100,220.0,1.906982651179707e-05,5.182062833352919e-06,3.6799682144067005,1.4717058446722288e-05,6.794836098668312e-41,3.513597229682791e-11,2023-05-31,2023-01-01,1.0,0.6575342465753424
shm_vesc_high,100,230.0,9.208299144759819e-08,1.632708246498802e-08,5.639892592265764,4.6368914200565976e-08,2.156617245067589e-38,3.433680291178655e-16,2023-05-31,2023-01-01,1.0,0.3150684931506849
shm_vesc_high,100,240.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,250.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,260.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,270.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,280.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,290.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,300.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,310.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,320.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,330.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,340.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,350.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,360.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,370.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,380.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,390.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,400.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,410.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,420.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,430.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,440.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,450.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,100,460.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,200,0.0,80.76143718790776,82.06283134050678,0.9841414909607604,233.05844100703922,4.290769283785762e-48,3.4113454328096795e-06,2023-12-02,2023-05-31,0.016570874751829834,1.0
shm_vesc_high,200,10.0,72.1069772231451,72.57282356317322,0.9935809809077828,206.10681891941192,4.851853059703966e-48,3.3534956110901718e-06,2023-12-02,2023-05-31,0.006491158796330193,1.0
shm_vesc_high,200,20.0,61.54290163893187,61.19622475557592,1.0056650044139261,173.7972783058356,5.753830035475434e-48,3.4310990780689793e-06,2023-05-31,2023-12-02,0.006346584821850299,1.0
shm_vesc_high,200,30.0,50.06406811113444,49.10078538586374,1.0196184789652678,139.446230495853,7.171222889597858e-48,3.66415418184492e-06,2023-05-31,2023-12-02,0.021069667344379338,1.0
shm_vesc_high,200,40.0,38.818958616696186,37.52057045175182,1.0346047021490246,106.55842008297518,9.384523524479037e-48,4.083719243966382e-06,2023-05-31,2023-12-02,0.03675752456798271,1.0
shm_vesc_high,200,50.0,28.79166666278996,27.42231361483814,1.0499357226813593,77.8793706661403,1.2840370838214426e-47,4.732593677342487e-06,2023-05-31,2023-12-02,0.05267054403539639,1.0
shm_vesc_high,200,60.0,20.54980409625585,19.293286497337412,1.0651271932903628,54.79293365243825,1.8250528550692059e-47,5.668153058392904e-06,2023-05-31,2023-12-02,0.06832098574086279,1.0
shm_vesc_high,200,70.0,14.20745244909972,13.156282883439738,1.079898674646402,37.36384338896885,2.676384197390239e-47,6.9691187733486745e-06,2023-05-31,2023-12-02,0.08342423632240374,1.0
shm_vesc_high,200,80.0,9.570446293961885,8.745925577972935,1.0942748378817158,24.838428641443134,4.026019578112487e-47,8.743902851079808e-06,2023-05-31,2023-12-02,0.09801450837883374,1.0
shm_vesc_high,200,90.0,6.309802667176415,5.692790436727898,1.1083848487497043,16.16752484030723,6.18523867986831e-47,1.1142719435141045e-05,2023-05-31,2023-12-02,0.11223377225036112,1.0
shm_vesc_high,200,100.0,4.084919099888013,3.63950284001184,1.1223838198391745,10.336188065633625,9.674746566627011e-47,1.4372563747104434e-05,2023-05-31,2023-12-02,0.12624675438142235,1.0
shm_vesc_high,200,110.0,2.6026000855209332,2.290026612923163,1.1364933799606711,6.503675580701783,1.5375920701937818e-46,1.871811363371097e-05,2023-05-31,2023-12-02,0.1402813851979658,1.0
shm_vesc_high,200,120.0,1.6342283745910167,1.419922472940143,1.1509278891875865,4.032579823150006,2.479802121359772e-46,2.4571407182252063e-05,2023-05-31,2023-12-02,0.15454964363056814,1.0
shm_vesc_high,200,130.0,1.012375295551605,0.868311017170661,1.1659132217973796,2.466003288764677,4.055144632434539e-46,3.2467697177077793e-05,2023-05-31,2023-12-02,0.1692696031808201,1.0
shm_vesc_high,200,140.0,0.6191764122454051,0.5239705165643951,1.1817008642113347,1.488076267042882,6.720085671329257e-46,4.313502427747099e-05,2023-05-31,2023-12-02,0.18467835786178038,1.0
shm_vesc_high,200,150.0,0.37408745256390963,0.31210362814901893,1.1986001405446511,0.8863743039432137,1.1281915501738934e-45,5.755823839000623e-05,2023-05-31,2023-12-02,0.20106314070214748,1.0
shm_vesc_high,200,160.0,0.22335779371887007,0.18354137701036055,1.216934281288856,0.5212575107094239,1.9184375849836954e-45,7.706055919026478e-05,2023-05-31,2023-12-02,0.21870057329990683,1.0
shm_vesc_high,200,170.0,0.13187739925349473,0.10661788080901921,1.236916343232539,0.3027947814976145,3.302566824481016e-45,0.00010337035213553694,2023-05-31,2023-12-02,0.2377423196183688,1.0
shm_vesc_high,200,180.0,0.07709570058301007,0.06125619045840754,1.2585781127763311,0.17396758090187742,5.748197421702541e-45,0.00013861966463782956,2023-05-31,2023-12-02,0.2581447025872659,1.0
shm_vesc_high,200,190.0,0.04473094163970903,0.034902047294122704,1.2816136905310267,0.09912181431530848,1.0088596611226061e-44,0.00018516033753940945,2023-05-31,2023-12-02,0.279527040393917,1.0
shm_vesc_high,200,200.0,0.025858986881920898,0.019811841535809428,1.3052288367631752,0.056265629961698774,1.7772839310263148e-44,0.00024499370697177083,2023-05-31,2023-12-02,0.3010600334339388,1.0
shm_vesc_high,200,210.0,0.01498082647502,0.0112791337828113,1.328189448187045,0.03203273994318409,3.1218060077710567e-44,0.0003185862790372951,2023-05-31,2023-12-02,0.3215833704207534,1.0
shm_vesc_high,200,220.0,0.008757841116408262,0.0064897578956535995,1.3494865690249664,0.018430912423656222,5.425667362601604e-44,0.000403193928481791,2023-05-31,2023-12-02,0.3403154999649485,1.0
shm_vesc_high,200,230.0,0.005197331137895496,0.003793932355119063,1.3699061162444977,0.010774767888538138,9.28094238636703e-44,0.0004917506514969317,2023-05-31,2023-12-02,0.3583384834601226,1.0
shm_vesc_high,200,240.0,0.0031341642902693,0.002248237966326382,1.394053626534259,0.006384995824366925,1.5661717368454982e-43,0.0005742722829445512,2023-05-31,2023-12-02,0.3802621992068128,1.0
shm_vesc_high,200,250.0,0.0019044208603065692,0.0013302614781451434,1.4316139282346263,0.003777942597932207,2.6469433403973184e-43,0.0006424693731400636,2023-05-31,2023-12-02,0.41482729933116097,1.0
shm_vesc_high,200,260.0,0.0011419765165060435,0.0007623543019929443,1.4979603493030627,0.0021650862176599618,4.6187537098675264e-43,0.0006946458520219227,2023-05-31,2023-12-02,0.4742841321210389,1.0
shm_vesc_high,200,270.0,0.0006527081380338952,0.0004035467664472835,1.6174287401189236,0.001146072816710285,8.725449076354711e-43,0.0007369973181710282,2023-05-31,2023-12-02,0.5739450934821121,1.0
shm_vesc_high,200,280.0,0.00033730280822934087,0.00018377894320533838,1.8353724444506598,0.0005219321987031609,1.915957671292725e-42,0.0007814818353989632,2023-05-31,2023-12-02,0.7294708835653229,1.0
shm_vesc_high,200,290.0,0.00014440202644881673,6.440856313053104e-05,2.2419693815583206,0.00018292031929070815,5.46686122065389e-42,0.0008432350990618099,2023-05-31,2023-12-02,0.9207916024190262,1.0
shm_vesc_high,200,300.0,4.2683455632802095e-05,1.4540548831261789e-05,2.935477616981954,4.1295158680783476e-05,2.4215913728050295e-41,0.0009343708731973042,2023-05-31,2023-12-02,0.9983806907360684,0.9315068493150684
shm_vesc_high,200,310.0,5.102083265144069e-06,1.2627488041010114e-06,4.040457808056603,3.5862066036468723e-06,2.7884617662102447e-40,0.001003199497842948,2023-05-31,2023-01-01,1.0,0.5753424657534246
shm_vesc_high,200,320.0,5.128691780497972e-08,8.874001400364889e-09,5.7794579345988,2.5202163977036284e-08,3.9679132351935344e-38,0.0011082508234372167,2023-05-31,2023-01-01,1.0,0.2876712328767123
shm_vesc_high,200,330.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,200,340.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,200,350.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,200,360.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,200,370.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,200,380.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,200,390.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,200,400.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,200,410.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,200,420.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,200,430.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,200,440.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,200,450.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,200,460.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,500,0.0,34.42028318263177,35.15805427297927,0.9790155881602778,99.84887413526113,1.0015135460068799e-47,7.738793397435262e-06,2023-12-02,2023-05-31,0.022046848047504966,1.0
shm_vesc_high,500,10.0,31.491947515197555,31.912006330729064,0.9868369662760119,90.63009797927053,1.1033862064550853e-47,7.714300384578433e-06,2023-12-02,2023-05-31,0.013673024026816355,1.0
shm_vesc_high,500,20.0,27.643037288783617,27.71600137404162,0.9973674382435865,78.7134439022782,1.2704310095254986e-47,7.97975452504014e-06,2023-12-02,2023-05-31,0.0024480064840106896,1.0
shm_vesc_high,500,30.0,23.217603347603916,22.9914263392241,1.0098374500582399,65.29565080339644,1.5314955708320832e-47,8.587653494505797e-06,2023-05-31,2023-12-02,0.010764114630685915,1.0
shm_vesc_high,500,40.0,18.658211357118308,18.2318043219795,1.0233880875204848,51.77832427442178,1.931310087788984e-47,9.614859469734548e-06,2023-05-31,2023-12-02,0.025019041261753777,1.0
shm_vesc_high,500,50.0,14.391566134722948,13.87432278517964,1.03728061956983,39.403076709910174,2.5378728858208486e-47,1.1163436632461213e-05,2023-05-31,2023-12-02,0.039524010875680755,1.0
shm_vesc_high,500,60.0,10.713647613583547,10.193622414058629,1.0510147598568806,28.949887655926503,3.454244838132503e-47,1.3365996528835637e-05,2023-05-31,2023-12-02,0.05375824661133629,1.0
shm_vesc_high,500,70.0,7.746742925262276,7.278337791967264,1.0643560585786451,20.670479329187028,4.837817179149711e-47,1.6396821688028593e-05,2023-05-31,2023-12-02,0.06749149787012505,1.0
shm_vesc_high,500,80.0,5.471928054861195,5.079633803559454,1.0772288449271379,14.426160002108848,6.931851579726122e-47,2.0490531382462048e-05,2023-05-31,2023-12-02,0.08066213393150116,1.0
shm_vesc_high,500,90.0,3.792892929983827,3.4807167342902043,1.0896873315252074,9.88523552538418,1.0116096854061915e-46,2.5964440780708202e-05,2023-05-31,2023-12-02,0.09332739786419286,1.0
shm_vesc_high,500,100.0,2.588869782928153,2.3496469718510338,1.101812235600934,6.672997400056936,1.4985769363426812e-46,3.3243113357722555e-05,2023-05-31,2023-12-02,0.10557754847185913,1.0
shm_vesc_high,500,110.0,1.7446832736664746,1.5665612286588397,1.1137025746259073,4.449033889391105,2.2476789902287304e-46,4.288717485019242e-05,2023-05-31,2023-12-02,0.1175211192688957,1.0
shm_vesc_high,500,120.0,1.1633258853949404,1.0336686412416691,1.125434050120282,2.9356189411263403,3.4064366665256607e-46,5.562953615306308e-05,2023-05-31,2023-12-02,0.12923786991872024,1.0
shm_vesc_high,500,130.0,0.7689177809161567,0.6762366661058616,1.1370542584506742,1.920512131740647,5.2069444575372445e-46,7.240655518836452e-05,2023-05-31,2023-12-02,0.14077874608510949,1.0
shm_vesc_high,500,140.0,0.5047125141535798,0.4394200448520839,1.1485878263097316,1.2479529273799181,8.013122755355073e-46,9.438565294952848e-05,2023-05-31,2023-12-02,0.15217053212597886,1.0
shm_vesc_high,500,150.0,0.3296238778489484,0.2841495269979083,1.1600366938192188,0.8069846566740595,1.2391809332799983e-45,0.0001229737463303596,2023-05-31,2023-12-02,0.163418074855479,1.0
shm_vesc_high,500,160.0,0.21463108426007074,0.18322915644937685,1.171380627511483,0.5203708043162302,1.9217065825089957e-45,0.00015978958626137497,2023-05-31,2023-12-02,0.17450169940840324,1.0
shm_vesc_high,500,170.0,0.13965695138804357,0.11810131098419614,1.1825182144399051,0.335407723195117,2.981445956204977e-45,0.0002065611766909273,2023-05-31,2023-12-02,0.18531835178639536,1.0
shm_vesc_high,500,180.0,0.09105239573235879,0.07630533721713602,1.1932637880002843,0.2167071576966663,4.6145222457291425e-45,0.00026489250934975023,2023-05-31,2023-12-02,0.1956850246178417,1.0
shm_vesc_high,500,190.0,0.05966292813467561,0.04958007186870834,1.2033650998463135,0.14080740410713166,7.101899266882029e-45,0.0003358851530530552,2023-05-31,2023-12-02,0.20535624480927234,1.0
shm_vesc_high,500,200.0,0.039419933572542004,0.03251016961483738,1.212541615118214,0.09232888170613816,1.0830847092709003e-44,0.00041964756389185475,2023-05-31,2023-12-02,0.21406687692587484,1.0
shm_vesc_high,500,210.0,0.02634418123774826,0.02158341038109326,1.220575468500815,0.06129688548230485,1.6314042583593898e-44,0.0005148194065421611,2023-05-31,2023-12-02,0.22162353800253554,1.0
shm_vesc_high,500,220.0,0.017852532927768675,0.014544477988652355,1.227444047266411,0.041306317487772685,2.4209371854463074e-44,0.0006183660995940759,2023-05-31,2023-12-02,0.22803609603990938,1.0
shm_vesc_high,500,230.0,0.012283750035550305,0.00995879151018885,1.2334578972742616,0.02828296788893633,3.5356968332562363e-44,0.0007259094196920347,2023-05-31,2023-12-02,0.2336482780120647,1.0
shm_vesc_high,500,240.0,0.008578286441978372,0.006921649861511916,1.2393412861979978,0.01965748560669384,5.087120601321851e-44,0.000832700319219512,2023-05-31,2023-12-02,0.23920536131368042,1.0
shm_vesc_high,500,250.0,0.006065630638215607,0.004867274600110085,1.2462067864587747,0.013823059864312641,7.234288282160496e-44,0.0009349293049236318,2023-05-31,2023-12-02,0.24581383433076323,1.0
shm_vesc_high,500,260.0,0.004324121623362412,0.0034442835364894547,1.2554487972757673,0.009781765243630051,1.0223103653517002e-43,0.001030894141294759,2023-05-31,2023-12-02,0.2548201526712081,1.0
shm_vesc_high,500,270.0,0.0030897009672254585,0.0024354637362299482,1.2686294282534698,0.006916717010893052,1.4457726092091267e-43,0.0011215823058262208,2023-05-31,2023-12-02,0.26767985535095534,1.0
shm_vesc_high,500,280.0,0.0021972429136440973,0.0017066783196606273,1.2874382291801882,0.004846966427836181,2.063146124258235e-43,0.001210672894970429,2023-05-31,2023-12-02,0.2858916557664069,1.0
shm_vesc_high,500,290.0,0.0015429734040229642,0.0011744544757871633,1.3137788103611303,0.0033354507112355433,2.9980955696076597e-43,0.00130426212446894,2023-05-31,2023-12-02,0.31103070948448425,1.0
shm_vesc_high,500,300.0,0.001060710574898709,0.0007857187202308094,1.349987657907806,0.0022314411654554985,4.481408766140928e-43,0.0014107952924548018,2023-05-31,2023-12-02,0.34486055980867414,1.0
shm_vesc_high,500,310.0,0.0007069706669218739,0.0005052616130791802,1.3992170563155044,0.0014349429811448718,6.9689180207156955e-43,0.0015415727326610477,2023-05-31,2023-12-02,0.38949355690268206,1.0
shm_vesc_high,500,320.0,0.00045175240018391664,0.00030814402292885385,1.4660430401670324,0.0008751290251179449,1.1426886451003333e-42,0.0017123077394966687,2023-05-31,2023-12-02,0.447531637088108,1.0
shm_vesc_high,500,330.0,0.0002729583774851099,0.00017525900269950575,1.5574570965299672,0.0004977355676665963,2.0090989371887547e-42,0.00194636349777736,2023-05-31,2023-12-02,0.5220396206545598,1.0
shm_vesc_high,500,340.0,0.00015314688375415086,9.091498360198251e-05,1.6845065322193085,0.0002581985534296303,3.87298839097695e-42,0.002281113145930779,2023-05-31,2023-12-02,0.6159007301155639,1.0
shm_vesc_high,500,350.0,7.777512836603242e-05,4.170537741914498e-05,1.8648705078096117,0.00011844327187037175,8.44286031792868e-42,0.002780628964018032,2023-05-31,2023-12-02,0.7292873834132445,1.0
shm_vesc_high,500,360.0,3.439409303949619e-05,1.6179747904497877e-05,2.1257496249329586,4.595048404877397e-05,2.1762556384358297e-41,0.003561252935108861,2023-05-31,2023-12-02,0.8524583549160948,1.0
shm_vesc_high,500,370.0,1.2425754161816205e-05,4.967216890733693e-06,2.501552566588417,1.4106895969683687e-05,7.088731654001292e-41,0.004839509103294221,2023-05-31,2023-12-02,0.9536258162438181,1.0
shm_vesc_high,500,380.0,3.264325985558864e-06,1.0817864432211976e-06,3.017532717306749,3.072273498748201e-06,3.2549185494307404e-40,0.006970134506095974,2023-05-31,2023-12-02,0.9950048786898672,1.0
shm_vesc_high,500,390.0,4.917915928630883e-07,1.329784368685883e-07,3.6982807471942665,3.7765876070679077e-07,2.6478930294864434e-39,0.010060106240850058,2023-05-31,2023-12-02,0.9999042662316361,0.7123287671232876
shm_vesc_high,500,400.0,2.6565878673679414e-08,5.935619929867552e-09,4.475670441768364,1.6857160600823847e-08,5.932197145651728e-38,0.01286347594013994,2023-05-31,2023-01-01,1.0,0.5753424657534246
shm_vesc_high,500,410.0,3.267028638451609e-10,6.577161727532272e-11,4.967231723641053,1.8679139306191652e-10,5.353565727027507e-36,0.011038282706806912,2023-05-31,2023-01-01,1.0,0.410958904109589
shm_vesc_high,500,420.0,1.4788213521313022e-15,9.373388642120672e-16,1.5776806111356627,2.6620423743622708e-15,3.7565142074027425e-31,0.004412609368548415,2023-05-31,2023-01-01,1.0,0.0821917808219178
shm_vesc_high,500,430.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,500,440.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,500,450.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,500,460.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0
shm_vesc_high,1000,0.0,17.51338226162837,17.916816162965,0.9774829468769932,50.88375790282059,1.9652636542879393e-47,9.554187068039143e-06,2023-12-02,2023-05-31,0.023687013101494587,1.0
shm_vesc_high,1000,10.0,16.148929427938494,16.39917447135071,0.9847403877646772,46.57365549863602,2.1471365931954525e-47,9.561175796275954e-06,2023-12-02,2023-05-31,0.01591079151788689,1.0
shm_vesc_high,1000,20.0,14.302029580316502,14.37778367957771,0.9947311699112006,40.8329056500007,2.449005242417724e-47,9.919897784629355e-06,2023-12-02,2023-05-31,0.005250013183991005,1.0
shm_vesc_high,1000,30.0,12.134588862433931,12.053950176722239,1.0066898140882825,34.23321850189116,2.921139302005029e-47,1.0696916737942816e-05,2023-05-31,2023-12-02,0.0074365896971644845,1.0
shm_vesc_high,1000,40.0,9.862586600661045,9.671556984485886,1.0197516921506629,27.467221835939913,3.640703111413818e-47,1.1988594144102243e-05,2023-05-31,2023-12-02,0.021198521889850813,1.0
shm_vesc_high,1000,50.0,7.702108795922434,7.454858688590025,1.0331663037034942,21.17179867559567,4.723264259794237e-47,1.39215615808299e-05,2023-05-31,2023-12-02,0.035229687067134995,1.0
shm_vesc_high,1000,60.0,5.810663498885113,5.552897707825072,1.0464200503273813,15.770229490223205,6.341061812828739e-47,1.665867831461394e-05,2023-05-31,2023-12-02,0.04899434241089349,1.0
shm_vesc_high,1000,70.0,4.261356934833948,4.0229226440578865,1.0592689225899594,11.425100309124398,8.752658383238636e-47,2.041196614277865e-05,2023-05-31,2023-12-02,0.06224999817718363,1.0
shm_vesc_high,1000,80.0,3.055290929874831,2.8510130784936916,1.0716509695876486,8.096877142922084,1.2350440575403245e-46,2.546317578003095e-05,2023-05-31,2023-12-02,0.07494838273274583,1.0
shm_vesc_high,1000,90.0,2.1513373514626077,1.9853869814277478,1.0835859062173967,5.638499027254803,1.7735216325591293e-46,3.219016131979945e-05,2023-05-31,2023-12-02,0.0871161389347211,1.0
shm_vesc_high,1000,100.0,1.49290273867216,1.3632156407349554,1.0951332232861457,3.871532419687273,2.5829565443256084e-46,4.1093104447488033e-05,2023-05-31,2023-12-02,0.09881843420007365,1.0
shm_vesc_high,1000,110.0,1.023803522678878,0.9253761432396208,1.106364725477659,2.628068246800523,3.805076223638504e-46,5.2822936632407637e-05,2023-05-31,2023-12-02,0.11013691235390394,1.0
shm_vesc_high,1000,120.0,0.695400130980929,0.6223773385564373,1.1173288098725818,1.7675516415002819,5.6575433301128846e-46,6.821497455906316e-05,2023-05-31,2023-12-02,0.12112472408840391,1.0
shm_vesc_high,1000,130.0,0.4687868023002178,0.4155762523847354,1.1280404007932117,1.1802365567726485,8.472877697793868e-46,8.831133267441822e-05,2023-05-31,2023-12-02,0.13180168373958082,1.0
shm_vesc_high,1000,140.0,0.31427992614214045,0.27604995658597253,1.1384893155897369,0.783981876704162,1.275539690029535e-45,0.00011437150532445542,2023-05-31,2023-12-02,0.1421617963768559,1.0
shm_vesc_high,1000,150.0,0.2099793562689887,0.1828070774540917,1.1486390964360818,0.5191720999696204,1.9261435659938493e-45,0.00014785178313865842,2023-05-31,2023-12-02,0.15217385059116287,1.0
shm_vesc_high,1000,160.0,0.14013263133626244,0.12096707048697876,1.1584361824431113,0.34354648018301964,2.910814278950737e-45,0.00019033367380610103,2023-05-31,2023-12-02,0.16178934888180954,1.0
