tail,v_esc,v0,m_chi_gev,delta_keV,rate_at_event_per_ty,mean_rate_livetime_per_ty,bayes_factor_timing,energy_density_at_event_per_keV,peak_date,fractional_modulation,fraction_of_year_on
power_k2.5,500.0,220.0,10000.0,160.0,0.006458730188440672,0.005214614067936092,1.2385825881448198,0.0003488804767449863,2023-05-31,0.24051177855915462,1.0
power_k2.5,500.0,220.0,10000.0,180.0,0.002526991250295047,0.0020031542479368556,1.2615060736824018,0.0005904333884156631,2023-05-31,0.2614263337569627,1.0
power_k2.5,500.0,220.0,10000.0,200.0,0.0010880885066846969,0.0008520079316448906,1.2770872972790617,0.0008618618937139373,2023-05-31,0.2764755878973858,1.0
power_k2.5,500.0,220.0,10000.0,220.0,0.0005026304739081885,0.00038171155843260747,1.3167808592752628,0.0010959113641571673,2023-05-31,0.31566395080497545,1.0
power_k2.5,500.0,220.0,10000.0,240.0,0.00022163966889799996,0.0001571895070354691,1.410015675206539,0.001328612772072305,2023-05-31,0.40056653141495147,1.0
power_k2.5,500.0,220.0,10000.0,260.0,8.148925268961984e-05,5.202343433613822e-05,1.5663951011595,0.0016774562534223039,2023-05-31,0.5247273324006639,1.0
power_k2.5,500.0,220.0,10000.0,280.0,2.2346490550265264e-05,1.246360348085446e-05,1.792939785399308,0.002280057879352301,2023-05-31,0.6740823086945283,1.0
power_k2.5,500.0,220.0,10000.0,300.0,4.064536026134195e-06,1.8952480873974653e-06,2.1445931290797784,0.0034017503830934877,2023-05-31,0.8390975650166074,1.0
power_k2.5,500.0,220.0,10000.0,320.0,3.8510386471887243e-07,1.4219619228282355e-07,2.7082572221970156,0.0056538684558992075,2023-05-31,0.9656639300331799,1.0
power_k2.5,500.0,220.0,10000.0,340.0,1.0738858489347238e-08,3.007290375812652e-09,3.570941660878127,0.009850962571747645,2023-05-31,0.999223616852748,0.821917808219178
power_k2.5,500.0,220.0,10000.0,360.0,2.0601032252620364e-11,4.47769808296529e-12,4.600808690294195,0.013024595709510166,2023-05-31,1.0,0.5616438356164384
power_k2.5,500.0,220.0,10000.0,380.0,6.112277832391983e-17,1.0603187328766827e-17,5.764566486351849,0.005163545439312669,2023-05-31,1.0,0.2054794520547945
power_k2.5,500.0,220.0,10000.0,400.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,220.0,10000.0,420.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,220.0,10000.0,440.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,220.0,10000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,220.0,10000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,200.0,0.0,82.52775816594102,83.9238019171171,0.9833653419019933,2.9456735378516637e-06,2023-12-02,0.01738917130852971,1.0
power_k2.5,500.0,238.0,200.0,20.0,61.996109535412415,61.559500744447476,1.007092468029873,2.878984866240812e-06,2023-05-31,0.007850258957010985,1.0
power_k2.5,500.0,238.0,200.0,40.0,38.151148414932756,36.67472694747572,1.0402571904508386,3.3163982784677134e-06,2023-05-31,0.04279546292892871,1.0
power_k2.5,500.0,238.0,200.0,60.0,19.23060590414928,17.840544772357454,1.0779158455937745,4.472122440677515e-06,2023-05-31,0.08182768667456972,1.0
power_k2.5,500.0,238.0,200.0,80.0,8.186432567558489,7.307733340886235,1.12024237690174,6.776107800838235e-06,2023-05-31,0.12497276481963374,1.0
power_k2.5,500.0,238.0,200.0,100.0,3.0103746413905212,2.5680905120861226,1.1722229521206091,1.109349499185742e-05,2023-05-31,0.17695664064284675,1.0
power_k2.5,500.0,238.0,200.0,120.0,0.9461576176695246,0.7610491170203559,1.2432280604619865,1.929016240375276e-05,2023-05-31,0.2459472892209577,1.0
power_k2.5,500.0,238.0,200.0,140.0,0.24426453193731382,0.1808455671077464,1.350680228682536,3.531574927996532e-05,2023-05-31,0.34504629641134493,1.0
power_k2.5,500.0,238.0,200.0,160.0,0.04872771911027254,0.03216053218362781,1.5151403226803162,6.688814262699199e-05,2023-05-31,0.48137248747765427,1.0
power_k2.5,500.0,238.0,200.0,180.0,0.007463237858960277,0.004313304565360636,1.7302830685540227,0.00011921763906901579,2023-05-31,0.6293329058250383,1.0
power_k2.5,500.0,238.0,200.0,200.0,0.000961898999147426,0.0004743735781152483,2.0277246531503366,0.00014560761282185624,2023-05-31,0.7904218983349993,1.0
power_k2.5,500.0,238.0,200.0,220.0,7.298885406250454e-05,2.6443633933309107e-05,2.760167314620319,8.712661635309305e-05,2023-05-31,0.977632313535193,1.0
power_k2.5,500.0,238.0,200.0,240.0,3.412506847072823e-07,7.497990541973069e-08,4.5512285297906425,1.4661828815747278e-05,2023-05-31,1.0,0.5205479452054794
power_k2.5,500.0,238.0,200.0,260.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,200.0,280.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,200.0,300.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,200.0,320.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,200.0,340.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,200.0,360.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,200.0,380.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,200.0,400.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,200.0,420.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,200.0,440.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,200.0,460.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,200.0,480.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,1000.0,0.0,17.97333851588292,18.408764397219386,0.9763468165521072,9.15861838094827e-06,2023-12-02,0.024882496463101395,1.0
power_k2.5,500.0,238.0,1000.0,20.0,14.51684636664763,14.593088886836385,0.9947754364562578,9.511784858876156e-06,2023-12-02,0.005221623198771373,1.0
power_k2.5,500.0,238.0,1000.0,40.0,9.829620532123426,9.607680376563655,1.0231002850699693,1.1548629360083444e-05,2023-05-31,0.024775346896176498,1.0
power_k2.5,500.0,238.0,1000.0,60.0,5.609029532775905,5.319940349510204,1.0543406813372103,1.6282352315716814e-05,2023-05-31,0.05741608592578959,1.0
power_k2.5,500.0,238.0,1000.0,80.0,2.7946273925136813,2.572060705844382,1.0865324392085967,2.5682804523725203e-05,2023-05-31,0.09057273864171929,1.0
power_k2.5,500.0,238.0,1000.0,100.0,1.2597887461713186,1.124024416096515,1.120784146794856,4.363886149151518e-05,2023-05-31,0.12536885419308605,1.0
power_k2.5,500.0,238.0,1000.0,120.0,0.5228796558096168,0.4512131577409704,1.158830691967073,7.825835278675044e-05,2023-05-31,0.16338421748272908,1.0
power_k2.5,500.0,238.0,1000.0,140.0,0.20242927593895266,0.16847138269934991,1.2015647565509877,0.00014561804449037915,2023-05-31,0.20518446295036102,1.0
power_k2.5,500.0,238.0,1000.0,160.0,0.07470679023387067,0.05999389540137207,1.2452398653907395,0.0002735052146127204,2023-05-31,0.2465551145442569,1.0
power_k2.5,500.0,238.0,1000.0,180.0,0.027765466378344282,0.021725756506441447,1.2779976784749534,0.000486628372060233,2023-05-31,0.2762869403312307,1.0
power_k2.5,500.0,238.0,1000.0,200.0,0.011221212237918065,0.00864203136888128,1.2984461359772481,0.0007494556307782247,2023-05-31,0.2954843367268427,1.0
power_k2.5,500.0,238.0,1000.0,220.0,0.00492930934659772,0.003663374715395531,1.3455651495005492,0.0009776862718276255,2023-05-31,0.34155917202536035,1.0
power_k2.5,500.0,238.0,1000.0,240.0,0.0020546411528784008,0.001404433305454138,1.462968120236946,0.0011908836660591662,2023-05-31,0.4444866939620548,1.0
power_k2.5,500.0,238.0,1000.0,260.0,0.0006816458263922878,0.00041183480443080477,1.655143807805141,0.0015081915228916964,2023-05-31,0.5858547646572688,1.0
power_k2.5,500.0,238.0,1000.0,280.0,0.00015771984753956098,8.106791140020108e-05,1.945527457355584,0.002072731898317398,2023-05-31,0.7547133235109812,1.0
power_k2.5,500.0,238.0,1000.0,300.0,2.115452223590216e-05,8.705715200032309e-06,2.4299579930921302,0.00322985108899116,2023-05-31,0.9207761856131205,1.0
power_k2.5,500.0,238.0,1000.0,320.0,1.0600522671720455e-06,3.2891242174773336e-07,3.222901286425345,0.005820368679509977,2023-05-31,0.9958679276819453,1.0
power_k2.5,500.0,238.0,1000.0,340.0,5.8439768879758e-09,1.3190100442396383e-09,4.4305780031755875,0.010694574432826207,2023-05-31,0.9999999997941567,0.5753424657534246
power_k2.5,500.0,238.0,1000.0,360.0,1.0145974281317808e-13,1.6535911034062278e-14,6.135721376595546,0.007061593206678098,2023-05-31,1.0,0.2876712328767123
power_k2.5,500.0,238.0,1000.0,380.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,1000.0,400.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,1000.0,420.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,1000.0,440.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,1000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,1000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,10000.0,0.0,1.8242410859376283,1.8710081239078187,0.9750043640256826,1.0904469058413226e-05,2023-12-02,0.0263200785150539,1.0
power_k2.5,500.0,238.0,10000.0,20.0,1.4964053291579167,1.508141899812459,0.992217860497078,1.1409432304537027e-05,2023-12-02,0.007938150684467099,1.0
power_k2.5,500.0,238.0,10000.0,40.0,1.0334972962825237,1.0138017763509732,1.0194273874745432,1.3918129996380662e-05,2023-05-31,0.020897707207995997,1.0
power_k2.5,500.0,238.0,10000.0,60.0,0.6048210229676173,0.5763380310679264,1.0494206357455074,1.964438724592798e-05,2023-05-31,0.05228999737329433,1.0
power_k2.5,500.0,238.0,10000.0,80.0,0.3108353807180328,0.2878488932293637,1.0798560912664446,3.090868682270009e-05,2023-05-31,0.08370579054423234,1.0
power_k2.5,500.0,238.0,10000.0,100.0,0.14555132239179544,0.13095984940090352,1.111419439298708,5.2163823189944035e-05,2023-05-31,0.11586361213330748,1.0
power_k2.5,500.0,238.0,10000.0,120.0,0.06336870550187984,0.05533321427089566,1.1452200335163019,9.234035948770778e-05,2023-05-31,0.1497795280022127,1.0
power_k2.5,500.0,238.0,10000.0,140.0,0.026087906611848306,0.0220849071214779,1.1812549841551032,0.0001681185763801215,2023-05-31,0.18526992095239747,1.0
power_k2.5,500.0,238.0,10000.0,160.0,0.010411190870502867,0.008563541437101758,1.2157576333310096,0.0003059323834638629,2023-05-31,0.2183291177868738,1.0
power_k2.5,500.0,238.0,10000.0,180.0,0.004234604468345065,0.003416221110887435,1.239558076275993,0.0005264647551931651,2023-05-31,0.24026178755860358,1.0
power_k2.5,500.0,238.0,10000.0,200.0,0.001870339075791185,0.001494988319436864,1.2510727016888727,0.0007978484355115132,2023-05-31,0.2510734600640484,1.0
power_k2.5,500.0,238.0,10000.0,220.0,0.0009045255943511007,0.0007097159731901687,1.274489554300524,0.0010434476166786574,2023-05-31,0.2750335477037579,1.0
power_k2.5,500.0,238.0,10000.0,240.0,0.00043867355734468336,0.0003272099662068718,1.3406485212841621,0.0012611058176941977,2023-05-31,0.3384450485692107,1.0
power_k2.5,500.0,238.0,10000.0,260.0,0.00018790069986190225,0.00012833503269500828,1.4641419097812007,0.0015468983018531053,2023-05-31,0.4450110054548699,1.0
power_k2.5,500.0,238.0,10000.0,280.0,6.357912022214755e-05,3.864589246936761e-05,1.6451714829083866,0.0020297208222212165,2023-05-31,0.5781445414314781,1.0
power_k2.5,500.0,238.0,10000.0,300.0,1.5560942486771133e-05,8.18655283970126e-06,1.900793018925775,0.00285665191424137,2023-05-31,0.730013281781218,1.0
power_k2.5,500.0,238.0,10000.0,320.0,2.4254869294853815e-06,1.0549709589222295e-06,2.2991030311993486,0.004398104962031108,2023-05-31,0.8851987066412987,1.0
power_k2.5,500.0,238.0,10000.0,340.0,1.8032089129825096e-07,6.159764868638751e-08,2.9273989371951488,0.007358700781007659,2023-05-31,0.9830723535937482,1.0
power_k2.5,500.0,238.0,10000.0,360.0,3.1614968795995297e-09,8.188533272726497e-10,3.860882986370111,0.011888049799188713,2023-05-31,0.9997004809351017,0.7397260273972602
power_k2.5,500.0,238.0,10000.0,380.0,3.4907634504606e-12,7.554030488669302e-13,4.621060843872135,0.010206841655270827,2023-05-31,1.0,0.5205479452054794
power_k2.5,500.0,238.0,10000.0,400.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,10000.0,420.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,10000.0,440.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,10000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,238.0,10000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,200.0,0.0,80.55041108383286,81.96668569280773,0.9827213385901347,3.495312928054951e-06,2023-12-02,0.01806472744830283,1.0
power_k2.5,500.0,250.0,200.0,20.0,61.940016901105956,61.67439689498909,1.0043068115699474,3.426996094456018e-06,2023-05-31,0.004866043847444141,1.0
power_k2.5,500.0,250.0,200.0,40.0,39.76225095493948,38.43494986924153,1.0345337014933942,3.897658721859325e-06,2023-05-31,0.036733667962153146,1.0
power_k2.5,500.0,250.0,200.0,60.0,21.184383338329745,19.80833362095674,1.069468221997088,5.141587491504982e-06,2023-05-31,0.07301452791196365,1.0
power_k2.5,500.0,250.0,200.0,80.0,9.58306128616321,8.640095361655897,1.109138370010605,7.621451983497086e-06,2023-05-31,0.11358112587402278,1.0
power_k2.5,500.0,250.0,200.0,100.0,3.7614608871395334,3.249624745309323,1.1575062297789986,1.2252795356232364e-05,2023-05-31,0.1621835963687965,1.0
power_k2.5,500.0,250.0,200.0,120.0,1.2721629848625085,1.0407332802049183,1.2223717729215138,2.1036914096117592e-05,2023-05-31,0.22568815769649916,1.0
power_k2.5,500.0,250.0,200.0,140.0,0.35928006695633896,0.27260205478589317,1.3179653661764374,3.8294600097814136e-05,2023-05-31,0.3151996040276478,1.0
power_k2.5,500.0,250.0,200.0,160.0,0.08053050152839025,0.05508785976448827,1.4618556951145756,7.273519046852724e-05,2023-05-31,0.43861740917354786,1.0
power_k2.5,500.0,250.0,200.0,180.0,0.014213517798060788,0.008611065288006967,1.6506108504201702,0.00013270409298300471,2023-05-31,0.5769099388688486,1.0
power_k2.5,500.0,250.0,200.0,200.0,0.0021703751227068273,0.001150932645984104,1.8857533759945178,0.00018409882396931205,2023-05-31,0.7191988294936927,1.0
power_k2.5,500.0,250.0,200.0,220.0,0.0002438972505339859,0.00010133927067360846,2.406739745735149,0.00015132100398250977,2023-05-31,0.9204424080794514,1.0
power_k2.5,500.0,250.0,200.0,240.0,5.832075964812887e-06,1.5728884405783253e-06,3.7078764229893686,5.863975055177239e-05,2023-05-31,0.9999858913132071,0.7123287671232876
power_k2.5,500.0,250.0,200.0,260.0,2.1874350466604535e-12,3.747779613912584e-13,5.836616002019469,1.240668273061975e-06,2023-05-31,1.0,0.1780821917808219
power_k2.5,500.0,250.0,200.0,280.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,200.0,300.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,200.0,320.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,200.0,340.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,200.0,360.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,200.0,380.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,200.0,400.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,200.0,420.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,200.0,440.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,200.0,460.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,200.0,480.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,1000.0,0.0,17.433699501669675,17.85641212318222,0.9763271244751484,9.832986566061287e-06,2023-12-02,0.024872064336866378,1.0
power_k2.5,500.0,250.0,1000.0,20.0,14.311479102889566,14.412304873137142,0.9930041883560551,1.0205101202193208e-05,2023-12-02,0.007130808687513031,1.0
power_k2.5,500.0,250.0,1000.0,40.0,10.013724526592036,9.827920054290532,1.01890577775105,1.2199776770171711e-05,2023-05-31,0.020307037834326344,1.0
power_k2.5,500.0,250.0,1000.0,60.0,5.970661177954287,5.697659621210095,1.0479146833777007,1.6779173889807064e-05,2023-05-31,0.050648410337434696,1.0
power_k2.5,500.0,250.0,1000.0,80.0,3.119301517470021,2.892939407793146,1.0782464053920693,2.577785884277392e-05,2023-05-31,0.08195261718555126,1.0
power_k2.5,500.0,250.0,1000.0,100.0,1.4757088689584195,1.3287542068347213,1.110595820782961,4.2713712821336146e-05,2023-05-31,0.11491513503997625,1.0
power_k2.5,500.0,250.0,1000.0,120.0,0.6430199842003375,0.5608348432245934,1.1465407186600778,7.484812595155818e-05,2023-05-31,0.15097411873696837,1.0
power_k2.5,500.0,250.0,1000.0,140.0,0.26122389656364936,0.22009223115280002,1.1868837677523179,0.00013652719932261636,2023-05-31,0.1906621971543064,1.0
power_k2.5,500.0,250.0,1000.0,160.0,0.10075406119701126,0.08199354821521364,1.228804746107044,0.000253263797356749,2023-05-31,0.2307071630431304,1.0
power_k2.5,500.0,250.0,1000.0,180.0,0.038675646708139944,0.03065597178953531,1.2616023714290545,0.0004524425398649659,2023-05-31,0.2607556456137203,1.0
power_k2.5,500.0,250.0,1000.0,200.0,0.015939844402191573,0.012458454874943289,1.2794399114652757,0.000713448705025377,2023-05-31,0.2771982995115917,1.0
power_k2.5,500.0,250.0,1000.0,220.0,0.007226223542337179,0.005507022816609871,1.312183330808433,0.000952065166848342,2023-05-31,0.3100436817649574,1.0
power_k2.5,500.0,250.0,1000.0,240.0,0.0032434854180356833,0.0023092576070568543,1.404557641435899,0.0011587539908649786,2023-05-31,0.3951026873288415,1.0
power_k2.5,500.0,250.0,1000.0,260.0,0.0012196973193503036,0.0007765102613338251,1.5707420495064783,0.001440117439238224,2023-05-31,0.525912756506225,1.0
power_k2.5,500.0,250.0,1000.0,280.0,0.00033555179949687784,0.0001855012895580195,1.8088920044511434,0.0019205008524089296,2023-05-31,0.6804738630094377,1.0
power_k2.5,500.0,250.0,1000.0,300.0,5.9688361402646825e-05,2.7282862520912102e-05,2.187760223359853,0.002832732372182294,2023-05-31,0.851930562957351,1.0
power_k2.5,500.0,250.0,1000.0,320.0,5.189709983049374e-06,1.8442097227046217e-06,2.814056296936997,0.004767214663107063,2023-05-31,0.9755450542105443,1.0
power_k2.5,500.0,250.0,1000.0,340.0,1.0906923189220253e-07,2.871345132045115e-08,3.7985413413022204,0.008787507713046842,2023-05-31,0.9998529491619995,0.7397260273972602
power_k2.5,500.0,250.0,1000.0,360.0,7.485245987151904e-11,1.4546083173495913e-11,5.145884220427531,0.013037467262483907,2023-05-31,1.0,0.4657534246575342
power_k2.5,500.0,250.0,1000.0,380.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,1000.0,400.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,1000.0,420.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,1000.0,440.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,1000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,1000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,10000.0,0.0,1.7675128389522163,1.8126099056096694,0.9751203684157929,1.1525013016716781e-05,2023-12-02,0.026160619138524813,1.0
power_k2.5,500.0,250.0,10000.0,20.0,1.4714584225004292,1.4853462362614067,0.990650116840143,1.2043358795261927e-05,2023-12-02,0.009629666392515493,1.0
power_k2.5,500.0,250.0,10000.0,40.0,1.048058552631535,1.0319878685280641,1.015572551377365,1.4463561284804074e-05,2023-05-31,0.016787067778550706,1.0
power_k2.5,500.0,250.0,10000.0,60.0,0.6393642329562182,0.6127497707955941,1.0434344710175378,1.9917243538758004e-05,2023-05-31,0.04597374963970946,1.0
power_k2.5,500.0,250.0,10000.0,80.0,0.3436276676809204,0.32050568122419865,1.0721422046823175,3.053250198938742e-05,2023-05-31,0.07565855287300709,1.0
power_k2.5,500.0,250.0,10000.0,100.0,0.16833433114635013,0.1527490708470988,1.102031784630966,5.028140054738337e-05,2023-05-31,0.10619279684388742,1.0
power_k2.5,500.0,250.0,10000.0,120.0,0.07663288172568422,0.0675680106024528,1.1341592129530946,8.70741072912811e-05,2023-05-31,0.13854379689013813,1.0
power_k2.5,500.0,250.0,10000.0,140.0,0.032925916020288735,0.028176553849530855,1.1685572407513192,0.0001557336383193046,2023-05-31,0.17258827075255812,1.0
power_k2.5,500.0,250.0,10000.0,160.0,0.013637196943336111,0.011342904245778593,1.2022667782293384,0.00028069474231039545,2023-05-31,0.20511327065930465,1.0
power_k2.5,500.0,250.0,10000.0,180.0,0.005688409612430665,0.004636891142092911,1.2267723002578708,0.00048573400233246504,2023-05-31,0.22788029484955727,1.0
power_k2.5,500.0,250.0,10000.0,200.0,0.002546262981314165,0.0020576881308064106,1.2374387270807075,0.0007522848320551076,2023-05-31,0.23766435019641885,1.0
power_k2.5,500.0,250.0,10000.0,220.0,0.0012553379738439578,0.0010020100734576432,1.2528197141892539,0.0010057691161035433,2023-05-31,0.2537326381881064,1.0
power_k2.5,500.0,250.0,10000.0,240.0,0.000637981928015888,0.0004894936540152914,1.3033507641673288,0.0012206432227716635,2023-05-31,0.3035412143142537,1.0
power_k2.5,500.0,250.0,10000.0,260.0,0.0002969254960435194,0.00021116784492591852,1.4061113146638693,0.0014741849188539523,2023-05-31,0.3962819443946075,1.0
power_k2.5,500.0,250.0,10000.0,280.0,0.00011328438534539567,7.241048539631934e-05,1.5644748785395377,0.0018893220701204118,2023-05-31,0.5206952396665904,1.0
power_k2.5,500.0,250.0,10000.0,300.0,3.246937416385339e-05,1.8242254383020405e-05,1.7798992099394992,0.0025937216679050787,2023-05-31,0.6617427309434192,1.0
power_k2.5,500.0,250.0,10000.0,320.0,6.405976829425164e-06,3.0529157363106323e-06,2.09831432726231,0.003823504243127519,2023-05-31,0.8165244705845734,1.0
power_k2.5,500.0,250.0,10000.0,340.0,7.202311346998667e-07,2.7707697511179636e-07,2.599390059059452,0.006131584747265291,2023-05-31,0.9475754039187118,1.0
power_k2.5,500.0,250.0,10000.0,360.0,2.987680062512293e-08,8.868642567011993e-09,3.3688132540433373,0.010122238777932464,2023-05-31,0.9970825305753132,1.0
power_k2.5,500.0,250.0,10000.0,380.0,1.561886097586963e-10,3.593933303959475e-11,4.3458961685967195,0.013418298016260833,2023-05-31,0.9999938524780468,0.6575342465753424
power_k2.5,500.0,250.0,10000.0,400.0,6.819108104532732e-14,1.2103227156278272e-14,5.634123871661349,0.006387657169554446,2023-05-31,1.0,0.3561643835616438
power_k2.5,500.0,250.0,10000.0,420.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,10000.0,440.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,10000.0,460.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,500.0,250.0,10000.0,480.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,528.0,220.0,200.0,0.0,85.3362800856714,86.656141409064,0.9847689811485819,2.24877771671813e-06,2023-12-02,0.015906636701088554,1.0
power_k2.5,528.0,220.0,200.0,20.0,61.63072839479352,60.893688145238876,1.0121037216172013,2.2126740314087895e-06,2023-05-31,0.013247747436253192,1.0
power_k2.5,528.0,220.0,200.0,40.0,35.30429346775663,33.63977387532935,1.0494807009879459,2.652834033291786e-06,2023-05-31,0.052533040556895165,1.0
power_k2.5,528.0,220.0,200.0,60.0,16.330321508393972,14.988652827883518,1.0895122927935548,3.78662547587025e-06,2023-05-31,0.0938291159650907,1.0
power_k2.5,528.0,220.0,200.0,80.0,6.417493479241527,5.671544769187287,1.131524785646915,6.06722591301166e-06,2023-05-31,0.13638052599788214,1.0
power_k2.5,528.0,220.0,200.0,100.0,2.2122371649290224,1.8746684768163144,1.1800684719924397,1.043551893991974e-05,2023-05-31,0.18463557877355047,1.0
power_k2.5,528.0,220.0,200.0,120.0,0.6672175069198871,0.5366842666367965,1.2432216638305695,1.891554978551742e-05,2023-05-31,0.2458339129283692,1.0
power_k2.5,528.0,220.0,200.0,140.0,0.17106613815989932,0.12814613168363656,1.3349301762945325,3.586650450184465e-05,2023-05-31,0.33093062964995096,1.0
power_k2.5,528.0,220.0,200.0,160.0,0.035607432266953135,0.024193565329902803,1.4717728363476466,7.010004819889446e-05,2023-05-31,0.44757327108495276,1.0
power_k2.5,528.0,220.0,200.0,180.0,0.005991878084785413,0.0036270222362347186,1.652010297848545,0.00013005356885084784,2023-05-31,0.5801552493023656,1.0
power_k2.5,528.0,220.0,200.0,200.0,0.000887335178010787,0.0004698773215863408,1.888440103929846,0.00017819828993620045,2023-05-31,0.7247352770766443,1.0
power_k2.5,528.0,220.0,200.0,220.0,9.444343589387836e-05,3.8864629206252245e-05,2.430061416324667,0.00014074919398341783,2023-05-31,0.929093521597274,1.0
power_k2.5,528.0,220.0,200.0,240.0,1.8573892571489184e-06,4.92509884230823e-07,3.7712730578995286,4.907630266340096e-05,2023-05-31,0.9999989018414505,0.6712328767123288
power_k2.5,528.0,220.0,200.0,260.0,2.669420978500302e-17,3.697858772985751e-16,0.07218828901745589,7.961739505491362e-07,2023-05-31,1.0,0.0821917808219178
power_k2.5,528.0,220.0,200.0,280.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,528.0,220.0,200.0,300.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,528.0,220.0,200.0,320.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,528.0,220.0,200.0,340.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,528.0,220.0,200.0,360.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,528.0,220.0,200.0,380.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,528.0,220.0,200.0,400.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,528.0,220.0,200.0,420.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,528.0,220.0,200.0,440.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,528.0,220.0,200.0,460.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,528.0,220.0,200.0,480.0,0.0,0.0,0.0,0.0,,,0.0
power_k2.5,528.0,220.0,1000.0,0.0,18.777148199726323,19.227086164088178,0.9765987440571086,8.119138523960924e-06,2023-12-02,0.02466726595488942,1.0
power_k2.5,528.0,220.0,1000.0,20.0,14.759049470727476,14.78366239963137,0.998335126422766,8.445338548210722e-06,2023-01-06,0.0013796090439429866,1.0
power_k2.5,528.0,220.0,1000.0,40.0,9.452618267005263,9.176132391457669,1.0301309815238697,1.0542903476643747e-05,2023-05-31,0.0322612679460553,1.0
power_k2.5,528.0,220.0,1000.0,60.0,5.026710857992937,4.7243455316824186,1.0640015266205223,1.548174588191171e-05,2023-05-31,0.06754649461824251,1.0
