jname,bname,ra,dec,pos_err_arcsec,match_radius_arcsec,pmra,pmdec,p0_s,p1,edot_w,dist_kpc,assoc,binary,bincomp,ptype,allwise_match,allwise_dist_arcsec,allwise_n_control_hits,allwise_p_chance,catwise_match,catwise_dist_arcsec,catwise_n_control_hits,catwise_p_chance,designation,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,W4mag,ph_qual,cc_flags,catwise_name,W1mag_cat,W2mag_cat,pmra_catwise,pmdec_catwise,w1_w2,t_colour_k,shape_class,p_chance,veto_reason,verdict,ring_candidate,f_min_300K_W2,f_min_500K_W2,f_min_700K_W2,ring_radius_300K_au,ring_radius_500K_au,ring_radius_700K_au
J1625-4904,,246.32520833333336,-49.076,2.289465731988997,4.578931463977994,,,0.4603394922883185,1.6762274649477107e-14,6.783564922882709e+26,7.391,,,,,False,,2,0.14058157711903657,False,,3,0.2552831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,0.8805039121271502,0.10501119288155107,0.06696073759366085,1.145830228809678,0.4124988823714841,0.21045861345483882
J1625-4913,,246.318375,-49.229055555555554,0.4453999510082558,1.5,,,0.35585626277,6.647e-15,5.8231982405265775e+26,7.679,,,,,False,,1,0.10933157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,1.1072116103362284,0.13204894421516258,0.08420144996433888,1.0616272807289022,0.3821858210624049,0.19499276584816574
J1626-44,,246.75,-44.36666666666667,529.0446128996423,8.0,,,0.3083536,,,4.915,,,,,False,,4,0.20308157711903657,True,6.88194,11,0.5052831171838814,,,,,,,,,,J162700.60-442157.7,14.539,14.476,162.09,177.75,0.062999725,,unfit,0.20308157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1626-4537,,246.70390362000003,-45.62382733611111,0.0942932318078359,1.5,,,0.3701466600075717,8.294250996449777e-15,6.456771325634068e+26,3.943,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.2632819098644237,0.031399687199803905,0.020022115332797897,1.117889778923459,0.40244032041244526,0.20532669408798226
J1626-4807,,246.6770833333333,-48.13166666666667,5.002037657987434,8.0,,,0.2939281886424272,1.7475733834302903e-14,2.71688617205894e+27,8.878,,,,,False,,5,0.23433157711903657,True,1.721191,11,0.5052831171838814,,,,,,,,,,J162642.48-480755.8,11.26,11.237,-3.35,-36.03,0.022999763,,unfit,0.23433157711903657,chance_coincidence,rejected,False,0.31720623057215713,0.037830842320019535,0.02412296285782914,2.2931211725761855,0.8255236221274269,0.4211855214935852
J1626-6621,,246.5285458333333,-66.35424166666667,0.0966011310370287,1.5,,,0.45086776633,7.664e-16,3.3011683294590935e+25,2.16,,,,,True,1.449809,0,0.07808157711903659,False,,0,0.16153311718388141,J162606.71-662116.4,11.245,0.023,11.299,0.021,11.278,9.392,AABU,0000,,,,,,-0.0539999,,unfit,0.07808157711903659,chance_coincidence,rejected,False,1.5453352225786074,0.18430070882118116,0.11751996204462628,0.25276976082407243,0.0909971138966661,0.046427098926870455
J1627+1419,,246.8281625,14.322416666666667,0.1326812456547091,1.5,,,0.4908568181981014,3.925907231882262e-16,1.3104947521123153e+25,2.057,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,3.5303370326945656,0.42103720150608115,0.26847577666333794,0.15926081197531747,0.05733389231111429,0.029251985873017493
J1627+3219,,246.985,32.3275,1.614489476836377,3.228978953672754,1.6,-2.8,0.0021828338203418,5.4775721049174485e-21,2.0791499772009277e+27,,GRS:4FGL_J1627.7+3219[aab+22],ELL1,,NRAD[aab+22],False,,2,0.14058157711903657,False,,3,0.2552831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,inf,inf,inf,2.006015070661193,0.7221654254380295,0.368451747672464
J1627-4706,,246.86979166666669,-47.11394444444445,0.8103886387698329,1.6207772775396658,,,0.1407458060530229,1.730547604663564e-15,2.4503995242440088e+27,5.961,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.15855656016001424,0.01890986887426131,0.012057940995377481,2.177758574010254,0.7839930866436916,0.39999647277739364
J1627-4845,,246.79308333333333,-48.75222222222222,3.2262087627126816,6.452417525425363,,,0.612330650088,3.641e-15,6.2606931721755245e+25,6.204,,,,,False,,3,0.17183157711903657,False,,7,0.3802831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.17183157711903657,,no_counterpart,False,6.722085457160603,0.8016934425684027,0.5112024991367617,0.34809877311160664,0.12531555832017843,0.06393650934702981
J1627-49,,246.925,-49.9,510.30999226885535,8.0,,,0.623678,,,6.835,,,,,True,7.501713,5,0.23433157711903657,True,7.113024,8,0.4115331171838814,J162742.77-495359.3,9.457,0.029,9.514,0.028,9.075,6.605,AABU,d0HH,J162741.63-495406.3,12.828,12.973,-6.9300003,87.41,-0.05700016,,unfit,0.23433157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1627-51,,246.875,-51.13333333333333,506.1010074793458,8.0,,,0.439684,,,3.502,,,,,False,,7,0.29683157711903657,True,7.253458,12,0.5365331171838814,,,,,,,,,,J162729.94-510807.3,14.724,15.901,365.96,32.57,-1.177,,unfit,0.29683157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1627-5547,,246.8378063025,-55.79798531111111,0.0889417261237985,1.5,,,0.3524647175321275,7.359218316946134e-16,6.6350541932860495e+25,3.422,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,1.9297382585915424,0.23014561740482292,0.14675312100071242,0.35835504235409626,0.12900781524747465,0.06582031390177277
J1627-5936,,246.9690312525,-59.61536049722223,0.1008,1.5,,,0.3542339488457276,7.830057488125865e-18,6.954311597008343e+23,2.175,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,74.37847126038366,8.87057045878424,5.656348856704444,0.0366875200118252,0.013207507204257073,0.006738524083804629
J1628+4406,,247.21179955522155,44.111238318377744,44.3181688586612,8.0,,,0.1811784899471475,1.937763488599216e-17,1.2862950500913597e+25,0.608,,,,,True,5.165245,5,0.23433157711903657,True,5.873087,9,0.4427831171838814,J162850.41+440637.8,17.363,0.099,17.738,,13.115,9.293,AUUU,0000,J162850.36+440637.5,17.517,17.527,-61.62,-3.05,-0.375,,unfit,0.23433157711903657,chance_coincidence,rejected,False,0.31423129217686635,0.0374760434084691,0.023896724147812357,0.1577834986358841,0.05680205950891827,0.02898064260659096
J1628-3205,,247.02916666666664,-32.09691666666667,0.1617017005646641,1.5,-6.2,-21.4,0.0032115683314684,1.1954124360173731e-20,1.4247084689158872e+27,1.255,"GRS:4FGL_J1628.1-3204[aab+22],OPT:[lht14]",BTX,MS[lht14],HE,False,,0,0.07808157711903659,True,0.910327,0,0.16153311718388141,,,,,,,,,,J162806.97-320549.8,16.457,16.892,-17.74,-62.15,-0.43499947,,unfit,0.07808157711903659,nebula_cluster_or_optical_association,rejected,False,0.012087717925314247,0.0014416127640891792,0.0009192491901004469,1.6605589032406338,0.5978012051666283,0.3050006148809328
J1628-46,,247.0,-46.41666666666666,516.0772464790041,8.0,,,0.4494389,,,7.367,,,,,False,,4,0.20308157711903657,True,3.743272,13,0.5677831171838814,,,,,,,,,,J162759.64-462459.8,13.387,13.518,-23.6,53.690002,-0.13099957,,unfit,0.20308157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1628-4804,,247.11179166666665,-48.08305555555556,3.311820953982034,6.623641907964068,,,0.8659709627039299,1.2448434756889762e-15,7.567710240376625e+24,9.797,,,,,False,,4,0.20308157711903657,False,,7,0.3802831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.20308157711903657,,no_counterpart,False,138.67704925006313,16.53898655811969,10.546139974169378,0.121024564921854,0.04356884337186745,0.022229001720340535
J1628-4828,,247.12875,-48.47833333333333,9.839708559683034,8.0,,,4.1375385239,1.753e-14,9.770471032633646e+23,11.699,,,,,False,,7,0.29683157711903657,True,1.738165,13,0.5677831171838814,,,,,,,,,,J162830.79-482840.7,11.66,11.833,-154.81999,755.56,-0.17300034,,unfit,0.29683157711903657,chance_coincidence,rejected,False,1531.6687496930097,182.6708096231947,116.48065138158489,0.043485957119025566,0.015654944562849205,0.007987216613698573
J1629+4636,,247.47043333333332,46.614375,0.0368167553034049,1.5,,,0.314056114549,8.51e-17,1.0845948469255908e+25,2.555,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,6.581079594802378,0.7848767156855462,0.5004792571176242,0.14488554237002962,0.052158795253210676,0.02661163023122994
J1629-3636,,247.39920833333335,-36.60361111111112,2.274757187232497,4.549514374464994,,,2.988192686,7e-15,1.0356952428893115e+24,2.355,,,,,False,,1,0.10933157711903659,False,,7,0.3802831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,58.55078372224495,6.98291916496876,4.452681709564369,0.04477208022303899,0.016117948880294036,0.008223443306272468
J1629-3825,,247.31096764750004,-38.42493095833333,0.1562704952110003,1.5,,,0.526364702596562,4.442737013178e-16,1.2026799416608284e+25,2.888,,,,,False,,1,0.10933157711903659,False,,2,0.22403311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,7.582757741543324,0.90433946380501,0.5766550771377619,0.1525690058869733,0.054924842119310396,0.028022878632301223
J1629-6902,,247.2865441666667,-69.045915,0.0036883744952625,1.5,,,0.0060006034432179,1e-20,1.8271531716781068e+26,0.96,,,,,False,,1,0.10933157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,0.05515061771475066,0.0065774064994092276,0.004194105205057216,0.5946737393605278,0.21408254616979006,0.10922578886213778
J1630+3550,,247.64978729166668,35.845132500000005,0.0021289040080105,1.5,-22.0,33.0,0.0032291563373148,2.2554575757725292e-20,2.64440021969441e+27,1.12,,ELL1,UL[sbo+22],,False,,2,0.14058157711903657,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.14058157711903657,,no_counterpart,False,0.005186707200521805,0.000618580227472598,0.0003944397464291321,2.2623243752769797,0.8144367750997127,0.41552896688760854
J1630+3734,,247.65194554166663,37.57836027777778,0.0013009485063832,1.5,7.87,-16.74,0.0033181121816795,1.0689811574362739e-20,1.15519843531025e+27,0.936,GRS:4FGL_J1630.6+3734[aab+22],BT,He[san16],HE,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.00829235672737119,0.0009889680894624533,0.0006306188027184451,1.4952698570690268,0.5382971485448497,0.27464140231880085
J1630-2609,,247.62079166666663,-26.163055555555555,3.027066335190188,6.054132670380376,,,1.912419751292923,1.5704657916250918e-15,8.864179795178533e+23,2.319,,,,,False,,0,0.07808157711903659,True,5.415814,1,0.19278311718388141,,,,,,,,,,J163029.01-260952.3,15.794,16.033,-0.17,-10.700001,-0.23900127,,unfit,0.07808157711903659,chance_coincidence,rejected,False,66.33547022562384,7.911341179532936,5.0446931055641535,0.04142004446091968,0.014911216005931082,0.0076077632683321855
J1630-4719,,247.51053094666665,-47.32817711944445,0.4813413652555279,1.5,,,0.5590812212694896,1.4230456883839726e-14,3.214799299093657e+26,5.771,,,,,False,,1,0.10933157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,1.1327423942634947,0.13509381208965782,0.08614302012611602,0.7888023849217254,0.28396885857182114,0.14488207069990874
J1630-4733,B1626-47,247.656125,-47.55138888888889,0.8966550811124702,1.7933101622249403,,,0.57597141155,2.2287e-14,4.604776615478097e+26,5.73,,,,,True,1.492486,0,0.07808157711903659,True,1.474608,2,0.22403311718388141,J163037.60-473304.3,8.198,0.022,7.994,0.02,6.695,4.615,AAAA,00d0,J163037.60-473304.2,8.276,8.148,-3.52,-1.43,0.204,3004.241119227981,companion,0.07808157711903659,chance_coincidence,rejected,False,0.7796210349934828,0.0929796378558199,0.05928877637872245,0.9440512376098886,0.3398584455395599,0.17339716609161218
J1631+1252,,247.93008625,12.86818,0.0024775798360473,1.5,,,0.3101859114746734,4.028245951592616e-17,5.328555710295655e+24,1.963,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,7.907040434325689,0.9430142634633676,0.6013161922089122,0.10155376706390572,0.03655935614300606,0.018652732726023503
J1631-1612,,247.968625,-16.214444444444442,3.03095873234228,6.06191746468456,,,0.67768391249,1.096e-15,1.3902367437793253e+25,1.301,,,,,False,,4,0.20308157711903657,True,5.474393,11,0.5052831171838814,,,,,,,,,,J163152.61-161246.9,17.804,17.503,48.6,24.28,0.3010006,2278.4111701253546,companion,0.20308157711903657,chance_coincidence,rejected,False,1.3312165297206944,0.15876435509740472,0.10123662087045784,0.16403467551712395,0.059052483186164635,0.03012881795212481
J1631-4155,,247.826375,-41.91769444444444,2.147194947826572,4.294389895653144,,,0.5512412537678835,8.812140675812056e-18,2.0769020872455403e+23,4.802,,,,,False,,3,0.17183157711903657,False,,7,0.3802831171838814,,,,,,,,,,,,,,,,,no_counterpart,0.17183157711903657,,no_counterpart,False,1213.9789598950879,144.78229676880613,92.32091471505206,0.02004930367620674,0.007217749323434426,0.003682525165017565
J1631-47,,247.775,-47.516666666666666,512.5540408806093,8.0,,,1.103326,,,8.518,,,,,True,5.323362,3,0.17183157711903657,True,4.239259,3,0.2552831171838814,J163105.82-473105.0,12.088,0.08,12.399,0.115,8.593,5.449,ABBA,0dhd,J163106.40-473100.8,12.255,12.382,34.61,-13.53,-0.31099987,,unfit,0.17183157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1631-4722,,247.9975833333333,-47.36863888888889,0.224323197889878,1.5,,,0.1187192580211365,5.5596367715709047e-14,1.3117245126195036e+29,9.144,SNR:G336.7+0.5[adl+25],,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,0.0069696773166315305,0.0008312218934392139,0.0005300314143795203,15.933551915418892,5.736078689550802,2.926570759974899
J1632-1013,,248.22583333333336,-10.221666666666668,1.0426724385884811,2.0853448771769623,,,0.71763732795,6.6e-17,7.049991783282029e+23,49.998,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,38770.332425421504,4623.850956632511,2948.413993625458,0.0369390385936974,0.013298053893731064,0.006784721374352583
J1632-4509,,248.0583333333333,-45.1525,9.177905145045951,8.0,,,1.0468098769434582,1.4881112272773422e-14,5.121435352067582e+25,6.231,,,,,False,,3,0.17183157711903657,False,,4,0.2865331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.17183157711903657,,no_counterpart,False,8.289086633448248,0.9885780895329208,0.6303701179618361,0.3148379892207829,0.11334167611948186,0.05782738577524584
J1632-4621,,248.20738658333337,-46.36337206388889,0.2281371010278868,1.5,,,1.709207748695423,7.592637114370472e-14,6.002992782105425e+25,6.92,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,8.72222406199938,1.0402351888681407,0.6633094397476286,0.3408593355788615,0.12270936080839015,0.06260681673897456
J1632-4757,,248.06941666666668,-47.959583333333335,1.3398444165453327,2.6796888330906654,,,0.2285686729542992,1.5069886429522012e-14,4.982182083160722e+27,6.27,,,,,False,,0,0.07808157711903659,True,1.898537,2,0.22403311718388141,,,,,,,,,,J163216.74-475736.3,13.84,14.873,-104.21,228.86,-1.033,,unfit,0.07808157711903659,chance_coincidence,rejected,False,0.08627765989342044,0.010289698727799067,0.006561260733483463,3.105282246203175,1.1179016086331433,0.5703579635883383
J1632-4818,,248.1654166666667,-48.31494444444444,0.8541429313114777,1.7082858626229553,,,0.8136719864000859,6.493041647572764e-13,4.7583877956053685e+27,7.77,SNR:G336.1-0.2(?)[mbc+02],,,,False,,1,0.10933157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,0.13872830364785238,0.016545099291269585,0.010550037778862369,3.0347379734704356,1.0925056704493568,0.5574008522700801
J1632-49,,248.15000000000003,-49.083333333333336,507.5160124188086,8.0,,,0.4168363,,,9.059,,,,,True,4.211806,5,0.23433157711903657,True,4.130204,11,0.5052831171838814,J163236.26-490503.3,9.02,0.023,9.063,0.022,10.852,8.491,AAUU,0000,J163236.26-490503.3,8.498,8.928,-7.4300003,-15.42,-0.042999268,,unfit,0.23433157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1633-2009,,248.48041666666668,-20.16916666666667,5.070868303231735,8.0,,,0.93555704483,1.07e-15,5.158609982490827e+24,1.621,,,,,True,5.906173,2,0.14058157711903657,True,6.86567,14,0.5990331171838814,J163355.65-201005.7,18.53,,17.154,,11.46,8.595,UUBU,0000,J163354.83-201006.8,18.098,17.787,281.19,321.7,1.3760014,720.085808251981,ring_band,0.0003039601667438629,,surviving,True,5.569499979078247,0.6642330925524873,0.4235504482041456,0.09992119737552735,0.03597163105518984,0.018352872987341756
J1633-4453,B1630-44,248.44603333333333,-44.8855,0.2099194774504051,1.5,,,0.436506697158,6.2026e-15,2.9441557265222952e+26,7.06,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,1.8511068830291237,0.22076783448756268,0.14077334642714598,0.7548691401722034,0.2717528904619932,0.13864943390918022
J1633-4805,,248.2725,-48.09333333333333,4.123561688180737,8.0,,,0.7108300788,7.6893e-14,8.451798840191713e+26,10.711,,,,,False,,6,0.26558157711903657,False,,10,0.4740331171838814,,,,,,,,,,,,,,,,,no_counterpart,0.26558157711903657,,no_counterpart,False,1.4842045473261054,0.17701010506405335,0.11287108422803914,1.2789861998240533,0.46043503193665913,0.23491583262074447
J1633-4859,,248.269,-48.98436111111111,0.0989463716213752,1.5,,,2.51478,,,11.563,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,inf,inf,inf,,,
J1633-5015,B1629-50,248.25035875,-50.25232166666667,0.003149586542633,1.5,,,0.3521454039380812,3.788080101255319e-15,3.424623377576309e+26,5.688,,,,,False,,0,0.07808157711903659,False,,1,0.19278311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,1.032973617480243,0.1231951275772493,0.07855578423742514,0.8141373720997505,0.2930894539559102,0.1495354356917909
J1634+02,,248.70833333333331,2.5675,15.018271868897417,8.0,,,0.00212,,,,GRS:4FGL_J1634.7+0235[aab+22],,,NRAD[aab+22],False,,6,0.26558157711903657,True,5.714778,8,0.4115331171838814,,,,,,,,,,J163449.94+023408.6,17.179,17.045,-35.62,10.52,0.13400078,3988.529227277788,companion,0.26558157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1634-4229,,248.56110416666664,-42.49563888888889,0.412199088581398,1.5,,,2.01526299651,8.01e-15,3.8636436236025273e+24,6.702,,,,,False,,0,0.07808157711903659,False,,0,0.16153311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.07808157711903659,,no_counterpart,False,127.11437229667646,15.15999154962981,9.666819204900396,0.08647484913341223,0.031130945688028402,0.015883135555116536
J1634-49,,248.65000000000003,-49.86666666666667,504.9921235860873,8.0,,,0.68493649236,,,6.502,,,,,True,7.059124,6,0.26558157711903657,True,6.832239,7,0.3802831171838814,J163436.64-495203.2,12.555,0.053,13.204,0.046,11.549,8.384,AAUU,00h0,J163436.59-495203.7,12.532,12.874,-3.22,68.36,-0.64900017,,unfit,0.26558157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1634-495,,248.65000000000003,-49.96666666666667,504.66982975661193,8.0,,,0.3567154,,,6.502,,,,,False,,6,0.26558157711903657,True,5.58322,15,0.6302831171838814,,,,,,,,,,J163435.75-495805.0,13.567,13.836,-11.54,32.030003,-0.26900005,,unfit,0.26558157711903657,chance_coincidence,rejected,False,inf,inf,inf,,,
J1634-5107,,248.52079166666664,-51.129333333333335,1.173509969696547,2.347019939393094,,,0.507356002673836,1.5745004409345593e-15,4.759530501027931e+25,6.112,,,,,False,,1,0.10933157711903659,False,,2,0.22403311718388141,,,,,,,,,,,,,,,,,no_counterpart,0.10933157711903659,,no_counterpart,False,8.581939488778989,1.0235044848089572,0.652641050469089,0.30351023409324257,0.10926368427356734,0.055746777690595585
