jname,bname,ra,dec,pos_err_arcsec,match_radius_arcsec,pmra,pmdec,p0_s,p1,edot_w,dist_kpc,assoc,binary,bincomp,ptype,allwise_match,allwise_dist_arcsec,allwise_n_control_hits,allwise_p_chance,catwise_match,catwise_dist_arcsec,catwise_n_control_hits,catwise_p_chance,designation,W1mag,e_W1mag,W2mag,e_W2mag,W3mag,W4mag,ph_qual,cc_flags,catwise_name,W1mag_cat,W2mag_cat,pmra_catwise,pmdec_catwise,w1_w2,t_colour_k,shape_class,p_chance,veto_reason,verdict,ring_candidate,f_min_300K_W2,f_min_500K_W2,f_min_700K_W2,ring_radius_300K_au,ring_radius_500K_au,ring_radius_700K_au,localised,colour_source,w1_w2_err,colour_secure,e_W1mag_cat,e_W2mag_cat,p_chance_ring,p_chance_any,p_chance_trials,allwise_p_chance_ring,catwise_p_chance_ring,allwise_n_control_ring_hits,catwise_n_control_ring_hits,allwise_n_sources_in_radius,catwise_n_sources_in_radius,allwise_n_sources_in_beam,catwise_n_sources_in_beam
J1901-0104_P,,285.2945833333333,-1.0666666666666669,60.01874057550269,8.0,,,0.73951,,,6.056,,,,,True,3.15448,6,0.35878421590171417,True,3.319247,9,0.6399457272911901,J190110.49-010359.1,12.823,0.041,13.199,0.07,12.458,8.568,AAUU,0000,J190110.48-010359.2,12.756,12.916,51.68,-29.619999,-0.37600040435791016,,unfit,0.35878421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.08112336367895065,False,0.022,0.022,0.00038776011008826014,0.35878421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,1,1
J1901-0315,,285.31804166666666,-3.253972222222222,2.331385945701154,4.662771891402308,,,0.8016930968827072,2.5708472863575437e-15,1.9697521536789974e+25,5.988,,,,,True,3.796272,1,0.08943696556382075,True,3.799724,3,0.21560253510900557,J190116.45-031510.9,12.996,0.027,13.126,0.039,11.753,8.674,AAUU,0000,J190116.44-031510.8,12.805,12.941,-12.49,-0.74,-0.13000011444091797,,unfit,0.08943696556382075,chance_coincidence,rejected,False,19.903748276672765,2.37377292770699,1.5136442293195675,0.195252711873828,0.07029097627457809,0.035862742997233715,True,allwise,0.0474341659627619,False,0.011,0.01,0.00013172599736613054,0.08943696556382075,1.0,0.00013172599736613054,0.0009160944362280897,0,0,1,2,1,2
J1901-1740,,285.325125,-17.666666666666668,6.060973479034361,8.0,,,1.95685759005,8.23e-16,4.335926469161383e+23,0.947,,,,,True,1.234072,4,0.29628421590171417,True,0.624727,16,0.8586957272911901,J190118.07-173958.9,14.957,0.072,15.342,0.166,10.931,8.284,ABUU,0000,J190118.00-173959.4,14.719,14.865,65.810005,2.95,-0.38500022888183594,,unfit,0.29628421590171417,position_not_localised,rejected,False,22.615225398098623,2.6971507606391465,1.7198471836941678,0.028968915491089084,0.010428809576792071,0.0053208212126490155,False,allwise,0.18094197262126277,False,0.02,0.033,0.00038776011008826014,0.29628421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,2,5,1,1
J1902+0557_P,,285.7333333333333,5.95,61.82703503180425,8.0,,,,,,7.321,,,,"RRAT[zhx+23],RRAT[hzw+25]",False,,5,0.32753421590171417,True,4.9699,11,0.7024457272911901,,,,,,,,,,J190255.87+055704.5,14.664,15.035,-60.03,-51.120003,-0.3710002899169922,,unfit,0.7024457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.052924473134190214,False,0.02,0.049,0.0026966953110683545,0.7024457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1902+0717_P,,285.52208333333334,7.283333333333333,60.01844581136331,8.0,,,0.35605,,,8.308,,,,,True,3.983446,3,0.26503421590171417,True,4.18833,10,0.6711957272911901,J190205.03+071659.2,8.98,0.023,9.062,0.021,9.114,8.853,AAAU,0000,J190205.01+071659.4,9.034,9.163,-6.42,-17.08,-0.082000732421875,,unfit,0.26503421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.031144822846907217,False,0.012,0.009,0.00038776011008826014,0.26503421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,1,1
J1902+0723,,285.5564166666667,7.397500000000001,4.218090577851229,8.0,,,0.4878126283,2.1e-16,7.142001129666728e+24,3.495,,,,,False,,5,0.32753421590171417,True,7.423941,15,0.8274457272911901,,,,,,,,,,J190213.95+072347.0,14.231,14.907,4.61,24.320002,-0.675999641418457,,unfit,0.8274457272911901,position_not_localised,rejected,False,18.700676469234097,2.230291446385582,1.4221527839157464,0.11757127821594493,0.04232566015774018,0.021594724570275604,False,catwise,0.04341658612931459,False,0.011,0.042,0.0026966953110683545,0.8274457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,0
J1902+0809_P,,285.58333333333337,8.15,149.45638638913866,8.0,,,0.19023,,,9.239,,,,,False,,4,0.29628421590171417,True,4.3322,13,0.7649457272911901,,,,,,,,,,J190220.28+080858.9,13.946,14.057,73.38,93.32,-0.11100006103515625,,unfit,0.7649457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.020615528887041417,False,0.013,0.016,0.0026966953110683545,0.7649457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,2,0,2
J1902+0909_P,,285.73625000000004,9.15,60.01827308130706,8.0,,,0.6891,,,8.496,,,,,False,,5,0.32753421590171417,True,3.86502,13,0.7649457272911901,,,,,,,,,,J190256.50+090857.3,14.132,14.471,10.16,-26.09,-0.33899974822998047,,unfit,0.7649457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.02416609174617284,False,0.01,0.022,0.0026966953110683545,0.7649457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1902+0926_P,,285.54041666666666,9.433333333333334,60.01824354187652,8.0,,,0.60543,,,7.713,,,,,True,4.560435,7,0.39003421590171417,False,,10,0.6711957272911901,J190209.42+092602.1,10.957,0.029,10.971,0.024,11.431,8.708,AABU,Pd00,,,,,,-0.01399993896484375,,unfit,0.39003421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.037643059939577304,False,,,0.00038776011008826014,0.39003421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,0,1,0
J1902+0938_P,,285.54375000000005,9.633333333333333,60.01822216803824,8.0,,,0.0454,,,4.736,,,,,True,5.976249,7,0.39003421590171417,True,5.605991,14,0.7961957272911901,J190210.10+093758.9,12.687,0.036,12.853,0.059,11.741,8.569,AABU,0hO0,J190210.14+093758.1,12.959,13.175,6.71,-35.9,-0.1659994125366211,,unfit,0.39003421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.06911584428060034,False,0.03,0.03,0.00038776011008826014,0.39003421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,1,1,1
J1902+0953_P,,285.56333333333333,9.883333333333333,60.018194844475126,8.0,,,0.67733,,,8.002,,,,,True,2.775876,3,0.26503421590171417,True,3.067764,9,0.6399457272911901,J190215.10+095302.4,13.912,0.08,14.494,0.143,12.186,8.879,ABUU,0000,J190215.10+095302.7,13.717,13.926,-0.95,79.54,-0.582000732421875,,unfit,0.26503421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.16385664961530774,False,0.021,0.017,0.00038776011008826014,0.26503421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,1,2
J1902+1022_P,,285.6770833333333,10.366666666666667,60.01814011620034,8.0,,,0.50191,,,8.023,,,,,False,,7,0.39003421590171417,True,1.126786,13,0.7649457272911901,,,,,,,,,,J190242.57+102159.8,15.404,16.32,264.22,-0.099999994,-0.9159994125366211,,unfit,0.7649457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.118848645089392,False,0.03,0.115,0.0026966953110683545,0.7649457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1902+1234_P,,285.70458333333335,12.566666666666666,60.017859734320936,8.0,,,0.47417,,,6.004,,,,,False,,5,0.32753421590171417,True,4.665506,13,0.7649457272911901,,,,,,,,,,J190249.00+123355.6,15.025,15.112,7.2,-24.599998,-0.08700084686279297,,unfit,0.7649457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.08105553670415347,False,0.051,0.063,0.0026966953110683545,0.7649457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1902-0012_P,,285.5158333333334,-0.2,60.01874684283689,8.0,,,14.3089,,,3.645,,,,,False,,7,0.39003421590171417,True,3.867432,13,0.7649457272911901,,,,,,,,,,J190204.00-001157.7,14.391,14.767,-97.13,13.5,-0.37600040435791016,,unfit,0.7649457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.050695165701547966,False,0.019,0.047,0.0026966953110683545,0.7649457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,2,0,1
J1902-0340,,285.71125,-3.6716666666666655,4.908073946688149,8.0,,,1.5246721059905737,1.9991775264757287e-15,2.2268026683474522e+24,3.176,,,,,False,,7,0.39003421590171417,True,2.628349,12,0.7336957272911901,,,,,,,,,,J190250.74-034015.4,15.586,16.217,53.49,-94.07,-0.6309986114501953,,unfit,0.7336957272911901,position_not_localised,rejected,False,49.52929264532161,5.906992611423607,3.7666135520180304,0.06564960978828129,0.023633859523781265,0.012058091593765951,False,catwise,0.10022474487750485,False,0.021,0.098,0.0026966953110683545,0.7336957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1903+0317_P,,285.77791666666667,3.283333333333333,60.01868558539383,8.0,,,0.52116,,,8.356,,,,,True,3.226371,6,0.35878421590171417,True,3.189744,11,0.7024457272911901,J190306.83+031657.4,11.601,0.028,11.865,0.033,11.428,8.969,AAUU,00h0,J190306.83+031657.5,11.366,11.692,34.35,7.1800003,-0.26399993896484375,,unfit,0.35878421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.04327817043957904,False,0.009,0.007,0.00038776011008826014,0.35878421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,1,2
J1903+0319_P,,285.80833333333334,3.3166666666666664,61.84049558824012,8.0,,,1.854,,,6.504,,,,RRAT[zhx+23],False,,5,0.32753421590171417,True,7.310613,11,0.7024457272911901,,,,,,,,,,J190313.72+031853.9,11.232,11.339,-11.64,-0.34,-0.10699939727783203,,unfit,0.7024457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.014999999850988393,False,0.012,0.009,0.0026966953110683545,0.7024457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,0
J1903+0433_P,,285.82916666666665,4.55,149.82999004652302,8.0,,,14.0499,,,4.903,,,,,False,,3,0.26503421590171417,True,2.992105,10,0.6711957272911901,,,,,,,,,,J190319.17+043258.6,12.959,12.88,-16.5,23.75,0.07899951934814453,5499.996096107571,companion,0.6711957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.012041594541668085,False,0.009,0.008,0.0026966953110683545,0.6711957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,2,0,1
J1903+0829_P,,285.91333333333336,8.483333333333333,60.01833914750736,8.0,,,0.00409,,,7.612,,,,,False,,5,0.32753421590171417,True,7.355087,9,0.6399457272911901,,,,,,,,,,J190338.95+082906.3,13.762,14.103,-43.59,-30.689999,-0.3409996032714844,,unfit,0.6399457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.032649655537774436,False,0.021,0.025,0.0026966953110683545,0.6399457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,0
J1903+0830_P,,285.9125,8.5,61.806830407697184,8.0,,,0.00408534,,,7.623,,,He[why+25],,True,6.032316,5,0.32753421590171417,True,5.819684,13,0.7649457272911901,J190338.59+083000.9,14.402,0.131,15.841,,11.604,7.998,BUBB,00PP,J190338.60+083000.1,14.046,14.321,5.09,-41.79,-0.27500057220458984,,unfit,0.32753421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.021931711632812965,False,0.009,0.02,0.0026966953110683545,0.32753421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,2,2,1,2
J1903+0949_P,,285.92375000000004,9.816666666666666,60.01820219652122,8.0,,,0.32544,,,3.904,,,,,True,4.989523,7,0.39003421590171417,True,1.234599,13,0.7649457272911901,J190342.02+094901.5,13.106,0.055,13.204,0.062,11.776,8.902,AAUC,00O0,J190341.68+094901.2,14.113,14.239,-19.859999,32.41,-0.09800052642822266,,unfit,0.39003421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.08287942954419303,False,0.023,0.049,0.00038776011008826014,0.39003421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,1,2
J1903+1728_P,,285.84333333333336,17.466666666666665,60.01705837706173,8.0,,,1.71655,,,5.661,,,,,True,5.680054,5,0.32753421590171417,True,5.702911,12,0.7336957272911901,J190322.26+172754.6,12.623,0.024,12.757,0.031,12.221,9.059,AAUU,hh00,J190322.25+172754.7,12.524,12.691,-3.45,-5.87,-0.13399982452392578,,unfit,0.32753421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.03920459129492275,False,0.011,0.01,0.00038776011008826014,0.32753421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,1,1,1
J1904+0056_P,,286.24291666666664,0.9333333333333332,60.01874209780363,8.0,,,0.00585,,,2.236,,,,,True,7.626343,4,0.29628421590171417,True,5.891203,11,0.7024457272911901,J190458.21+005552.4,12.285,0.033,12.476,0.042,12.493,8.958,AAUU,0000,J190458.66+005557.6,14.418,14.523,-10.219999,-29.49,-0.19099998474121094,,unfit,0.29628421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.05341348088857133,False,0.016,0.024,0.00038776011008826014,0.29628421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,0,1
J1904+0100_P,,286.0316666666667,1.0,60.01874136201455,8.0,,,1.30879,,,2.827,,,,,True,5.268588,4,0.29628421590171417,True,4.849214,11,0.7024457272911901,J190407.24+005959.9,12.161,0.028,12.227,0.032,12.489,8.973,AAUU,0000,J190407.70+010004.6,14.647,14.684,113.770004,12.82,-0.06599998474121094,,unfit,0.29628421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.04252058496391783,False,0.018,0.029,0.00038776011008826014,0.29628421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,1,2
J1904+0207_P,,286.1833333333333,2.1166666666666667,149.96316342950257,8.0,,,0.00504,,,4.198,,,,,False,,8,0.42128421590171417,True,4.140095,12,0.7336957272911901,,,,,,,,,,J190444.00+020655.9,13.767,14.046,26.06,40.910004,-0.27899932861328125,,unfit,0.7336957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.02607680975224029,False,0.014,0.022,0.0026966953110683545,0.7336957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,3,0,2
J1904+0358_P,,286.09166666666664,3.966666666666667,149.87074031033168,8.0,,,0.75154,,,9.31,,,,,True,7.078612,5,0.32753421590171417,True,7.014851,14,0.7961957272911901,J190421.53+035801.1,8.348,0.024,8.468,0.022,8.37,8.081,AAAB,hh00,J190422.14+035806.8,12.521,12.643,128.43999,67.85,-0.12000083923339844,,unfit,0.32753421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.0325576412654291,False,0.012,0.013,0.00038776011008826014,0.32753421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,0,0
J1904+0415_P,,286.025,4.25,149.85164078719913,8.0,,,0.23145,,,8.871,,,,,True,7.770473,2,0.2337842159017142,True,4.384793,13,0.7649457272911901,J190405.62+041454.5,12.753,0.07,13.114,0.107,9.404,7.003,AABB,00hH,J190405.92+041504.3,13.875,14.305,44.58,75.850006,-0.36100006103515625,,unfit,0.2337842159017142,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.12786320896780032,False,0.011,0.024,0.00038776011008826014,0.2337842159017142,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,0,1
J1904+0519_P,,286.03333333333336,5.316666666666666,149.7680008053393,8.0,,,1.68053,,,2.968,,,,,True,7.452856,5,0.32753421590171417,True,5.720993,12,0.7336957272911901,J190407.62+051904.8,10.804,0.029,10.795,0.033,10.431,8.865,AABU,hh00,J190407.80+051904.9,11.665,11.78,4.36,36.38,0.008999824523925781,,unfit,0.32753421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.043931764587816294,False,0.015,0.012,0.00038776011008826014,0.32753421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,0,1
J1904+0535_P,,286.21666666666664,5.583333333333333,149.74419975648644,8.0,,,0.60376,,,3.093,,,,,False,,6,0.35878421590171417,True,7.015118,10,0.6711957272911901,,,,,,,,,,J190451.54+053501.8,13.002,13.075,-1.9799999,19.48,-0.07299995422363281,,unfit,0.6711957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.01421267011208501,False,0.009,0.011,0.0026966953110683545,0.6711957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,0
J1904+0553B_P,,286.0733333333333,5.883333333333333,60.01855012800909,8.0,,,0.57454,,,4.164,,,,,False,,8,0.42128421590171417,True,3.510473,15,0.8274457272911901,,,,,,,,,,J190417.36+055259.4,14.384,14.656,-23.53,176.48,-0.2720003128051758,,unfit,0.8274457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.0965660418475053,False,0.026,0.093,0.0026966953110683545,0.8274457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1904+0603_P,,286.21666666666664,6.05,149.6997732425549,8.0,,,1.97493,,,7.405,,,,,True,7.781554,9,0.45253421590171417,True,7.804836,13,0.7649457272911901,J190451.86+060307.5,12.476,0.053,12.777,0.092,10.426,8.563,AAUU,00dd,J190451.86+060307.5,12.59,12.713,-28.57,-4.34,-0.30100059509277344,,unfit,0.45253421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.10617438470065083,False,0.013,0.015,0.00038776011008826014,0.45253421590171417,1.0,0.00038776011008826014,0.03394669531106836,0,1,1,1,0,0
J1904+0621_P,,286.2291666666667,6.35,61.82432883739143,8.0,,,1.232,,,4.653,,,,RRAT[zhx+23],True,7.965554,5,0.32753421590171417,True,6.880661,12,0.7336957272911901,J190455.53+062059.4,8.808,0.022,8.894,0.021,8.482,6.422,AAAA,dd0d,J190454.96+062053.1,12.622,12.591,14.88,-36.02,-0.08600044250488281,,unfit,0.32753421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.03041381236977148,False,0.014,0.013,0.00038776011008826014,0.32753421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,1,0,0
J1904+0945_P,,286.0858333333333,9.75,60.01820950076301,8.0,,,1.56779,,,8.12,,,,,False,,6,0.35878421590171417,True,5.201431,11,0.7024457272911901,,,,,,,,,,J190420.26+094501.8,14.522,15.009,-103.39,-30.990002,-0.48699951171875,,unfit,0.7024457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.03605551453176046,False,0.012,0.034,0.0026966953110683545,0.7024457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,2,0,1
J1904-0036_P,,286.18916666666667,-0.6,60.01874501577744,8.0,,,0.39713,,,6.491,,,,,False,,6,0.35878421590171417,True,1.254426,12,0.7336957272911901,,,,,,,,,,J190445.32-003559.4,13.626,13.926,-59.530003,27.0,-0.2999992370605469,,unfit,0.7336957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.030016662336720422,False,0.015,0.026,0.0026966953110683545,0.7336957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1904-11,,286.14166666666665,-11.509444444444444,14.73235550934418,8.0,,,0.00262,,,2.769,GRS:4FGL_J1904.4-1129[aab+22],,,"HE[trr+21],HE[aab+22]",False,,7,0.39003421590171417,True,5.750611,13,0.7649457272911901,,,,,,,,,,J190433.60-113033.5,16.352,16.892,-24.09,104.11,-0.5400009155273438,,unfit,0.7649457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.19612241220560075,False,0.04,0.192,0.0026966953110683545,0.7649457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1904-1629,,286.2140416666667,-16.488611111111112,3.030872367968789,6.061744735937578,,,1.54141204423,3.19e-15,3.438699103079547e+24,4.515,,,,,True,4.937348,5,0.25459055566729055,True,3.192416,10,0.5184403836576487,J190451.07-162916.4,14.043,0.035,14.182,0.059,11.502,8.238,AAUU,0000,J190451.53-162921.0,16.76,16.972,-107.759995,-83.09,-0.13899993896484375,,unfit,0.25459055566729055,chance_coincidence,rejected,False,64.81928036436142,7.730516422512336,4.929389595785425,0.08158087709509464,0.029369115754234072,0.014984242731752077,True,allwise,0.0686002919281755,False,0.073,0.243,0.00022262731268577816,0.25459055566729055,1.0,0.00022262731268577816,0.0015482717654965482,0,0,1,2,1,2
J1905+0154A,,286.3141666666666,1.909166666666667,22.80263238750205,8.0,-2.83,-6.01,0.00319294082,,,7.6,GC:NGC6749,ELL1,He(?)[hrs+07],,True,1.326765,7,0.39003421590171417,True,1.197093,10,0.6711957272911901,J190515.48+015432.7,10.171,0.027,10.394,0.029,10.71,8.873,AABU,hhd0,J190515.48+015432.7,10.14,10.321,3.11,3.51,-0.22300052642822266,,unfit,0.39003421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.03962322537881257,False,0.012,0.008,0.00038776011008826014,0.39003421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,2,3,1,2
J1905+0156_P,,286.2833333333333,1.9333333333333331,61.84451401672277,8.0,,,1.085,,,2.812,,,,RRAT[zhx+23],False,,6,0.35878421590171417,True,6.443951,13,0.7649457272911901,,,,,,,,,,J190507.80+015554.3,13.791,14.28,-10.16,27.91,-0.4889993667602539,,unfit,0.7649457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.02594224363002852,False,0.012,0.023,0.0026966953110683545,0.7649457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,2,0,1
J1905+0414,,286.25,4.233333333333333,899.5477661834003,8.0,,,,,,7.347,,,,RRAT[pab+18],True,1.69319,9,0.45253421590171417,True,1.533947,12,0.7336957272911901,J190459.99+041401.6,11.294,0.03,11.45,0.03,11.866,8.664,AAUU,0000,J190459.99+041401.6,11.108,11.424,48.489998,6.19,-0.15600013732910156,,unfit,0.45253421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.04242640592288876,False,0.009,0.009,0.00038776011008826014,0.45253421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,1,1,1
J1905+0450_P,,286.49583333333334,4.833333333333333,149.8081952629587,8.0,,,0.7833,,,8.285,,,,,False,,3,0.26503421590171417,True,1.157491,13,0.7649457272911901,,,,,,,,,,J190559.07+045000.2,14.449,14.952,-53.96,-110.21,-0.5029993057250977,,unfit,0.7649457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.04617358542629008,False,0.014,0.044,0.0026966953110683545,0.7649457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,2,0,2
J1905+0558_P,,286.26666666666665,5.966666666666667,61.826925737601634,8.0,,,0.846,,,8.081,,,,RRAT[zhx+23],True,5.421434,5,0.32753421590171417,False,,8,0.6086957272911901,J190503.84+055804.9,11.682,0.041,11.783,0.054,9.673,7.609,AABB,00dD,,,,,,-0.10099983215332031,,unfit,0.32753421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.06780118173115147,False,,,0.00038776011008826014,0.32753421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,0,1,0
J1905+0649_P,,286.2719075,6.830369444444444,0.0536178290165316,1.5,,,0.0274644124463637,3.341522203036224e-19,6.367854776753438e+25,4.891,,ELL1,CO[why+25],,False,,0,0.006021710715294639,True,1.470632,2,0.0751103966625809,,,,,,,,,,J190505.19+064948.1,12.547,12.822,4.4300003,-15.91,-0.27499961853027344,,unfit,0.0751103966625809,non_degenerate_companion,rejected,False,4.107570690978028,0.489879592996756,0.3123733573443494,0.3510652617743653,0.1263834942387715,0.06448137461161811,True,catwise,0.012041594541668085,False,0.009,0.008,9.480569452974685e-05,0.0751103966625809,1.0,1.3632191370290395e-05,9.480569452974685e-05,0,0,0,1,0,1
J1905+0849_P,,286.2608333333333,8.816666666666666,60.01830671902677,8.0,,,1.03433,,,6.313,,,,,False,,5,0.32753421590171417,True,7.013543,14,0.7961957272911901,,,,,,,,,,J190502.49+084853.1,12.48,12.622,-12.09,-8.530001,-0.1420001983642578,,unfit,0.7961957272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.014999999850988393,False,0.012,0.009,0.0026966953110683545,0.7961957272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,0
J1905+0920_P,,286.2875,9.333333333333334,149.28816564678874,8.0,,,0.17047,,,8.778,,,,,True,3.1853,4,0.29628421590171417,True,3.215753,13,0.7649457272911901,J190508.96+092003.1,12.801,0.055,13.215,0.084,11.734,8.683,AAUU,0000,J190508.97+092003.1,12.554,12.822,-34.600002,79.81,-0.4140005111694336,,unfit,0.29628421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.10040418206907231,False,0.011,0.01,0.00038776011008826014,0.29628421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,1,1,1
J1905+1200_P,,286.2804166666666,12.0,60.01793680758985,8.0,,,,,,5.842,,,,RRAT[hzw+25],False,,4,0.29628421590171417,True,4.673739,13,0.7649457272911901,,,,,,,,,,J190507.59+115958.1,15.945,16.686,634.58,393.40002,-0.7410011291503906,,unfit,0.7649457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.14358620926376572,False,0.036,0.139,0.03394669531106836,0.7649457272911901,1.0,0.00038776011008826014,0.03394669531106836,0,1,0,2,0,2
J1905-0046_P,,286.2870833333333,-0.7666666666666667,60.01874371533867,8.0,,,0.76012,,,7.471,,,,,False,,5,0.32753421590171417,True,4.2634,15,0.8274457272911901,,,,,,,,,,J190509.12-004557.2,14.79,15.496,-15.67,41.68,-0.7060003280639648,,unfit,0.8274457272911901,position_not_localised,rejected,False,inf,inf,inf,,,,False,catwise,0.07969943311314981,False,0.024,0.076,0.0026966953110683545,0.8274457272911901,1.0,0.00038776011008826014,0.0026966953110683545,0,0,0,1,0,1
J1906+0310_P,,286.58333333333337,3.1666666666666665,60.01868987294471,8.0,,,,,,6.935,,,,RRAT[hzw+25],True,3.433086,5,0.32753421590171417,True,2.225061,12,0.7336957272911901,J190620.19+031001.7,11.105,0.024,11.27,0.026,11.707,8.777,AACU,0000,J190619.85+031000.1,13.357,13.638,-0.3,1.71,-0.16500091552734375,,unfit,0.32753421590171417,position_not_localised,rejected,False,inf,inf,inf,,,,False,allwise,0.035383612561587806,False,0.024,0.023,0.00038776011008826014,0.32753421590171417,1.0,0.00038776011008826014,0.0026966953110683545,0,0,1,2,1,2
