star_key,ra,dec
tess:339879655,253.59207692156,-38.09835461389
tess:339891888,112.00870652593,-59.37240737393
tess:340061403,112.89678415564,-54.36941268581
tess:340481541,115.92468818355,-55.13705854285
tess:340637365,116.56184605295,-59.81406516096
tess:340697083,116.95716762068,-54.26414427046
tess:340703767,6.1334059543,-25.3813762186
tess:340703996,6.1841,-27.1401
tess:341078639,313.05453222719,-65.14491921493
tess:341197165,314.36991162616,-64.66049328384
tess:341498715,318.52157528982,-63.70037301861
tess:341554707,120.51875234713,-58.72651151466
tess:341593234,134.38549824909,70.2790738984
tess:341729521,121.31990148641,-59.57978688473
tess:341815080,267.45668975255,54.67310019737
tess:342169848,122.78888554208,-55.93232274178
tess:342448719,123.93500488835,-59.07498014751
tess:343140920,205.68782028319,-66.79374274649
tess:343709282,206.78658117122,-70.35188736266
tess:343813545,49.8404000195,3.37019372145
tess:344319320,13.62385809836,-14.6423480333
tess:345393013,49.70508492588,10.73193343983
tess:345455909,58.19837989715,6.1935239618
tess:345482837,68.47477277724,9.93113025257
tess:345672830,79.23351576849,7.44697551678
tess:345926304,192.96880992002,-14.05870461714
tess:346630628,294.06400513764,-81.24713505667
tess:347435798,218.77483369814,23.51563121291
tess:347554796,247.89190648229,19.27715595609
tess:347554797,247.89336495951,19.27721617982
tess:347572104,45.15040651345,5.98606229116
tess:347676583,182.12175571714,-14.90361725221
tess:347701260,262.97798754459,18.97666100884
tess:348319604,281.81841016008,20.68930823599
tess:348718444,45.4929372191,-78.77810380401
tess:348763552,46.9223064265,-80.92240604397
tess:348771895,47.48693942327,-81.35464292509
tess:348837162,134.68305359587,-16.13272372103
tess:348839788,98.84278046666,-57.62643706989
tess:348841387,98.98652622925,-58.9521554477
tess:348842421,98.98004706436,-56.72863825421
tess:348894229,105.92703554668,-62.00150626547
tess:348898049,106.06063551512,-62.90221871414
tess:348898884,106.13323726128,-61.44472170992
tess:348902558,148.72517795463,-14.93978467362
tess:348905020,148.8862090254,-14.66312637863
tess:348992095,106.7453008416,-62.3529816333
tess:349088758,185.35732993202,-12.8155101197
tess:349152048,108.05102091978,-61.27192924794
tess:349154160,108.24139552333,-61.61317651426
tess:349192028,108.83691839904,-60.37775344419
tess:349273863,109.15064919252,-64.05372277579
tess:349287744,207.68883549799,18.50483799251
tess:349288381,207.57027660437,23.35215436023
tess:349304574,109.37429294438,-64.1713693863
tess:349309931,109.6333134088,-62.8801550963
tess:349371337,110.05938974716,-62.04129015974
tess:349437857,273.28828263923,-52.33138066272
tess:349518888,111.22923134446,-62.20750241609
tess:349762144,112.57253164362,-64.83559099654
tess:349765098,112.90083707049,-63.11668182589
tess:349766265,112.96709945394,-61.69218300519
tess:349973650,114.593984555,-63.50058472365
tess:350025490,114.47887775212,-64.94638054828
tess:350025862,114.46629209069,-65.44148871324
tess:350083732,245.75061258794,-61.6887674697
tess:350132371,329.09088434336,68.99818863924
tess:350141132,115.60595633901,-61.64090587808
tess:350142099,115.532714261,-62.73205069877
tess:350146388,115.6621008711,-63.60390242007
tess:350190639,355.04748545857,-62.40735331617
tess:350190949,354.90247681513,-61.11295949584
tess:350215424,355.68061842899,-62.4156947363
tess:350221531,355.71498383594,-65.16335236435
tess:350223741,356.23900612508,-62.24469137074
tess:350293646,131.10709703803,1.86002959908
tess:350298314,83.74447045121,-59.33795535998
tess:350298948,83.9104427454,-58.74734558319
tess:350336617,84.29609025345,-56.32472732723
tess:350341850,84.24668478631,-54.34236321786
tess:350432444,84.90927433357,-59.72325651326
tess:350433035,85.06722191945,-58.76422699877
tess:350479496,85.99468915815,-59.82652706805
tess:350479646,85.94373256713,-59.43824611496
tess:350481517,85.85927679273,-55.18700393737
tess:350520348,86.30584006905,-59.92378295582
tess:350544806,189.9411213611,2.66712238964
tess:350545681,190.12701195933,4.47496135595
tess:350562028,86.7148710771,-58.31014329217
tess:350584820,87.15875547151,-56.30324007049
tess:350620345,87.38278344624,-58.75115053223
tess:350653237,87.88993072924,-56.76235224852
tess:350713883,88.38830391144,-59.20361611742
tess:350733850,287.44099148427,79.77856140172
tess:350740740,88.62936716399,-55.8438410415
tess:350766639,89.14196841447,-57.9980245164
tess:350824771,89.65046380165,-55.98652326278
tess:350840339,89.86369552555,-54.4736010722
tess:350841061,89.87197836056,-55.89711118503
tess:350841880,89.77395997724,-57.72395472918
tess:350843192,90.011231063,-59.3135024555
tess:350861038,90.46393165577,-59.82676844199
tess:350861890,90.50618767375,-58.02777846381
tess:350930527,90.67763019016,-54.12250300891
tess:350954963,90.99968756305,-54.13230891488
tess:351339130,301.2268921156,-65.36240560778
tess:352479276,323.80633205385,-75.55393283751
tess:352697056,308.2625634212,61.13878033169
tess:352728413,356.29588752899,41.33495167204
tess:352908628,61.03328908428,37.32975109038
tess:353734779,276.19230866082,58.61311124729
tess:353808368,270.28478934989,55.61839807998
tess:353817578,270.22282770238,54.28050579554
tess:353851261,24.78698248573,26.32328503404
tess:353896104,271.74552465924,59.08927198556
tess:353989471,272.54639273611,55.63879505809
tess:354437781,89.13590836381,38.15190139825
tess:354571604,84.30382466388,-42.71545884093
tess:354605348,21.55995983827,-47.98841489138
tess:354606420,24.58547247846,-53.89058212988
tess:355127594,137.21279392804,33.88221892017
tess:355183694,132.5806927904,46.29302829429
tess:355235442,130.50206029473,-62.30733420498
tess:355509155,15.491062443,-55.39603846661
tess:355601331,357.63190003076,-58.52059249555
tess:355650859,358.65138451299,-58.63129569455
tess:355738550,1.89634280254,-60.64052556761
tess:355739089,3.571248,-61.656593
tess:355766445,3.86464672927,-64.24854764257
tess:355767053,3.98154074945,-61.63109580318
tess:355926099,255.99825377062,20.88022990891
tess:355928698,218.52709141794,56.50890823825
tess:355945313,133.08008920873,-60.0789555243
tess:355946978,133.02523530923,-60.72717629317
tess:356318260,260.80029541368,22.06746529904
tess:356322727,67.80553420174,58.97608369527
tess:356479063,130.09155818885,63.32574086265
tess:356540099,153.12812974194,64.59223696154
tess:356659045,232.22023620725,62.57979877276
tess:356659504,232.21098638346,60.63839202395
tess:356752555,61.14312255379,10.77712452578
tess:356788124,269.11834007018,73.77519768483
tess:356789548,68.32133969946,9.90457243484
tess:356821434,269.19638843073,75.51452736625
tess:356823539,275.00615123653,68.46570082261
tess:356895908,273.19146061183,55.93230478406
tess:356916128,273.33540070579,55.05207707408
tess:356934188,177.4848160171,-81.95014275689
tess:356979621,273.81356395995,59.82672520805
tess:357019453,179.47521970249,-79.1275847313
tess:357032575,274.03056784902,54.13003153553
tess:357035978,274.49948820669,59.7186168484
tess:357036564,274.36317022962,58.45213174538
tess:357049753,274.87880018359,59.78060858372
tess:357113710,107.45526619221,55.29513034112
tess:357243349,98.52096618669,77.0109852709
tess:357297058,136.99854487261,-64.03402565951
tess:357348489,218.27187491683,55.45936133622
tess:357349211,218.19844260276,59.37799700805
tess:357567470,187.12925135672,-78.69847963183
tess:357659961,188.69709585866,-78.14075447858
tess:357687777,275.17370251748,55.27452875213
tess:357793687,277.26638320567,43.93928500267
tess:357882448,191.34610742735,-83.65741012285
tess:357898147,138.37613964304,-62.98593265691
tess:358071175,47.46891427102,-74.54835600995
tess:358108300,51.21902773309,-76.68566691752
tess:358108509,51.11193779023,-77.45152393948
tess:358111274,69.88043183388,-73.07528280214
tess:358174980,70.79150928235,-77.15126373909
tess:358176584,107.16605246304,-76.70650531815
tess:358252947,61.78695876849,-57.72942169617
tess:358290716,66.0482754927,-57.07194649764
tess:358290717,66.05086640387,-57.07133772315
tess:358290852,66.13140700981,-56.40423648309
tess:358402746,78.00273823077,-56.60943239965
tess:358459070,78.16460431698,-59.14467874572
tess:358463011,119.00990526211,-62.12703224258
tess:358464555,118.84172358761,-60.83508083376
tess:358509438,119.21848914511,-62.97579704196
tess:358577029,38.53571576739,-63.38993460356
tess:359121291,194.40360371984,28.97909311408
tess:359164046,196.91545016279,24.00981219029
tess:359164051,196.91973297373,24.01992886001
tess:359299728,201.1463381226,-55.95671117352
tess:359309540,245.73043417806,22.76783850205
tess:359311373,245.979378529,20.56087850424
tess:359497479,279.18039739128,57.15415814815
tess:359627920,195.47652190937,-42.82837283865
tess:359654387,141.09561579857,-63.7183511969
tess:359675849,280.70606023366,57.86520980772
tess:359676320,280.72815398809,58.76109648042
tess:359740883,140.89574815227,-61.19330020147
tess:359902754,141.25677266978,-64.62533014375
tess:360148433,353.33554161383,-47.30256320651
tess:360210538,187.44947222419,-73.0652194081
tess:360323842,262.47948930493,-54.26351324883
tess:360709162,142.93643412358,-65.24792845908
tess:360742636,294.63365364287,-55.33010514739
tess:360823820,304.16943919643,-59.11765528462
tess:361158915,143.74558412268,-65.47225843518
tess:361423188,144.22787530098,-64.3508775993
tess:361993750,51.98204132188,4.38123057542
tess:362413145,145.78681639793,-63.21789285153
tess:362714717,145.52436608331,-48.5231929798
tess:363225381,266.45181041208,-48.93609041657
tess:363326796,146.09819679947,-48.83731077291
tess:363913108,89.21543707711,-53.5665754516
tess:363924136,266.60527598092,22.48322002384
tess:364075921,306.31422110154,73.6092692002
tess:364117662,306.55871322305,74.63691227526
tess:364131928,312.10323685356,72.0565617057
tess:364302017,78.17516958276,-61.44153313141
tess:364302118,78.22650780435,-61.69869750675
tess:364327160,101.75418295078,-63.56635269036
tess:364425576,69.56702890968,-72.3700482355
tess:364537540,71.31327170382,-77.65351702299
tess:364538560,71.0773159011,-74.20583601325
tess:364588501,85.40246857856,-76.07280856812
tess:364588805,85.26164679719,-76.92943797554
tess:364589441,85.98673789541,-77.01170172668
tess:364589559,85.88705569532,-76.76790645843
tess:364909682,301.40124084054,50.98657992177
tess:364943337,271.82333738173,-52.92606991917
tess:365059891,201.69681222437,5.84099166665
tess:365065839,201.99991284753,1.49019243071
tess:365070128,202.06446012694,5.59429061284
tess:365070466,202.25489325561,4.48129846334
tess:365088469,202.47686963712,3.95523166199
tess:365128048,203.2039288783,4.50168068342
tess:365152575,203.18242573299,2.25802461705
tess:365182768,204.30372128261,1.31449850522
tess:365187896,306.2515384055,59.28385600332
tess:365202961,204.57978039949,5.83150661226
tess:365203621,204.61512698159,2.32022439174
tess:365232031,45.37207350388,7.17430089138
tess:365232280,45.3445338719,6.249118995
tess:365250909,43.87747416831,5.93359037942
tess:365299391,45.97679254618,9.75337223993
tess:365355158,47.07345834075,9.31156599071
tess:365442247,48.78365297855,7.10102382038
tess:365512941,65.12660587585,7.34283488309
tess:365566560,65.44863299169,11.66806577195
tess:365598115,313.12134509217,63.17590116583
tess:365717153,210.91746836946,-32.55756343282
tess:365728391,274.98294860451,-61.51719816596
tess:366124213,273.92371677499,53.01575573063
tess:366124891,224.25367233177,58.55801580324
tess:366560080,303.96907510949,72.8504379815
tess:366583273,305.42011380651,77.33919274633
tess:366634379,332.86832171239,72.79694066385
tess:366639182,333.29873441308,75.94822283495
tess:366714257,334.05643821223,75.17604721468
tess:366721007,334.45983365373,76.33631853167
tess:366777143,189.03829333082,5.98853219947
tess:366787553,198.16235698296,2.72339654332
tess:366804557,198.44637445181,4.84394317395
tess:366805536,198.51540253105,1.29541370366
tess:366975763,338.20951415836,73.30724629245
tess:367078106,316.08731413263,75.06806862035
tess:367142176,340.55238329966,77.84863518291
tess:367815369,258.04414103413,53.46320790929
tess:367837969,276.00709430337,72.3396382513
tess:367853806,276.23502234667,75.27019060625
tess:367855005,276.4935951197,72.42589763012
tess:367997926,82.00942363239,38.18848200744
tess:368078278,202.16371894869,28.44859020215
tess:368078680,202.15850056246,25.46849330859
tess:368143004,203.17443300523,27.95820199127
tess:368143115,203.16869184148,28.79950769387
tess:369361542,6.08310202102,-40.52629319787
tess:369395416,12.32350660736,-21.39588305707
tess:369456296,311.65868969974,-40.53867805116
tess:369491715,25.35670897979,4.05242485675
tess:369533533,25.27781518781,3.71389690031
tess:369587204,2.52344568716,-44.17254210441
tess:369603734,21.97153805269,-43.77453166501
tess:369706249,32.68927523662,-61.50254480771
tess:369837660,286.42314551037,-31.77240383338
tess:369966331,19.73939951634,-65.18359842729
tess:369984032,306.35616776609,-45.82921196842
tess:370011102,60.60486309862,-66.55209427188
tess:370038641,65.54495860698,-71.75093034597
tess:370040606,65.54465394925,-66.92187638228
tess:370101728,69.99164353052,-71.50561261221
tess:370112122,69.87715561001,-66.01811338976
tess:370112224,70.23365996097,-66.02892560539
tess:370112625,70.09280847799,-66.65840794492
tess:370134723,306.95400281304,-58.89847150549
tess:370136983,46.87888796759,-74.50758804208
tess:370136985,46.81676386478,-74.50581155657
tess:370282727,336.10270922182,-58.43712690774
tess:370325560,341.58833598329,-55.43916417647
tess:370326489,341.45285666053,-59.34891197454
tess:370328257,64.2481796691,-82.78417008476
tess:370745311,144.58193313933,-67.50520118011
tess:371566211,171.88255987752,24.04142152815
tess:371706494,68.89473582091,83.20866463476
tess:371791464,174.44434249343,73.06935025267
tess:371857161,199.17603287379,19.98336080692
tess:371859727,199.69590521923,20.2512140727
tess:371948195,307.83654780342,-66.6087572418
tess:371970871,330.37593784394,41.13941958354
tess:371979543,330.65338992538,39.0478229864
tess:372204950,312.99001038063,-69.12066072173
tess:372220812,313.56044663603,-70.71216152277
tess:372343189,331.70329550973,70.96528264762
tess:372372847,150.94260452476,-70.1350761593
tess:372712310,152.96627228229,80.08396211479
tess:372714341,154.53269513288,83.36682468633
tess:372810731,152.34100838515,-67.6105848902
tess:372914091,119.44547727313,-60.30306987953
tess:373023454,66.78663592345,8.97609071922
tess:373024833,66.88363438195,6.26446267366
tess:373062137,0.43875943273,74.41208175777
tess:373260982,70.28142709219,11.53588995149
tess:373328406,2.63720535857,76.18828919595
tess:373445744,320.25591031441,40.34496604494
tess:373560539,80.9377358039,70.63938970554
tess:373602410,81.10948993558,-67.48008648565
tess:373694425,26.93680679166,63.85250203352
tess:373765310,199.18743899689,16.74415914126
tess:373844472,81.51685434312,-67.2330001697
tess:373985178,81.70955485877,-71.12686511613
tess:374912345,89.0302827703,-61.44722878471
tess:374945558,89.33082325356,-59.89860613747
tess:375033848,99.47148831922,-60.28392210855
tess:375034557,99.50156699576,-61.53336160747
tess:375035131,99.64722081967,-62.56061706006
tess:375058105,99.95843390761,-61.47820276764
tess:375063426,100.13610283847,-65.32937787568
tess:375089071,100.24293819446,-63.08932527825
tess:375092698,88.74993296846,-52.48519243273
tess:375147667,89.15894379698,-48.2953323387
tess:375269924,134.42009419512,-76.43760648562
tess:375599392,334.61598329464,69.86114038262
tess:375681458,152.08208678883,-65.25942855064
tess:375841183,178.75556796046,-56.09598327062
tess:376382827,179.4872567941,-58.35812462061
tess:376848173,275.30846299695,68.26656923682
tess:376884274,284.48609613847,72.61442825482
tess:376923942,205.84164483284,3.47180323517
tess:376929000,283.90884838883,55.8827438818
tess:376930175,283.82439355592,54.27296427048
tess:376931811,59.22714999126,-80.29660954172
tess:376932590,59.07701202678,-83.07975580146
tess:376935746,59.81008155482,-78.62468255511
tess:376975943,284.12483042728,58.7841134539
tess:377017343,78.536691,-78.5305
tess:377018771,77.93290127176,-83.17150830289
tess:377055138,285.18341023643,59.06055890517
tess:377263958,153.78344400306,-65.43639343957
tess:377296530,286.85219484913,55.51291900673
tess:377727510,282.85491445215,38.62657001819
tess:378979123,197.90212584875,9.11336502408
tess:378979993,198.21579100582,9.61496383411
tess:379079786,204.54959602293,11.63797654721
tess:379106113,307.32453275297,19.7703856979
tess:379115312,205.9302727173,6.19973454653
tess:379115574,205.8672124262,7.69339317908
tess:379222611,180.76712527289,-65.8349514277
tess:379329149,181.0600448224,-64.31433337709
tess:379504231,284.5322194415,-54.42397159225
tess:379769581,181.20359490138,-64.16539606175
tess:380436218,64.58946030531,-54.07166013386
tess:380437112,64.71483309688,-57.95591926001
tess:380675528,191.92627660812,4.16533404046
tess:380727725,192.51488976549,4.01064785203
tess:380783252,269.71446539985,-60.92183441093
tess:381592492,30.55392967309,36.71703452965
tess:381711447,196.7405494168,2.20955865964
tess:381715963,196.96055438828,1.2963555673
tess:381726880,197.25531573889,0.65594004499
tess:381855507,322.36044772809,-55.75751746212
tess:381857325,322.4032718102,-57.94449354598
tess:381949124,76.42387371425,-57.47865892604
tess:381949148,76.44738480635,-57.55383261052
tess:381974955,77.15639782795,-58.02161853633
tess:381977500,77.48676680341,-55.82546330783
tess:381979279,77.61146826202,-57.53327192015
tess:382029529,78.60291591907,-59.86500242383
tess:382043915,79.4285033914,-54.35610702462
tess:382068748,79.72859027468,-56.30514066728
tess:382101865,80.21832254793,-57.35395272166
tess:382157531,80.78021118572,-56.92345526908
tess:382160241,81.00906761086,-58.37116701061
tess:382160308,80.91633166745,-58.55101961473
tess:382186532,81.10171661953,-59.25428932484
tess:382200946,81.74179000635,-54.81529162272
tess:382243958,81.90037722429,-59.12874514054
tess:382257374,82.42032133832,-57.00867959432
tess:382258517,82.5775,-53.9801
tess:382268018,83.13677636065,-54.55104236205
tess:382303398,83.21668508409,-55.25208420157
tess:382304528,345.71386377598,-74.34709858128
tess:382323697,29.43202955591,-11.51399837275
tess:382382057,335.21453898958,-47.3705541775
tess:382383645,335.48336582136,-42.01288145346
tess:382383684,335.45718411923,-42.15079092252
tess:382391899,43.68805945921,-10.89806278836
tess:382423333,45.00331588026,-58.23993096479
tess:382424280,52.16985990674,-56.89220548528
tess:382463166,353.01858399623,-43.58999247392
tess:382464925,290.52221455388,-70.80026841044
tess:382472618,0.13360677509,-48.72108558282
tess:382517745,117.45210857884,-64.04237918197
tess:382520453,12.209457557,-48.59359631409
tess:382527709,117.66181027479,-62.65995188976
tess:382528981,117.63772620207,-61.31584973386
tess:382575703,118.13636886088,-61.07192860649
tess:382575967,118.22270762457,-60.78606573463
tess:382577844,118.54854698003,-60.80002113583
tess:382624902,118.52971805888,-63.3372855216
tess:382633273,39.62105263515,-65.45850180142
tess:382635553,39.87232883514,-63.701192794
tess:383015846,250.92567145248,-28.97967293155
tess:383134735,134.13125173303,-57.0112810778
tess:383295162,182.96128478708,-85.23340693689
tess:383474799,206.27775987917,18.35958978328
tess:383483477,207.88918268346,27.37788494879
tess:383553114,263.05554844118,84.22827618913
tess:383615666,134.86975749663,-54.78030087497
tess:383624085,270.62085132075,59.1940323259
tess:383645274,269.31155040136,41.90169426032
tess:383664368,135.01418707003,-55.64007481349
tess:383673177,279.14143265426,63.36244474714
tess:383675936,279.36990265198,61.68043127038
tess:383675945,279.2214759136,61.70250432569
tess:383676271,279.18004080211,62.3749629399
tess:383711833,217.40208274748,-86.21694483285
tess:383952870,135.4398077009,-58.68506442304
tess:384352343,136.02098666781,-54.64656926254
tess:384924142,216.47506829977,-65.79630496582
tess:384984325,50.13176265259,42.60708040942
tess:385012516,137.37230300533,-55.64087944187
tess:385330408,181.60173413363,-14.5490088999
tess:385707916,138.36389891235,-58.76361271338
tess:385874363,111.15523024233,-16.73940501217
tess:385927634,138.81203616156,-55.19767126379
tess:386242030,139.2520573841,-56.2800227549
tess:386740398,189.308221826,-17.25464316716
tess:387020248,100.64074273937,88.0789105541
tess:387190963,303.87383669273,-55.75597271685
tess:387313600,312.67877295109,-56.24168431652
tess:387451438,311.41852074041,71.77526955676
tess:387464351,42.58707763941,8.15788741952
tess:387533878,43.69381854516,9.77236011409
tess:387586477,44.42635986625,6.10943691859
tess:387586850,44.47750960431,7.43517705706
tess:388039429,317.60217551099,70.76598901953
tess:388104525,55.93342240979,-65.19385122725
tess:388105357,55.84223584832,-61.57725332564
tess:388106759,62.85424149885,-69.47493878179
tess:388128644,63.49908620619,-69.47871816792
tess:388129489,63.58940496862,-66.79055187161
tess:388130395,65.29950550149,-67.91062233325
tess:388131944,51.89833625051,-77.51377873858
tess:388182591,105.64632886877,-76.25909027187
tess:388204750,110.36408281324,-78.08934534055
tess:388528650,357.51750226685,82.12560890117
tess:388580735,359.41430870694,81.34831610243
tess:388583226,0.17172306604,79.6777485494
tess:389019257,61.7162585836,13.73221267065
tess:389051009,333.46027119653,-63.70278048475
tess:389070884,262.33527336166,-38.64563886501
tess:389347376,184.37126367542,8.99051330293
tess:389349440,310.9087423775,-37.61602746976
tess:389361561,185.47113666858,8.11279887504
tess:389401034,185.7661887808,7.07480271568
tess:389402294,185.93109512321,8.22241366911
tess:389426731,312.29150942065,-40.20167369682
tess:389428650,186.69447432962,7.4050855343
tess:389431362,186.96516301342,11.3178713734
tess:389454940,198.71655405645,8.35918539046
tess:389458526,208.54436450802,10.2479827242
tess:389489362,262.52792859935,-38.06105931662
tess:389506883,86.13299324961,-70.14357130739
tess:389522775,313.06826889745,-39.99736266033
tess:389529656,325.4764212051,-37.16299784725
tess:389568266,86.48765989925,-66.66570951964
tess:389576035,277.68256502027,-52.66936672567
tess:389660501,321.33711522125,-43.51177275176
tess:389677872,277.90916938136,-52.27960225455
tess:389723397,329.20481513334,-44.3350017967
tess:389725399,329.45494977382,-46.49246075941
tess:389725521,329.32792122187,-46.92402922802
tess:389727431,349.87212311382,-47.8032162913
tess:389730842,278.1143456437,-48.1972558389
tess:389777685,156.49345198217,84.85775246854
tess:389852039,191.03529025119,40.39162307096
tess:389857235,81.75081681102,-21.31206449284
tess:389857759,81.654342916,-22.75062148954
tess:389969968,277.20503223849,58.77286999128
tess:390021867,277.64239655876,56.62737859721
tess:390201695,282.52213377313,37.90559993479
tess:390366768,160.75100313702,-65.50494337165
tess:390645559,191.61140352567,6.1483206099
tess:390647337,191.64243312089,11.37849743704
tess:390685883,192.59811144237,9.82919694137
tess:390693832,197.55435877417,6.69502719986
tess:390729965,206.30550524044,6.4190617315
tess:390997803,287.13220673483,-30.97265174659
tess:391033147,161.14454270458,-61.89274718872
tess:391341577,161.6375777901,-65.45508753324
tess:391745863,82.70714236953,-67.09865914527
tess:391887390,82.67810913781,-70.91969029376
tess:391902278,106.54814423293,-77.69090887744
tess:391947031,108.0871457944,-73.97663720094
tess:392071108,110.75611166023,31.76618214453
tess:392322718,245.94575919818,-28.83399739195
tess:392346861,225.14193085411,36.46113188549
tess:392536758,280.45051005923,58.14406390471
tess:392756613,327.27398547304,-72.10252597463
tess:392917770,206.52312809895,0.56746329072
tess:392919407,206.76305443305,4.32828097523
tess:392924100,206.88436208692,2.23251869943
tess:392927515,207.30528935121,5.16127894734
tess:392963481,207.76148716548,3.05365776458
tess:393228453,85.08990938621,-45.02210219974
tess:393340631,130.63023661713,-46.2818624372
tess:393384729,94.02043511503,-41.27356994979
tess:393490554,67.31713403721,-58.04483937365
tess:393639578,199.61072567878,2.57444386681
tess:393648775,200.10836882729,1.48347874476
tess:393651244,239.94969283689,17.38074516377
tess:393713800,200.91314071888,2.72332731462
tess:393717083,201.29150200391,3.95751991232
tess:393747190,64.96450621326,-55.67907003123
tess:393833465,187.84727089046,24.53284252898
tess:393844873,128.21456583342,-31.50085074487
tess:393884179,174.68708490715,45.10841738011
tess:393891178,330.77874562159,-25.64033205156
tess:394003014,261.93422045883,13.61086234609
tess:394017571,329.98558298998,-54.65487245314
tess:394030788,282.20407367337,80.67392769406
tess:394084645,337.69128885426,-61.16815663337
tess:394136141,4.31023302491,-70.53399621658
tess:394136313,4.39380374303,-69.87843024535
tess:394137224,4.34808667266,-66.75342545743
tess:394137792,4.44645647789,-67.14690677871
tess:394210384,10.58464753513,-77.79437158269
tess:394230613,47.80435331753,-73.31502435295
tess:394230953,48.08105312522,-74.34567930471
tess:394234013,24.48147485379,-82.9749909196
tess:394244919,27.43112775238,-80.64109090841
tess:394275759,29.35973419106,-80.92277752628
tess:394280363,150.02891473215,-83.43235514045
tess:394356010,43.43722594898,-79.98665594194
tess:394460608,314.27561776123,-57.04691630906
tess:394483123,316.05257478767,-55.33603183937
tess:394519973,325.00641104372,-65.10799245569
tess:394580636,338.52118425503,-61.1280213757
tess:394632679,351.3548,-67.6689
tess:394680557,54.41279988851,-83.24417512572
tess:394701745,64.86199914261,-80.45678169949
tess:394725374,159.68404715221,-83.10826366615
tess:396697136,65.39770178891,-58.81623728203
tess:396722785,65.89869785967,-58.07298989961
tess:397075453,204.93145292055,2.31243073619
tess:397101103,205.11247306868,2.15167126882
tess:397153006,61.11112718424,83.99304577693
tess:397155442,61.91456245682,87.84028775945
tess:397271525,174.74163816222,-45.46371009691
tess:397368422,42.03812722078,27.06864141171
tess:397587826,199.28971373132,7.03202987258
tess:397597726,199.98065273703,6.85746051709
tess:397616447,209.28614752877,8.14377276257
tess:397619242,209.60060073618,7.71736566553
tess:398085117,160.34586874415,-69.67862557452
tess:398205910,293.67185004133,-27.83903395704
tess:398736817,35.20620664212,-9.72626588821
tess:398736994,35.24934426706,-8.73509112413
tess:398797791,78.1218774904,-21.70055568476
tess:398907502,183.96852946641,-31.28054937838
tess:398943781,190.6187288848,-30.63986878135
tess:399073041,187.96904081739,7.95658520264
tess:399087153,188.39578901861,7.28091305554
tess:399087560,188.36904983625,10.19460260674
tess:399092411,189.02018513223,9.22989254155
tess:399105267,189.14871874865,9.7357066156
tess:399121205,189.96945141815,10.47471339955
tess:399182389,207.49381968053,9.64525994582
tess:399367577,163.87026202803,-66.4874211244
tess:399570848,339.11948555612,-21.12562110538
tess:399726069,73.25439110431,11.26724752411
tess:399757770,73.56935500263,7.3730353733
tess:399760199,212.52222539541,41.77664832642
tess:399795986,29.10871596874,80.53319337928
tess:399813916,74.06094198336,10.25197751924
tess:399815068,74.06503632149,8.29485097144
tess:400598180,134.46730956506,-49.69737456909
tess:401683991,135.8516553925,-48.68764822097
tess:401820823,351.95583615211,-86.22186314776
tess:401838575,26.13292263434,-46.07550548646
tess:401840741,26.55399948922,-46.94779649177
tess:402026209,353.56285759293,-42.06140263014
tess:402045382,352.03802212894,-51.78858179149
tess:402294760,33.7825952469,-71.52053833788
tess:402313695,339.64755971595,-15.88969764559
tess:402313808,339.640535,-15.299259
tess:402317932,353.31402425703,-12.41381247999
tess:402317982,353.34158400783,-12.66869833563
tess:402319281,353.54590098422,-15.5169826267
tess:402339590,354.03717305989,-16.46898231834
tess:402341182,354.1691073036,-16.37473299631
tess:402373902,34.5373941348,30.22690476274
tess:402547258,220.3101749853,-65.27118910201
tess:402678529,224.01367426363,-75.00378578829
tess:402847504,17.65260335217,80.34739463333
tess:402953963,322.81652097623,86.86828705184
tess:402953965,322.78800065388,86.87202925358
tess:403121294,324.31485563612,-65.03874428836
tess:403121771,324.48194138266,-63.71192179472
tess:403135630,333.58322092197,-58.01876739393
tess:403138334,333.94861191523,-58.9450811283
tess:403189847,336.64418474924,-54.00464499573
tess:403191366,337.25603946089,-59.23068493248
tess:403202991,228.09765123592,-75.25434523396
tess:403207046,338.25230049144,-57.30911142201
tess:403236288,330.79660578755,-60.04817719984
tess:403237836,330.72709698832,-64.67894983994
tess:403266307,330.92676478993,-60.43745913147
tess:403329493,303.64612838257,70.84241272187
tess:404019343,318.99003137757,-82.57266820239
tess:404122422,292.54794157723,-50.95915394786
tess:404340025,195.82799284398,-49.63967553224
tess:404421005,202.01663136073,-15.93781952923
tess:404477181,37.36484628276,-12.54209796593
tess:404477206,37.39597914972,-12.40240340647
tess:404478195,61.18793076923,-38.10336924508
tess:404509061,202.09356441515,8.83967342725
tess:404510385,202.27546606727,11.46947196287
tess:404511021,202.32090177126,9.29827303684
tess:404518509,51.64035891692,-43.61356672854
tess:404523920,202.80104501651,9.16450929404
tess:404550371,206.45757087434,7.27410014441
tess:404768019,84.6438153869,-68.88518789835
tess:404777313,278.67124434365,-53.00423588192
tess:405077613,112.74768130583,-84.32435758154
tess:405149487,180.9428933621,-44.12280657184
tess:405344271,128.71914525424,-14.45669741886
tess:405429986,52.04616425782,27.30723076575
tess:405485269,143.71139678687,-12.12954536131
tess:405513518,190.32575279584,-58.43221596403
tess:405685992,285.97824241247,48.22548169145
tess:405711292,270.71906483534,-29.47374380851
tess:405846469,192.2007475779,-56.59383832036
tess:406022646,283.01813755374,-52.43926652859
