n_flares,n_independent,e_flare_max_erg,amplitude_frac,radius_rsun,teff_k,b_gauss,geometric_factor,assessable,t_spot_k,a_spot_nominal_cm2,a_spot_conservative_cm2,e_mag_nominal_erg,e_mag_conservative_erg,xi_nominal_max,xi_conservative_max,n_above_nominal,n_above_conservative,flares_above,record_key,star_key,star_id,catalogue,mission,amplitude_source,amplitude_unit,amplitude_unit_guessed,amplitude_scale,amplitude_scaled,prot,prot_source,teff_source,radius_source,logg,params_assumed,has_peak_times,catalogue_flag,energy_kind,energy_log10_input,energies_json,t_peaks_json
3,3,2.8000000155365374e+34,0.700498,0.824,5195.0,3000.0,3.0,True,3743.2737049999996,9.900881383436755e+21,2.9702644150310263e+22,3.5278770085738514e+38,1.833138666511204e+39,-4.100355402280108,-4.816037284359602,0,0,[],kepler_okamoto2021:kepler:10006032,kepler:10006032,10006032,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,23.123,own,own,own,,False,False,-;-,bolometric,False,,
1,1,2.4000000486867475e+34,1.521668,0.967,5834.0,3000.0,3.0,True,3970.8610952,2.7547848619633748e+22,8.264354585890123e+22,1.6373223172552144e+39,8.507776325557318e+39,-4.833922930922199,-5.549604813001693,0,0,[],kepler_okamoto2021:kepler:10007720,kepler:10007720,10007720,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,14.343,own,own,own,4.399,False,False,-;-,bolometric,False,,
2,2,1.5999999911931637e+34,0.442392,0.77,5669.0,3000.0,3.0,True,3914.8943162,5.162341076499031e+21,1.5487023229497095e+22,1.3282281868090127e+38,6.90167611079489e+38,-3.9191527120548812,-4.634834594134375,0,0,[],kepler_okamoto2021:kepler:10011070,kepler:10011070,10011070,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,23.97,own,own,own,4.557,False,False,-;-,bolometric,False,,
1,1,1.2000000243433737e+34,1.6224919999999998,0.707,5150.0,3000.0,3.0,True,3726.1445,1.69863876143685e+22,5.09591628431055e+22,7.927827555073566e+38,4.119420035709591e+39,-4.819972940013166,-5.53565482209266,0,0,[],kepler_okamoto2021:kepler:10019381,kepler:10019381,10019381,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,12.316,own,own,own,,False,False,-;-,bolometric,False,,
4,4,1.0999999707339243e+34,0.20718599999999998,1.292,5775.0,3000.0,3.0,True,3951.072625,6.734209398392801e+21,2.0202628195178403e+22,1.9789397613665898e+38,1.0282872635415489e+39,-4.255039900944254,-4.970721783023748,0,0,[],kepler_okamoto2021:kepler:10064358,kepler:10064358,10064358,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,16.533,own,own,own,4.49,False,False,-;-,bolometric,False,,
1,1,2.5999999083176385e+34,1.953647,1.033,5800.0,3000.0,3.0,True,3959.488,4.049351270044397e+22,1.214805381013319e+23,2.917970037501871e+39,1.5162217079750707e+40,-5.0501074954717,-5.765789377551194,0,0,[],kepler_okamoto2021:kepler:10067449,kepler:10067449,10067449,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,5.907,own,own,own,4.318,False,False,-;-,bolometric,False,,
3,3,2.1999999414678486e+34,1.653081,0.772,5198.0,3000.0,3.0,True,3744.4104968,2.050057070542431e+22,6.150171211627293e+22,1.0511182504471726e+39,5.461770643612232e+39,-4.67922890749125,-5.394910789570744,0,0,[],kepler_okamoto2021:kepler:10187494,kepler:10187494,10187494,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,10.262,own,own,own,,False,False,-;-,bolometric,False,,
2,2,2.1999999414678486e+34,0.618082,1.032,5235.0,3000.0,3.0,True,3758.3779449999997,1.363029958760109e+22,4.089089876280327e+22,5.698502616858729e+38,2.961028817839057e+39,-4.413338082778999,-5.129019964858493,0,0,[],kepler_okamoto2021:kepler:10222884,kepler:10222884,10222884,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,27.248,own,own,own,4.58,False,False,-;-,bolometric,False,,
1,1,8.999999873090293e+33,0.328046,0.767,5220.0,3000.0,3.0,True,3752.72728,4.003928723006705e+21,1.2011786169020116e+22,9.072608199011573e+37,4.714265507356204e+38,-4.003489652940424,-4.7191715350199175,0,0,[],kepler_okamoto2021:kepler:10273897,kepler:10273897,10273897,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,19.707,own,own,own,4.552,False,False,-;-,bolometric,False,,
2,2,1.900000028227508e+34,0.232369,0.789,5782.0,3000.0,3.0,True,3953.4334407999995,2.8147157737864854e+21,8.444147321359455e+21,5.347545274165732e+37,2.7786660331889662e+38,-3.4494008627412924,-4.165082744820786,0,0,[],kepler_okamoto2021:kepler:10275962,kepler:10275962,10275962,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,26.117,own,own,own,4.55,False,False,1;1,bolometric,False,,
2,2,9.999999790214768e+33,4.378679,1.005,5183.0,3000.0,3.0,True,3738.7200938,9.221299323151749e+22,2.7663897969455247e+23,1.0027457475811011e+40,5.210419745652312e+40,-6.001190838023348,-6.716872720102842,0,0,[],kepler_okamoto2021:kepler:10279828,kepler:10279828,10279828,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,8.202,own,own,own,,False,False,-;-,bolometric,False,,
8,8,5.5999998330026685e+35,5.723294999999999,1.14,5544.0,3000.0,3.0,True,3871.1974912,1.4836869218556631e+23,4.451060765566989e+23,2.04652027976098e+40,1.063403130979827e+41,-4.562828038539479,-5.278509920618973,0,0,[],kepler_okamoto2021:kepler:1028018,kepler:1028018,1028018,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,0.621,own,own,own,4.291,False,False,-;-,bolometric,False,,
1,1,7.19999977467823e+33,1.047596,0.812,5197.0,3000.0,3.0,True,3744.0316377999998,1.4374790092934447e+22,4.3124370278803344e+22,6.171701562181611e+38,3.2069102024552286e+39,-4.933072434383853,-5.6487543164633465,0,0,[],kepler_okamoto2021:kepler:10284814,kepler:10284814,10284814,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,11.241,own,own,own,,False,False,-;-,bolometric,False,,
1,1,3.3000000359957768e+34,1.472735,1.49,5987.0,3000.0,3.0,True,4021.0157498,6.241519584687296e+22,1.8724558754061886e+23,5.583906738089999e+39,2.901483052529423e+40,-5.228424211513065,-5.944106093592559,0,0,[],kepler_okamoto2021:kepler:10287183,kepler:10287183,10287183,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,5.815,own,own,own,4.138,False,False,-;-,bolometric,False,,
1,1,6.000000121716869e+33,2.1822209999999997,1.015,5749.0,3000.0,3.0,True,3942.2731642,4.388854552215273e+22,1.316656365664582e+23,3.2925276625923996e+39,1.7108475590808102e+40,-5.739378173235998,-6.455060055315492,0,0,[],kepler_okamoto2021:kepler:10351715,kepler:10351715,10351715,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,5.788,own,own,own,4.413,False,False,-;-,bolometric,False,,
4,4,3.5999999492361172e+34,0.356203,0.872,5495.0,3000.0,3.0,True,3853.763105,5.432610697417304e+21,1.6297832092251908e+22,1.433888978093238e+38,7.450705687411515e+38,-3.600213031815393,-4.315894913894887,0,0,[],kepler_okamoto2021:kepler:10387363,kepler:10387363,10387363,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,26.513,own,own,own,4.39,False,False,-;-,bolometric,False,,
1,1,8.599999782446499e+33,1.4831189999999999,0.731,5158.0,3000.0,3.0,True,3729.2002887999997,1.658101310131467e+22,4.974303930394401e+22,7.645735036470873e+38,3.972840463313111e+39,-4.94892080317824,-5.664602685257734,0,0,[],kepler_okamoto2021:kepler:10489544,kepler:10489544,10489544,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,17.577,own,own,own,,False,False,-;-,bolometric,False,,
35,35,1.5999999664343629e+35,4.435289,1.011,5641.0,3000.0,3.0,True,3905.2034602,8.948598355020148e+22,2.6845795065060437e+23,9.585950311449352e+39,4.981005893478292e+40,-4.777515199961179,-5.493197082040673,0,0,[],kepler_okamoto2021:kepler:10489814,kepler:10489814,10489814,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,3.198,own,own,own,4.66,False,False,-;-,bolometric,False,,
3,3,1.5999999911931637e+34,0.963098,1.243,5697.0,3000.0,3.0,True,3924.5290378,2.920223633118328e+22,8.760670899354983e+22,1.78700931686616e+39,9.285572791233421e+39,-5.048006836511611,-5.763688718591105,0,0,[],kepler_okamoto2021:kepler:10529366,kepler:10529366,10529366,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,10.464,own,own,own,4.537,False,False,-;-,bolometric,False,,
77,77,9.600000392817396e+35,3.702822,0.984,5242.0,3000.0,3.0,True,3761.0094087999996,7.416921969128207e+22,2.225076590738462e+23,7.233328929405872e+39,3.758547964076628e+40,-3.8770669639036086,-4.5927488459831025,0,0,[],kepler_okamoto2021:kepler:10537061,kepler:10537061,10537061,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,1.279,own,own,own,3.84,False,False,-;-,bolometric,False,,
7,7,1.1000000450103266e+35,1.30738,1.194,5836.0,3000.0,3.0,True,3971.5275232,3.6077988020153838e+22,1.0823396406046151e+23,2.4539522894872356e+39,1.2751110134225585e+40,-4.348473411854165,-5.064155293933659,0,0,[],kepler_okamoto2021:kepler:10610702,kepler:10610702,10610702,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,3.93,own,own,own,4.291,False,False,-;-,bolometric,False,,
1,1,9.599999699570974e+33,0.613964,0.753,5468.0,3000.0,3.0,True,3844.0829408,7.004156207602057e+21,2.1012468622806175e+22,2.0991157371702597e+38,1.0907325323238865e+39,-4.339765165121882,-5.055447047201376,0,0,[],kepler_okamoto2021:kepler:10731303,kepler:10731303,10731303,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,22.013,own,own,own,4.567,False,False,-;-,bolometric,False,,
12,12,9.999999790214768e+33,1.6544159999999999,1.039,5892.0,3000.0,3.0,True,3990.0712288,3.4388733253776625e+22,1.0316619976132989e+23,2.2836361925328404e+39,1.1866121734410067e+40,-5.358626926477882,-6.074308808557376,0,0,[],kepler_okamoto2021:kepler:10801794,kepler:10801794,10801794,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,5.485,own,own,own,4.372,False,False,-;-,bolometric,False,,
18,18,3.099999928776878e+35,0.526261,1.273,5796.0,3000.0,3.0,True,3958.1445472,1.6571652307989723e+22,4.971495692396917e+22,7.639261362978178e+38,3.9694766438928226e+39,-3.3916896849955265,-4.10737156707502,0,0,[],kepler_okamoto2021:kepler:10848443,kepler:10848443,10848443,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,2.016,own,own,own,4.49,False,False,-;-,bolometric,False,,
77,77,4.600000188225002e+35,5.588537,1.055,5248.0,3000.0,3.0,True,3763.2621568,1.2857685723535625e+23,3.8573057170606866e+23,1.6509991858307148e+40,8.578843419340943e+40,-4.554989009643798,-5.270670891723292,0,0,[],kepler_okamoto2021:kepler:10861194,kepler:10861194,10861194,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,1.277,own,own,own,4.61,False,False,-;-,bolometric,False,,
2,2,3.7000000028455667e+34,0.138003,1.251,5613.0,3000.0,3.0,True,3895.4564698,4.2758780956859066e+21,1.2827634287057719e+22,1.0012456041254016e+38,5.20262477160057e+38,-3.4323388979664315,-4.148020780045918,0,0,[],kepler_okamoto2021:kepler:10864581,kepler:10864581,10864581,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,6.038,own,own,own,4.49,False,False,-;-,bolometric,False,,
1,1,4.200000023304806e+33,0.36062299999999997,0.832,5465.0,3000.0,3.0,True,3843.004145,5.024278305433555e+21,1.5072834916300664e+22,1.275302413496572e+38,6.626665725573826e+38,-4.4823638887776625,-5.198045770857156,0,0,[],kepler_okamoto2021:kepler:10910862,kepler:10910862,10910862,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,22.549,own,own,own,4.529,False,False,-;-,bolometric,False,,
5,5,4.399999882935697e+34,1.0350409999999999,1.287,5793.0,3000.0,3.0,True,3957.1362057999995,3.3323416091487508e+22,9.997024827446252e+22,2.178346306663095e+39,1.1319019438861484e+40,-4.694674258751377,-5.410356140830871,0,0,[],kepler_okamoto2021:kepler:10914339,kepler:10914339,10914339,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,8.786,own,own,own,4.164,False,False,-;-,bolometric,False,,
1,1,3.3000000359957768e+34,0.252783,0.852,5296.0,3000.0,3.0,True,3781.1913472,3.769651372144164e+21,1.1308954116432492e+22,8.288089471218833e+37,4.306617618548307e+38,-3.399940486088063,-4.115622368167557,0,0,[],kepler_okamoto2021:kepler:10916827,kepler:10916827,10916827,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,3.842,own,own,own,4.506,False,False,-;-,bolometric,False,,
2,2,4.699999796176038e+34,3.408486,1.157,5315.0,3000.0,3.0,True,3788.242745,9.351028692077556e+22,2.8053086076232668e+23,1.0239806126721049e+40,5.320759341340779e+40,-5.338193894989985,-6.053875777069479,0,0,[],kepler_okamoto2021:kepler:10917907,kepler:10917907,10917907,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,4.382,own,own,own,4.294,False,False,-;-,bolometric,False,,
2,2,3.299999974098775e+33,1.391694,0.854,5793.0,3000.0,3.0,True,3957.1362057999995,1.972851357508632e+22,5.918554072525895e+22,9.923027553263807e+38,5.1561563661476387e+39,-5.478130260793165,-6.193812142872659,0,0,[],kepler_okamoto2021:kepler:10936708,kepler:10936708,10936708,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,10.059,own,own,own,4.504,False,False,-;-,bolometric,False,,
1,1,3.1999999823863273e+34,2.422109,1.249,5818.0,3000.0,3.0,True,3965.5193608,7.326565896601881e+22,2.1979697689805645e+23,7.101553119227752e+39,3.690075244545512e+40,-5.346203363965245,-6.0618852460447386,0,0,[],kepler_okamoto2021:kepler:11017553,kepler:11017553,11017553,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,12.531,own,own,own,4.261,False,False,-;-,bolometric,False,,
9,9,2.299999995077298e+34,2.272904,0.834,5261.0,3000.0,3.0,True,3768.1342682,3.2624082437749952e+22,9.787224731324984e+22,2.1101343562673378e+39,1.0964579747555021e+40,-4.96258227344557,-5.6782641555250635,0,0,[],kepler_okamoto2021:kepler:11018441,kepler:11018441,11018441,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,8.384,own,own,own,4.515,False,False,-;-,bolometric,False,,
1,1,4.200000023304806e+33,1.6653749999999998,0.753,5199.0,3000.0,3.0,True,3744.7892842,1.9646303032241386e+22,5.893890909672415e+22,9.861066952495812e+38,5.123960693568341e+39,-5.370674614680411,-6.086356496759905,0,0,[],kepler_okamoto2021:kepler:11027590,kepler:11027590,11027590,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,9.774,own,own,own,,False,False,-;-,bolometric,False,,
1,1,9.800000054377881e+33,0.15367899999999998,1.013,5447.0,3000.0,3.0,True,3836.5178378,3.1806515240541576e+21,9.541954572162473e+21,6.423574784052777e+37,3.3377873676593067e+38,-3.816550706495299,-4.532232588574793,0,0,[],kepler_okamoto2021:kepler:11029842,kepler:11029842,11029842,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,25.741,own,own,own,4.341,False,False,-;-,bolometric,False,,
1,1,8.699999959849953e+33,0.200146,0.795,5953.0,3000.0,3.0,True,4010.0151177999996,2.4221205222643136e+21,7.266361566792942e+21,4.268706288229685e+37,2.218084852140772e+38,-3.690777023236336,-4.40645890531583,0,0,[],kepler_okamoto2021:kepler:11075480,kepler:11075480,11075480,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,21.651,own,own,own,4.541,False,False,-;-,bolometric,False,,
5,5,1.0999999707339243e+34,1.127839,1.012,5113.0,3000.0,3.0,True,3711.9518698,2.4318372253097454e+22,7.295511675929236e+22,1.3580144870755513e+39,7.05645026708833e+39,-5.091511729347815,-5.807193611427309,0,0,[],kepler_okamoto2021:kepler:11129171,kepler:11129171,11129171,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,10.877,own,own,own,4.37,False,False,-;-,bolometric,False,,
1,1,7.800000220128931e+33,1.202404,0.803,5383.0,3000.0,3.0,True,3813.2675338,1.5756862562359111e+22,4.727058768707733e+22,7.082837372411973e+38,3.6803502572295547e+39,-4.958112655218628,-5.6737945372981216,0,0,[],kepler_okamoto2021:kepler:11129752,kepler:11129752,11129752,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,18.547,own,own,own,4.52,False,False,-;-,bolometric,False,,
11,11,2.4000000486867475e+34,1.9168969999999999,0.854,5514.0,3000.0,3.0,True,3860.5437832,2.79806479472411e+22,8.394194384172333e+22,1.6760589928540234e+39,8.709057996317677e+39,-4.844078050061327,-5.559759932140821,0,0,[],kepler_okamoto2021:kepler:11140181,kepler:11140181,11140181,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,11.437,own,own,own,4.48,False,False,-;-,bolometric,False,,
1,1,1.5999999911931637e+34,0.234532,0.879,5756.0,3000.0,3.0,True,3944.6470111999997,3.5350655248125316e+21,1.0605196574437593e+22,7.52660027451891e+37,3.910936225118583e+38,-3.6724788717087264,-4.388160753788213,0,0,[],kepler_okamoto2021:kepler:11141091,kepler:11141091,11141091,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,23.446,own,own,own,4.5,False,False,-;-,bolometric,False,,
55,55,3.699999953327965e+35,3.04575,0.941,5250.0,3000.0,3.0,True,3764.0125,5.573395681430982e+22,1.6720187044292947e+23,4.711752448087563e+39,2.4482983898324097e+40,-4.104980746285818,-4.820662628365312,0,0,[],kepler_okamoto2021:kepler:11187057,kepler:11187057,11187057,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,1.864,own,own,own,4.62,False,False,-;-,bolometric,False,,
29,29,2.99999992468503e+35,6.672001,0.994,5273.0,3000.0,3.0,True,3772.6208618,1.3582530434618538e+23,4.0747591303855614e+23,1.7925599127453913e+40,9.314414533458753e+40,-4.776352436193918,-5.4920343182734115,0,0,[],kepler_okamoto2021:kepler:11200366,kepler:11200366,11200366,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,3.021,own,own,own,4.58,False,False,-;-,bolometric,False,,
2,2,2.699999961927088e+34,1.934499,1.191,5728.0,3000.0,3.0,True,3935.1305727999998,5.368180886304688e+22,1.610454265891407e+23,4.453929740264171e+39,2.3143297810438806e+40,-5.217379603819708,-5.933061485899202,0,0,[],kepler_okamoto2021:kepler:11234909,kepler:11234909,11234909,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,13.121,own,own,own,4.325,False,False,-;-,bolometric,False,,
1,1,8.699999959849953e+33,0.46202499999999996,0.843,5296.0,3000.0,3.0,True,3781.1913472,6.745198876779366e+21,2.02355966303381e+22,1.9837858504359047e+38,1.0308053652873665e+39,-4.357975537670676,-5.07365741975017,0,0,[],kepler_okamoto2021:kepler:11234992,kepler:11234992,11234992,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,29.741,own,own,own,4.504,False,False,-;-,bolometric,False,,
54,54,8.799999765871394e+34,2.8812409999999997,0.842,5409.0,3000.0,3.0,True,3822.7483402,4.138425139499665e+22,1.2415275418498997e+23,3.0147777761485063e+39,1.5665244845456175e+40,-4.5347726445541525,-5.250454526633646,0,0,[],kepler_okamoto2021:kepler:11235995,kepler:11235995,11235995,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,5.302,own,own,own,4.53,False,False,-;-,bolometric,False,,
4,4,6.699999878012995e+34,3.997344,1.163,5451.0,3000.0,3.0,True,3837.9612442,1.08996071472968e+23,3.26988214418904e+23,1.2886023448292906e+40,6.695774195990167e+40,-5.284044122489483,-5.999726004568977,0,0,[],kepler_okamoto2021:kepler:11243947,kepler:11243947,11243947,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,9.454,own,own,own,4.59,False,False,-;-,bolometric,False,,
1,1,1.4000000077682687e+33,0.828379,0.743,5167.0,3000.0,3.0,True,3732.6325737999996,9.55587525111773e+21,2.866762575335319e+22,3.345094236783477e+38,1.7381619522644458e+39,-5.3782803189750155,-6.093962201054509,0,0,[],kepler_okamoto2021:kepler:11284655,kepler:11284655,11284655,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,11.465,own,own,own,,False,False,-;-,bolometric,False,,
1,1,1.2999999541588192e+34,2.0924929999999997,0.944,5671.0,3000.0,3.0,True,3915.5843722,3.6692370380656858e+22,1.1007711114197058e+23,2.5169019824581252e+39,1.3078206333864917e+40,-5.2869229658397074,-6.002604847919201,0,0,[],kepler_okamoto2021:kepler:11395310,kepler:11395310,11395310,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,9.574,own,own,own,4.433,False,False,-;-,bolometric,False,,
9,9,1.8000000736532618e+35,0.541812,1.36,5852.0,3000.0,3.0,True,3976.8486368,1.9368549617250737e+22,5.81056488517522e+22,9.652688702381415e+38,5.015684178651211e+39,-3.7293757776165606,-4.4450576596960545,0,0,[],kepler_okamoto2021:kepler:11403440,kepler:11403440,11403440,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,0.939,own,own,own,4.51,False,False,-;-,bolometric,False,,
17,17,1.0000000409184788e+35,2.5274099999999997,1.307,5572.0,3000.0,3.0,True,3881.0828128000003,8.585673655047289e+22,2.5757020965141864e+23,9.008743358090838e+39,4.681080362568599e+40,-4.954664197103071,-5.670346079182565,0,0,[],kepler_okamoto2021:kepler:11408490,kepler:11408490,11408490,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,2.886,own,own,own,4.57,False,False,-;-,bolometric,False,,
1,1,3.0000001227554363e+34,0.323287,0.818,5886.0,3000.0,3.0,True,3988.0951432,4.167520291522825e+21,1.2502560874568475e+22,9.634279342168137e+37,5.006118394483942e+38,-3.506697961869591,-4.222379843949085,0,0,[],kepler_okamoto2021:kepler:11413690,kepler:11413690,11413690,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,24.238,own,own,own,4.526,False,False,1;1,bolometric,False,,
1,1,6.000000121716869e+33,0.9682299999999999,0.719,5228.0,3000.0,3.0,True,3755.7429727999997,1.0373780994009273e+22,3.1121342982027817e+22,3.783626534266832e+38,1.9660300182647692e+39,-4.799757003284476,-5.51543888536397,0,0,[],kepler_okamoto2021:kepler:11414507,kepler:11414507,11414507,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,12.975,own,own,own,4.588,False,False,-;-,bolometric,False,,
1,1,3.5999999492361172e+34,1.849407,1.062,5783.0,3000.0,3.0,True,3953.7704138,4.0582731740755826e+22,1.2174819522226748e+23,2.92761905842609e+39,1.5212354863202837e+40,-4.910212071053678,-5.625893953133172,0,0,[],kepler_okamoto2021:kepler:11441482,kepler:11441482,11441482,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,9.247,own,own,own,4.334,False,False,-;-,bolometric,False,,
1,1,3.400000151502228e+33,1.499981,0.744,5232.0,3000.0,3.0,True,3757.2491007999997,1.7198997516855257e+22,5.159699255056577e+22,8.07713516306568e+38,4.1970025446092666e+39,-5.375778414047183,-6.091460296126677,0,0,[],kepler_okamoto2021:kepler:11462675,kepler:11462675,11462675,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,11.297,own,own,own,4.567,False,False,-;-,bolometric,False,,
4,4,1.9999999580429536e+34,3.2559449999999996,0.805,5267.0,3000.0,3.0,True,3770.3788538,4.350675648631333e+22,1.3052026945893999e+23,3.249658395215504e+39,1.6885720343267987e+40,-5.210807723696426,-5.92648960577592,0,0,[],kepler_okamoto2021:kepler:11462734,kepler:11462734,11462734,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,18.041,own,own,own,4.44,False,False,-;-,bolometric,False,,
1,1,1.4000000077682687e+34,1.034209,0.945,5267.0,3000.0,3.0,True,3770.3788538,1.9044072054844583e+22,5.713221616453376e+22,9.411143027755042e+38,4.8901733644108e+39,-4.827514335658002,-5.543196217737496,0,0,[],kepler_okamoto2021:kepler:11466671,kepler:11466671,11466671,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,10.948,own,own,own,4.436,False,False,-;-,bolometric,False,,
1,1,5.499999853669621e+33,1.213264,0.848,5762.0,3000.0,3.0,True,3946.6789448,1.7010064666640221e+22,5.103019399992068e+22,7.944409036711439e+38,4.1280360263080626e+39,-5.15969891880318,-5.875380800882674,0,0,[],kepler_okamoto2021:kepler:11599385,kepler:11599385,11599385,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,14.599,own,own,own,4.533,False,False,-;-,bolometric,False,,
1,1,9.999999790214768e+33,0.476456,0.695,5120.0,3000.0,3.0,True,3714.64448,4.840496554074465e+21,1.4521489662223397e+22,1.205972827835396e+38,6.2664186310752616e+38,-4.081337531795512,-4.797019413875006,0,0,[],kepler_okamoto2021:kepler:11600907,kepler:11600907,11600907,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,29.087,own,own,own,,False,False,-;-,bolometric,False,,
1,1,2.4000000486867475e+34,0.34732799999999997,1.294,5928.0,3000.0,3.0,True,4001.8736128,1.1161136751894073e+22,3.3483410255682214e+22,4.222457566165588e+38,2.1940533112207265e+39,-4.245354043275398,-4.961035925354892,0,0,[],kepler_okamoto2021:kepler:11652015,kepler:11652015,11652015,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,3.57,own,own,own,4.189,False,False,-;-,bolometric,False,,
1,1,1.7999999436695576e+33,0.7001069999999999,0.905,5766.0,3000.0,3.0,True,3948.0321352,1.1175025399370078e+22,3.3525076198110225e+22,4.230341502990725e+38,2.198149924964166e+39,-5.371102936590468,-6.086784818669962,0,0,[],kepler_okamoto2021:kepler:11658610,kepler:11658610,11658610,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,14.888,own,own,own,4.49,False,False,-;-,bolometric,False,,
1,1,2.8000000155365374e+33,0.873104,0.916,5126.0,3000.0,3.0,True,3716.9496392,1.5395303600343266e+22,4.6185910801029795e+22,6.840455726862148e+38,3.5544050597552196e+39,-5.387927002627222,-6.103608884706716,0,0,[],kepler_okamoto2021:kepler:11665627,kepler:11665627,11665627,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,23.575,own,own,own,4.445,False,False,-;-,bolometric,False,,
1,1,8.699999959849953e+33,1.05215,0.712,5609.0,3000.0,3.0,True,3894.0594602,1.0564424394351554e+22,3.1693273183054664e+22,3.888404247106224e+38,2.020474114906376e+39,-4.65025215820193,-5.365934040281424,0,0,[],kepler_okamoto2021:kepler:11666355,kepler:11666355,11666355,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,18.093,own,own,own,4.582,False,False,-;-,bolometric,False,,
1,1,1.5000000613777181e+34,1.601171,0.807,5387.0,3000.0,3.0,True,3814.7292698,2.1181806891551995e+22,6.354542067465598e+22,1.1039442870373165e+39,5.736262781622096e+39,-4.866855879499077,-5.582537761578571,0,0,[],kepler_okamoto2021:kepler:11760462,kepler:11760462,11760462,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.0,False,18.15,own,own,own,4.522,False,False,-;-,bolometric,False,,
