n_flares,n_independent,e_flare_max_erg,amplitude_frac,radius_rsun,teff_k,b_gauss,geometric_factor,assessable,t_spot_k,a_spot_nominal_cm2,a_spot_conservative_cm2,e_mag_nominal_erg,e_mag_conservative_erg,xi_nominal_max,xi_conservative_max,n_above_nominal,n_above_conservative,flares_above,record_key,star_key,star_id,catalogue,mission,amplitude_source,amplitude_unit,amplitude_unit_guessed,prot,prot_source,teff_source,radius_source,logg,params_assumed,has_peak_times,catalogue_flag,energy_kind,energy_log10_input,tier,first_veto,flags,centroid
1,1,2e+33,0.0070010699999999,0.905,5766.0,3000.0,3.0,True,3948.0321352,1.1175025399370075e+20,3.352507619811023e+20,4.230341502990723e+35,2.1981499249641667e+36,-2.325345432438681,-3.0410273145181748,0,0,[],kepler_okamoto2021:kepler:11658610,kepler:11658610,11658610,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,14.888,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,3e+33,0.00873104,0.916,5126.0,3000.0,3.0,True,3716.9496392,1.5395303600343266e+20,4.6185910801029805e+20,6.840455726862147e+35,3.5544050597552206e+36,-2.3579637816595778,-3.073645663739072,0,0,[],kepler_okamoto2021:kepler:11665627,kepler:11665627,11665627,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,23.575,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,9e+33,0.0105215,0.712,5609.0,3000.0,3.0,True,3894.0594602,1.0564424394351555e+20,3.169327318305466e+20,3.888404247106224e+35,2.020474114906376e+36,-1.635528899376979,-2.351210781456473,0,0,[],kepler_okamoto2021:kepler:11666355,kepler:11666355,11666355,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,18.093,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,2e+34,0.01601171,0.807,5387.0,3000.0,3.0,True,3814.7292698,2.1181806891551995e+20,6.354542067465599e+20,1.1039442870373164e+36,5.736262781622098e+36,-1.741917160661444,-2.457599042740938,0,0,[],kepler_okamoto2021:kepler:11760462,kepler:11760462,11760462,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,18.15,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
4,4,1e+34,0.0199471699999999,0.807,5227.0,3000.0,3.0,True,3755.3662618,2.6926909734887902e+20,8.078072920466369e+20,1.582276658525057e+36,8.221750692587126e+36,-2.1992824214916595,-2.914964303571153,0,0,[],kepler_okamoto2021:kepler:11766769,kepler:11766769,11766769,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,21.68,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,1e+34,0.0056275699999999,0.824,5451.0,3000.0,3.0,True,3837.9612442,7.70291704319723e+19,2.3108751129591693e+20,2.4209481093286965e+35,1.2579615383535348e+36,-1.3839854808610923,-2.099667362940586,0,0,[],kepler_okamoto2021:kepler:11773567,kepler:11773567,11773567,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,26.32,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,2e+34,0.00626603,0.733,5220.0,3000.0,3.0,True,3752.72728,6.984917521426716e+19,2.0954752564280148e+20,2.090473050535104e+35,1.0862416606140905e+36,-1.019214577523897,-1.734896459603391,0,0,[],kepler_okamoto2021:kepler:11803937,kepler:11803937,11803937,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,30.762,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
5,5,1e+34,0.01113385,0.871,5307.0,3000.0,3.0,True,3785.2768858,1.732808685941875e+20,5.198426057825624e+20,8.168241586962537e+35,4.244342831134844e+36,-1.9121285741245373,-2.627810456204031,0,0,[],kepler_okamoto2021:kepler:11805605,kepler:11805605,11805605,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,15.663,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
18,18,3e+35,0.0554485899999999,0.988,5792.0,3000.0,3.0,True,3956.7999488,1.0521596850760132e+21,3.15647905522804e+21,1.222151754443231e+37,6.350486799765358e+37,-1.6100038808311865,-2.3256857629106804,0,0,[],kepler_okamoto2021:kepler:11818232,kepler:11818232,11818232,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.014,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
6,6,2e+34,0.02259845,0.809,5510.0,3000.0,3.0,True,3859.11842,2.9615219286555696e+20,8.88456578596671e+20,1.8250513100481032e+36,9.483244786270368e+36,-1.960245083187424,-2.675926965266917,0,0,[],kepler_okamoto2021:kepler:11818740,kepler:11818740,11818740,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,15.433,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
8,8,5.999999999999999e+34,0.0094201,0.998,5749.0,3000.0,3.0,True,3942.2731642,1.831626713357998e+20,5.494880140073994e+20,8.87683409329748e+35,4.612538297985253e+36,-1.1701068526735412,-1.885788734753035,0,0,[],kepler_okamoto2021:kepler:11972298,kepler:11972298,11972298,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,15.562,own,own,own,4.43,False,False,-,bolometric,False,none,below_ceiling,,not_checked
39,39,3e+35,0.0598002699999999,0.997,5263.0,3000.0,3.0,True,3768.8827498,1.2263262820402156e+21,3.678978846120647e+21,1.5378419502125e+37,7.990861175336574e+37,-1.7097904489657338,-2.425472331045228,0,0,[],kepler_okamoto2021:kepler:12003808,kepler:12003808,12003808,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,3.685,own,own,own,4.7,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,3e+33,0.01943892,0.76,5317.0,3000.0,3.0,True,3788.9834938,2.3004952283280825e+20,6.901485684984246e+20,1.2494953807911968e+36,6.492568450058922e+36,-2.6196134002201177,-3.335295282299612,0,0,[],kepler_okamoto2021:kepler:12006416,kepler:12006416,12006416,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,8.232,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
5,5,2e+34,0.0018529899999999,0.943,5795.0,3000.0,3.0,True,3957.808505,3.202186399910837e+19,9.606559199732512e+19,6.488922134856473e+34,3.371742847178915e+35,-0.5111425671208991,-1.226824449200393,0,0,[],kepler_okamoto2021:kepler:12009642,kepler:12009642,12009642,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,2.235,own,own,own,4.36,False,False,-,bolometric,False,none,below_ceiling,,not_checked
9,9,7e+34,0.00528544,0.954,5335.0,3000.0,3.0,True,3795.637345,9.83384113651008e+19,2.9501523409530244e+20,3.492106112494545e+35,1.814551563678717e+36,-0.6979893918608155,-1.4136712739403094,0,0,[],kepler_okamoto2021:kepler:12010836,kepler:12010836,12010836,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,2.741,own,own,own,4.53,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,3e+34,0.0043388,0.744,5971.0,3000.0,3.0,True,4015.8492922,4.591217177504972e+19,1.3773651532514918e+20,1.1140236344390175e+35,5.788636607042751e+35,-0.5697731499399197,-1.2854550320194136,0,0,[],kepler_okamoto2021:kepler:12053270,kepler:12053270,12053270,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,21.796,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,1e+34,0.01721013,0.832,5772.0,3000.0,3.0,True,3950.0597728,2.320386761131342e+20,6.961160283394026e+20,1.2657362498419912e+36,6.576958481124069e+36,-2.102343218183954,-2.818025100263448,0,0,[],kepler_okamoto2021:kepler:12058874,kepler:12058874,12058874,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,13.881,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,1e+34,0.00454366,0.821,5295.0,3000.0,3.0,True,3780.819505,6.292474713432413e+19,1.887742414029724e+20,1.7874539759809494e+35,9.287883307770013e+35,-1.2522348682438391,-1.967916750323333,0,0,[],kepler_okamoto2021:kepler:12102631,kepler:12102631,12102631,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,33.228,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
17,17,4e+34,0.0225294799999999,1.024,5892.0,3000.0,3.0,True,3990.0712288,4.548743447454723e+20,1.3646230342364168e+21,3.474079993694789e+36,1.805184917591382e+37,-1.938779822904088,-2.654461704983582,0,0,[],kepler_okamoto2021:kepler:12109550,kepler:12109550,12109550,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,4.561,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
22,22,2e+35,0.06835121,1.206,5420.0,3000.0,3.0,True,3826.74488,2.0114252542447392e+21,6.034275762734218e+21,3.2304163345112733e+37,1.6785735662921828e+38,-2.2082285019392245,-2.9239103840187184,0,0,[],kepler_okamoto2021:kepler:12207117,kepler:12207117,12207117,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.602,own,own,own,4.58,False,False,-,bolometric,False,none,below_ceiling,,not_checked
10,10,3e+34,0.01923519,0.868,5641.0,3000.0,3.0,True,3905.2034602,2.860663087690896e+20,8.581989263072688e+20,1.7326175851753037e+36,9.002945062832768e+36,-1.7615814632307971,-2.4772633453102912,0,0,[],kepler_okamoto2021:kepler:12266582,kepler:12266582,12266582,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,6.843,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,2e+34,0.0187127,0.745,5766.0,3000.0,3.0,True,3948.0321352,2.024118531999309e+20,6.072355595997927e+20,1.0312324282344948e+36,5.358440880344312e+36,-1.7123265657623037,-2.4280084478417976,0,0,[],kepler_okamoto2021:kepler:12315148,kepler:12315148,12315148,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,17.669,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
58,58,4e+35,0.0397646999999999,0.974,5251.0,3000.0,3.0,True,3764.3875642,7.794806887901705e+20,2.338442066370512e+21,7.793107914212365e+36,4.049417656884882e+37,-1.2896506987983545,-2.005332580877848,0,0,[],kepler_okamoto2021:kepler:12354328,kepler:12354328,12354328,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,0.809,own,own,own,4.63,False,False,-,bolometric,False,none,below_ceiling,,not_checked
2,2,5.999999999999999e+34,0.0171806199999999,1.411,5826.0,3000.0,3.0,True,3968.1925192,6.627360033756082e+20,1.9882080101268248e+21,6.109610112226256e+36,3.174646538643739e+37,-2.0078622460272584,-2.7235441281067523,0,0,[],kepler_okamoto2021:kepler:12453480,kepler:12453480,12453480,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,4.595,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,1e+34,0.0038301299999999,0.845,5968.0,3000.0,3.0,True,4014.8785408,5.229448442274796e+19,1.5688345326824387e+20,1.3542114396008634e+35,7.036689052739062e+35,-1.1316864781473797,-1.8473683602268736,0,0,[],kepler_okamoto2021:kepler:12456337,kepler:12456337,12456337,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,16.963,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
4,4,8e+34,0.0045861,1.146,5211.0,3000.0,3.0,True,3749.3291482,1.2511050913014396e+20,3.75331527390432e+20,5.0112184718994605e+35,2.6039055003472612e+36,-0.7968533499098029,-1.5125352319892968,0,0,[],kepler_okamoto2021:kepler:12735599,kepler:12735599,12735599,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,4.957,own,own,own,4.61,False,False,-,bolometric,False,none,below_ceiling,,not_checked
6,6,4e+34,0.0095945599999999,1.016,5894.0,3000.0,3.0,True,3990.7293512,1.906655194436429e+20,5.7199655833092896e+20,9.427811511928865e+35,4.8988345628530666e+36,-1.372350899861246,-2.08803278194074,0,0,[],kepler_okamoto2021:kepler:2012690,kepler:2012690,2012690,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,8.947,own,own,own,4.03,False,False,-,bolometric,False,none,below_ceiling,,not_checked
3,3,7e+34,0.0020955799999999,1.023,5544.0,3000.0,3.0,True,3871.1974912,4.374636242224205e+19,1.3123908726672617e+20,1.0361331522200664e+35,5.383905789154958e+35,-0.1703175296407195,-0.8859994117202135,0,0,[],kepler_okamoto2021:kepler:2303352,kepler:2303352,2303352,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,3.027,own,own,own,4.6,False,False,-,bolometric,False,none,below_ceiling,,not_checked
2,2,6.999999999999999e+33,0.0251697299999999,0.854,5278.0,3000.0,3.0,True,3774.4872328,3.7797835642153606e+20,1.133935069264608e+21,2.6314980231322592e+36,1.36736648282464e+37,-2.575105008082886,-3.29078689016238,0,0,[],kepler_okamoto2021:kepler:2860930,kepler:2860930,2860930,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,5.982,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
28,28,7e+35,0.0400352199999999,1.206,5531.0,3000.0,3.0,True,3866.5887962,1.1631927847351254e+21,3.489578354205376e+21,1.4206274405358645e+37,7.381796716903954e+37,-1.3073821591421435,-2.0230640412216374,0,0,[],kepler_okamoto2021:kepler:3123231,kepler:3123231,3123231,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,0.924,own,own,own,4.53,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,1e+34,0.0091429099999999,0.958,5845.0,3000.0,3.0,True,3974.522905,1.6228363995032234e+20,4.8685091985096704e+20,7.403119504482e+35,3.846773734880087e+36,-1.869414760015488,-2.5850966420949817,0,0,[],kepler_okamoto2021:kepler:3128078,kepler:3128078,3128078,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,13.888,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
7,7,2e+34,0.00351486,1.137,5852.0,3000.0,3.0,True,3976.8486368,8.782125215382454e+19,2.634637564614737e+20,2.947148959552499e+35,1.5313835206256055e+36,-1.1683720915523352,-1.8840539736318287,0,0,[],kepler_okamoto2021:kepler:3217852,kepler:3217852,3217852,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,17.043,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
6,6,2e+34,0.01672006,1.048,5245.0,3000.0,3.0,True,3762.136105,3.797436031419837e+20,1.139230809425951e+21,2.649954090337852e+36,1.3769565366570376e+37,-2.12220835431598,-2.8378902363954737,0,0,[],kepler_okamoto2021:kepler:3248885,kepler:3248885,3248885,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,4.898,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
46,46,1e+35,0.03117424,1.06,5222.0,3000.0,3.0,True,3753.4816328,7.265294823391957e+20,2.1795884470175877e+21,7.012655645970725e+36,3.6438827624418135e+37,-1.8458825135420869,-2.561564395621581,0,0,[],kepler_okamoto2021:kepler:3342210,kepler:3342210,3342210,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,5.537,own,own,own,4.48,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,2e+34,0.06416693,0.991,5504.0,3000.0,3.0,True,3856.9782272,1.2626780435999626e+21,3.788034130799889e+21,1.6067251539270088e+37,8.348788801201517e+37,-2.9049115971283044,-3.6205934792077983,0,0,[],kepler_okamoto2021:kepler:3630998,kepler:3630998,3630998,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,4.168,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
55,55,5e+34,0.0289571899999999,0.974,5640.0,3000.0,3.0,True,3904.85632,5.423141164984704e+20,1.6269423494954111e+21,4.5225045631495206e+36,2.3499623042511183e+37,-1.9564090093936528,-2.6720908914731467,0,0,[],kepler_okamoto2021:kepler:3728906,kepler:3728906,3728906,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,3.627,own,own,own,3.81,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,1e+34,0.01330352,0.904,5598.0,3000.0,3.0,True,3890.2117768,2.155883036102412e+20,6.467649108307237e+20,1.1335493769926076e+36,5.890095341517733e+36,-2.0544404425819565,-2.7701223246614504,0,0,[],kepler_okamoto2021:kepler:3831820,kepler:3831820,3831820,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,10.484,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
22,22,6e+35,0.0571761099999999,1.287,5756.0,3000.0,3.0,True,3944.6470112,1.847520684434716e+21,5.542562053304147e+21,2.84371856852029e+37,1.4776395129312539e+38,-1.6757353634087906,-2.3914172454882845,0,0,[],kepler_okamoto2021:kepler:3834913,kepler:3834913,3834913,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.152,own,own,own,4.56,False,False,-,bolometric,False,none,below_ceiling,,not_checked
3,3,1e+35,0.00440121,1.418,5928.0,3000.0,3.0,True,4001.8736128,1.6983399822910898e+20,5.0950199468732704e+20,7.925735969649027e+35,4.1183332160424894e+36,-0.8990396005701626,-1.6147214826496563,0,0,[],kepler_okamoto2021:kepler:3853938,kepler:3853938,3853938,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,2.223,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
31,31,3e+35,0.05444205,0.859,5524.0,3000.0,3.0,True,3864.1021792,8.031115137689958e+20,2.409334541306988e+21,8.150165505316432e+36,4.2349502235909984e+37,-1.4340451733228718,-2.1497270554023657,0,0,[],kepler_okamoto2021:kepler:3869649,kepler:3869649,3869649,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.921,own,own,own,4.45,False,False,-,bolometric,False,none,below_ceiling,,not_checked
9,9,4e+34,0.0119841399999999,0.786,5134.0,3000.0,3.0,True,3720.0191752,1.554164910042292e+20,4.662494730126874e+20,6.938223707647643e+35,3.605206792777388e+36,-1.2391883072669572,-1.954870189346451,0,0,[],kepler_okamoto2021:kepler:3939069,kepler:3939069,3939069,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,19.354,own,own,own,4.53,False,False,-,bolometric,False,none,below_ceiling,,not_checked
68,68,3e+35,0.0393637699999999,1.017,5638.0,3000.0,3.0,True,3904.1618248,8.039089053293305e+20,2.4117267159879915e+21,8.162306694847973e+36,4.241258970730886e+37,-1.4346916544357595,-2.1503735365152536,0,0,[],kepler_okamoto2021:kepler:4142137,kepler:4142137,4142137,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,1.933,own,own,own,4.43,False,False,-,bolometric,False,none,below_ceiling,,not_checked
66,66,1e+35,0.05452701,0.81,5432.0,3000.0,3.0,True,3831.0948608,7.228176887035101e+20,2.168453066110531e+21,6.958983516233633e+36,3.615993905745292e+37,-1.842545807781512,-2.558227689861006,0,0,[],kepler_okamoto2021:kepler:4249702,kepler:4249702,4249702,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,4.712,own,own,own,3.97,False,False,-,bolometric,False,none,below_ceiling,,not_checked
2,2,1e+34,0.00916752,0.755,5212.0,3000.0,3.0,True,3749.7070048,1.0853476593351197e+20,3.25604297800536e+20,4.049076301201565e+35,2.1039617632212523e+36,-1.6073559607344734,-2.3230378428139677,0,0,[],kepler_okamoto2021:kepler:4276035,kepler:4276035,4276035,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,23.769,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,2e+34,0.00427079,1.093,5891.0,3000.0,3.0,True,3989.7420602,9.824925643757956e+19,2.9474776931273864e+20,3.487358203415213e+35,1.8120844777521807e+36,-1.2414665624882772,-1.9571484445677712,0,0,[],kepler_okamoto2021:kepler:4285178,kepler:4285178,4285178,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,8.992,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,5e+33,0.0040485,0.626,5291.0,3000.0,3.0,True,3779.3314202,3.2613190078158287e+19,9.783957023447487e+19,6.669489178509848e+34,3.4655682353129616e+35,-1.1251225678938894,-1.8408044499733835,0,0,[],kepler_okamoto2021:kepler:4459146,kepler:4459146,4459146,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,25.238,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
2,2,3e+34,0.0278974199999999,0.918,5504.0,3000.0,3.0,True,3856.9782272,4.710678462614541e+20,1.4132035387843624e+21,3.66123699535573e+36,1.9024345483520823e+37,-2.0865065873669835,-2.8021884694464774,0,0,[],kepler_okamoto2021:kepler:4585486,kepler:4585486,4585486,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,3.219,own,own,own,4.56,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,3e+33,0.02028188,0.698,5129.0,3000.0,3.0,True,3718.1012522,2.07571531927611e+20,6.22714595782833e+20,1.0709133574922983e+36,5.564629037042498e+36,-2.552633080831974,-3.268314962911461,0,0,[],kepler_okamoto2021:kepler:4639291,kepler:4639291,4639291,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,18.461,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
54,54,1e+35,0.02949607,0.845,5736.0,3000.0,3.0,True,3937.8552832,4.116831245459403e+20,1.2350493736378208e+21,2.991212364203108e+36,1.5542795373084008e+37,-1.475847247310007,-2.191529129389501,0,0,[],kepler_okamoto2021:kepler:4749912,kepler:4749912,4749912,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,5.066,own,own,own,4.26,False,False,-,bolometric,False,none,below_ceiling,,not_checked
2,2,2e+34,0.02491653,0.977,5356.0,3000.0,3.0,True,3803.3708512,4.849476406783738e+20,1.454842922035121e+21,3.8242381173923946e+36,1.9871324158695531e+37,-2.281514930264862,-2.997196812344356,0,0,[],kepler_okamoto2021:kepler:4824987,kepler:4824987,4824987,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,6.995,own,own,own,4.51,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,2e+34,0.00819969,0.868,5271.0,3000.0,3.0,True,3771.8738122,1.273211624156622e+20,3.819634872469866e+20,5.144622848812262e+35,2.673224447976772e+36,-1.41032354656695,-2.126005428646444,0,0,[],kepler_okamoto2021:kepler:4851941,kepler:4851941,4851941,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,8.854,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
2,2,9e+33,0.00737146,0.847,5396.0,3000.0,3.0,True,3818.0139872,1.0730691051633128e+20,3.219207315489939e+20,3.98056011060988e+35,2.0683597062474917e+36,-1.645701677165036,-2.36138355924453,0,0,[],kepler_okamoto2021:kepler:4995346,kepler:4995346,4995346,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,22.888,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
1,1,2e+33,0.00904211,0.87,5504.0,3000.0,3.0,True,3856.9782272,1.3713311765400448e+20,4.113993529620135e+20,5.750639910999945e+35,2.988120150565582e+36,-2.4586861784783807,-3.1743680605578746,0,0,[],kepler_okamoto2021:kepler:5003985,kepler:5003985,5003985,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,26.289,own,own,own,,False,False,-,bolometric,False,none,below_ceiling,,not_checked
47,47,5e+34,0.00896853,0.806,5102.0,3000.0,3.0,True,3707.7135368,1.228556931025138e+20,3.6856707930754135e+20,4.876357969521069e+35,2.5338299277311688e+36,-0.9891255749895932,-1.7048074570690872,0,0,[],kepler_okamoto2021:kepler:5176547,kepler:5176547,5176547,kepler_okamoto2021,kepler,mcquillan2014,ppm,False,5.03,own,own,own,3.88,False,False,-,bolometric,False,none,below_ceiling,,not_checked
