n_events_raw,n_declustered,n_events,n,n_freq,span_days,min_period_used,max_period_used,h_max,f_best,period_grid,period,Q,jitter,f_in_window,rbar,mean_phase,t0,gap_integer_frac,n_gaps_used,jitter_core,n_core,gap_integer_frac_core,n_gaps_core,cycles_span,cycles_hit,cycle_occupancy,p_screen_upper,status,null_computed,p_window,p_window_source,p_shuffle,energy_phase_rho,energy_phase_p,n_energy,grid_days,grid_source,jitter_floor,phase_spacing,comb_coarser_than_window,star_key,star_id,catalogue,mission,n_windows,observed_days,n_removed_cross_star,n_sectors,prot_catalogue,null_budget_mode,wn_n_trials,wn_n_exceed,wn_p_empirical,wn_at_floor,wn_stopped_early,wn_truncated_by_budget,wn_p_gumbel,wn_gumbel_mu,wn_gumbel_beta,wn_h_null_median,wn_h_null_p99,wn_h_null_max,wn_null_Q_median,wn_null_jitter_median,wn_elapsed_s,wn_p,sn_n_trials,sn_n_exceed,sn_p_empirical,sn_at_floor,sn_stopped_early,sn_truncated_by_budget,sn_p_gumbel,sn_gumbel_mu,sn_gumbel_beta,sn_h_null_median,sn_h_null_p99,sn_h_null_max,sn_null_Q_median,sn_null_jitter_median,sn_elapsed_s,sn_p,pn_n_trials,pn_n_exceed,pn_p_empirical,pn_at_floor,pn_stopped_early,pn_truncated_by_budget,pn_p_gumbel,pn_gumbel_mu,pn_gumbel_beta,pn_h_null_median,pn_h_null_p99,pn_h_null_max,pn_null_Q_median,pn_null_jitter_median,pn_elapsed_s,pn_p,p_pool,pool_null_computed,tier,why,period_catalogue,p_window_catalogue,Q_catalogue,jitter_catalogue,fetch_status,fetch_route,lc_n_segments,lc_n_segments_fetched,lc_cadence_days,lc_n_points,lc_segments,n_flares,lc_observed_days,lc_n_windows,lc_span_days,lc_t_first,lc_t_last,n_catalogue_flares_in_lc,catalogue_recovery_frac,cat_n_epochs,cat_n_control,cat_epoch_sigma_median,cat_epoch_sigma_p90,cat_control_sigma_median,cat_epoch_frac_above_3,cat_control_frac_above_3,cat_p_empirical,cat_best_offset_days,cat_best_offset_sigma_median,cat_best_offset_n_epochs,catalogue_epochs_are_brightenings,rd_n_events,rd_n_freq,rd_h_max,rd_period,rd_Q,rd_jitter,rd_f_in_window,rd_mean_phase,rd_t0,rd_gap_integer_frac,rd_n_gaps_used,rd_jitter_core,rd_n_core,rd_gap_integer_frac_core,rd_n_gaps_core,rd_cycle_occupancy,rd_null_computed,rd_p_window,rd_p_window_source,rd_p_shuffle,period_agrees_with_catalogue,period_harmonic_of_catalogue,rd_strict_quality_why,phot_period,phot_power,phot_amplitude_frac,period_is_photometric,period_photometric_harmonic,rd_duration_days_median,rd_duty_cycle,rd_rise_frac_median,clock_in_lightcurve,confirms_catalogue_clock,pop_n_near,pop_expected,pop_p,fdr_significant,fdr_watch,first_veto,flags
24.0,0.0,24,24.0,26287.0,1052.0609,0.2,350.65189797,36.96410021604247,3.07870038704984,0.3248103743584879,280.637896313102,0.1336618907181075,0.2218802911217984,0.125,0.3852315128800328,0.8623302396518115,-38.635351930044514,0.0,11.0,0.0911364185454161,14.0,0.0,8.0,4.0,3.0,0.75,0.4015592176531213,scanned,True,0.0149253731343283,empirical,0.0198019801980198,-0.4241758241758242,0.1306373104381104,14.0,0.0001,measured,1.0286391766304573e-07,3.563310633159537e-07,False,tess:142087340,142087340,tess_tu2022,tess,59.0,920.721,0.0,12.0,,not_clock_reduced,200.0,2.0,0.0149253731343283,False,False,False,,,,25.43762520566164,34.852925575142024,41.61065806678744,0.2100811743278689,0.1987490863583774,5.08,0.0149253731343283,100.0,1.0,0.0198019801980198,False,False,False,,,,25.262707795410403,34.495961909149784,42.74744451218958,,,2.7,0.0198019801980198,200.0,3.0,0.0199004975124378,False,False,False,,,,25.60681926119191,38.52733044398585,42.92652125077433,0.2077681464068062,0.1989410209149594,5.0,0.0199004975124378,0.0199004975124378,True,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.96,1.0,False,False,not_significant,
9.0,2.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_events,False,,,,,,,0.0001,measured,,,False,tess:149176305,149176305,tess_tu2022,tess,48.0,742.861,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,insufficient_events,
13.0,0.0,13,13.0,18931.0,757.8339999999998,0.2,252.58607219999996,41.17976166701221,0.004222956518186,236.8009226932668,236.8009226932668,0.6787981980567557,0.0643646916003388,0.6153846153846154,0.9221882323264082,0.129712695230654,30.71608591564938,0.0,9.0,0.0643646916003388,13.0,0.0,9.0,4.0,2.0,0.5,0.0816451851167034,scanned,True,0.0115340253748558,empirical,0.2673267326732673,0.0979020979020979,0.7621216559962992,12.0,0.0001,measured,1.219062541275398e-07,4.222956518186041e-07,False,tess:152370762,152370762,tess_tu2022,tess,41.0,607.965,1.0,3.0,,full,867.0,10.0,0.0115340253748558,False,True,False,,,,24.785683176028705,41.292279018744686,43.5858348174926,0.3271247156781414,0.1589817884950196,6.85,0.0115340253748558,100.0,26.0,0.2673267326732673,False,False,False,,,,34.69880081059141,56.682838176787016,56.72512266364957,,,0.83,0.2673267326732673,200.0,1.0,0.0099502487562189,False,False,False,,,,23.9315364542273,37.68406881969526,43.337028860076906,0.3264959130670902,0.1597655869020299,1.6,0.0099502487562189,0.0099502487562189,True,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.02,0.02023902709381442,False,True,few_cycles,few_cycles;bursty_random;quality_uninformative
38.0,1.0,37,37.0,6752.0,270.6486,0.2,90.20717838,25.02852201778851,3.9964747648057406,0.2502297752621669,36.03175510279984,0.055772357002306,0.2412286000805045,0.1891891891891892,0.2383306732910274,0.9830118156810558,-0.612114097021424,0.0,28.0,0.0804360363313768,16.0,0.0,10.0,7.0,6.0,0.8571428571428571,1.0,scanned,False,1.0,bonferroni_screen,,-0.0934065934065934,0.7615000227827017,13.0,0.0001,measured,8.011686740521322e-07,2.775329697781764e-06,False,tess:159613900,159613900,tess_tu2022,tess,15.0,211.622,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.16,1.0,False,False,not_significant,
11.0,0.0,11,11.0,18427.0,737.6496999999999,0.2,245.85864501,30.4846639641613,2.8034991406219016,0.3566970952515325,0.3566970952515325,0.3807914231846953,0.1393468914347725,0.3636363636363636,0.7190332299665089,0.293577760787515,0.1047183345033558,0.2857142857142857,7.0,0.032173300702716,9.0,0.6,5.0,1286.0,11.0,0.0085536547433903,1.0,scanned,False,1.0,bonferroni_screen,,-0.25,0.5164895523012261,9.0,0.0001,measured,8.093004917554696e-05,0.0002803499140621,False,tess:168696027,168696027,tess_tu2022,tess,36.0,459.307,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.3,0.6228460722703608,False,False,not_significant,
35.0,5.0,30,30.0,22961.0,919.0094,0.2,306.30583302,31.35888672669303,4.382958759758064,0.2281552461635007,0.2281563790153479,0.1956270451133339,0.2109279602025668,0.4333333333333333,0.4576727112192416,0.4484019073069047,0.102305755514719,0.1764705882352941,17.0,0.0572480922648239,19.0,0.2857142857142857,7.0,3527.0,30.0,0.0085058123050751,1.0,scanned,False,1.0,bonferroni_screen,,,,0.0,0.0001,measured,0.0001265251209896,0.0004382958759758,False,tess:177349901,177349901,tess_tu2022,tess,52.0,803.888,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.36,0.00020089310185422704,False,False,not_significant,
17.0,0.0,17,17.0,18879.0,755.7276000000002,0.2,251.88400908000008,40.67530605370477,0.0041553332576486,236.14273440459004,240.654584842098,0.6942893965481391,0.0617051409979676,0.4705882352941176,0.9266292482620376,0.068671809460924,16.52618579617432,0.0,14.0,0.0617051409979676,17.0,0.0,14.0,3.0,2.0,0.6666666666666666,0.0947241454101637,scanned,True,0.0061274509803921,empirical,0.495049504950495,-0.1956043956043956,0.5027500912969567,14.0,0.0001,measured,1.199541387438028e-07,4.155333257648656e-07,False,tess:192848409,192848409,tess_tu2022,tess,33.0,400.849,0.0,3.0,,full,1632.0,10.0,0.0061274509803921,False,True,False,,,,24.72536939117562,38.83887087867631,48.28715518122984,0.2664944936372507,0.179527899754762,23.52,0.0061274509803921,100.0,49.0,0.495049504950495,False,False,False,,,,39.9346694896423,63.92466089549891,64.95315333963507,,,1.44,0.495049504950495,200.0,1.0,0.0099502487562189,False,False,False,,,,24.99203750266008,39.84950388220786,40.94897755827866,0.2593101369307066,0.1791079809100816,2.96,0.0099502487562189,0.0099502487562189,True,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,1.02,8.076428414938164e-11,False,True,population_period,population_period;few_cycles;bursty_random;quality_uninformative
13.0,5.0,8,8.0,505.0,20.76830000000018,0.2,6.92207439000006,51.79057460717543,0.481517506488394,2.07676769073837,2.07676769073837,0.9821459340321924,0.0033303405152301,1.0,0.9997811113357457,0.1403542136542966,0.2914830961762333,1.0,6.0,0.0033303405152301,8.0,1.0,6.0,9.0,8.0,0.8888888888888888,9.02782533821648e-05,scanned,True,1.2122068989689105e-06,gumbel_extrapolated,0.0396039603960396,,,0.0,0.0001,measured,1.3900213099529582e-05,4.815175064883939e-05,False,tess:206597445,206597445,tess_tu2022,tess,2.0,19.262,0.0,1.0,,full,2000.0,0.0,0.0004997501249375,True,False,False,1.2122068989689105e-06,13.02460930867431,2.845612096413201,13.989184985820632,26.73069506921428,33.09856224111354,0.3522936083082111,0.1419989563820464,2.3,1.2122068989689105e-06,100.0,3.0,0.0396039603960396,False,False,False,,,,47.041100937966576,51.83456479889872,51.85372796297722,,,0.12,0.0396039603960396,200.0,0.0,0.0049751243781094,True,False,False,2.0016801005030267e-06,13.464232464428378,2.920876111749746,14.611426351046626,25.567960389056065,33.9324934573828,0.342259706067179,0.1407184133311932,0.22,2.0016801005030267e-06,2.0016801005030267e-06,True,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.8,0.26937891406058745,True,True,few_cycles,few_cycles;rotation_alias;periodic_variable;p_extrapolated;quality_uninformative
11.0,8.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_events,False,,,,,,,0.0001,measured,,,False,tess:212296228,212296228,tess_tu2022,tess,1.0,27.88,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,insufficient_events,
13.0,7.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_events,False,,,,,,,0.0001,measured,,,False,tess:214913685,214913685,tess_tu2022,tess,1.0,1.275,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,insufficient_events,
35.0,0.0,35,35.0,8600.0,344.587,0.2,114.8508471,22.33582978152,1.2306915235629985,0.8127046135948877,0.8125513021369327,0.2307568949262063,0.2028794998888293,0.2857142857142857,0.4969067588662746,0.0335430136930587,0.0272554194538918,0.2,20.0,0.0615725449073004,22.0,0.6,10.0,375.0,35.0,0.0933333333333333,1.0,scanned,False,1.0,bonferroni_screen,,-0.1312977160444132,0.5138881773688868,27.0,0.0001,measured,3.5527004120924394e-05,0.0001230691523562,False,tess:229480487,229480487,tess_tu2022,tess,20.0,305.326,0.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.6600000000000001,1.0,False,False,not_significant,
8.0,2.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_events,False,,,,,,,0.0001,measured,,,False,tess:231267777,231267777,tess_tu2022,tess,1.0,2.653,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,insufficient_events,
9.0,0.0,9,9.0,6009.0,240.93949999999995,0.2,80.30513534999999,17.962192383645938,0.348719491947161,2.868317135938108,2.86763436828912,0.4095605779424642,0.1164576113260671,0.1111111111111111,0.7543663850506495,0.0754377370862817,0.2163278475345803,1.0,2.0,0.0788364947389299,7.0,1.0,2.0,72.0,9.0,0.125,1.0,scanned,False,1.0,bonferroni_screen,,,,0.0,0.0001,measured,1.0066664627368149e-05,3.4871949194716105e-05,False,tess:233524881,233524881,tess_tu2022,tess,16.0,207.193,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,1.86,0.04090445184457259,False,False,not_significant,
15.0,1.0,14,14.0,6943.0,278.28300000000013,0.2,92.75172390000004,20.53803970209101,3.722973735477922,0.2686128565715096,0.2686024858221646,0.3727641061969918,0.1409782878671234,0.5,0.6997594296194704,0.4033627368263631,0.1083442337995927,0.0,3.0,0.0519106022322118,11.0,0.0,2.0,903.0,14.0,0.0155038759689922,1.0,scanned,False,1.0,bonferroni_screen,,0.4055944055944056,0.1908358740045003,12.0,0.0001,measured,0.0001074729944182,0.0003722973735477,False,tess:237211224,237211224,tess_tu2022,tess,18.0,241.726,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.7,0.31278063462800765,False,False,not_significant,
13.0,0.0,13,13.0,7221.0,289.4302,0.2,96.46708566,25.345055433601487,2.599591542382249,0.3846758168337501,0.3846758168337501,0.3357562321938238,0.1720956352910026,0.5384615384615384,0.6672298885410408,0.0571165322660244,0.0219713487041441,0.2,5.0,0.0514108648070691,11.0,0.25,4.0,658.0,12.0,0.0182370820668693,1.0,scanned,False,1.0,bonferroni_screen,,-0.467032967032967,0.1076091403991391,13.0,0.0001,measured,7.50437438388733e-05,0.0002599591542382,False,tess:255865293,255865293,tess_tu2022,tess,18.0,252.766,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,3.96,0.5586763987462153,False,False,not_significant,
8.0,5.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,insufficient_events,False,,,,,,,0.0001,measured,,,False,tess:269834940,269834940,tess_tu2022,tess,1.0,0.832,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,insufficient_events,
9.0,0.0,9,9.0,945.0,38.36159999999995,0.2,12.785921279999984,16.168340644815775,2.501988968916915,0.3995987511290151,3.197456143646835,0.2547223761967593,0.1488007500732454,0.2222222222222222,0.6086428513791311,0.4712629940821273,1.5068427557013002,0.0,6.0,0.0973545989055139,5.0,0.0,2.0,13.0,7.0,0.5384615384615384,1.0,scanned,False,1.0,bonferroni_screen,,,,0.0,0.0001,measured,9.028275029460344e-06,3.1274862111461435e-05,False,tess:278271292,278271292,tess_tu2022,tess,3.0,36.752,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.78,0.8313618527314045,False,False,not_significant,
66.0,0.0,66,66.0,23973.0,959.5145,0.2,319.80618285,25.69512908481804,4.889389686169415,0.20452624773756,0.2045245039127671,0.0915740738952087,0.2420977902547433,0.2272727272727272,0.2647850324667486,0.09199699145397,0.0188156390385903,0.0769230769230769,39.0,0.0671328380065814,34.0,0.1538461538461538,13.0,4106.0,66.0,0.0160740379931807,1.0,scanned,False,1.0,bonferroni_screen,,-0.0984562607204116,0.4787605952934599,54.0,0.0001,measured,0.0001411445225741,0.0004889389686169,False,tess:279572957,279572957,tess_tu2022,tess,56.0,838.747,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.02,0.18810850987819294,False,False,not_significant,
8.0,0.0,8,8.0,24776.0,991.6022000000004,0.2,330.5010132600001,28.19040356009316,3.8261112168065,0.2613606013663622,0.2613619791310352,0.3816996069077953,0.1764637679575419,0.75,0.7374886737755096,0.0298165971050979,0.007792924830341,0.0,1.0,0.0270816689664295,7.0,0.0,1.0,3319.0,8.0,0.0024103645676408,1.0,scanned,False,1.0,bonferroni_screen,,,,0.0,0.0001,measured,0.0001104503170486,0.0003826111216806,False,tess:287405060,287405060,tess_tu2022,tess,57.0,865.818,1.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.7,0.16991170492404295,False,False,not_significant,
11.0,0.0,11,11.0,19053.0,762.6881000000003,0.2,254.20394373000008,20.273676808605224,1.5602974532184288,0.64091420815673,5.12722749338492,0.2976310144951707,0.1565983263660569,0.1818181818181818,0.6384971839008944,0.8725691185426221,-0.6533671189145424,0.0,5.0,0.0849605926119247,9.0,0.0,3.0,132.0,7.0,0.053030303030303,1.0,scanned,False,1.0,bonferroni_screen,,,,0.0,0.0001,measured,5.630238466447172e-06,1.950371816523036e-05,False,tess:294157702,294157702,tess_tu2022,tess,45.0,667.543,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.46,0.7677637252702412,False,False,not_significant,
8.0,0.0,8,8.0,1021.0,41.41820000000007,0.2,13.804686060000025,17.36930848858807,0.3196734776017059,3.137671106403682,12.512767809232397,0.3401745129974358,0.1320150294169329,0.5,0.701044068327586,0.1138978493378318,1.425177342735224,0.0,4.0,0.0273977910792103,5.0,0.0,1.0,4.0,4.0,1.0,1.0,scanned,False,1.0,bonferroni_screen,,-0.1428571428571428,0.735764859879812,8.0,0.0001,measured,2.307044604326609e-06,7.991836940042649e-06,False,tess:308667775,308667775,tess_tu2022,tess,4.0,32.401,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.62,1.0,False,False,not_significant,
11.0,1.0,10,10.0,18944.0,758.3493000000001,0.2,252.75782169,30.50905561033853,0.0040618485834997,252.75782169,246.19332292746216,0.8102919842172792,0.03635445103752,0.9,0.9740968069755064,0.6490934526093554,-86.39084893910578,0.0,8.0,0.03635445103752,10.0,0.0,8.0,3.0,2.0,0.6666666666666666,1.0,scanned,False,1.0,bonferroni_screen,,0.0357142857142857,0.9394082054712856,7.0,0.0001,measured,1.1725546865455301e-07,4.061848583499714e-07,False,tess:318035342,318035342,tess_tu2022,tess,32.0,381.06,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,1.02,0.0,False,False,not_significant,
15.0,0.0,15,15.0,5816.0,233.2268000000001,0.2,77.73449244000004,20.46720759219505,2.336953986548727,0.4279388469825809,0.4279074409491585,0.3201356214763813,0.1651232943350283,0.5333333333333333,0.6435498922720969,0.8615895945001691,-0.0592268424181679,0.2222222222222222,9.0,0.046163673988303,11.0,0.6,5.0,489.0,15.0,0.0306748466257668,1.0,scanned,False,1.0,bonferroni_screen,,0.1538461538461538,0.6330906812462617,12.0,0.0001,measured,6.746205066088384e-05,0.0002336953986548,False,tess:331791400,331791400,tess_tu2022,tess,14.0,207.829,0.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3.4,0.25581835269334485,False,False,not_significant,
12.0,4.0,8,8.0,120.0,5.393199999999979,0.2,1.7975535599999928,9.122982966895968,4.379644743381126,0.2285225184910199,0.2283290217799699,0.195632927163964,0.1838277051558167,0.25,0.5557191753476619,0.6543178794442381,-0.0789292604333227,0.4285714285714285,7.0,0.0503058872883927,6.0,0.6,5.0,28.0,8.0,0.2857142857142857,1.0,scanned,False,1.0,bonferroni_screen,,,,0.0,0.0001,measured,0.0001264294535773,0.0004379644743381,False,tess:343140920,343140920,tess_tu2022,tess,1.0,6.393,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,3.38,0.00021186447221144267,False,False,not_significant,
14.0,6.0,8,8.0,6992.0,280.279,0.2,93.4169907,27.79765308060025,0.1463552389940131,6.836023146047682,6.832690150852109,0.4618589331248074,0.118838736373697,0.875,0.8011428221662286,0.3656424215344361,2.498321372352057,0.25,4.0,0.0231591554721863,7.0,0.25,4.0,29.0,4.0,0.1379310344827586,1.0,scanned,False,1.0,bonferroni_screen,,,,0.0,0.0001,measured,4.224911831525275e-06,1.4635523899401312e-05,False,tess:350861038,350861038,tess_tu2022,tess,17.0,183.676,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.1,0.09958371859669479,False,False,not_significant,
150.0,67.0,83,83.0,8719.0,349.32759999999985,0.2,116.43088907999994,647.0665131716762,0.2719518870825066,3.6771210184565226,3.6771210184565226,0.9757425296986496,0.005203579180385,1.0,0.9994688147768872,0.0228526773253034,0.0840320601208782,1.0,63.0,0.005203579180385,83.0,1.0,63.0,89.0,83.0,0.9325842696629212,4.317594473995241e-81,scanned,True,4.58101646667211e-99,gumbel_extrapolated,0.0099009900990099,,,0.0,0.0001,measured,7.850574760685595e-06,2.7195188708250665e-05,False,tess:359675849,359675849,tess_tu2022,tess,20.0,310.068,0.0,13.0,,full,2000.0,0.0,0.0004997501249375,True,False,False,4.58101646667211e-99,20.874354696984863,2.7654510778289767,21.78217551455513,33.70843585671062,43.894083175282205,0.0869315271521821,0.2455179660824044,55.4,4.58101646667211e-99,100.0,0.0,0.0099009900990099,True,False,False,2.1804102132452105e-23,59.0022700198784,11.269928575018016,64.54430178483722,110.79327183910796,112.08434801621438,,,2.87,2.1804102132452105e-23,200.0,0.0,0.0049751243781094,True,False,False,5.817759955518909e-43,25.13463737053975,6.395170357922778,26.47933534512418,55.22644287637458,64.0068486203274,0.105156717322599,0.2407998430256213,5.45,5.817759955518909e-43,5.817759955518909e-43,True,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.7,0.5067544850576164,True,True,rotation_alias,rotation_alias;periodic_variable;p_extrapolated
72.0,1.0,71,71.0,25256.0,1010.8248,0.2,336.90790584,23.568523760501492,0.0069649063121551,144.39735378021598,143.57694923401854,0.1838999870740715,0.2116479639878858,0.2535211267605634,0.4040298650324319,0.5288317573957613,-67.6488988490705,0.0,43.0,0.0727368356205271,40.0,0.0,27.0,8.0,6.0,0.75,1.0,scanned,False,1.0,bonferroni_screen,,,,0.0,0.0001,measured,2.0105952671016598e-07,6.964906312155182e-07,False,tess:375034557,375034557,tess_tu2022,tess,58.0,880.456,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.04,1.0,False,False,not_significant,
15.0,0.0,15,15.0,19602.0,784.6716999999999,0.2,261.53107760999995,25.59960831322808,0.004104009396545,245.18691767761044,243.6641594538844,0.572487952731735,0.0862819574354588,0.4,0.8590546047874633,0.4158630369961937,101.33091735761718,0.0,8.0,0.0862819574354588,15.0,0.0,8.0,4.0,2.0,0.5,1.0,scanned,False,1.0,bonferroni_screen,,-0.1868131868131868,0.5225040123791592,14.0,0.0001,measured,1.1847254649260273e-07,4.104009396545078e-07,False,tess:383134735,383134735,tess_tu2022,tess,40.0,497.344,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,1.02,0.0,False,False,not_significant,
9.0,0.0,9,9.0,6149.0,246.55669999999984,0.2,82.17734810999995,20.329022290801184,0.5639282973450046,1.7737853799364531,1.7732750860491258,0.3010184469945005,0.1771829364156184,0.6666666666666666,0.6557542910542391,0.2742533657408526,0.4863266607333728,0.5,2.0,0.0262496105551626,7.0,0.5,2.0,123.0,8.0,0.065040650406504,1.0,scanned,False,1.0,bonferroni_screen,,0.5476190476190477,0.1600256425388965,8.0,0.0001,measured,1.6279207713789285e-05,5.639282973450045e-05,False,tess:388039429,388039429,tess_tu2022,tess,16.0,213.514,0.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.68,0.23750678922756596,False,False,not_significant,
