source_id,ra,dec,l,b,ecl_lat,parallax,parallax_error,parallax_over_error,pmra,pmdec,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,ipd_frac_multi_peak,phot_bp_rp_excess_factor,random_index,wise_angular_distance,wise_number_of_neighbours,wise_number_of_mates,tmass_angular_distance,tmass_number_of_neighbours,tmass_number_of_mates,wise_designation,wise_ra,wise_dec,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,w4mpro,w4mpro_error,cc_flags,ext_flag,var_flag,ph_qual,w1mjd_mean,w2mjd_mean,tmass_designation,j_m,j_msigcom,h_m,h_msigcom,ks_m,ks_msigcom,tmass_ph_qual,track,dec_band_index,dec_lo,dec_hi,is_locus_sample,tmass_cc_flg,w1snr,w1rchi2,w2snr,w2rchi2,w3snr,w4snr,jk,lum_class,resid_w1,sig_w1,resid_w2,sig_w2,resid_w3,sig_w3,etz,nearby,distance_pc,w1_only_methane_like,w2_only_single_band,saturated,poor_wise_phot_qual,poor_tmass_phot_qual,wise_artifact,extended,bad_profile_fit,wise_variable,gaia_variable,lpv_colour,crowded_match,blend_flux_theft_x,neighbours_checked,multi_peak,bad_astrometry,high_pm_epoch_risk,pm_total_mas_yr,pass_w1,pass_w2,pass_w3,w3_status,w4_status,first_veto,vetoes,vet_source,gaia_n_3as,gaia_n_6as,gaia_n_10as,gaia_brightest_neighbour_g,gaia_brightest_neighbour_sep_arcsec,gaia_neighbours_checked,blend_flux_theft_y,crowded_field,allwise_status,allwise_designation,allwise_w1,allwise_e_w1,allwise_w2,allwise_e_w2,allwise_w3,allwise_e_w3,allwise_w4,allwise_e_w4,allwise_cc_flags,allwise_ph_qual,allwise_ext_flag,allwise_nb,allwise_na,allwise_w1sat,allwise_w2sat,allwise_w1flux,allwise_w2flux,allwise_w1rchi2,allwise_w2rchi2,allwise_w3snr,allwise_sep_arcsec,allwise_n_within,catwise_status,catwise_designation,catwise_w1,catwise_e_w1,catwise_w2,catwise_e_w2,catwise_cc_flags,catwise_ab_flags,catwise_sep_arcsec,catwise_n_within,unwise_status,unwise_designation,unwise_w1,unwise_e_w1,unwise_w2,unwise_e_w2,unwise_flags_w1,unwise_flags_w2,unwise_sep_arcsec,unwise_n_within,deblended_component,saturated_pixels,allwise_flags_available,allwise_sat_available,catwise_resid_w1,catwise_sig_w1,catwise_resid_w2,catwise_sig_w2,catwise_class,unwise_resid_w1,unwise_sig_w1,unwise_resid_w2,unwise_sig_w2,unwise_class,independent_class,vet_resid_w3,vet_sig_w3,vet_verdict,vet_vetoes,vet_notes
5254571021283225600,158.67102180215406,-59.13924815830146,286.17783742080155,-0.7902211274172534,-59.518843528569306,0.5451539408324659,0.017026676,32.01764,-10.093958564116448,-0.6861633982571019,0.95555896,14.65195,14.925825,14.215501,0.7103243,NOT_AVAILABLE,0,0,1.1927369,128068927.0,0.23991929,1,0,0.08893118,1.0,0.0,J103441.03-590821.1,158.6709717,-59.1391946,13.636,0.042,13.924,0.06,10.627,,9.2,,0,0,43nn,AAUU,55391.46015522,55391.46015522,10344105-5908212,13.667,0.021,13.507,0.029,13.358,0.037,AAA,deficit,6,-60.0,-55.0,False,,,,,,,,0.309000015258789,dwarf,-0.3269604571533259,-5.046999598021971,-0.5882401840211815,-7.406538574177137,,,False,False,1834.3442559967025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,10.11725356523239,True,True,False,unmeasured,unmeasured,,,candidates,1.0,1.0,2.0,21.009010314941406,6.390389447807689,True,False,False,matched,J103441.03-590821.1,13.63599967956543,0.041999999433755875,13.923999786376953,0.05999999865889549,10.626999855041504,,9.199999809265137,,0000,AAUU,0,1,0,,,,,1.754,1.594,,0.2399894941211215,1.0,matched,J103441.01-590821.1,13.590999603271484,0.01600000075995922,13.656000137329102,0.04600000008940697,0000,00,0.33529027343895834,1.0,matched,1584m591o0022975,10.755100400921762,0.0037539571945927994,10.149546655546398,0.009266778681129129,4152.98,4023.29,0.4865204268104475,1.0,False,False,True,False,-0.2819598629760731,-5.437554618943708,-0.3202401251220695,-4.610845014482262,ambiguous,2.5539393393736494,51.62954735641887,3.1862133566606334,60.28177900711172,ambiguous,ambiguous,,,INCONCLUSIVE,,
426913981093114624,12.60836970517179,60.35386761663198,122.80759064473322,-2.517639906585972,48.97572734589244,0.4855480807379009,0.0188243,25.793686,-5.218976824934424,-0.4690395393933237,1.0921117,14.394847,14.768632,13.84669,0.92194176,NOT_AVAILABLE,0,0,1.2113796,1063236992.0,0.071363196,1,0,0.20982093,1.0,0.0,J005026.00+602113.9,12.6083728,60.3538871,12.809,0.025,12.833,0.028,12.463,0.341,9.317,0.504,0,0,11nn,AABC,55399.48549886,55399.48549886,00502601+6021141,13.154,0.024,12.891,0.031,12.273,0.018,AAA,deficit,30,60.0,65.0,False,,,,,,,,0.8810005187988281,dwarf,-0.6496807757536289,-14.397316730152532,-0.6703199679570973,-7.348928539504514,,,False,False,2059.5282726280625,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.240011182117543,True,True,False,unmeasured,unmeasured,,,candidates,1.0,1.0,1.0,,,True,False,False,matched,J005026.00+602113.9,12.809000015258789,0.02500000037252903,12.833000183105469,0.02800000086426735,12.463000297546387,0.3409999907016754,9.317000389099121,0.5040000081062317,0000,AABC,0,1,0,,,,,1.078,0.9871,,0.07143067389579376,1.0,matched,J005026.00+602113.9,12.800999641418457,0.013000000268220901,12.842000007629395,0.009999999776482582,0000,00,0.018243786352308684,1.0,matched,0120p605o0018014,10.091610840013718,0.0022465283298003314,9.482226738979756,0.0054331484693322,7651.66,7438.91,0.08349478939090248,1.0,False,False,True,False,-0.6416800354003908,-16.14180713567893,-0.6793200140380861,-7.773989002803731,confirms_deficit,2.067708766004348,54.94249070839072,2.6804532546115523,30.81707153739074,ambiguous,ambiguous,,,INCONCLUSIVE,,
5958425073443146624,263.56845778314187,-43.873436209714,346.09777803797544,-5.973879540203368,-20.54453778212904,1.1133996969878548,0.030957848,35.965023,-13.148279024774546,-10.984924974365782,1.0364101,14.902081,15.318626,14.314513,1.0041132,NOT_AVAILABLE,0,0,1.2173084,1626425435.0,0.089902274,1,0,0.06886572,1.0,0.0,J173416.42-435224.3,263.5684576,-43.8734339,13.353,0.03,13.539,0.037,11.992,,8.902,,0,0,11nn,AAUU,55371.36958478,55368.15937994,17341644-4352242,13.631,0.024,13.203,0.022,13.095,0.023,AAA,deficit,9,-45.0,-40.0,False,,,,,,,,0.5359992980957031,dwarf,-0.3138794482334048,-6.07212217000012,-0.4521199824473582,-7.343781667978497,,,False,False,898.1500558203477,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,17.13317886458235,True,True,False,unmeasured,unmeasured,,,candidates,1.0,1.0,5.0,18.43754768371582,9.30471420743143,True,False,False,matched,J173416.42-435224.3,13.352999687194824,0.029999999329447746,13.538999557495117,0.03700000047683716,11.991999626159668,,8.902000427246094,,0000,AAUU,0,1,0,,,,,1.826,1.764,,0.08951611489375384,1.0,matched,J173416.42-435224.3,13.256999969482422,0.013000000268220901,13.449999809265137,0.012000000104308128,0000,00,0.09380519024879604,1.0,matched,2642m440o0028150,10.494627015139429,0.003317152158470308,9.94881481405001,0.00905151502999802,5278.97,4840.32,0.14359198622434144,1.0,False,False,True,False,-0.21787974090576095,-4.945367035876119,-0.3631200025939932,-7.169448660239667,ambiguous,2.544493213437232,60.25861634750062,3.1380649926211333,62.72148698524148,ambiguous,ambiguous,,,INCONCLUSIVE,,
5255504575362542976,154.918251507719,-58.89774034991683,284.40584908836894,-1.5967842107020451,-60.77341236531701,0.5255821474698856,0.018481081,28.438929,-5.872192950524814,3.3556894375622868,0.99641395,14.8215,15.1554165,14.316978,0.83843803,NOT_AVAILABLE,0,0,1.2031317,422456227.0,0.029836236,1,0,0.07795371,1.0,0.0,J101940.38-585351.8,154.9182791,-58.8977392,13.567,0.027,13.767,0.038,12.451,,9.205,,0,0,31nn,AAUU,55460.31245168,55460.31245168,10194040-5853519,13.724,0.023,13.477,0.029,13.299,0.032,AAA,deficit,6,-60.0,-55.0,False,,,,,,,,0.4250001907348633,dwarf,-0.3120005531308414,-5.678226389983494,-0.4760002517707614,-7.298582080864386,,,False,False,1902.6521445104777,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.763379454796279,True,True,False,unmeasured,unmeasured,,,candidates,1.0,2.0,3.0,19.794939041137695,8.82533915603847,True,False,False,matched,J101940.38-585351.8,13.567000389099121,0.027000000700354576,13.767000198364258,0.03799999877810478,12.451000213623047,,9.204999923706055,,0000,AAUU,0,1,0,,,,,2.172,1.631,,0.029531971027143927,1.0,matched,J101940.39-585351.8,13.513999938964844,0.010999999940395355,13.729999542236328,0.012000000104308128,0000,00,0.08933086941379857,1.0,matched,1555m591o0031963,10.736358695438051,0.003546076801828987,10.187732063976014,0.008997509024908285,4225.29,3884.25,0.06773580142795203,1.0,False,False,True,False,-0.2590002593994144,-5.274578198004103,-0.43899957656860433,-8.07797000706465,ambiguous,2.5186409841273782,52.48617139771644,3.1032679016917095,57.72220563909476,ambiguous,ambiguous,,,INCONCLUSIVE,,
5716953559520010240,116.31633321941857,-18.181370944993084,235.2085163747676,3.123747722868438,-38.68426727638017,0.6898160044015956,0.015254861,45.21942,-2.2767490301796998,2.755848624524433,0.9699656,12.768367,12.894469,12.540936,0.3535328,NOT_AVAILABLE,0,0,1.1647166,360484580.0,0.064900175,1,0,0.17617823,1.0,0.0,J074515.92-181052.9,116.3163494,-18.1813616,12.038,0.023,12.074,0.022,11.931,0.234,8.822,,0,0,11nn,AABU,55393.8156444,55390.94480246,07451592-1810528,12.201,0.026,12.104,0.023,11.649,0.021,AAA,deficit,14,-20.0,-15.0,False,,,,,,,,0.5520000457763672,blue,-0.3869995002746584,-8.088099383861929,-0.4004999160766598,-7.1861941338902025,,,False,False,1449.6619295858234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3.5746731022175173,True,True,False,unmeasured,unmeasured,,,candidates,1.0,2.0,4.0,17.70055389404297,6.028101528036668,True,False,False,matched,J074515.92-181052.9,12.038000106811523,0.023000000044703484,12.074000358581543,0.02199999988079071,11.930999755859375,0.23399999737739563,8.821999549865723,,0000,AABU,0,1,0,,,,,2.22,1.001,,0.06492216604976665,1.0,matched,J074515.92-181053.1,11.932000160217285,0.010999999940395355,12.045999526977539,0.008999999612569809,0000,00,0.16851209091076455,1.0,matched,1157m182o0025639,9.377350304046251,0.0016069465344859101,8.732861632576197,0.0037061893581593515,14772.7,14833.9,0.17472776478095078,1.0,False,False,True,False,-0.2809998283386239,-6.478310035868567,-0.3724996109008796,-7.164726730686168,ambiguous,2.27365002783241,54.14964759427092,2.940638283500462,57.27794321073594,ambiguous,ambiguous,,,INCONCLUSIVE,,
458708799349701632,35.317437378022674,58.07414600386407,134.6002019925229,-2.747957356492037,41.07840235779185,0.5809082150047098,0.017191589,33.79026,-1.4275455187109385,-2.189772946444693,1.0971968,11.053887,11.311052,10.619269,0.69178295,NOT_AVAILABLE,0,0,1.2004169,596061278.0,0.10091199,1,0,0.02525776,1.0,0.0,J022116.18+580426.8,35.3174412,58.0741214,10.115,0.022,10.145,0.019,10.225,0.061,8.311,,0,0,nnnn,AAAU,55331.01623387,55331.01623387,02211618+5804269,10.16,0.024,10.054,0.03,9.828,0.021,AAA,deficit,29,55.0,60.0,False,,,,,,,,0.3319997787475586,dwarf,-0.3345802287287075,-7.476894520273913,-0.3358801210031079,-7.175366525061811,-0.4715400019861398,-3.7484661791450713,False,False,1721.4423452281396,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.613999189933454,True,True,False,deficit,unmeasured,,,candidates,1.0,2.0,4.0,15.132927894592285,8.841283758750093,True,False,False,matched,J022116.18+580426.8,10.114999771118164,0.02199999988079071,10.145000457763672,0.01899999938905239,10.225000381469727,0.061000000685453415,8.310999870300293,,0000,AAAU,0,2,1,,,,,1.166,1.155,,0.10061930701792313,1.0,matched,J022116.18+580426.9,9.418999671936035,0.00800000037997961,9.437000274658203,0.007000000216066837,0000,00,0.01780967100209186,1.0,matched,0359p575o0041208,7.005495309533435,0.000479224395761763,6.2279978954797794,0.0009249489285594444,131281.0,149005.0,0.09543481819047606,1.0,True,False,True,False,0.3614200439453125,9.085513505109555,0.37211957107543947,8.58414179904982,ambiguous,2.7749244063479126,71.2066257317884,3.581121950253863,83.68916782306376,ambiguous,ambiguous,-0.4715405007934571,-3.7484691261453476,DEBLENDED_COMPONENT,deblended_component,w3_deficit_consistent
5724157490982573824,120.90994921071122,-16.311659445750493,235.83750138853677,7.851050068361883,-35.819350513894555,0.1862882342888209,0.034660302,5.374686,-2.6316828524898543,4.381114832329102,1.1160101,10.601506,10.51672,10.738914,-0.22219372,NOT_AVAILABLE,0,0,1.1550171,799876576.0,0.03484525,1,0,0.05193325,1.0,0.0,J080338.38-161842.0,120.9099437,-16.3116689,11.116,0.023,11.159,0.02,11.125,0.289,8.68,,0,0,23nn,AABU,55412.39361013,55412.39361013,08033838-1618420,10.801,0.026,10.858,0.028,10.798,0.021,AAA,deficit,14,-20.0,-15.0,False,,,,,,,,0.0029993057250976,blue,-0.3430801437380577,-7.709372318821678,-0.3559397047415842,-7.1451291566118575,,,False,False,5368.025542877828,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.110765286152671,True,True,False,unmeasured,unmeasured,,,candidates,1.0,1.0,1.0,,,True,False,False,matched,J080338.38-161842.0,11.116000175476074,0.023000000044703484,11.159000396728516,0.019999999552965164,11.125,0.289000004529953,8.680000305175781,,0000,AABU,0,1,0,,,,,1.795,1.41,,0.034957026983259185,1.0,matched,J080338.38-161842.0,11.118000030517578,0.012000000104308128,11.154000282287598,0.008999999612569809,0000,00,0.004596480664570178,1.0,matched,1210m167o0032783,8.411154942369059,0.0009486752656395086,7.819319871832782,0.002135574960620768,35969.8,34409.0,0.05939933475084441,1.0,False,False,True,False,-0.34508041275024437,-8.639439377728758,-0.35094030883789,-7.5464921781048835,confirms_deficit,2.3617646753982746,61.97385444421143,2.9837401016169256,65.3261529385002,ambiguous,ambiguous,,,INCONCLUSIVE,,
4035310723147426816,269.7504010255516,-40.95175836006597,350.9702690382803,-8.418913363344318,-17.512648775068268,0.4536828319981877,0.030975133,14.646679,-1.8596115327921696,-3.848385492622617,1.0573237,14.87568,15.174611,14.415957,0.75865364,NOT_AVAILABLE,0,0,1.1935139,332636471.0,0.14009814,1,0,0.06262615,1.0,0.0,J175900.10-405706.3,269.7504534,-40.9517654,13.814,0.028,14.046,0.048,12.424,,8.784,,0,0,22nn,AAUU,55363.19874113,55363.04865997,17590010-4057063,13.935,0.022,13.764,0.035,13.536,0.037,AAA,deficit,9,-45.0,-40.0,False,,,,,,,,0.3990001678466797,dwarf,-0.3225201010129528,-5.559999658711122,-0.5200797393800746,-7.144355198691787,,,False,False,2204.1830315589164,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.2741345267459545,True,True,False,unmeasured,unmeasured,,,candidates,1.0,3.0,6.0,19.646060943603516,5.64700916357802,True,False,True,matched,J175900.10-405706.3,13.814000129699707,0.02800000086426735,14.045999526977539,0.04800000041723251,12.423999786376953,,8.784000396728516,,0000,AAUU,0,1,0,,,,,2.153,1.411,,0.14011945033576415,1.0,matched,J175900.10-405706.2,13.756999969482422,0.013000000268220901,13.930000305175781,0.014999999664723873,0000,00,0.08319468517770987,1.0,matched,2690m409o0024199,10.984534792549631,0.004431176149867189,10.399044926612115,0.012872374917508266,3361.91,3197.29,0.20747292380755514,1.0,False,False,True,False,-0.26552032562255873,-5.063424255752426,-0.4040803097534186,-7.120712809827894,ambiguous,2.506944851310232,49.160771016840336,3.126875068810248,55.61634417990528,ambiguous,ambiguous,,,INCONCLUSIVE,,crowded_field
4483729974787847040,275.1640166418289,11.034706657954246,39.4083165183445,11.785586643355447,34.36392204019947,0.2479116458836237,0.024511514,10.11409,-0.3528502298027277,-4.185080913984888,1.6807765,13.105858,13.751864,12.319118,1.4327469,NOT_AVAILABLE,0,1,1.2687829,1774894518.0,0.034953106,1,0,0.08095458,1.0,0.0,J182039.36+110205.0,275.1640202,11.0347223,10.384,0.023,10.498,0.02,10.303,0.066,8.507,,0,0,000n,AAAU,55379.91901692,55379.91901692,18203935+1102050,10.901,0.026,10.282,0.022,10.168,0.019,AAA,deficit,20,10.0,15.0,False,,,,,,,,0.7329998016357422,giant,-0.3014400271602218,-7.47142139746718,-0.3256400207521797,-7.113541847952747,-0.2507993531791155,-2.399045719087965,False,False,4033.6951353605486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,4.199929230507631,True,True,False,normal,unmeasured,,,candidates,1.0,1.0,3.0,19.156858444213867,7.246717140573796,True,False,False,matched,J182039.36+110205.0,10.383999824523926,0.023000000044703484,10.498000144958496,0.019999999552965164,10.303000450134277,0.06599999964237213,8.506999969482422,,0000,AAAU,0,1,0,,,,,0.9802,0.8999,,0.03494981169040362,1.0,matched,J182039.36+110205.0,10.41100025177002,0.013000000268220901,10.505000114440918,0.009999999776482582,0000,00,0.04265247235666158,1.0,matched,2753p106o0040281,7.701532099898799,0.0006657749570493948,7.186105659895253,0.00150098793223418,69149.2,61653.5,0.03351120406281155,1.0,False,False,True,False,-0.3284405358886734,-9.224331500571664,-0.33264037231445415,-7.850054063238392,confirms_deficit,2.381027615982547,71.81606297357999,2.9862540822312114,72.47351886206145,ambiguous,ambiguous,-0.25080004440307724,-2.3990522319021452,INCONCLUSIVE,,
2971431995131315072,83.96657280867518,-17.06677034657366,220.4928495116296,-24.161675602039427,-40.34751291092864,0.6471288733252003,0.014733917,43.921036,3.9023445453882015,-4.289834975070179,1.1075877,12.720157,13.313058,11.998942,1.3141155,NOT_AVAILABLE,0,0,1.237953,597105259.0,0.037867248,1,0,0.07941946,1.0,0.0,J053551.97-170400.3,83.9665564,-17.0667596,10.492,0.023,10.447,0.022,10.151,0.06,8.603,,0,0,110n,AAAU,55361.97643866,55361.97643866,05355197-1704002,10.813,0.024,10.272,0.025,10.121,0.022,AAA,deficit,14,-20.0,-15.0,False,,,,,,,,0.6919994354248047,giant,-0.4503798980712897,-10.843175607902774,-0.3203394924845776,-7.103229804546842,-0.1416996202919688,-1.430968179677085,False,False,1545.2872545488665,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.799222108546664,True,True,False,normal,unmeasured,,,candidates,1.0,1.0,1.0,,,True,False,False,matched,J053551.97-170400.3,10.491999626159668,0.023000000044703484,10.446999549865723,0.02199999988079071,10.151000022888184,0.05999999865889549,8.602999687194824,,0000,AAAU,0,1,0,,,,,1.184,0.8452,,0.038122287635596316,1.0,matched,J053551.97-170400.3,10.248000144958496,0.013000000268220901,10.263999938964844,0.009999999776482582,0000,00,0.03607673165019304,1.0,matched,0833m167o0007311,7.551662083339011,0.0006175769769627284,6.968980838585134,0.0013442678328123218,79384.4,75302.2,0.04472818450669594,1.0,False,False,True,False,-0.2063804119873041,-5.585561235281978,-0.1373397326660157,-3.3812672979923044,ambiguous,2.4899576496321814,71.98082567331694,3.157679367713694,80.16338471011157,ambiguous,ambiguous,-0.14169998954772903,-1.4309713654506433,INCONCLUSIVE,,
4144129698154066944,272.2876166513376,-16.791978768618986,13.218906982398943,1.4090293825302995,6.629795594247947,1.0141678696614642,0.024832627,40.840137,-0.2740337104558855,-2.9120790313337928,1.0550238,14.753792,15.255742,14.079598,1.1761436,NOT_AVAILABLE,0,0,1.239991,381906824.0,0.14290084,1,0,0.021241615,1.0,0.0,J180909.03-164730.9,272.2876259,-16.7919355,13.087,0.055,14.607,0.264,10.82,0.387,8.413,0.395,0,0,1nnn,ABCC,55365.63016626,55365.63016626,18090902-1647310,13.206,0.029,12.83,0.028,12.714,0.034,AAA,deficit,14,-20.0,-15.0,False,,,,,,,,0.4920005798339844,dwarf,-0.424040362999425,-5.708545862712672,-1.902000441740616,-7.04356269569873,,,False,False,986.030054702686,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2.924944231810272,True,True,False,unmeasured,unmeasured,,,candidates,1.0,1.0,4.0,19.320775985717773,9.493842958588937,True,False,False,matched,J180909.03-164730.9,13.086999893188477,0.054999999701976776,14.607000350952148,0.2639999985694885,10.819999694824219,0.3869999945163727,8.413000106811523,0.39500001072883606,0000,ABCC,0,1,0,,,,,2.245,2.948,,0.14301210355865335,1.0,matched,J180909.03-164731.3,12.734000205993652,0.008999999612569809,13.109999656677246,0.010999999940395355,0000,00,0.32392209829040575,1.0,matched,2719m167o0066828,10.207556119446723,0.004269931197703537,9.65451204173503,0.010256489308203845,6876.66,6347.39,0.48039914943753986,1.0,False,False,True,False,-0.07104024765014594,-1.4002955401568074,-0.4049998466491697,-7.0043515640586085,ambiguous,2.455403838896783,49.00038386804393,3.0504877682930465,52.88241740865949,ambiguous,ambiguous,,,INCONCLUSIVE,,
6027701242312388480,254.06589955128013,-31.41974955204106,351.8764577368449,7.360189202177962,-8.735767717902661,0.7029153831163933,0.028102081,25.01293,0.8332525355781937,-3.9443029654840345,1.0113494,14.939273,15.380793,14.310831,1.0699615,NOT_AVAILABLE,0,0,1.2338157,349404761.0,0.48885974,1,0,0.022704566,1.0,0.0,J165615.80-312511.5,254.0658562,-31.4198745,13.575,0.082,13.859,0.094,10.807,,7.774,,0,0,00nn,AAUU,55366.27081846,55414.84863421,16561581-3125110,13.546,0.026,13.174,0.024,13.09,0.037,AAA,deficit,11,-35.0,-30.0,False,,,,,,,,0.4559993743896484,dwarf,-0.5321000627144813,-5.4807860707839655,-0.7776199898504714,-7.043164956182372,,,False,False,1422.6463440968876,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4.031356554755934,True,True,False,unmeasured,unmeasured,,,candidates,5.0,9.0,19.0,15.211090087890625,4.499442387531504,True,True,True,matched,J165615.80-312511.5,13.574999809265137,0.0820000022649765,13.859000205993652,0.09399999678134918,10.807000160217285,,7.77400016784668,,0000,AAUU,0,1,0,,,,,1.939,1.143,,0.48872862683404406,1.0,matched,J165615.80-312510.7,13.01099967956543,0.017999999225139618,13.27299976348877,0.017000000923871994,0000,00,0.3501171784244388,1.0,matched,2541m319o0107037,10.463190924629608,0.004215430220553732,9.881566259697717,0.011151194846201647,5434.05,5149.6,0.2972001602979361,1.0,False,False,True,False,0.031900042572021545,0.5799599592191366,-0.19161991844177306,-3.174815588944671,ambiguous,2.579708797507844,49.470973334041446,3.1998135853492795,54.25576411038822,ambiguous,ambiguous,,,INCONCLUSIVE,,crowded_field
504860009654887808,29.029746365932542,56.55437819857735,131.79792858774698,-5.199861356428959,41.23658676909741,0.4336246491365087,0.033224378,13.0514,-0.5853561081656011,-1.315676747609404,0.9838012,10.052329,10.065352,9.984215,0.08113766,NOT_AVAILABLE,0,0,1.1647589,934143202.0,0.087339126,1,0,0.032783683,1.0,0.0,J015607.13+563315.8,29.0297222,56.5543999,10.026,0.023,10.054,0.02,9.956,0.052,8.648,,0,0,000n,AAAU,55335.58362129,55335.58362129,01560713+5633157,9.873,0.025,9.81,0.03,9.749,0.02,AAA,deficit,29,55.0,60.0,False,,,,,,,,0.1240005493164062,blue,-0.3031003896362381,-7.301357891480766,-0.3099900943728862,-6.998709968276114,-0.252860801931819,-2.532074747293971,False,False,2306.1419640035074,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.4400163462845963,True,True,False,normal,unmeasured,,,candidates,1.0,1.0,1.0,,,True,False,False,matched,J015607.13+563315.8,10.026000022888184,0.023000000044703484,10.053999900817871,0.019999999552965164,9.956000328063965,0.052000001072883606,8.64799976348877,,0000,AAAU,0,1,0,,,,,1.476,1.281,,0.08742632465114707,1.0,matched,J015607.13+563315.7,10.057000160217285,0.012000000104308128,10.081000328063965,0.00800000037997961,0000,00,0.027874965479591774,1.0,matched,0293p560o0040717,7.34433728459736,0.0005597099869805624,6.744606206671927,0.001192177366328036,96087.1,92588.6,0.048844308367588046,1.0,False,False,True,False,-0.3341002004241941,-9.132649938934938,-0.3369900125885002,-8.357580705527415,confirms_deficit,2.378562675195731,68.81725771091227,2.999404108803538,75.86155592487104,ambiguous,ambiguous,-0.25286064872741587,-2.532074910322512,INCONCLUSIVE,,
3429846773895486720,88.99507560730143,25.812863511590685,183.86023072394903,0.3762266523351522,2.376740966702471,0.2064697344534031,0.025219494,8.18691,0.0084400739472841,-0.7309954386097774,1.0226631,14.814758,15.2565365,14.178465,1.0780716,NOT_AVAILABLE,0,1,1.2391514,1637195274.0,0.048899382,1,0,0.027973406,1.0,0.0,J055558.81+254846.3,88.9950691,25.8128769,12.894,0.024,12.864,0.027,12.453,,8.262,,0,0,11nn,AAUU,55360.99271283,55360.99271283,05555881+2548463,13.209,0.024,12.826,0.022,12.522,0.024,AAA,deficit,23,25.0,30.0,False,,,,,,,,0.6869993209838867,giant,-0.4506798591613767,-10.438056711091024,-0.3362393955896272,-6.947996771505885,,,False,False,4843.324871063287,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.7310441615364537,True,True,False,unmeasured,unmeasured,,,candidates,1.0,1.0,1.0,,,True,False,False,matched,J055558.81+254846.3,12.894000053405762,0.024000000208616257,12.86400032043457,0.027000000700354576,12.45300006866455,,8.26200008392334,,0000,AAUU,0,1,0,,,,,0.9235,0.8236,,0.04893323035557366,1.0,matched,J055558.81+254846.3,12.940999984741211,0.013000000268220901,12.9399995803833,0.009999999776482582,0000,00,0.04462395063854443,1.0,matched,0883p257o0026546,10.226176626215398,0.0026686319142924355,9.594242243265006,0.006980456993606272,6759.73,6709.7,0.08106815374603607,1.0,False,False,True,False,-0.4976802517700189,-13.037308845997327,-0.41223930236816436,-9.96038934810628,confirms_deficit,2.2171431067557936,61.602975810371056,2.9335180347501306,71.96390598662104,ambiguous,ambiguous,,,INCONCLUSIVE,,
6854272719244036352,302.6650260458241,-20.89268745347545,21.79464671792174,-26.3810544951566,-0.8218799190727109,0.6009041150246156,0.027075015,22.194046,-2.3511832227632348,-6.376281667804513,1.067103,14.883346,15.265161,14.328826,0.9363346,NOT_AVAILABLE,0,0,1.2116909,506356554.0,0.023564894,1,0,0.24469286,1.0,0.0,J201039.60-205333.6,302.6650255,-20.8926829,13.226,0.025,13.271,0.035,11.944,,8.913,,0,0,00nn,AAUU,55393.47702298,55393.47702298,20103959-2053337,13.689,0.029,13.346,0.029,12.787,0.023,AAA,deficit,13,-25.0,-20.0,False,,,,,,,,0.9020004272460938,dwarf,-0.558560681378586,-11.584152273366486,-0.5831900999455253,-6.900800451799722,,,False,False,1664.1590147190716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.795956919682703,True,True,False,unmeasured,unmeasured,,,candidates,1.0,2.0,2.0,19.627620697021484,5.708380252296293,True,False,False,matched,J201039.60-205333.6,13.22599983215332,0.02500000037252903,13.270999908447266,0.03500000014901161,11.944000244140625,,8.913000106811523,,0000,AAUU,0,1,0,,,,,1.016,1.086,,0.023809751053236183,1.0,matched,J201039.60-205333.6,13.211999893188477,0.013000000268220901,13.281000137329102,0.012000000104308128,0000,00,0.012136967007720096,1.0,matched,3034m213o0023942,10.515139968952337,0.0031485733846572605,9.949669774848925,0.009303216447396985,5180.17,4836.51,0.04053046362710445,2.0,False,False,True,False,-0.5445601573944081,-12.596448045835267,-0.5931901661682122,-7.619380873288102,confirms_deficit,2.152299766841732,52.05029739564614,2.7381401963119645,35.33861163935121,ambiguous,ambiguous,,,INCONCLUSIVE,,
