target_id,tier,ra,dec,n_events,n_visits,visits_exact,duty_cycle,p_binomial,p_timing,timing_period_d,first_mjd,last_mjd,polarities,grey_confirmed,notes
2501974172549853440,watch,39.800930141595146,1.1470410699539915,1,37,True,0.02702702702702703,0.21175233452801664,1.0,,61287.3901157002,61287.3901157002,flash,0,
105408667927313536,watch,30.920490667434475,25.769537076782495,1,46,True,0.021739130434782608,0.21353685975582085,1.0,,61271.387777800206,61271.387777800206,flash,0,
4385353581372976000,watch,254.50492631451698,3.2532405300658644,1,46,True,0.021739130434782608,0.22173003735718697,1.0,,61254.30153940013,61254.30153940013,flash,0,
4342189056966664960,watch,244.0612564173369,-12.269222922300779,1,27,True,0.037037037037037035,0.222105681848796,1.0,,61255.19270829996,61255.19270829996,flash,0,
3340855571214473600,watch,82.33935295564795,11.858507846331841,1,24,True,0.041666666666666664,0.2222197088558597,1.0,,61270.500798599795,61270.500798599795,flash,0,
3437048579355167488,watch,94.53277933125169,30.120696505217133,1,23,True,0.043478260869565216,0.22226437193744752,1.0,,61257.49618060002,61257.49618060002,flash,0,
200721693106476288,watch,75.24391497732388,40.04246007098364,1,22,True,0.045454545454545456,0.2223131234511428,1.0,,61236.48803240014,61236.48803240014,flash,0,
144833998098820992,watch,69.68164874158765,21.736971181398154,1,17,True,0.058823529411764705,0.2226436869292311,1.0,,61235.48333329987,61235.48333329987,dip,0,
5161807767825277184,watch,52.140486385897525,-12.329345846718416,1,15,True,0.06666666666666667,0.22283824760985607,1.0,,61282.48885420011,61282.48885420011,dip,0,
683516488649328512,watch,121.88106028301421,26.672424653833602,1,12,True,0.08333333333333333,0.22325324654801001,1.0,,61274.51429399988,61274.51429399988,flash,0,
199369225082033792,watch,71.38965281172779,37.9127542777215,1,9,True,0.1111111111111111,0.22394966227485832,1.0,,61235.487951400224,61235.487951400224,flash,0,
2753517419095875968,watch,2.541669758356123,10.5151660571104,1,38,True,0.02631578947368421,0.22444901180821364,1.0,,61286.35944439983,61286.35944439983,flash,0,
4140295323127972352,watch,253.72924755996584,-14.563814678030136,1,26,True,0.038461538461538464,0.22995685419484477,1.0,,61248.25171299977,61248.25171299977,dip,0,
6047597974662293760,watch,248.260442041165,-24.504212663931884,1,12,True,0.08333333333333333,0.24109161875631027,1.0,,61254.21440970013,61254.21440970013,flash,0,
3339749870538694656,watch,84.1271067305427,10.806152564835289,1,10,True,0.1,0.2455066161005567,1.0,,61305.3941434999,61305.3941434999,flash,0,
2765185402130838528,watch,354.50219546529763,14.1208920890418,1,27,True,0.037037037037037035,0.2508176042999701,1.0,,61297.24435190018,61297.24435190018,flash,0,
5043086487987324928,watch,22.05378094122762,-22.20493995061311,1,6,True,0.16666666666666666,0.26490810937500003,1.0,,61302.35503470013,61302.35503470013,flash,0,
89853125309722240,watch,39.05521736672969,23.421502493861734,1,45,True,0.022222222222222223,0.2691814847617714,1.0,,61275.391423599795,61275.391423599795,flash,0,
2679694971455927296,watch,329.23966647930644,-1.8980700238657933,1,33,True,0.030303030303030304,0.27078880476557904,1.0,,61249.35884260014,61249.35884260014,flash,0,
1748665015100366464,watch,308.6671015405913,6.673238635127633,1,54,True,0.018518518518518517,0.27146269771970305,1.0,,61286.29774310021,61286.29774310021,dip,0,
3296023362549091968,watch,71.26711969695063,12.66805034729888,1,27,True,0.037037037037037035,0.27628467270486656,1.0,,61278.45549769979,61278.45549769979,flash,0,
3170727999609915904,watch,68.35096239352286,-18.332111645248965,1,9,True,0.1111111111111111,0.2791388914815773,1.0,,61294.45609949995,61294.45609949995,dip,0,
6885647420979730176,watch,318.94292609338083,-13.046595571583934,1,50,True,0.02,0.27954334668900294,1.0,,61245.35355320014,61245.35355320014,flash,0,
184159848239180800,watch,81.1353877137126,36.223507055047115,1,36,True,0.027777777777777776,0.2845804576421008,1.0,,61244.48810190009,61244.48810190009,flash,0,
4239960211043988352,watch,294.1070423235485,1.3515507088212764,1,61,True,0.01639344262295082,0.28811133417252055,1.0,,61285.2430786998,61285.2430786998,flash,0,
4474139729431304960,watch,265.9521851987741,6.023985520554564,1,53,True,0.018867924528301886,0.2888253130940786,1.0,,61241.21355320001,61241.21355320001,dip,0,
6900736946762327168,watch,307.4455968541124,-12.525034370913946,1,53,True,0.018867924528301886,0.2888253130940786,1.0,,61263.272488399874,61263.272488399874,flash,0,
5040826235677898624,watch,18.92605043027664,-24.798767119084147,1,7,True,0.14285714285714285,0.2893186698698785,1.0,,61282.398321799934,61282.398321799934,flash,0,
6306159300848467712,watch,226.48748313281172,-15.878338038257727,1,7,True,0.14285714285714285,0.2893186698698785,1.0,,61251.19986109994,61251.19986109994,flash,0,
6819891815274553344,watch,329.71777166741236,-22.080473859486656,1,34,True,0.029411764705882353,0.29190756066354095,1.0,,61254.41996529978,61254.41996529978,flash,0,
2479339209568247296,watch,25.311589914088763,-6.463987469219085,1,33,True,0.030303030303030304,0.30278351954919264,1.0,,61288.40942130005,61288.40942130005,flash,0,
4366765684469668096,watch,258.3735991564296,-2.8127529269715255,1,41,True,0.024390243902439025,0.30318534162969657,1.0,,61264.16836810019,61264.16836810019,flash,0,
