mode,alpha_x,alpha_y,F,s_eff_per_N_shifted,Xbar_squared,Ybar_squared,lambda_x,lambda_y
saddle,0.5,2.0,-0.17565051593159978,1.3965045086714694,0.9168557839949687,1.5327573872816083,-0.27267101802061805,-0.6524189726943873
saddle,0.55,0.0,0.1442231839518317,0.3170205301598862,0.43798739627362676,0.0,-0.6278719486900428,0.0
saddle,0.55,0.05,0.12938519246827682,0.3338403601764849,0.4464702296575584,0.07198461638644874,-0.6159425236726855,-0.34729642602785765
saddle,0.55,0.1,0.11472401939194458,0.351723780524317,0.455355420964084,0.13594387934128405,-0.6039238523124787,-0.3677988317111073
saddle,0.55,0.15000000000000002,0.10033260021610453,0.37059605168914295,0.46461413429098997,0.19386421752157934,-0.591889010048425,-0.3868687113012572
saddle,0.55,0.2,0.08627922666957402,0.39038852948577085,0.47422306575576634,0.24714288173089388,-0.5798958757135405,-0.4046242372009195
saddle,0.55,0.25,0.07261309276789554,0.41103821515925026,0.48416311390983696,0.29678997834628773,-0.5679903984821358,-0.4211732508506499
saddle,0.55,0.30000000000000004,0.05936860485405748,0.4324872239904901,0.4944183426044345,0.3435532378219782,-0.5562091376937792,-0.43661355355272985
saddle,0.55,0.35000000000000003,0.046568700322772286,0.4546824260798926,0.5049751848777515,0.3879977095304841,-0.5445812155434415,-0.4510335904089935
saddle,0.55,0.4,0.03422741097493661,0.4775747499178733,0.51582182571699,0.4305581945877417,-0.5331298256287456,-0.46451328186077023
saddle,0.55,0.45,0.02235180391238956,0.5011190743509997,0.5269477636920983,0.47157460699865517,-0.5218733600332456,-0.4771249271287452
saddle,0.55,0.5,0.010943529364022313,0.5252737101130608,0.5383434430631334,0.5113164405280807,-0.5108263201559042,-0.4889340146031749
saddle,0.55,0.55,1.981919121170999e-17,0.55,0.55,0.5500000000000002,-0.5,-0.49999999999999994
saddle,0.55,0.6000000000000001,-0.010484678328033955,0.57526222987037,0.5619090718633456,0.58780078684734,-0.48940302580998213,-0.5103769962763153
saddle,0.55,0.65,-0.020518963966527713,0.6010271280927795,0.5740626518603337,0.6248625592562227,-0.47904178944375225,-0.5201143758506659
saddle,0.55,0.7000000000000001,-0.030113292784705627,0.6272638785647648,0.5864529914516192,0.6613040538362331,-0.46892078991583896,-0.5292573030055473
saddle,0.55,0.75,-0.039279599132015994,0.653943810362176,0.5990725246368334,0.6972240580583139,-0.45904291832897715,-0.5378471893874839
saddle,0.55,0.8,-0.04803093797092681,0.6810401759821377,0.611913830925562,0.7327052721820635,-0.44940968172600954,-0.5459220988116591
saddle,0.55,0.8500000000000001,-0.056381165288045806,0.7085281250747759,0.6249696001133299,0.7678173089840588,-0.44002140256123246,-0.553517086717335
saddle,0.55,0.9,-0.0643446702881231,0.7363845103312069,0.6382325994599068,0.8026190494820068,-0.43087739522035373,-0.5606644899475292
saddle,0.55,0.9500000000000001,-0.07193618821277709,0.7645877012804728,0.6516957080493185,0.8371604655258085,-0.42197607963867206,-0.5673942088290795
saddle,0.55,1.0,-0.07917060521726577,0.7931175194553991,0.6653518866649526,0.8714841269284362,-0.4133151276964518,-0.5737339149965477
saddle,0.55,1.05,-0.08606281541988815,0.821955090460978,0.679194182921764,0.905626396869206,-0.404891571386849,-0.579709250762732
saddle,0.55,1.1,-0.09262762020836303,0.8510828415073395,0.6932157759779414,0.9396183824294598,-0.39670187772638155,-0.5853440186833406
saddle,0.55,1.1500000000000001,-0.0988795913510989,0.8804842746770167,0.7074099013517764,0.9734867890789046,-0.3887420849983972,-0.5906603011470289
saddle,0.55,1.2000000000000002,-0.10483303809085893,0.9101439730539173,0.7217699551439065,1.0072545213871966,-0.3810078239474107,-0.5956786365909549
saddle,0.55,1.25,-0.11050195173632645,0.9400475857091841,0.7362895355371821,1.0409412218777492,-0.3734943751432859,-0.6004181474075599
saddle,0.55,1.3,-0.11589987351053954,0.9701815678197739,0.7509622396376585,1.0745638520531804,-0.3661968411789764,-0.6048965808388568
saddle,0.55,1.35,-0.12103997034613094,1.000533276857539,0.7657819608455397,1.108136919878829,-0.3591100522874138,-0.6091305035426571
saddle,0.55,1.4000000000000001,-0.12593493090314503,1.0310909064955036,0.7807427012849952,1.141672918854154,-0.35222871702468406,-0.6131353283763259
saddle,0.55,1.4500000000000002,-0.13059697735437945,1.0618433757323096,0.7958386618587063,1.175182563647318,-0.34554742459700166,-0.6169254228465378
saddle,0.55,1.5,-0.1350378267008214,1.0927802284323984,0.8110641606112045,1.2086750706259581,-0.3390607221415931,-0.620514163175041
saddle,0.55,1.55,-0.13926873274157758,1.1238917736429757,0.8264137962347559,1.242158289278344,-0.3327630797706116,-0.6239140427507442
saddle,0.55,1.6,-0.14330041893295412,1.1551687941764148,0.8418822182484664,1.2756389825712497,-0.32664901816329694,-0.6271366828155996
saddle,0.55,1.6500000000000001,-0.14714317351084763,1.1866027877472265,0.8574644698312776,1.309122832893143,-0.3207129970692681,-0.6301929652978107
saddle,0.55,1.7000000000000002,-0.15080673459210717,1.2181855825752639,0.8731555124712127,1.3426147703175744,-0.3149496236033516,-0.6330929904777869
saddle,0.55,1.75,-0.1543004340444833,1.249909698381953,0.8889507686805266,1.3761188671060165,-0.30935346443108847,-0.6358462345917315
saddle,0.55,1.8,-0.1576331193629014,1.2817680122999475,0.9048457591461608,1.4096385831469902,-0.3039192008365029,-0.6384615253583424
saddle,0.55,1.85,-0.16081313491521895,1.3137537762441591,0.9208359041511853,1.443176911767689,-0.2986417001772878,-0.6409470609303228
saddle,0.55,1.9000000000000001,-0.16384850471713283,1.3458607492978056,0.9369173556903072,1.476736162603671,-0.29351574963341776,-0.6433105818476273
saddle,0.55,1.9500000000000002,-0.16674675719439352,1.3780830032975435,0.9530860532497811,1.5103183573623973,-0.28853638038487706,-0.6455592592430175
saddle,0.55,2.0,-0.16951500977646214,1.41041490025189,0.9693380172388578,1.5439251721245322,-0.2836987666937202,-0.6476997836779492
saddle,0.6000000000000001,0.0,0.15159662289365117,0.34856274716107777,0.4733977927591747,0.0,-0.6337165161913102,0.0
saddle,0.6000000000000001,0.05,0.13737119161930741,0.36480135444263134,0.4820117164500232,0.07449296559101527,-0.622391509919044,-0.33560215789039943
saddle,0.6000000000000001,0.1,0.12324061288253335,0.3820979485635735,0.49105123515492494,0.14043648113805954,-0.6109342132198305,-0.3560328455598818
saddle,0.6000000000000001,0.15000000000000002,0.10930255647712965,0.4003814895683893,0.5004850406613036,0.1999485045011868,-0.5994185152938886,-0.3750965789271749
saddle,0.6000000000000001,0.2,0.09563092028095188,0.41958631368659044,0.5102875362842696,0.25451878563457164,-0.5879038359127723,-0.392898307096185
saddle,0.6000000000000001,0.25,0.0822807196688448,0.43965175024424674,0.5204376216479383,0.30522388640054715,-0.5764379582130629,-0.40953544453582424
saddle,0.6000000000000001,0.30000000000000004,0.06929215816675424,0.46052180298050815,0.5309176073645271,0.35286026784624847,-0.5650594288804978,-0.42509744980797726
saddle,0.6000000000000001,0.35000000000000003,0.05669370310857413,0.4821447974191041,0.5417124601011791,0.3980293047903748,-0.5537993346949545,-0.439666119790263
saddle,0.6000000000000001,0.4,0.0445045834213221,0.5044729772961644,0.5528091536192868,0.44119331749981616,-0.5426827649938056,-0.4533160228567681
saddle,0.6000000000000001,0.45,0.032736709765447534,0.5274620495990171,0.5641961975161845,0.48271338568372857,-0.5317299218263417,-0.4661151040618105
saddle,0.6000000000000001,0.5,0.021396223297213038,0.5510711296801575,0.5758632379053211,0.5228755184172504,-0.5209570263440287,-0.4781252730224444
saddle,0.6000000000000001,0.55,0.010484678328033927,0.57526222987037,0.58780078684734,0.5619090718633455,-0.5103769962763153,-0.4894030258099822
saddle,0.6000000000000001,0.6000000000000001,1.7864308593608526e-17,0.6000000000000001,0.6000000000000001,0.6000000000000002,-0.5,-0.49999999999999994
saddle,0.6000000000000001,0.65,-0.0100627522205692,0.6252516689352066,0.612452509169757,0.6373005361009524,-0.4898338981526603,-0.5099634812617166
saddle,0.6000000000000001,0.7000000000000001,-0.019710775809717456,0.6509865975589757,0.6251503035092529,0.6739363713296357,-0.47988459465821837,-0.5193368615934338
saddle,0.6000000000000001,0.75,-0.028953027269550315,0.677176294218482,0.638085636952219,0.7100120645099087,-0.47015632797022916,-0.5281600394478461
saddle,0.6000000000000001,0.8,-0.03779982070864111,0.7037942014136547,0.6512509674531062,0.7456151637846243,-0.4606519068574002,-0.5364697761371475
saddle,0.6000000000000001,0.8500000000000001,-0.04626249806257778,0.7308154570050258,0.6646389155954924,0.7808193904408605,-0.451372907846076,-0.5443000074063731
saddle,0.6000000000000001,0.9,-0.05435314650099696,0.7582168471464141,0.6782422201726551,0.8156871408281791,-0.4423198542898601,-0.5516821063810181
saddle,0.6000000000000001,0.9500000000000001,-0.062084388224530405,0.7859767469279343,0.6920537457611387,0.8502714320799426,-0.4334923433873655,-0.5586451362220299
saddle,0.6000000000000001,1.0,-0.06946918664672637,0.8140749046654893,0.7060664656176356,0.8846174790776797,-0.42488917773140994,-0.5652160530688476
saddle,0.6000000000000001,1.05,-0.07652068526185085,0.8424923401060005,0.7202734486596466,0.9187639659549408,-0.41650848099186305,-0.5714198852523867
saddle,0.6000000000000001,1.1,-0.08325208733023967,0.8712112283355052,0.7346678781661837,0.9527440612092649,-0.4083477839657763,-0.5772799037990494
saddle,0.6000000000000001,1.1500000000000001,-0.08967652928462728,0.9002150058538821,0.7492430131133996,0.9865862876762377,-0.4004041342386124,-0.5828177496307292
saddle,0.6000000000000001,1.2000000000000002,-0.09580704187827781,0.9294880428688073,0.7639923054316001,1.0203151469707747,-0.3926741118557756,-0.5880536045959397
saddle,0.6000000000000001,1.25,-0.10165642316508872,0.9590157242742474,0.7789092861069732,1.0539517763213557,-0.38515396510345223,-0.5930062589594555
saddle,0.6000000000000001,1.3,-0.10723720705750193,0.9887843499167843,0.7939876309534342,1.087514394333985,-0.37783963918903224,-0.5976932382564671
saddle,0.6000000000000001,1.35,-0.11256160036148417,1.018780985083446,0.8092211218574248,1.1210187335761141,-0.3707268531392295,-0.6021308830823114
saddle,0.6000000000000001,1.4000000000000001,-0.11764150018982562,1.048993642573321,0.8246038092166866,1.1544783027638599,-0.36381107708558624,-0.6063344788067273
saddle,0.6000000000000001,1.4500000000000002,-0.1224883813417995,1.0794109108250152,0.8401297721489602,1.1879048108836123,-0.3570876904321969,-0.6103182623367905
saddle,0.6000000000000001,1.5,-0.12711334451366166,1.1100221454618724,0.8557933204685568,1.22130831271461,-0.3505519297997635,-0.614095549986858
saddle,0.6000000000000001,1.55,-0.13152707327536792,1.1408173491952502,0.8715889107646086,1.2546974691570694,-0.3441989638633912,-0.6176787783916232
saddle,0.6000000000000001,1.6,-0.13573985414042966,1.1717870931630234,0.8875112516815831,1.2880796857035464,-0.338023883563825,-0.6210795876056704
saddle,0.6000000000000001,1.6500000000000001,-0.1397615169553062,1.20292256825237,0.9035550978052784,1.3214613641764297,-0.3320218110978461,-0.6243088313930103
saddle,0.6000000000000001,1.7000000000000002,-0.14360149132183553,1.2342153952962711,0.9197154546999405,1.354847948551749,-0.3261878426277786,-0.6273766741932916
saddle,0.6000000000000001,1.75,-0.14726879911298077,1.2656578007436596,0.9359875505523512,1.3882440610985332,-0.3205170836118088,-0.6302926297466763
saddle,0.6000000000000001,1.8,-0.15077202967420306,1.2972423717756596,0.95236669781708,1.4216536599134322,-0.31500471476756814,-0.6330655808636283
saddle,0.6000000000000001,1.85,-0.15411939413956477,1.3289621770621147,0.9688484970775716,1.4550800493518674,-0.30964593628923215,-0.6357038572633996
saddle,0.6000000000000001,1.9000000000000001,-0.15731865944671894,1.3608107229487507,0.9854284608787214,1.4885260944648018,-0.3044361025786545,-0.638215214051435
saddle,0.6000000000000001,1.9500000000000002,-0.16037731829495627,1.3927818369599287,1.0021028270238512,1.521994002660453,-0.29937047567361036,-0.64060699207467
saddle,0.6000000000000001,2.0,-0.1633023420119101,1.4248696021698688,1.018867177550201,1.5554858575785033,-0.29444466031512595,-0.6428859479035999
saddle,0.65,0.0,0.15833436663542955,0.38038316652542586,0.50859887416996,0.0,-0.6390104589405635,0.0
saddle,0.65,0.05,0.1447136157349141,0.3960700743657381,0.5172997959598696,0.07704667531153254,-0.6282623780992413,-0.32447863452789294
saddle,0.65,0.1,0.13111468089280456,0.41280742696415573,0.5264480504229236,0.14501265046269898,-0.6173448638263742,-0.3447975044967632
saddle,0.65,0.15000000000000002,0.11763806416944898,0.43052779905210964,0.5360102882392923,0.20614827652179743,-0.6063316453636978,-0.3638157993140911
saddle,0.65,0.2,0.1043617038943742,0.4491685337332194,0.5459589254868835,0.26203675063889403,-0.5952828772057652,-0.3816258588010327
saddle,0.65,0.25,0.09134525597147111,0.46867146219487343,0.5562710073880397,0.31382206922014555,-0.5842475981734723,-0.3983148805010037
saddle,0.65,0.30000000000000004,0.07863370981741022,0.4889825777629887,0.5669272159529839,0.3623502468734131,-0.5732658282310312,-0.41396411702294894
saddle,0.65,0.35000000000000003,0.06626026927672173,0.5100516819610559,0.5779111089219668,0.4082596988731173,-0.5623702243866773,-0.42864872649207564
saddle,0.65,0.4,0.054248734352492625,0.5318323834971486,0.5892084558168462,0.45204087438454765,-0.5515874675448061,-0.4424378664259055
saddle,0.65,0.45,0.042615348429035256,0.5542814778799274,0.6008067590990788,0.4940765166342814,-0.5409393204686042,-0.45539505000709524
saddle,0.65,0.5,0.03137031194611436,0.5773588071461653,0.6126948430242465,0.5346695374933221,-0.5304435049523317,-0.4675785367763213
saddle,0.65,0.55,0.020518963966527717,0.6010271280927795,0.6248625592562227,0.5740626518603337,-0.5201143758506659,-0.47904178944375225
saddle,0.65,0.6000000000000001,0.010062752220569215,0.6252516689352066,0.6373005361009524,0.612452509169757,-0.5099634812617166,-0.4898338981526603
saddle,0.65,0.65,1.606374025364766e-17,0.6499999999999999,0.65,0.6500000000000001,-0.5,-0.49999999999999994
saddle,0.65,0.7000000000000001,-0.009673467648643633,0.6752419272100083,0.6629526347096355,0.6868379061703339,-0.4902311009629605,-0.5095816594508122
saddle,0.65,0.75,-0.018963812317865234,0.7009491436595559,0.6761504729393114,0.7230766575186262,-0.4806622386688336,-0.5186172117447176
saddle,0.65,0.8,-0.027878766422743926,0.7270952395491861,0.6895858202224533,0.7588087150600373,-0.4712973939852162,-0.5271420742292764
saddle,0.65,0.8500000000000001,-0.036427281151485046,0.7536555308596098,0.7032511852301663,0.7941119652162966,-0.4621392851170683,-0.5351890144159211
saddle,0.65,0.9,-0.0446192625480311,0.7806068534799262,0.7171392728525183,0.8290523309991852,-0.45318951604375063,-0.5427884141615691
saddle,0.65,0.9500000000000001,-0.05246530084863266,0.8079275049682745,0.7312429016936876,0.863685900871542,-0.44444875874657064,-0.5499684544122805
saddle,0.65,1.0,-0.05997651177635204,0.8355972229344059,0.7455550529144643,0.8980605331116621,-0.43591683636176287,-0.5567553428359283
saddle,0.65,1.05,-0.06716433723537601,0.8635969690951778,0.7600688003577892,0.9322172378187817,-0.4275928703388587,-0.563173452175594
saddle,0.65,1.1,-0.0740404317028421,0.891908895995656,0.7747773519635811,0.9661912240362952,-0.4194753488551597,-0.5692454933531245
saddle,0.65,1.1500000000000001,-0.0806165371428681,0.9205161945065361,0.7896740331327252,1.0000127985173541,-0.4115622223396262,-0.5749926409467064
saddle,0.65,1.2000000000000002,-0.08690437026329294,0.9494031168662913,0.8047522488803973,1.03370812075201,-0.403850999425168,-0.5804346390966798
saddle,0.65,1.25,-0.0929155831746631,0.9785549322376508,0.8200055823710763,1.0672997475480313,-0.3963387652316348,-0.585589944564166
saddle,0.65,1.3,-0.09866166337251896,1.0079577002882942,0.8354277229055956,1.1008071906370775,-0.3890222829446676,-0.5904757940614661
saddle,0.65,1.35,-0.10415389015091739,1.0375983670350186,0.8510124939670125,1.1342473271585065,-0.38189803593247584,-0.5951083011947635
saddle,0.65,1.4000000000000001,-0.10940329104905286,1.0674646388172693,0.8667538581665767,1.167634759815736,-0.3749622767038668,-0.5995025363157798
saddle,0.65,1.4500000000000002,-0.1144206084747385,1.0975449809064322,0.8826459254838664,1.2009821209685054,-0.3682110692595505,-0.6036726004008618
saddle,0.65,1.5,-0.11921628248094515,1.1278284980305604,0.8986829908425664,1.2343003177247762,-0.3616403151185648,-0.6076316997005219
saddle,0.65,1.55,-0.12380040498793657,1.1583049552874336,0.9148594540239727,1.2675987980619976,-0.3552458233562549,-0.6113921859068339
saddle,0.65,1.6,-0.12818273686122866,1.188964716670833,0.9311699278319424,1.300885691120944,-0.34902329884804445,-0.6149656387646619
saddle,0.65,1.6500000000000001,-0.13237269084355455,1.219798728129665,0.9476092248592671,1.334167984675215,-0.3429683792369866,-0.6183629119243444
saddle,0.65,1.7000000000000002,-0.1363792748649878,1.2507983646691527,0.9641721497179949,1.3674517588262436,-0.3370767347875142,-0.6215941399860425
saddle,0.65,1.75,-0.14021116788304056,1.2819556221469448,0.9808537986074954,1.400742176908031,-0.3313439785433854,-0.6246688465763605
saddle,0.65,1.8,-0.14387672443199653,1.3132628896627159,0.997649611619813,1.4340435835960839,-0.32576567585920324,-0.6275959882217194
saddle,0.65,1.85,-0.14738385505631071,1.3447130217737278,1.0145548081320257,1.4673598221004418,-0.320337548444901,-0.630383894984882
saddle,0.65,1.9000000000000001,-0.15074018697499114,1.376299175367058,1.0315650856550216,1.5006940376013964,-0.31505525392382977,-0.6330404307585663
saddle,0.65,1.9500000000000002,-0.1539529631987753,1.408015054913941,1.0486761128828364,1.534048945862914,-0.30991456371268633,-0.6355729408956735
saddle,0.65,2.0,-0.15702914082555108,1.439854592315973,1.0658839894550303,1.5674267289037076,-0.30491123163053363,-0.63798835477268
saddle,0.7000000000000001,0.0,0.16449453244035997,0.4124557716803471,0.543636541922767,0.0,-0.6438124978907757,0.0
saddle,0.7000000000000001,0.05,0.15146607731550857,0.4276191183513515,0.5523872134512119,0.07964291044529813,-0.6336135078385786,-0.31390113520739527
saddle,0.7000000000000001,0.1,0.13839499175189324,0.4438236177249561,0.5616053466692869,0.14966772675752857,-0.623213439964105,-0.33407335758498724
saddle,0.7000000000000001,0.15000000000000002,0.12538298434791162,0.46100553396024063,0.5712559716304574,0.21245775602055295,-0.6126850613063057,-0.3530113534322776
saddle,0.7000000000000001,0.2,0.11251063076044279,0.47910517579452483,0.5813098352240493,0.26969037069126855,-0.6020885572409118,-0.3707955895632487
saddle,0.7000000000000001,0.25,0.09984105300350439,0.4980668859434121,0.5917423588121528,0.32257774822176893,-0.5914736283246316,-0.3875034799798521
saddle,0.7000000000000001,0.30000000000000004,0.08742308862361056,0.5178386407181875,0.6025327342431653,0.37201617640942664,-0.5808813033861656,-0.40320827295132405
saddle,0.7000000000000001,0.35000000000000003,0.0752939265826514,0.5383720024402994,0.6136631809633928,0.4186817658873611,-0.5703454449565205,-0.4179785561692712
saddle,0.7000000000000001,0.4,0.06348130364627497,0.5596218493765146,0.6251183135950753,0.4630936329976523,-0.5598940110827003,-0.43187810358216244
saddle,0.7000000000000001,0.45,0.052005278542366536,0.5815461671905875,0.6368846436838907,0.5056566371195818,-0.5495500691860266,-0.44496597786531217
saddle,0.7000000000000001,0.5,0.040879682984764645,0.6041057094659376,0.648950169551791,0.5466909623258092,-0.5393326274060978,-0.45729674940374915
saddle,0.7000000000000001,0.55,0.03011329278470562,0.6272638785647648,0.6613040538362331,0.5864529914516192,-0.5292573030055473,-0.46892078991583896
saddle,0.7000000000000001,0.6000000000000001,0.01971077580971743,0.6509865975589757,0.6739363713296357,0.6251503035092529,-0.5193368615934338,-0.4798845946582184
saddle,0.7000000000000001,0.65,0.009673467648643653,0.6752419272100083,0.6868379061703339,0.6629526347096356,-0.5095816594508122,-0.49023110096296046
saddle,0.7000000000000001,0.7000000000000001,1.4399908118112765e-17,0.7,0.7000000000000001,0.7000000000000002,-0.5,-0.49999999999999994
saddle,0.7000000000000001,0.75,-0.009313177405426677,0.7252329115108123,0.7134144268733288,0.736408808060317,-0.49059843313505735,-0.5092280210332368
saddle,0.7000000000000001,0.8,-0.018271371048052196,0.7509144330745194,0.727073302977859,0.7722765129035469,-0.48138199899035256,-0.5179491973621083
saddle,0.7000000000000001,0.8500000000000001,-0.02688128822478415,0.7770200077165315,0.7409690148955702,0.8076852030600823,-0.4723544344824296,-0.5261951047138164
saddle,0.7000000000000001,0.9,-0.03515074104802079,0.8035266457811749,0.755094165084173,0.8427043999817737,-0.4635183480208515,-0.5339950758649566
saddle,0.7000000000000001,0.9500000000000001,-0.04308840769669305,0.8304127036212291,0.76944154702847,0.8773932498934324,-0.4548753590856587,-0.5413764011265111
saddle,0.7000000000000001,1.0,-0.050703618555828715,0.8576578509900499,0.7840041068068334,0.9118022870579537,-0.4464262329256327,-0.5483644942516143
saddle,0.7000000000000001,1.05,-0.05800619029905374,0.8852430752391394,0.7987749398398523,0.945974829600354,-0.43817098226713536,-0.5549830540647649
saddle,0.7000000000000001,1.1,-0.06500626363272863,0.9131504423467913,0.8137472470365542,0.9799481441475318,-0.43010898196535186,-0.5612541880758919
saddle,0.7000000000000001,1.1500000000000001,-0.07171419923510748,0.941363130758571,0.8289143657160574,1.013754348145657,-0.4222390327348865,-0.5671985536257188
saddle,0.7000000000000001,1.2000000000000002,-0.07814047931466458,0.9698652650666738,0.8442697837614616,1.047421167348956,-0.4145594296181615,-0.5728354731636865
saddle,0.7000000000000001,1.25,-0.08429558550321471,0.9986419076452671,0.8598070565131551,1.0809726267418902,-0.40706807108490506,-0.5781830034714049
saddle,0.7000000000000001,1.3,-0.09018997318632901,1.0276790703811407,0.8755199209664682,1.1144295061332499,-0.39976246298729823,-0.583258067399268
saddle,0.7000000000000001,1.35,-0.09583397763509063,1.05696350101724,0.8914022186541949,1.1478098383538737,-0.392639812506207,-0.5880765066172008
saddle,0.7000000000000001,1.4000000000000001,-0.10123777942410897,1.0864827708450515,0.9074479379860149,1.1811292606183545,-0.3856970580337514,-0.5926531695891865
saddle,0.7000000000000001,1.4500000000000002,-0.10641134201090444,1.1162250963551725,0.9236511517035209,1.2144013701441618,-0.378930940923403,-0.5970019614799472
saddle,0.7000000000000001,1.5,-0.11136443372124138,1.146179460054277,0.9400061911547305,1.2476379037639902,-0.3723379731893574,-0.601135952777108
saddle,0.7000000000000001,1.55,-0.11610652388043126,1.1763354231137682,0.9565074036795779,1.2808491032368046,-0.3659145748936065,-0.6050673713566377
saddle,0.7000000000000001,1.6,-0.12064683358777355,1.2066831317666307,0.9731493843977996,1.314043795052764,-0.3596570121827551,-0.6088077147899602
saddle,0.7000000000000001,1.6500000000000001,-0.12499428748094349,1.2372133150532465,0.9899268740150645,1.3472296200029978,-0.3535614692229012,-0.6123677714257532
saddle,0.7000000000000001,1.7000000000000002,-0.12915748031097926,1.2679171882998554,1.006834661537785,1.3804132252553727,-0.34762410688705225,-0.6157576473832699
saddle,0.7000000000000001,1.75,-0.1331447466934517,1.2987865078738279,1.023867891572416,1.4136002567092758,-0.34184097663467483,-0.6189868711801985
saddle,0.7000000000000001,1.8,-0.1369640597873569,1.3298134523180547,1.0410216673894146,1.4467956491347351,-0.33620817987170254,-0.6220643534131793
saddle,0.7000000000000001,1.85,-0.14062312790299872,1.36099065513804,1.0582914674392996,1.480003546513307,-0.3307217442155887,-0.6249985023206045
saddle,0.7000000000000001,1.9000000000000001,-0.1441292870716969,1.3923111571237639,1.0756726478478478,1.513227591490797,-0.3253778003003633,-0.627797170327883
saddle,0.7000000000000001,1.9500000000000002,-0.14748961070416713,1.4237683456273438,1.093160933783361,1.5464708020216302,-0.32017243681465285,-0.6304677713445527
saddle,0.7000000000000001,2.0,-0.1507108500904925,1.4553559872132091,1.110752113204504,1.579735759031652,-0.3151018088007549,-0.6330172589199228
saddle,0.75,0.0,0.17013046954149916,0.4447572249423812,0.5785477087945348,0.0,-0.6481747214613504,0.0
saddle,0.75,0.05,0.1576784473932109,0.45942381477159167,0.5873167562972054,0.08227889658595111,-0.6384970222273639,-0.3038446191835378
saddle,0.75,0.1,0.14512751018747674,0.47512078356131127,0.5965716810698736,0.15439712704398775,-0.6285916879719908,-0.3238402226600693
saddle,0.75,0.15000000000000002,0.13257912321506635,0.4917880249287462,0.6062763592519486,0.21887119239072433,-0.6185298078630216,-0.3426672975131033
saddle,0.75,0.2,0.12011533710599179,0.5093688623940849,0.6164001371674644,0.27747321372390604,-0.608371052159775,-0.3603951482664663
saddle,0.75,0.25,0.1078016314779943,0.5278100396447633,0.6269170906398459,0.3314841033241746,-0.598165220886332,-0.3770919894694207
saddle,0.75,0.30000000000000004,0.09568982559949313,0.5470617208776565,0.6378050726275311,0.38185104020427774,-0.587953931528222,-0.39282333739291364
saddle,0.75,0.35000000000000003,0.0838203440629537,0.5670771755140338,0.6490450880118052,0.4292883679643074,-0.5777718789132555,-0.4076513902061985
saddle,0.75,0.4,0.07222425919356842,0.587812673606092,0.660620658855932,0.47434436654333684,-0.5676480064208527,-0.4216346057979961
saddle,0.75,0.45,0.06092493707375275,0.6092273343857372,0.6725173456178002,0.5174464256254476,-0.5576064356459247,-0.43482762438263656
saddle,0.75,0.5,0.04993943213750638,0.6312829876656946,0.6847223206494718,0.5589323674346185,-0.547667264073275,-0.44728130730279086
saddle,0.75,0.55,0.039279599132015966,0.653943810362176,0.6972240580583139,0.5990725246368332,-0.5378471893874839,-0.4590429183289772
saddle,0.75,0.6000000000000001,0.028953027269550298,0.677176294218482,0.7100120645099087,0.638085636952219,-0.5281600394478461,-0.47015632797022916
saddle,0.75,0.65,0.018963812317865227,0.7009491436595559,0.7230766575186263,0.6761504729393114,-0.5186172117447175,-0.4806622386688336
saddle,0.75,0.7000000000000001,0.009313177405426663,0.7252329115108123,0.736408808060317,0.7134144268733288,-0.5092280210332368,-0.49059843313505735
saddle,0.75,0.75,3.316449714918719e-17,0.75,0.75,0.7500000000000001,-0.5,-0.49999999999999994
saddle,0.75,0.8,-0.008978759053441414,0.7752245458104849,0.763842130470161,0.7860097234224596,-0.4909391417951502,-0.5088995569397181
saddle,0.75,0.8500000000000001,-0.017627693768709474,0.8008821707536743,0.7779274272373286,0.8215299563618012,-0.48205010759389993,-0.5173274531365115
saddle,0.75,0.9,-0.025952648641111156,0.8269499899958289,0.7922483815420692,0.8566338475234776,-0.4733364040076453,-0.5253119536438431
saddle,0.75,0.9500000000000001,-0.03396047582356824,0.8534065382160883,0.8067977189858327,0.8913836461626474,-0.4648005208435461,-0.5328794195909318
saddle,0.75,1.0,-0.041658810206867736,0.8802315561510075,0.8215683453189675,0.9258325691702827,-0.4564440708270097,-0.5400544511499444
saddle,0.75,1.05,-0.04905589491893321,0.9074059537601038,0.8365533306061893,0.9600262754605748,-0.44826789432332403,-0.5468600322924808
saddle,0.75,1.1,-0.05616043278457999,0.9349118298113912,0.8517459005476655,0.994004059214047,-0.4402721513057804,-0.5533176599247308
saddle,0.75,1.1500000000000001,-0.06298145021627947,0.9627323303788005,0.8671394112485074,1.0277998392322383,-0.43245641373868016,-0.5594474508086344
saddle,0.75,1.2000000000000002,-0.0695281880874826,0.9908515022884843,0.8827273411655465,1.0614429626663757,-0.42481974049297355,-0.565268244364994
saddle,0.75,1.25,-0.07581001809202972,1.0192543819638882,0.8985033086650147,1.0949588556280787,-0.4173607335482943,-0.57079770329954
saddle,0.75,1.3,-0.0818363614306911,1.047926768899301,0.9144610663676607,1.128369582331553,-0.41007760066761617,-0.5760523946922633
saddle,0.75,1.35,-0.08761661775378442,1.0768553417056328,0.9305944888542488,1.16169431870472,-0.4029682149329095,-0.5810478618442584
saddle,0.75,1.4000000000000001,-0.09316009784159048,1.106027515153988,0.946897535861999,1.194949765952717,-0.39603017834302673,-0.585798683714457
saddle,0.75,1.4500000000000002,-0.09847602408414284,1.135431440728401,0.9633643901341082,1.2281504029262937,-0.38926080706366667,-0.5903185784677142
