name,main_id,ra,dec,plx,pmra,pmdec,rvz_radvel,gaia_dr3,resolved_by
Kepler-138  d,,,,,,,,,catalogue_position
Kepler-144  b,,,,,,,,,catalogue_position
Kepler-144  c,,,,,,,,,catalogue_position
Kepler-9    d,,,,,,,,,catalogue_position
Kepler-9    b,,,,,,,,,catalogue_position
Kepler-9    c,,,,,,,,,catalogue_position
Kepler-148  b,,,,,,,,,catalogue_position
Kepler-148  c,,,,,,,,,catalogue_position
Kepler-148  d,,,,,,,,,catalogue_position
Kepler-151  b,,,,,,,,,catalogue_position
Kepler-151  c,,,,,,,,,catalogue_position
Kepler-153  b,,,,,,,,,catalogue_position
Kepler-153  c,,,,,,,,,catalogue_position
Kepler-165  b,,,,,,,,,catalogue_position
Kepler-165  c,,,,,,,,,catalogue_position
Kepler-166  d,,,,,,,,,catalogue_position
Kepler-166  b,,,,,,,,,catalogue_position
Kepler-166  c,,,,,,,,,catalogue_position
Kepler-171  b,,,,,,,,,catalogue_position
Kepler-171  c,,,,,,,,,catalogue_position
Kepler-171  d,,,,,,,,,catalogue_position
Kepler-174  b,,,,,,,,,catalogue_position
Kepler-174  c,,,,,,,,,catalogue_position
Kepler-174  d,,,,,,,,,catalogue_position
Kepler-175  b,,,,,,,,,catalogue_position
Kepler-175  c,,,,,,,,,catalogue_position
Kepler-179  b,,,,,,,,,catalogue_position
Kepler-179  c,,,,,,,,,catalogue_position
Kepler-180  b,,,,,,,,,catalogue_position
Kepler-180  c,,,,,,,,,catalogue_position
Kepler-183  b,,,,,,,,,catalogue_position
Kepler-183  c,,,,,,,,,catalogue_position
Kepler-190  b,,,,,,,,,catalogue_position
Kepler-190  c,,,,,,,,,catalogue_position
Kepler-194  b,,,,,,,,,catalogue_position
Kepler-194  c,,,,,,,,,catalogue_position
Kepler-194  d,,,,,,,,,catalogue_position
Kepler-51   b,,,,,,,,,catalogue_position
Kepler-51   c,,,,,,,,,catalogue_position
Kepler-51   d,,,,,,,,,catalogue_position
Kepler-198  d,,,,,,,,,catalogue_position
Kepler-198  b,,,,,,,,,catalogue_position
Kepler-198  c,,,,,,,,,catalogue_position
Kepler-207  b,,,,,,,,,catalogue_position
Kepler-207  c,,,,,,,,,catalogue_position
Kepler-207  d,,,,,,,,,catalogue_position
Kepler-211  b,,,,,,,,,catalogue_position
Kepler-211  c,,,,,,,,,catalogue_position
Kepler-214  b,,,,,,,,,catalogue_position
Kepler-214  c,,,,,,,,,catalogue_position
Kepler-216  b,,,,,,,,,catalogue_position
Kepler-216  c,,,,,,,,,catalogue_position
Kepler-217  d,,,,,,,,,catalogue_position
Kepler-217  b,,,,,,,,,catalogue_position
Kepler-217  c,,,,,,,,,catalogue_position
Kepler-219  b,,,,,,,,,catalogue_position
Kepler-219  c,,,,,,,,,catalogue_position
Kepler-219  d,,,,,,,,,catalogue_position
Kepler-29   b,,,,,,,,,catalogue_position
Kepler-29   c,,,,,,,,,catalogue_position
Kepler-226  b,,,,,,,,,catalogue_position
Kepler-226  c,,,,,,,,,catalogue_position
Kepler-226  d,,,,,,,,,catalogue_position
Kepler-228  b,,,,,,,,,catalogue_position
Kepler-228  c,,,,,,,,,catalogue_position
Kepler-228  d,,,,,,,,,catalogue_position
Kepler-230  b,,,,,,,,,catalogue_position
Kepler-230  c,,,,,,,,,catalogue_position
Kepler-234  b,,,,,,,,,catalogue_position
Kepler-234  c,,,,,,,,,catalogue_position
Kepler-241  b,,,,,,,,,catalogue_position
Kepler-241  c,,,,,,,,,catalogue_position
Kepler-28   b,,,,,,,,,catalogue_position
Kepler-28   c,,,,,,,,,catalogue_position
Kepler-246  b,,,,,,,,,catalogue_position
Kepler-246  c,,,,,,,,,catalogue_position
Kepler-247  b,,,,,,,,,catalogue_position
Kepler-247  c,,,,,,,,,catalogue_position
Kepler-247  d,,,,,,,,,catalogue_position
Kepler-250  b,,,,,,,,,catalogue_position
Kepler-250  c,,,,,,,,,catalogue_position
Kepler-250  d,,,,,,,,,catalogue_position
Kepler-252  b,,,,,,,,,catalogue_position
Kepler-252  c,,,,,,,,,catalogue_position
Kepler-255  d,,,,,,,,,catalogue_position
Kepler-255  b,,,,,,,,,catalogue_position
Kepler-255  c,,,,,,,,,catalogue_position
Kepler-257  b,,,,,,,,,catalogue_position
Kepler-257  c,,,,,,,,,catalogue_position
Kepler-257  d,,,,,,,,,catalogue_position
Kepler-258  b,,,,,,,,,catalogue_position
Kepler-258  c,,,,,,,,,catalogue_position
Kepler-261  b,,,,,,,,,catalogue_position
Kepler-261  c,,,,,,,,,catalogue_position
Kepler-263  b,,,,,,,,,catalogue_position
Kepler-263  c,,,,,,,,,catalogue_position
Kepler-79   b,,,,,,,,,catalogue_position
Kepler-79   c,,,,,,,,,catalogue_position
Kepler-79   d,,,,,,,,,catalogue_position
Kepler-79   e,,,,,,,,,catalogue_position
Kepler-11   b,,,,,,,,,catalogue_position
Kepler-11   c,,,,,,,,,catalogue_position
Kepler-11   d,,,,,,,,,catalogue_position
Kepler-11   e,,,,,,,,,catalogue_position
Kepler-11   f,,,,,,,,,catalogue_position
Kepler-11   g,,,,,,,,,catalogue_position
---         -,HD  50388,103.22762390794,-2.36602300198,7.4005,-12.861,57.649,31.09,3106018613583832064,simbad_gaia_id
Kepler-487  b,,,,,,,,,catalogue_position
Kepler-487  c,,,,,,,,,catalogue_position
Kepler-122  b,,,,,,,,,catalogue_position
Kepler-122  c,,,,,,,,,catalogue_position
Kepler-122  d,,,,,,,,,catalogue_position
Kepler-122  e,,,,,,,,,catalogue_position
Kepler-122  f,,,,,,,,,catalogue_position
Kepler-49   d,,,,,,,,,catalogue_position
Kepler-49   b,,,,,,,,,catalogue_position
Kepler-49   c,,,,,,,,,catalogue_position
Kepler-49   e,,,,,,,,,catalogue_position
Kepler-26   d,,,,,,,,,catalogue_position
Kepler-26   b,,,,,,,,,catalogue_position
Kepler-26   c,,,,,,,,,catalogue_position
Kepler-26   e,,,,,,,,,catalogue_position
Kepler-169  b,,,,,,,,,catalogue_position
Kepler-169  c,,,,,,,,,catalogue_position
Kepler-169  d,,,,,,,,,catalogue_position
Kepler-169  e,,,,,,,,,catalogue_position
Kepler-169  f,,,,,,,,,catalogue_position
Kepler-176  b,,,,,,,,,catalogue_position
Kepler-176  c,,,,,,,,,catalogue_position
Kepler-176  d,,,,,,,,,catalogue_position
Kepler-176  e,,,,,,,,,catalogue_position
Kepler-186  b,,,,,,,,,catalogue_position
Kepler-186  c,,,,,,,,,catalogue_position
Kepler-186  d,,,,,,,,,catalogue_position
Kepler-186  e,,,,,,,,,catalogue_position
Kepler-186  f,,,,,,,,,catalogue_position
Kepler-616  b,,,,,,,,,catalogue_position
Kepler-616  c,,,,,,,,,catalogue_position
Kepler-33   b,,,,,,,,,catalogue_position
Kepler-33   c,,,,,,,,,catalogue_position
Kepler-33   d,,,,,,,,,catalogue_position
Kepler-33   e,,,,,,,,,catalogue_position
Kepler-33   f,,,,,,,,,catalogue_position
Kepler-221  b,,,,,,,,,catalogue_position
Kepler-221  c,,,,,,,,,catalogue_position
Kepler-221  d,,,,,,,,,catalogue_position
Kepler-221  e,,,,,,,,,catalogue_position
Kepler-235  b,,,,,,,,,catalogue_position
Kepler-235  c,,,,,,,,,catalogue_position
Kepler-235  d,,,,,,,,,catalogue_position
Kepler-235  e,,,,,,,,,catalogue_position
Kepler-238  b,,,,,,,,,catalogue_position
Kepler-238  c,,,,,,,,,catalogue_position
Kepler-238  d,,,,,,,,,catalogue_position
Kepler-238  e,,,,,,,,,catalogue_position
Kepler-238  f,,,,,,,,,catalogue_position
Kepler-27   b,,,,,,,,,catalogue_position
Kepler-27   c,,,,,,,,,catalogue_position
Kepler-245  e,,,,,,,,,catalogue_position
Kepler-245  b,,,,,,,,,catalogue_position
Kepler-245  c,,,,,,,,,catalogue_position
Kepler-245  d,,,,,,,,,catalogue_position
Kepler-31   b,,,,,,,,,catalogue_position
Kepler-31   c,,,,,,,,,catalogue_position
Kepler-31   d,,,,,,,,,catalogue_position
Kepler-58   b,,,,,,,,,catalogue_position
Kepler-58   c,,,,,,,,,catalogue_position
Kepler-58   d,,,,,,,,,catalogue_position
Kepler-84   d,,,,,,,,,catalogue_position
Kepler-84   b,,,,,,,,,catalogue_position
Kepler-84   c,,,,,,,,,catalogue_position
Kepler-84   e,,,,,,,,,catalogue_position
Kepler-84   f,,,,,,,,,catalogue_position
Kepler-416  b,,,,,,,,,catalogue_position
Kepler-416  c,,,,,,,,,catalogue_position
Kepler-338  e,,,,,,,,,catalogue_position
Kepler-338  b,,,,,,,,,catalogue_position
Kepler-338  c,,,,,,,,,catalogue_position
Kepler-338  d,,,,,,,,,catalogue_position
Kepler-341  b,,,,,,,,,catalogue_position
Kepler-341  c,,,,,,,,,catalogue_position
Kepler-341  d,,,,,,,,,catalogue_position
Kepler-341  e,,,,,,,,,catalogue_position
Kepler-85   b,,,,,,,,,catalogue_position
Kepler-85   c,,,,,,,,,catalogue_position
Kepler-85   d,,,,,,,,,catalogue_position
Kepler-85   e,,,,,,,,,catalogue_position
Kepler-265  b,,,,,,,,,catalogue_position
Kepler-265  c,,,,,,,,,catalogue_position
Kepler-265  d,,,,,,,,,catalogue_position
Kepler-265  e,,,,,,,,,catalogue_position
Kepler-758  c,,,,,,,,,catalogue_position
Kepler-758  e,,,,,,,,,catalogue_position
Kepler-758  b,,,,,,,,,catalogue_position
Kepler-758  d,,,,,,,,,catalogue_position
Kepler-763  b,,,,,,,,,catalogue_position
Kepler-271  d,,,,,,,,,catalogue_position
Kepler-271  c,,,,,,,,,catalogue_position
Kepler-271  b,,,,,,,,,catalogue_position
Kepler-106  b,,,,,,,,,catalogue_position
Kepler-106  c,,,,,,,,,catalogue_position
Kepler-106  d,,,,,,,,,catalogue_position
Kepler-106  e,,,,,,,,,catalogue_position
Kepler-107  b,,,,,,,,,catalogue_position
Kepler-107  c,,,,,,,,,catalogue_position
Kepler-107  d,,,,,,,,,catalogue_position
Kepler-107  e,,,,,,,,,catalogue_position
Kepler-279  b,,,,,,,,,catalogue_position
Kepler-279  c,,,,,,,,,catalogue_position
Kepler-279  d,,,,,,,,,catalogue_position
Kepler-286  b,,,,,,,,,catalogue_position
Kepler-286  c,,,,,,,,,catalogue_position
Kepler-286  d,,,,,,,,,catalogue_position
Kepler-286  e,,,,,,,,,catalogue_position
Kepler-292  b,,,,,,,,,catalogue_position
Kepler-292  c,,,,,,,,,catalogue_position
Kepler-292  d,,,,,,,,,catalogue_position
Kepler-292  e,,,,,,,,,catalogue_position
Kepler-292  f,,,,,,,,,catalogue_position
Kepler-296  c,,,,,,,,,catalogue_position
Kepler-296  b,,,,,,,,,catalogue_position
Kepler-296  d,,,,,,,,,catalogue_position
Kepler-296  e,,,,,,,,,catalogue_position
Kepler-296  f,,,,,,,,,catalogue_position
Kepler-299  b,,,,,,,,,catalogue_position
Kepler-299  c,,,,,,,,,catalogue_position
Kepler-299  d,,,,,,,,,catalogue_position
Kepler-299  e,,,,,,,,,catalogue_position
Kepler-304  e,,,,,,,,,catalogue_position
Kepler-304  b,,,,,,,,,catalogue_position
Kepler-304  c,,,,,,,,,catalogue_position
Kepler-304  d,,,,,,,,,catalogue_position
Kepler-305  b,,,,,,,,,catalogue_position
Kepler-305  c,,,,,,,,,catalogue_position
Kepler-305  d,,,,,,,,,catalogue_position
Kepler-306  b,,,,,,,,,catalogue_position
Kepler-306  c,,,,,,,,,catalogue_position
Kepler-306  d,,,,,,,,,catalogue_position
Kepler-306  e,,,,,,,,,catalogue_position
Kepler-87   b,,,,,,,,,catalogue_position
Kepler-87   c,,,,,,,,,catalogue_position
Kepler-324  b,,,,,,,,,catalogue_position
Kepler-324  c,,,,,,,,,catalogue_position
Kepler-342  e,,,,,,,,,catalogue_position
Kepler-342  b,,,,,,,,,catalogue_position
Kepler-342  c,,,,,,,,,catalogue_position
Kepler-342  d,,,,,,,,,catalogue_position
Kepler-352  b,,,,,,,,,catalogue_position
Kepler-352  c,,,,,,,,,catalogue_position
Kepler-1073 c,,,,,,,,,catalogue_position
Kepler-1073 b,,,,,,,,,catalogue_position
Kepler-1130 b,,,,,,,,,catalogue_position
Kepler-374  b,,,,,,,,,catalogue_position
Kepler-374  c,,,,,,,,,catalogue_position
Kepler-374  d,,,,,,,,,catalogue_position
Kepler-37   b,,,,,,,,,catalogue_position
Kepler-37   c,,,,,,,,,catalogue_position
Kepler-37   d,,,,,,,,,catalogue_position
Kepler-37   e,,,,,,,,,catalogue_position
Kepler-402  b,,,,,,,,,catalogue_position
Kepler-402  c,,,,,,,,,catalogue_position
Kepler-402  d,,,,,,,,,catalogue_position
Kepler-402  e,,,,,,,,,catalogue_position
Kepler-403  b,,,,,,,,,catalogue_position
Kepler-403  d,,,,,,,,,catalogue_position
Kepler-403  c,,,,,,,,,catalogue_position
Kepler-1388 c,,,,,,,,,catalogue_position
Kepler-1388 b,,,,,,,,,catalogue_position
Kepler-1388 d,,,,,,,,,catalogue_position
Kepler-1388 e,,,,,,,,,catalogue_position
Kepler-444  b,,,,,,,,,catalogue_position
Kepler-444  c,,,,,,,,,catalogue_position
Kepler-444  d,,,,,,,,,catalogue_position
Kepler-444  e,,,,,,,,,catalogue_position
Kepler-444  f,,,,,,,,,catalogue_position
Kepler-1497 b,,,,,,,,,catalogue_position
Kepler-152  b,,,,,,,,,catalogue_position
Kepler-152  c,,,,,,,,,catalogue_position
Kepler-1581 b,,,,,,,,,catalogue_position
Kepler-164  b,,,,,,,,,catalogue_position
Kepler-164  c,,,,,,,,,catalogue_position
Kepler-164  d,,,,,,,,,catalogue_position
Kepler-167  b,,,,,,,,,catalogue_position
Kepler-167  c,,,,,,,,,catalogue_position
Kepler-167  d,,,,,,,,,catalogue_position
Kepler-167  e,,,,,,,,,catalogue_position
Kepler-172  b,,,,,,,,,catalogue_position
Kepler-172  c,,,,,,,,,catalogue_position
Kepler-172  d,,,,,,,,,catalogue_position
Kepler-172  e,,,,,,,,,catalogue_position
Kepler-197  b,,,,,,,,,catalogue_position
Kepler-197  c,,,,,,,,,catalogue_position
Kepler-197  d,,,,,,,,,catalogue_position
Kepler-197  e,,,,,,,,,catalogue_position
Kepler-208  b,,,,,,,,,catalogue_position
Kepler-208  c,,,,,,,,,catalogue_position
Kepler-208  d,,,,,,,,,catalogue_position
Kepler-208  e,,,,,,,,,catalogue_position
Kepler-215  b,,,,,,,,,catalogue_position
Kepler-215  c,,,,,,,,,catalogue_position
Kepler-215  d,,,,,,,,,catalogue_position
Kepler-215  e,,,,,,,,,catalogue_position
Kepler-62   b,,,,,,,,,catalogue_position
Kepler-62   c,,,,,,,,,catalogue_position
Kepler-62   d,,,,,,,,,catalogue_position
Kepler-62   e,,,,,,,,,catalogue_position
Kepler-62   f,,,,,,,,,catalogue_position
Kepler-220  b,,,,,,,,,catalogue_position
Kepler-220  c,,,,,,,,,catalogue_position
Kepler-220  d,,,,,,,,,catalogue_position
Kepler-220  e,,,,,,,,,catalogue_position
Kepler-224  b,,,,,,,,,catalogue_position
Kepler-224  c,,,,,,,,,catalogue_position
Kepler-224  d,,,,,,,,,catalogue_position
Kepler-224  e,,,,,,,,,catalogue_position
Kepler-662  b,,,,,,,,,catalogue_position
Kepler-251  b,,,,,,,,,catalogue_position
Kepler-251  c,,,,,,,,,catalogue_position
Kepler-251  d,,,,,,,,,catalogue_position
Kepler-251  e,,,,,,,,,catalogue_position
Kepler-256  b,,,,,,,,,catalogue_position
Kepler-256  c,,,,,,,,,catalogue_position
Kepler-256  d,,,,,,,,,catalogue_position
Kepler-256  e,,,,,,,,,catalogue_position
Kepler-89   b,,,,,,,,,catalogue_position
Kepler-89   c,,,,,,,,,catalogue_position
Kepler-89   d,,,,,,,,,catalogue_position
Kepler-89   e,,,,,,,,,catalogue_position
Kepler-100,Kepler-100,291.38601366144,41.99026252793,3.2578,19.987,-28.602,-60.9338,2101733244046205440,simbad_gaia_id
Kepler-114,Kepler-114,294.12139901023,48.34952547856,3.8725,12.817,63.217,-57.328701,2128939873302216192,simbad_gaia_id
Kepler-117,Kepler-117,288.79304232384,48.0402181006,0.6738,3.53,-9.779,-12.2971,2130959744881558272,simbad_gaia_id
Kepler-120,Kepler-120,287.89162697368,39.33912413348,2.5468,-10.109,-6.085,-42.6177,2099740761478810624,simbad_gaia_id
Kepler-126,Kepler-126,289.34729402381,44.20853034028001,4.3258,11.553,-19.958,-21.05,2126918008858627584,simbad_gaia_id
Kepler-127,Kepler-127,285.1899529768,46.02797045170001,2.8235,-1.466,20.684,-20.7318,2107266570672734720,simbad_gaia_id
Kepler-450,Kepler-450,295.48655323711,51.01349508476,2.076,4.21,6.644,-18.5644,2135590578620605440,simbad_gaia_id
Kepler-92,Kepler-92,289.08606120509,41.56295953201,2.0776,-0.086,14.596,-40.322701,2102224661326132736,simbad_gaia_id
Kepler-135,Kepler-135,290.49510744537,38.79546966438,1.6258,-2.454,6.019,-41.070599,2052857860550101504,simbad_gaia_id
Kepler-136,Kepler-136,296.46731552038,42.59878679193,2.3083,-1.983,2.686,-38.189999,2077203178296653056,simbad_gaia_id
Kepler-414,Kepler-414,297.96154338972,48.24437226295999,2.4181,2.819,-8.353,-28.79,2086519821353411584,simbad_gaia_id
Kepler-142,Kepler-142,295.11891959093,48.48129286996,1.7886,13.412,16.408,-49.27,2128724678262662144,simbad_gaia_id
Kepler-145,Kepler-145,291.3877558321,44.52909786107,1.7925,-2.657,-11.938,-25.6968,2126237131982289408,simbad_gaia_id
Kepler-146,Kepler-146,294.11076692151994,38.7102279971,1.3801,-0.701,-1.354,13.56,2052185062520374272,simbad_gaia_id
Kepler-149,Kepler-149,285.85371198106,38.38411405127,1.7193,-1.927,-5.214,-6.3271,2100015089629466112,simbad_gaia_id
Kepler-157,Kepler-157,291.09720125643,38.87559511546999,1.2991,4.415,2.268,-39.721199,2052941389074846208,simbad_gaia_id
Kepler-158,Kepler-158,284.0322358315,39.78135107997,3.1429,24.359,43.055,-29.44,2103295173333142784,simbad_gaia_id
Kepler-161,Kepler-161,290.51649067832,43.08381832442,2.2567,-3.541,10.646,-28.56,2102046952760377856,simbad_gaia_id
Kepler-170,Kepler-170,284.52118331002,41.62960378307001,1.3413,2.457,12.164,-38.76,2104098950692667392,simbad_gaia_id
Kepler-177,Kepler-177,286.04711924431666,45.053208015635,0.6723,4.095,-0.988,-114.461998,2106339927188171776,simbad_gaia_id
Kepler-182,Kepler-182,289.83016409031995,50.58623359806,0.6117,-7.566,-7.217,-56.26,2133080462292772096,simbad_gaia_id
Kepler-184,Kepler-184,291.95189550224,43.07471486822,1.6231,-2.898,-22.696,-45.548901,2125831210335845888,simbad_gaia_id
Kepler-191,Kepler-191,291.18335469347994,45.32316607567,1.6695,-5.494,-16.804,-9.5,2126648731589350400,simbad_gaia_id
Kepler-192,Kepler-192,287.9179164132199,45.59289595702,1.5309,3.487,-3.038,-14.48,2130243550494676480,simbad_gaia_id
Kepler-203,Kepler-203,297.0899681701,41.3880516733,1.3958,-1.596,3.933,-34.1722,2076792648144510976,simbad_gaia_id
Kepler-204,Kepler-204,285.3471826609,41.761924058160005,1.4454,-3.586,-18.369,18.7,2104071978297949184,simbad_gaia_id
Kepler-206,Kepler-206,291.63465009924,41.83386654723001,1.6855,1.088,-5.818,-21.51,2101715862321812736,simbad_gaia_id
Kepler-218,Kepler-218,295.41282781292995,46.26649020197,1.4932,8.129,20.888,-54.925301,2080452613110460928,simbad_gaia_id
Kepler-222,Kepler-222,287.90608400116,46.93775217867001,1.2914,0.707,-0.99,-20.569599,2130460394803778816,simbad_gaia_id
Kepler-229,Kepler-229,286.99948442946,48.37581063565,1.1727,-1.324,-5.571,6.3,2131114947819394816,simbad_gaia_id
Kepler-231,Kepler-231,293.97335695151,50.53190066061,3.1241,5.068,-12.688,5.74522,2135223204298512128,simbad_gaia_id
Kepler-242,Kepler-242,286.5656860171599,41.80842462899,1.643,1.25,-1.825,,2103934504985435904,simbad_gaia_id
Kepler-244,Kepler-244,287.24266807775996,42.3013612074,0.9088,-4.652,13.308,-5.8,2102469921138142208,simbad_gaia_id
Kepler-81,Kepler-81,293.6369519349199,42.82493387511,2.8382,-1.404,-24.719,0.858765,2077816087307845120,simbad_gaia_id
Kepler-83,Kepler-83,282.2325083614,43.6656248841,2.516,1.897,-13.634,,2105261134483173632,simbad_gaia_id
Kepler-249,Kepler-249,296.98510037658997,43.65852830522,5.2318,33.568,17.642,-40.488499,2078807228323035136,simbad_gaia_id
Kepler-253,Kepler-253,291.84198535565,44.858123749389996,1.1797,-8.506,0.048,-58.7,2126576679217244160,simbad_gaia_id
Kepler-254,Kepler-254,288.16468376025,45.81649853116,0.7408,-4.793,-16.918,10.6026,2130250731680096256,simbad_gaia_id
Kepler-276,Kepler-276,293.56815294197,39.03630766789,0.8981,7.946,1.075,4.82,2052304325169515008,simbad_gaia_id
Kepler-277,Kepler-277,286.58315715221,39.07718378253001,1.0406,5.818,17.29,-62.4379,2100389610777053184,simbad_gaia_id
Kepler-287,Kepler-287,290.92747170085,48.44353225033999,1.2209,-6.706,-17.068,-23.03,2129509381668153856,simbad_gaia_id
Kepler-310,Kepler-310,288.83932383267995,46.98674808202001,1.6741,-7.266,-0.212,-27.1523,2127798442794046976,simbad_gaia_id
Kepler-325,Kepler-325,289.83543953172,49.82560092454,1.2084,-2.636,1.42,-24.27,2133021810218800384,simbad_gaia_id
Kepler-326,Kepler-326,294.32555747893,46.00223974936,2.0905,5.214,5.762,-16.521799,2128098197152438272,simbad_gaia_id
Kepler-328,Kepler-328,295.80929182803,40.00850959949,0.4129,-2.889,-5.349,-10.592,2076373321899335680,simbad_gaia_id
Kepler-331,Kepler-331,291.83433822867,39.30735707882,1.759,1.295,-2.535,-12.7522,2052794982231985664,simbad_gaia_id
Kepler-333,Kepler-333,292.28607844401,40.91359440779,3.0585,7.305,-11.966,-10.3374,2053581167404822272,simbad_gaia_id
Kepler-334,Kepler-334,287.14065649613,47.1152003674,2.3608,-6.128,-19.764,-34.424301,2130661880308812800,simbad_gaia_id
Kepler-339,Kepler-339,293.35171439755,48.44462433686001,1.5831,-2.066,-7.472,-22.7,2128911251641171200,simbad_gaia_id
Kepler-350,Kepler-350,285.4195990557,39.70611559649,0.9935,-2.595,-3.426,-23.4751,2100338792725538048,simbad_gaia_id
Kepler-358,Kepler-358,293.23023591276,48.28139892076,0.9096,-0.405,-2.062,-24.65,2128902558627267072,simbad_gaia_id
Kepler-363,Kepler-363,283.19210590199,41.30536544741,1.3099,-4.888,12.018,-71.35,2104466153215402496,simbad_gaia_id
Kepler-384,Kepler-384,286.0260941237,44.78287235552,1.0799,2.826,-3.551,-36.341,2106306495162679552,simbad_gaia_id
Kepler-400,Kepler-400,290.9444659546,40.48008504513,1.7852,-0.438,-7.54,11.87,2101510008826160128,simbad_gaia_id
Kepler-79,Kepler-79,300.51710708787994,44.38156834651,0.9738,-0.075,-4.068,-28.13,2076085318570299136,simbad_gaia_id
Kepler-11,Kepler-11,297.11509425782,41.90913976764,1.5476,0.106,-7.103,-56.5124,2076960598545789952,simbad_gaia_id
---,HD  50388,103.22762390794,-2.36602300198,7.4005,-12.861,57.649,31.09,3106018613583832064,simbad_gaia_id
Kepler-122,Kepler-122,291.11188051499,39.94905529014001,0.9446,-2.809,-7.086,19.55,2053070616052194304,simbad_gaia_id
Kepler-49,Kepler-49,292.29456321633995,40.59179415117,3.2167,-7.479,4.203,-8.12,2053523271244105216,simbad_gaia_id
Kepler-26,Kepler-26,284.94100342596,46.56651047307,2.9378,9.462,-13.942,9.41634,2107317358665730560,simbad_gaia_id
Kepler-169,Kepler-169,285.99989180299,40.91933658077,2.4165,5.014,10.603,-38.99,2103788854053938688,simbad_gaia_id
Kepler-176,Kepler-176,294.66799168306,43.8532663699,1.9091,-15.007,-13.005,-2.67,2078286197246582016,simbad_gaia_id
Kepler-186,Kepler-186,298.65272297812,43.95500720009,5.6336,2.171,-4.363,-62.023998,2079000330051813376,simbad_gaia_id
Kepler-616,Kepler-616,294.98914708635994,46.83834606703,1.0551,-1.61,-9.354,-17.0119,2080484842545876992,simbad_gaia_id
Kepler-33,Kepler-33,289.0775416613,46.00522601565999,0.8136,-1.107,-13.099,14.5472,2127355923723254272,simbad_gaia_id
Kepler-221,Kepler-221,296.65476440071996,46.83523379198,2.6148,-2.653,-2.236,3.94,2080344586094498304,simbad_gaia_id
Kepler-235,Kepler-235,286.0791012177,39.27831818998,2.2751,-4.2,-18.868,-27.3555,2100082125479729664,simbad_gaia_id
Kepler-238,Kepler-238,287.89710762363995,40.63781772568001,0.5325,-0.187,-0.847,-13.5,2100624562669914112,simbad_gaia_id
Kepler-245,Kepler-245,291.63897572096,42.43632753689,1.1805,3.679,4.797,-41.9002,2101768089124657664,simbad_gaia_id
Kepler-84,Kepler-84,298.2520216096804,40.496096593821946,0.6929,-0.15,-2.872,13.3534,2073776859551124992,simbad_gaia_id
