target,gaia_idx,source_id,telescope,band,mjd_session,n_files,freq_centre_ghz,hpbw_arcmin,n_in_beam_neighbours,optical_10m_1um:n_pairs,optical_10m_1um:n_spillover,optical_10m_1um:n_between,optical_10m_1um:earth_term_known,radio_100m_1p4ghz:n_pairs,radio_100m_1p4ghz:n_spillover,radio_100m_1p4ghz:n_between,radio_100m_1p4ghz:earth_term_known,radio_10m_8ghz:n_pairs,radio_10m_8ghz:n_spillover,radio_10m_8ghz:n_between,radio_10m_8ghz:earth_term_known,radio_10m_1p4ghz:n_pairs,radio_10m_1p4ghz:n_spillover,radio_10m_1p4ghz:n_between,radio_10m_1p4ghz:earth_term_known,radio_10m_1p4ghz:drift_centre_hz_s_min,radio_10m_1p4ghz:drift_centre_hz_s_max,radio_10m_1p4ghz:halfwidth_tight_hz_s_min,radio_10m_1p4ghz:halfwidth_tight_hz_s_max,radio_10m_1p4ghz:halfwidth_loose_hz_s_max,radio_10m_1p4ghz:n_pairs_with_kinematics,radio_10m_1p4ghz:alpha_rad_min,radio_10m_1p4ghz:flux_ratio_max,overfilled_5deg:n_pairs,overfilled_5deg:n_spillover,overfilled_5deg:n_between,overfilled_5deg:earth_term_known,overfilled_5deg:drift_centre_hz_s_min,overfilled_5deg:drift_centre_hz_s_max,overfilled_5deg:halfwidth_tight_hz_s_min,overfilled_5deg:halfwidth_tight_hz_s_max,overfilled_5deg:halfwidth_loose_hz_s_max,overfilled_5deg:n_pairs_with_kinematics,overfilled_5deg:alpha_rad_min,overfilled_5deg:flux_ratio_max,radio_100m_1p4ghz:drift_centre_hz_s_min,radio_100m_1p4ghz:drift_centre_hz_s_max,radio_100m_1p4ghz:halfwidth_tight_hz_s_min,radio_100m_1p4ghz:halfwidth_tight_hz_s_max,radio_100m_1p4ghz:halfwidth_loose_hz_s_max,radio_100m_1p4ghz:n_pairs_with_kinematics,radio_100m_1p4ghz:alpha_rad_min,radio_100m_1p4ghz:flux_ratio_max,radio_10m_8ghz:drift_centre_hz_s_min,radio_10m_8ghz:drift_centre_hz_s_max,radio_10m_8ghz:halfwidth_tight_hz_s_min,radio_10m_8ghz:halfwidth_tight_hz_s_max,radio_10m_8ghz:halfwidth_loose_hz_s_max,radio_10m_8ghz:n_pairs_with_kinematics,radio_10m_8ghz:alpha_rad_min,radio_10m_8ghz:flux_ratio_max
HIP974,260019,2856765684112654336,GBT,NAN,57879.708333333336,12,2.26962890625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,22,0,22,True,-0.10900164552565018,-0.1090016223172249,0.02232483540467499,0.09721350980444017,7.571291249941533,12,0.0026808104498107204,22.391945867742045,262,1,261,True,-0.10900164629301155,-0.10900149538581272,0.02232483540467499,0.3303221944718426,7.577869982858865,130,0.0026808104498107204,23.54686821673554,,,,,,,,,,,,,,,,
HIP974,260019,2856765684112654336,GBT,NAN,57879.75,6,2.26962890625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,22,0,22,True,-0.07622199023575228,-0.076221967027327,0.02232483540467499,0.09721350980444017,7.571291249941533,12,0.0026808104498107204,22.391945867742045,262,1,261,True,-0.07622199100311366,-0.07622184009591482,0.02232483540467499,0.3303221944718426,7.577869982858865,130,0.0026808104498107204,23.54686821673554,,,,,,,,,,,,,,,,
HIP974,260019,2856765684112654336,GBT,NAN,57929.208333333336,3,2.26962890625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,22,0,22,True,0.020634621543632017,0.020634644752057302,0.02232483540467499,0.09721350980444017,7.571291249941533,12,0.0026808104498107204,22.391945867742045,262,1,261,True,0.02063462077627064,0.020634771683469486,0.02232483540467499,0.3303221944718426,7.577869982858865,130,0.0026808104498107204,23.54686821673554,,,,,,,,,,,,,,,,
HIP974,260019,2856765684112654336,GBT,NAN,58279.166666666664,1,2.401464842353,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,22,0,22,True,0.12480066108528141,0.12480068564181451,0.023401733442655497,0.10281007780391115,8.011084205529077,12,0.0026808104498107204,22.391945867742045,262,1,261,True,0.12480066027334631,0.12480081994629173,0.023401733442655497,0.34949482798848813,8.018045077870921,130,0.0026808104498107204,23.54686821673554,,,,,,,,,,,,,,,,
HIP974,260019,2856765684112654336,GBT,NAN,58799.958333333336,64,6.001464842353,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,22,0,22,True,-0.41820747872073766,-0.4182074173518733,0.054466276209654406,0.25604672798028844,20.020369297597576,12,0.0026808104498107204,22.391945867742045,262,1,261,True,-0.4182074807498325,-0.4182070817135645,0.054466276209654406,0.8731575410440925,20.037765119313093,130,0.0026808104498107204,23.54686821673554,,,,,,,,,,,,,,,,
HIP974,260019,2856765684112654336,GBT,NAN,58841.875,23,9.470214842353,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,22,0,22,True,-0.6488880825388111,-0.6488879856997318,0.08519388335053184,0.4038780991538928,31.591818199543077,12,0.0026808104498107204,22.391945867742045,262,1,261,True,-0.6488880857406901,-0.6488874560678874,0.08519388335053184,1.377781766399436,31.619268527747884,130,0.0026808104498107204,23.54686821673554,,,,,,,,,,,,,,,,
HIP974,260019,2856765684112654336,GBT,NAN,59404.291666666664,16,1.50146484375,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,22,0,22,True,-0.07693080498592077,-0.07693078963247046,0.016332759707974907,0.06468828960432106,5.008765363371981,12,0.0026808104498107204,22.391945867742045,262,1,261,True,-0.07693080549356593,-0.07693070566145103,0.016332759707974907,0.21863472022296396,5.013117496268155,130,0.0026808104498107204,23.54686821673554,,,,,,,,,,,,,,,,
HIP97416,56615,2033758003596596224,GBT,NAN,57929.208333333336,3,2.26962890625,8.7,1,0,0,0,True,2,0,2,True,6,4,2,True,161,40,121,True,-0.1733170632760193,-0.17331057022879234,0.013344660116879254,0.09780601585946963,7.57129888075296,43,0.0012641242671210565,4.23699418292545,1868,260,1608,True,-0.1733170632760193,-0.173310525320987,0.013344660116879254,0.3304297976789256,7.577874674085529,483,0.0012641242671210565,4.266835481007917,-0.1733170632760193,-0.1733106126504168,0.013344660116879254,0.01338845444947676,7.570678963981056,0.0,0.0012641242671210565,3.210071814113023,-0.1733170632760193,-0.17331060675751514,0.013344660116879254,0.016922365424242147,7.5706860383590255,2.0,0.0012641242671210565,3.210071814113023
HIP97423,198662,4182644250423922176,GBT,NAN,58799.958333333336,32,6.001464842353,8.7,0,0,0,0,True,0,0,0,True,1,0,1,True,48,0,48,True,-0.43714931495223364,-0.437149274111629,0.04001619512676424,0.2569139775429383,20.02038040790272,24,0.0019442044225361538,6.528665308581583,491,29,462,True,-0.4371493153502997,-0.4371491889254501,0.04001619512676424,0.872094627573585,20.03771883036392,249,0.0019442044225361538,6.768859262257192,,,,,,,,,-0.4371493107652146,-0.4371493107652146,0.04001619512676424,0.04001619512676424,20.018771894927788,1.0,0.0019442044225361538,2.4997418526349433
HIP97423,198662,4182644250423922176,GBT,NAN,58841.875,23,9.470214842353,8.7,0,0,0,0,True,0,0,0,True,1,0,1,True,48,0,48,True,-0.5211503078850448,-0.5211502434392286,0.06211607563796811,0.40524714366300674,31.59183573142675,24,0.0019442044225361538,6.528665308581583,491,29,462,True,-0.5211503085131867,-0.5211501090168106,0.06211607563796811,1.3761044490632812,31.619195484527065,249,0.0019442044225361538,6.768859262257192,,,,,,,,,-0.5211503012779962,-0.5211503012779962,0.06211607563796811,0.06211607563796811,31.5892975237003,1.0,0.0019442044225361538,2.4997418526349433
HIP97423,198662,4182644250423922176,GBT,NAN,59404.291666666664,8,1.50146484375,8.7,0,0,0,0,True,0,0,0,True,1,0,1,True,48,0,48,True,-0.15265681831673708,-0.15265680809910961,0.01346491992560715,0.06490315558379922,5.008768142977638,24,0.0019442044225361538,6.528665308581583,491,29,462,True,-0.15265681841632647,-0.15265678678697062,0.01346491992560715,0.21836902316641768,5.013105915575849,249,0.0019442044225361538,6.768859262257192,,,,,,,,,-0.15265681726921584,-0.15265681726921584,0.01346491992560715,0.01346491992560715,5.008365720928487,1.0,0.0019442044225361538,2.4997418526349433
HIP97568,111608,4190424497785542656,GBT,NAN,57929.208333333336,3,2.26962890625,8.7,0,0,0,0,True,1,0,1,True,2,1,1,True,52,7,45,True,-0.2124299658571867,-0.21242994964722928,0.011647819155875342,0.09728198517135121,7.57129212945793,31,0.0009263339426207518,4.8648088472481,724,66,658,True,-0.21242996590774116,-0.21242974911611343,0.011647819155875342,0.330410216126947,7.577873820266063,382,0.0009263339426207518,4.873470239321757,-0.2124299658571867,-0.2124299658571867,0.011647819155875342,0.011647819155875342,7.570676085835651,0.0,0.0009263339426207518,4.339927000254655,-0.2124299658571867,-0.21242996559081,0.011647819155875342,0.017775275241432097,7.570687992868457,1.0,0.0009263339426207518,4.339927000254655
HIP97579,199512,2033792908747408384,GBT,NAN,57885.458333333336,3,2.26962890625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,38,7,31,True,-0.16820725914859375,-0.16820718862043735,0.03165488267402508,0.09756236312058895,7.5712957371674765,21,0.0039967307269800885,6.93945406338868,514,42,472,True,-0.16820725985398496,-0.16820712267962376,0.03165488267402508,0.33042494740700007,7.577874462593164,261,0.0039967307269800885,6.997493841578735,,,,,,,,,,,,,,,,
HIP9764,213759,73564444659543424,APF,NAN,57427.541666666664,1,1.42,0.05,0,0,0,0,True,2,0,2,True,3,0,3,True,31,0,31,True,0.13315833864884138,0.1331583443607495,0.010771169618758724,0.060743623863568866,4.7369996324789,14,0.0011472288844303217,8.197671815311715,396,10,386,True,0.13315833794300763,0.13315839158423515,0.010771169618758724,0.2066127328805964,4.741114273211894,189,0.0011472288844303217,8.417960273723864,0.13315833915752226,0.13315833915752226,0.010771169618758724,0.01088445228332852,4.736622657713687,0.0,0.0011472288844303217,8.148243616520316,0.13315833915752226,0.1331583443607495,0.010771169618758724,0.013708894984424468,4.736629990200506,1.0,0.0011472288844303217,8.148243616520316
HIP9764,213759,73564444659543424,APF,NAN,58326.25,6,1.42,0.05,0,0,0,0,True,2,0,2,True,3,0,3,True,31,0,31,True,0.058543776257639665,0.058543781969547785,0.010771169618758724,0.060743623863568866,4.7369996324789,14,0.0011472288844303217,8.197671815311715,396,10,386,True,0.05854377555180593,0.058543829193033435,0.010771169618758724,0.2066127328805964,4.741114273211894,189,0.0011472288844303217,8.417960273723864,0.05854377676632056,0.05854377676632056,0.010771169618758724,0.01088445228332852,4.736622657713687,0.0,0.0011472288844303217,8.148243616520316,0.05854377676632056,0.058543781969547785,0.010771169618758724,0.013708894984424468,4.736629990200506,1.0,0.0011472288844303217,8.148243616520316
HIP9764,213759,73564444659543424,GBT,NAN,57683.875,3,1.47509765625,8.7,0,0,0,0,True,2,0,2,True,3,0,3,True,31,0,31,True,0.04296434728093094,0.04296435321446776,0.010879062434517826,0.0630463086381033,4.9208000481126115,14,0.0011472288844303217,8.197671815311715,396,10,386,True,0.04296434654771004,0.042964402270279735,0.010879062434517826,0.21461360812947186,4.925074342308605,189,0.0011472288844303217,8.417960273723864,0.042964347809349254,0.042964347809349254,0.010879062434517826,0.01100005790596488,4.920408446231484,0.0,0.0011472288844303217,8.148243616520316,0.042964347809349254,0.04296435321446776,0.010879062434517826,0.013998528640067788,4.920416063228421,1.0,0.0011472288844303217,8.148243616520316
HIP9764,213759,73564444659543424,GBT,NAN,58860.875,1,2.401464842353,8.7,0,0,0,0,True,2,0,2,True,3,0,3,True,31,0,31,True,-0.15828004761336376,-0.15828003795354223,0.013074488377884805,0.10194191012677771,8.011073110952095,14,0.0011472288844303217,8.197671815311715,396,10,386,True,-0.1582800488070503,-0.15827995809048556,0.013074488377884805,0.349187473274788,8.018031686609339,189,0.0011472288844303217,8.417960273723864,-0.15828004675309665,-0.15828004675309665,0.013074488377884805,0.013340111487552608,8.010435580825419,0.0,0.0011472288844303217,8.148243616520316,-0.15828004675309665,-0.15828003795354223,0.013074488377884805,0.019406848851010784,8.010447981340477,1.0,0.0011472288844303217,8.148243616520316
HIP9764,213759,73564444659543424,GBT,NAN,59256.791666666664,1,9.37646484375,8.7,0,0,0,0,True,2,0,2,True,3,0,3,True,31,0,31,True,-0.5180712385577333,-0.5180712008411799,0.037066961672344585,0.39647916901679875,31.279033015741113,14,0.0011472288844303217,8.197671815311715,396,10,386,True,-0.5180712432184552,-0.5180708890176919,0.037066961672344585,1.3629426405197693,31.306202633179662,189,0.0011472288844303217,8.417960273723864,-0.5180712351988399,-0.5180712351988399,0.037066961672344585,0.038482764552541585,31.27654379229786,0.0,0.0011472288844303217,8.148243616520316,-0.5180712351988399,-0.5180712008411799,0.037066961672344585,0.06715350584027188,31.276592209857277,1.0,0.0011472288844303217,8.148243616520316
HIP97650,262674,4190374813602603520,APF,NAN,57478.5,1,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,17,0,17,True,-0.07274292430808352,-0.07274290904691305,0.01693464997915574,0.05999908947292187,4.7369901436463575,9,0.002987889700163362,21.477220975288777,217,2,215,True,-0.07274292445945459,-0.07274288814894882,0.01693464997915574,0.2055565538700963,4.741068363470844,112,0.002987889700163362,21.539369922757057,,,,,,,,,,,,,,,,
HIP97650,262674,4190374813602603520,APF,NAN,57480.458333333336,1,1.42,0.05,0,0,0,0,True,0,0,0,True,0,0,0,True,17,0,17,True,-0.04981376421956292,-0.04981374895839245,0.01693464997915574,0.05999908947292187,4.7369901436463575,9,0.002987889700163362,21.477220975288777,217,2,215,True,-0.04981376437093399,-0.04981372806042821,0.01693464997915574,0.2055565538700963,4.741068363470844,112,0.002987889700163362,21.539369922757057,,,,,,,,,,,,,,,,
HIP97650,262674,4190374813602603520,GBT,NAN,57485.458333333336,6,1.50146484375,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,17,0,17,True,-0.12056059576429497,-0.12056057962759711,0.01761882448352234,0.06336070661650327,5.008748393525659,9,0.002987889700163362,21.477220975288777,217,2,215,True,-0.12056059592435013,-0.12056055753072487,0.01761882448352234,0.21732576758142474,5.013060580100522,112,0.002987889700163362,21.539369922757057,,,,,,,,,,,,,,,,
HIP97650,262674,4190374813602603520,GBT,NAN,57485.5,12,1.50146484375,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,17,0,17,True,-0.12585347596140653,-0.1258534598247087,0.01761882448352234,0.06336070661650327,5.008748393525659,9,0.002987889700163362,21.477220975288777,217,2,215,True,-0.1258534761214617,-0.12585343772783644,0.01761882448352234,0.21732576758142474,5.013060580100522,112,0.002987889700163362,21.539369922757057,,,,,,,,,,,,,,,,
HIP97737,199354,4190356156264752128,GBT,NAN,57929.208333333336,3,2.26962890625,8.7,0,0,0,0,True,1,0,1,True,2,0,2,True,40,4,36,True,-0.2114351354930516,-0.21143511440008683,0.011379126098020626,0.09785764853435297,7.571299547919723,24,0.0008661086072367204,5.931627185730773,573,35,538,True,-0.21143513569571692,-0.21143507745442622,0.011379126098020626,0.3299505170998175,7.577853790400496,307,0.0008661086072367204,5.9445527899421355,-0.21143513349010623,-0.21143513349010623,0.011379126098020626,0.011379126098020626,7.570675677207648,0.0,0.0008661086072367204,5.548645443435552,-0.21143513530292687,-0.21143513349010623,0.011379126098020626,0.017748497837427126,7.570687930044945,1.0,0.0008661086072367204,5.548645443435552
HIP97744,114725,2047635420861167616,GBT,NAN,57804.541666666664,3,1.47509765625,8.7,1,0,0,0,True,0,0,0,True,4,2,2,True,143,27,116,True,-0.07398371467364107,-0.07398194810399408,0.013906994857561174,0.06399861605905012,4.9208123414055995,46,0.0021014460586103803,4.510386822921004,1671,201,1470,True,-0.07398371467364107,-0.07398190707755171,0.013906994857561174,0.214868325119023,4.925085448356367,455,0.0021014460586103803,4.539886726335104,,,,,,,,,-0.07398371467364107,-0.07398195493301175,0.013906994857561174,0.014245506098999255,4.920416772074923,2.0,0.0021014460586103803,2.463636995493515
HIP97846,235261,2072596018435832832,GBT,NAN,57885.541666666664,3,2.26962890625,8.7,0,0,0,0,True,0,0,0,True,0,0,0,True,44,0,44,True,-0.10935522647160617,-0.10935514740426514,0.02010094034725788,0.09789382345789024,7.571300015560335,19,0.0023538416494775323,8.0206914796621,429,17,412,True,-0.10935523194588957,-0.1093549418404627,0.02010094034725788,0.3302832963642611,7.577868287375413,215,0.0023538416494775323,8.119622253960667,,,,,,,,,,,,,,,,
HIP98070,259384,2088887447842531584,GBT,X,58858.958333333336,3,9.44970703125,1.4,0,0,0,0,True,1,0,1,True,2,0,2,True,17,0,17,True,-0.07063879797690646,-0.07063861410787059,0.012189223525513118,0.40126133813710796,31.523383690098953,10,0.0002499788647922469,22.06344016056739,215,1,214,True,-0.07063881344803774,-0.07063857030659368,0.012189223525513118,1.3753195279881216,31.55081952050974,116,0.0002499788647922469,24.17571558027447,-0.07063861410787059,-0.07063861410787059,0.012189223525513118,0.012189223525513118,31.52083211447444,0.0,0.0002499788647922469,19.07383663485409,-0.07063878816700858,-0.07063861410787059,0.012189223525513118,0.06301973293591627,31.520892755416245,1.0,0.0002499788647922469,22.06344016056739
HIP98204,262815,4188997606567280640,APF,NAN,57616.208333333336,1,1.42,0.05,0,0,0,0,True,0,0,0,True,1,0,1,True,21,0,21,True,-0.14102455497358737,-0.14102453809136736,0.01135671410521043,0.05852495084791934,4.736971701428763,12,0.0013760998300148737,42.58366001670899,216,0,216,True,-0.14102455497654348,-0.14102453127931702,0.01135671410521043,0.2063273179540435,4.741101843706721,111,0.0013760998300148737,43.32032869586107,,,,,,,,,-0.14102455209139933,-0.14102455209139933,0.01135671410521043,0.01135671410521043,4.736623766483931,1.0,0.0013760998300148737,19.630825204207408
HIP98204,262815,4188997606567280640,APF,NAN,58329.333333333336,2,1.42,0.05,0,0,0,0,True,0,0,0,True,1,0,1,True,21,0,21,True,-0.150452389735235,-0.150452372853015,0.01135671410521043,0.05852495084791934,4.736971701428763,12,0.0013760998300148737,42.58366001670899,216,0,216,True,-0.1504523897381911,-0.15045236604096462,0.01135671410521043,0.2063273179540435,4.741101843706721,111,0.0013760998300148737,43.32032869586107,,,,,,,,,-0.15045238685304696,-0.15045238685304696,0.01135671410521043,0.01135671410521043,4.736623766483931,1.0,0.0013760998300148737,19.630825204207408
HIP98204,262815,4188997606567280640,APF,NAN,58329.375,4,1.42,0.05,0,0,0,0,True,0,0,0,True,1,0,1,True,21,0,21,True,-0.14230195705652013,-0.14230194017430012,0.01135671410521043,0.05852495084791934,4.736971701428763,12,0.0013760998300148737,42.58366001670899,216,0,216,True,-0.14230195705947624,-0.14230193336224978,0.01135671410521043,0.2063273179540435,4.741101843706721,111,0.0013760998300148737,43.32032869586107,,,,,,,,,-0.14230195417433208,-0.14230195417433208,0.01135671410521043,0.01135671410521043,4.736623766483931,1.0,0.0013760998300148737,19.630825204207408
HIP98204,262815,4188997606567280640,APF,NAN,58330.291666666664,2,1.42,0.05,0,0,0,0,True,0,0,0,True,1,0,1,True,21,0,21,True,-0.15034589154893105,-0.15034587466671104,0.01135671410521043,0.05852495084791934,4.736971701428763,12,0.0013760998300148737,42.58366001670899,216,0,216,True,-0.15034589155188716,-0.15034586785466067,0.01135671410521043,0.2063273179540435,4.741101843706721,111,0.0013760998300148737,43.32032869586107,,,,,,,,,-0.150345888666743,-0.150345888666743,0.01135671410521043,0.01135671410521043,4.736623766483931,1.0,0.0013760998300148737,19.630825204207408
HIP98204,262815,4188997606567280640,APF,NAN,58330.333333333336,4,1.42,0.05,0,0,0,0,True,0,0,0,True,1,0,1,True,21,0,21,True,-0.15011277645921894,-0.15011275957699893,0.01135671410521043,0.05852495084791934,4.736971701428763,12,0.0013760998300148737,42.58366001670899,216,0,216,True,-0.15011277646217505,-0.15011275276494856,0.01135671410521043,0.2063273179540435,4.741101843706721,111,0.0013760998300148737,43.32032869586107,,,,,,,,,-0.1501127735770309,-0.1501127735770309,0.01135671410521043,0.01135671410521043,4.736623766483931,1.0,0.0013760998300148737,19.630825204207408
HIP98204,262815,4188997606567280640,GBT,NAN,57619.125,6,1.47509765625,8.7,1,0,0,0,True,2,1,1,True,3,1,2,True,98,6,92,True,-0.15180400441495942,-0.1517794445041923,0.009371537655697976,0.06329443137524601,4.920803233367018,57,0.00023488610401459667,42.58366001670899,1041,90,951,True,-0.15180400441803021,-0.1517793190354383,0.009371537655697976,0.21479707380281315,4.925082340366142,556,0.00023488610401459667,43.32032869586107,-0.15177945369184506,-0.15177944902257878,0.009371537655697976,0.009736155417841934,4.920405782981167,2.0,0.00023488610401459667,2.8348124248629074,-0.1518040014209391,-0.15177944902257878,0.009371537655697976,0.011503731972682826,4.92040959802347,3.0,0.00023488610401459667,19.630825204207408
HIP98204,262815,4188997606567280640,GBT,NAN,57619.166666666664,3,1.47509765625,8.7,1,0,0,0,True,2,1,1,True,3,1,2,True,98,6,92,True,-0.15106777922003142,-0.1510546852215469,0.009371537655697976,0.06329443137524601,4.920803233367018,57,0.00023488610401459667,42.58366001670899,1041,90,951,True,-0.15106777922310222,-0.15105455975279286,0.009371537655697976,0.21479707380281315,4.925082340366142,556,0.00023488610401459667,43.32032869586107,-0.15105469440919964,-0.15105468973993336,0.009371537655697976,0.009736155417841934,4.920405782981167,2.0,0.00023488610401459667,2.8348124248629074,-0.1510677762260111,-0.15105468973993336,0.009371537655697976,0.011503731972682826,4.92040959802347,3.0,0.00023488610401459667,19.630825204207408
HIP98204,262815,4188997606567280640,GBT,NAN,57929.208333333336,6,2.26962890625,8.7,1,0,0,0,True,2,1,1,True,3,1,2,True,98,6,92,True,-0.20789668811492304,-0.20783166939845985,0.009468482112923603,0.09677758865003386,7.5712856653687055,57,0.00023488610401459667,42.58366001670899,1041,90,951,True,-0.20789668811964787,-0.2078314763485219,0.009468482112923603,0.3303141640553481,7.577869632814246,556,0.00023488610401459667,43.32032869586107,-0.20783168353485423,-0.20783167635058294,0.009468482112923603,0.010302703881444978,7.570674135812477,2.0,0.00023488610401459667,2.8348124248629074,-0.2078966835082348,-0.20783167635058294,0.009468482112923603,0.013965120610295737,7.570680005755519,3.0,0.00023488610401459667,19.630825204207408
HIP98204,262815,4188997606567280640,GBT,NAN,57929.25,3,2.26962890625,8.7,1,0,0,0,True,2,1,1,True,3,1,2,True,98,6,92,True,-0.22808596176957172,-0.2280329867147358,0.009468482112923603,0.09677758865003386,7.5712856653687055,57,0.00023488610401459667,42.58366001670899,1041,90,951,True,-0.22808596177429655,-0.22803279366479784,0.009468482112923603,0.3303141640553481,7.577869632814246,556,0.00023488610401459667,43.32032869586107,-0.22803300085113018,-0.2280329936668589,0.009468482112923603,0.010302703881444978,7.570674135812477,2.0,0.00023488610401459667,2.8348124248629074,-0.22808595716288346,-0.2280329936668589,0.009468482112923603,0.013965120610295737,7.570680005755519,3.0,0.00023488610401459667,19.630825204207408
HIP9829,259876,104453918172129792,GBT,NAN,57487.708333333336,6,1.50146484375,8.7,0,0,0,0,True,0,0,0,True,1,0,1,True,21,0,21,True,-0.08752637752302916,-0.08752636208948907,0.014033022377310527,0.06061993672028461,5.0087144725199595,6,0.0020982648855900417,26.563707298884548,217,0,217,True,-0.0875263776553821,-0.08752632062463649,0.014033022377310527,0.218410364335063,5.013107716551869,95,0.0020982648855900417,27.082628087952738,,,,,,,,,-0.0875263758171501,-0.0875263758171501,0.014033022377310527,0.014033022377310527,5.008367280483727,0.0,0.0020982648855900417,22.180093916832316
