name,main_id,ra,dec,plx,pmra,pmdec,rvz_radvel,gaia_dr3,resolved_by,gaia_idx,match_by
HIP66234,*  24 CVn,203.61358305917585,49.015971971378896,17.5952,-127.914,27.811,-18.3,1.552582200210565e+18,simbad_gaia_id,-1,none
HIP66248,HD 118158,203.6730518970833,20.6463579875,1.73,-31.58,2.53,-7.2,1.4413377712399744e+18,simbad_gaia_id,-1,none
HIP66249,* zet Vir,203.67329732803,-0.59581641612,43.7467,-276.903,44.621,-13.2,3.6626368231323003e+18,simbad_gaia_id,-1,none
HIP66252,HD 118100,203.6800264566108,-8.342038341723335,48.8225,-286.594,-91.681,-22.443,3.6300922410227313e+18,simbad_gaia_id,262075,gaia_id
HIP66262,G 177-41,203.7074764174929,47.37621073829584,27.1566,-336.113,-16.865,-14.23,1.5521468623247232e+18,simbad_gaia_id,-1,none
HIP66263,HD 118388,203.71011529414,65.25503521937,8.6918,46.773,-57.927,-37.24,1.6662043917934774e+18,simbad_gaia_id,-1,none
HIP66277,HD 118233,203.75905477394,30.14451413649,5.8717,-54.528,17.883,-25.02,1.4561225261410033e+18,simbad_gaia_id,-1,none
HIP66293,HD 118182,203.80564501201,-2.57335768822,8.2851,-33.309,-28.186,4.04,3.63735630203035e+18,simbad_gaia_id,-1,none
HIP66308,BD+66   813,203.84739102316,66.07500412326,5.7225,-55.148,0.856,-40.88,1.6722655527208233e+18,simbad_gaia_id,-1,none
HIP66315,BD+47  2072,203.871490270215,46.55858028540777,23.131,465.7,-560.063,-46.42,1.551712074193872e+18,simbad_gaia_id,242206,gaia_id
HIP66316,BD+35  2467,203.87658645285,34.50119982882,6.0549,11.054,-74.173,4.59,1.4715590852797947e+18,simbad_gaia_id,-1,none
HIP66318,BD+29  2433,203.878019891,28.512899434420003,16.9872,162.68,-27.559,-8.47095,1.449031363336751e+18,simbad_gaia_id,219862,gaia_id
HIP66329,BD+48  2132,203.89678304087,47.53216386868,1.657,-35.433,-33.425,34.83,1.5521546963450737e+18,simbad_gaia_id,-1,none
HIP66340,HD 118429,203.93214305785,52.72948431393,8.9833,47.736,-95.331,-19.96,1.5601530593218668e+18,simbad_gaia_id,-1,none
HIP66348,BD+19  2689,203.9754557949046,18.97284955556028,5.7923,10.997,2.383,-11.9,,simbad_position,-1,none
HIP66367,HD 118330,204.06103368677,-0.93098927376,19.7475,-222.442,-54.017,15.97,3.662563220276769e+18,simbad_gaia_id,225046,gaia_id
HIP66368,HD 118407,204.06372404401,29.77646496533,8.0162,-91.298,97.816,-3.44,1.4559114542679227e+18,simbad_gaia_id,-1,none
HIP66423,HD 118411,204.26333583111,-16.44711811528,6.7146,-13.787,-18.29,-7.71221,3.6039068562103276e+18,simbad_gaia_id,-1,none
HIP66456,HD 118838,204.35491227591,65.64736879563,3.8516,-21.938,3.689,,1.6662376520202414e+18,simbad_gaia_id,-1,none
HIP66459,BD+36  2393,204.3698689757788,35.71776250168667,91.3876,319.901,-58.705,-14.933,1.4717772696183462e+18,simbad_gaia_id,261959,gaia_id
HIP66492,BD+48  2138,204.4634232528283,48.13808269740336,45.17,-239.17,-137.17,-19.827,,simbad_position,258646,position
HIP66509,HD 118659,204.5019633322008,19.148082834821665,20.621,133.726,-322.394,-44.958,1.2487847666325716e+18,simbad_gaia_id,219937,gaia_id
HIP66520,HD 118937,204.52326361444,66.60635242257,4.687,15.12,6.223,-54.0,1.6723077765436667e+18,simbad_gaia_id,-1,none
HIP6654,HD   8657,21.334103157350004,-5.02843480867,6.3571,-28.486,-26.769,6.11,2.4821649243872906e+18,simbad_gaia_id,-1,none
HIP66570,HD 119080,204.68221159878,68.10411080571,6.5047,-11.629,9.93,-14.843,1.6729059495250637e+18,simbad_gaia_id,-1,none
HIP6658,BD+38   260,21.35431473216,38.77802584837001,9.2257,17.794,-26.329,-1.96,3.2336929460250214e+17,simbad_gaia_id,-1,none
HIP66626,HD 118864,204.85520363602,14.730414022260002,3.1664,3.612,-7.293,-14.75,3.7416227491746565e+18,simbad_gaia_id,-1,none
HIP66634,*  82 UMa,204.87686642935,52.92120763437,19.3489,-136.115,55.899,-17.1,1.5601271864389338e+18,simbad_gaia_id,209587,gaia_id
HIP66675,HD 118926,205.02971437171416,-4.186105781658888,66.201,-385.222,481.307,28.154,3.6339267534646385e+18,simbad_gaia_id,261289,gaia_id
HIP66694,BD+16  2536,205.0702154248,16.07287521207,5.7653,-59.268,12.951,-13.39,3.74237443717049e+18,simbad_gaia_id,-1,none
HIP66704,HD 119124,205.09680040179,50.51941501878999,39.1793,-125.559,58.708,-12.44,1.558718059209083e+18,simbad_gaia_id,258283,gaia_id
HIP66713,HD 119147,205.12390351156,47.47204125397,8.0024,15.008,-12.757,-23.99,1.5521981957739668e+18,simbad_gaia_id,-1,none
HIP66727,*   1 Boo,205.16862176105,19.95571831173,10.3308,-46.723,23.172,-29.26,1.2492182147321288e+18,simbad_gaia_id,29546,gaia_id
HIP66741,HD 119057,205.1948620737,14.56557449649,9.4773,7.437,-123.753,41.35,3.741557500031565e+18,simbad_gaia_id,-1,none
HIP66774,HD 119347,205.29214589964,59.06755687884,10.3811,-216.522,90.443,-20.01,1.662033325714215e+18,simbad_gaia_id,7891,gaia_id
HIP66781,HD 119332,205.30585359842,56.7271726806,41.8503,-17.309,70.493,-7.913,1.5626684326881946e+18,simbad_gaia_id,258284,gaia_id
HIP66840,HD 119217,205.48203701297624,-0.1291420344038888,40.4853,-162.206,-429.081,46.649,3.6623589559276247e+18,simbad_gaia_id,261649,gaia_id
HIP6685,HD   8424,21.443046967340003,70.97989907927,5.77,5.526,-15.699,10.9,5.3405599473459046e+17,simbad_gaia_id,-1,none
HIP66883,BD+17  2660,205.59987841375,17.142627268799995,3.371,-17.456,6.741,14.571,1.2445038181099617e+18,simbad_gaia_id,-1,none
HIP66886,HD 119291,205.60847700427783,-1.6862711091516664,40.6135,-289.03,-154.63,-42.779,3.661492609484469e+18,simbad_gaia_id,261998,gaia_id
HIP6689,HD   8608,21.47747378988,49.23071275419001,6.5882,1.936,-23.081,,4.0036232146125926e+17,simbad_gaia_id,-1,none
HIP66894,HD 119582,205.63644681993,58.84906238037,5.7063,-12.342,-19.882,-29.5,1.6620152181320643e+18,simbad_gaia_id,-1,none
HIP66940,LP  132-401,205.78097806807,53.16034979791,8.6819,-154.47,17.433,-47.810299,1.5609044724399532e+18,simbad_gaia_id,-1,none
HIP66988,HD 119799,205.92512943503,59.824318296880016,7.8575,-22.138,-11.594,-7.83,1.6624437871485292e+18,simbad_gaia_id,-1,none
HIP67002,HD 119842,205.96764824718,60.14553183473,8.0319,-46.083,-2.261,-7.62,1.6625597512655058e+18,simbad_gaia_id,-1,none
HIP67005,HD 119765,205.97824222907,52.06441336616,10.7883,-18.292,-5.45,-2.8,1.5592924853148431e+18,simbad_gaia_id,5356,gaia_id
HIP6702,HD   8673,21.53660987441,34.57970327064,26.2036,236.271,-84.632,19.2,3.173503574981733e+17,simbad_gaia_id,245539,gaia_id
HIP67022,HD 234067,206.02599882774,51.19054915715,7.0476,-24.636,-15.084,-14.28,1.5589487504920602e+18,simbad_gaia_id,-1,none
HIP67023,HD 119929,206.02704937187,65.03557419157,15.6838,-99.639,55.029,-2.948,1.6659614684432594e+18,simbad_gaia_id,176385,gaia_id
HIP67045,HD 119943,206.10274027616,63.71840239877,11.3463,-71.774,3.945,-61.91,1.6650374663592128e+18,simbad_gaia_id,75659,gaia_id
HIP6705,BPM 84930,21.55696168605,13.81619814767,17.3745,-99.983,-112.428,-19.64,2.590181255937199e+18,simbad_gaia_id,-1,none
HIP67058,G 238-50,206.12212741654,68.46396273669,25.5945,-270.471,44.897,-34.25,1.6730196802587896e+18,simbad_gaia_id,242404,gaia_id
HIP6706,* rho Psc,21.56359331781,19.17234739297,38.8391,-25.803,11.283,-2.15,2.786203082290674e+18,simbad_gaia_id,260099,gaia_id
HIP67090,BD+18  2776,206.27116993463,17.78543574989361,77.4412,450.974,-1833.253,20.75,1.2446447273968036e+18,simbad_gaia_id,261760,gaia_id
HIP67105,HD 119802,206.31132207515,8.835974507990002,45.4298,-66.359,-96.291,-13.165,3.725115471868588e+18,simbad_gaia_id,261498,gaia_id
HIP6711,HD   8671,21.5778595538,43.4577416488,23.4377,108.632,-59.657,31.59,3.966490301766332e+17,simbad_gaia_id,241122,gaia_id
HIP6712,HD   8765,21.57995556624,-4.67404471421,21.7751,-105.444,-113.735,-23.34,2.482274463233174e+18,simbad_gaia_id,-1,none
HIP67120,HD 119824,206.34561209913,11.4792752604,21.3671,40.11,-8.608,-2.438,3.7279525898253937e+18,simbad_gaia_id,225065,gaia_id
HIP67129,HD 120134,206.3743612112,64.63072889884,4.7174,9.354,0.535,-1.19,1.6651953837166085e+18,simbad_gaia_id,-1,none
HIP67133,MCC 699,206.38066426636,60.98264787173,30.9257,-35.828,48.891,-29.41,1.6641064205287997e+18,simbad_gaia_id,243260,gaia_id
HIP67142,BD+17  2662,206.4035637676,16.817851572000002,4.3646,-12.236,-34.061,-6.97,1.2444398402769725e+18,simbad_gaia_id,-1,none
HIP67155,HD 119850,206.43239816550957,14.891519918732495,183.9962,1776.006,-1455.156,15.74,3.741297293732404e+18,simbad_gaia_id,262155,gaia_id
HIP67155_OFF,,,,,,,,,unresolved,-1,none
HIP67157,BD+19  2711,206.44005069885,18.33731130021,6.8018,22.36,-53.501,29.65,1.2477019881973734e+18,simbad_gaia_id,-1,none
HIP6716,HD   8795,21.60863685148,-16.52819215685,2.8315,20.662,18.09,24.09,2.4513565398580864e+18,simbad_gaia_id,-1,none
HIP67164,L  762-51,206.46131119337915,-17.968225456731943,89.3256,-307.05,-552.44,5.18,6.294928369390564e+18,simbad_gaia_id,262186,gaia_id
HIP67174,BD+26  2491,206.49059767502,26.2597924332,5.873,-43.29,-1.763,2.04628,1.4513075929243407e+18,simbad_gaia_id,-1,none
HIP6718,HD   8364,21.61864161109,77.67872375978,6.8947,6.581,-13.874,-12.79,5.6065373076305075e+17,simbad_gaia_id,-1,none
HIP67196,BD+57  1461,206.55912624823,56.88978875988,3.6828,-39.86,52.035,2.97,1.65857480759384e+18,simbad_gaia_id,-1,none
HIP67213,BD+16  2553,206.59845713502,15.30937837957,3.2019,8.823,-9.177,-13.26,3.7413483866634097e+18,simbad_gaia_id,-1,none
HIP67215,BD+83   398,206.61179618785,82.52963615356,6.2996,-4.389,25.953,-11.82,1.7250165472096983e+18,simbad_gaia_id,-1,none
HIP67239,*   3 Boo,206.68051402544,25.702237479890005,10.5423,-18.366,-59.098,7.5,1.444522300510442e+18,simbad_gaia_id,28938,gaia_id
HIP67246,HD 120066,206.7380106818241,6.350373917242222,31.7806,-510.467,-110.212,-30.534,3.7211264093233244e+18,simbad_gaia_id,250741,gaia_id
HIP67273,HD 120461,206.81152604134,67.37240656941,12.931,44.429,-36.021,-5.61,1.672624577627387e+18,simbad_gaia_id,132103,gaia_id
HIP67275,* tau Boo,206.8155757166775,17.456891543222227,64.047,-468.923,63.469,-16.03,1.2445719534710067e+18,simbad_gaia_id,261320,gaia_id
HIP67275_OFF,,,,,,,,,unresolved,-1,none
HIP67282,HD 120067,206.83916642204,-8.50263023794,28.0498,-4.406,-43.348,-6.53,3.6175116289776015e+18,simbad_gaia_id,250805,gaia_id
HIP67289,HD 120088,206.85569454085,-6.70541942628,9.2131,-67.789,-11.882,,3.620220069714224e+18,simbad_gaia_id,-1,none
HIP67291,BD+07  2692,206.86999865134123,6.315657334279166,31.8422,-509.304,-110.996,-30.67,3.7211149331707075e+18,simbad_gaia_id,250055,gaia_id
HIP67301,* eta UMa,206.88515734206297,49.31326672942533,31.38,-121.17,-14.91,-13.4,1.51037414784422e+18,simbad_gaia_id,-1,none
HIP67313,V* BF Vir,206.96914757573,-0.5946390644300001,2.4705,-3.774,6.143,20.2875,3.6620456981931377e+18,simbad_gaia_id,-1,none
HIP67315,HD 120149,206.97042511848,-10.183289062229996,3.6992,0.2,-4.912,,3.617010148596153e+18,simbad_gaia_id,-1,none
HIP67319,HD 120185,206.98098871707452,0.455059680655,4.8296,-41.533,5.185,-26.136299,3.662452891156748e+18,simbad_gaia_id,-1,none
HIP67333,HD 120186,207.0082728176,-8.02499029296,13.2382,-123.936,-109.094,-22.64,3.619804557398013e+18,simbad_gaia_id,-1,none
HIP67344,HD 120205,207.04190525537,-10.78875123172,29.2207,-256.714,-5.108,-29.8,3.6139483866698813e+18,simbad_gaia_id,249697,gaia_id
HIP67369,HD 120249,207.13054590803,-11.30654212343,4.7095,-19.237,-11.977,-20.13,3.613499064371447e+18,simbad_gaia_id,-1,none
HIP6737,HD   8545,21.68319730145,70.38728456815,7.4413,-20.56,0.995,-9.17,5.325194615946212e+17,simbad_gaia_id,-1,none
HIP67373,HD 120282,207.13698329766,-1.0227488897,5.4693,-30.93,-18.323,1.4006,3.6589941067487677e+18,simbad_gaia_id,-1,none
HIP67377,HD 120316,207.13840284421,10.15118625018,14.3969,31.124,77.255,-37.64,3.7255107119390853e+18,simbad_gaia_id,188558,gaia_id
HIP67379,HD 120317,207.14454140834,7.960111600470001,15.8002,50.666,-8.929,-0.88,3.721587104695666e+18,simbad_gaia_id,-1,none
HIP67383,HD 120380,207.15793409884,25.18065339338,4.7996,1.661,18.331,-18.4054,1.4444283953456046e+18,simbad_gaia_id,-1,none
HIP67422,HD 120476,207.26667210396133,26.979911516371864,74.58,-418.67,-89.51,-20.46,,simbad_position,-1,none
HIP67422_OFF,,,,,,,,,unresolved,-1,none
HIP67430,HD 120406,207.29787140753,6.505230703929999,5.5995,-25.221,-43.441,-24.73,3.7211439327899366e+18,simbad_gaia_id,-1,none
HIP67444,BD+18  2786,207.33367233543,17.693487214440005,6.9868,-57.089,8.532,-20.6085,1.2449683274128806e+18,simbad_gaia_id,-1,none
HIP67449,V* DM Boo,207.34475878535,10.590785092270002,5.658,-37.463,-3.06,,3.7270409916066437e+18,simbad_gaia_id,-1,none
HIP67470,HD 120510,207.40026383774,13.010301000199998,17.7179,-147.288,25.338,-21.51,3.7287266460113316e+18,simbad_gaia_id,223451,gaia_id
HIP6748,*  47 Cet,21.7148532012,-13.05651109846,28.232,13.929,9.616,11.374,2.457106882592568e+18,simbad_gaia_id,244286,gaia_id
HIP67493,HD 120553,207.46302793691,14.883927882449996,22.3,-215.488,-146.506,-21.35,3.7410761544560594e+18,simbad_gaia_id,250953,gaia_id
HIP67495,HD 120541,207.46832804145,13.19194860437,9.5982,-48.296,20.356,-6.21,3.728733002562973e+18,simbad_gaia_id,-1,none
HIP67498,BD+29  2459,207.48246878557,29.07982047562,5.7995,-20.691,-29.779,13.24,1.4522623469739146e+18,simbad_gaia_id,-1,none
HIP67501,BD+16  2565,207.49169957161416,15.364655735736669,21.9987,-103.097,-313.649,4.43,1.2432884798040463e+18,simbad_gaia_id,229709,gaia_id
HIP67520,HD 120568,207.52422046006,14.806189168319996,5.172,-10.826,18.742,-4.35,3.7410636131515515e+18,simbad_gaia_id,-1,none
HIP67528,HD 120828,207.53234055859,60.52033237015001,4.7282,17.919,-0.434,,1.661081492241684e+18,simbad_gaia_id,-1,none
HIP67580,BD+16  2567,207.71496988796,16.25439253413,4.8734,11.993,-65.222,47.17,1.2434940884789243e+18,simbad_gaia_id,-1,none
HIP67609,HD 121163,207.80375433378,68.32627947138,8.1824,-114.722,8.579,0.26,1.6727948644905439e+18,simbad_gaia_id,-1,none
HIP67628,HD 121016,207.85705853501,56.8102527402,11.2339,-116.982,69.862,-3.65,1.6585963554453448e+18,simbad_gaia_id,76291,gaia_id
HIP67651,HD 120876,207.91135835138,30.008283479520006,7.8069,-79.588,29.864,,1.4554157119627044e+18,simbad_gaia_id,-1,none
HIP67657,V* DN Boo,207.92517901603,14.30165184815,2.2068,-0.697,4.482,11.6,3.728971527866756e+18,simbad_gaia_id,-1,none
HIP67691,HD 234078,208.0000219920546,49.95090924956611,70.1492,423.146,-139.062,-45.125,1.510834911934401e+18,simbad_gaia_id,258504,gaia_id
HIP677,* alf And,2.0969161856756404,29.090431118059698,33.62,137.46,-163.44,-10.1,,simbad_position,-1,none
HIP67719,BD+18  2792,208.08993631551,18.006938636859996,4.7944,-107.509,18.241,-33.05,1.2448162855699308e+18,simbad_gaia_id,-1,none
HIP67750,BD+18  2793,208.19673934203,17.39781177834,5.7074,11.793,9.468,-5.05,1.2447113165701978e+18,simbad_gaia_id,-1,none
HIP6776,HD   8774,21.77636966775,34.377552712169994,23.7807,163.904,-10.96,13.18,3.1732988338959475e+17,simbad_gaia_id,244769,gaia_id
HIP67762,HD 121106,208.22387460424,28.19295430603,7.837,-52.665,25.048,-5.53,1.4519577822530744e+18,simbad_gaia_id,-1,none
HIP67808,BD+13  2721,208.3648367762076,12.9423835038652,45.6154,-171.758,-604.269,-18.71,3.7285353997076936e+18,simbad_gaia_id,-1,none
HIP67808_OFF,,,,,,,,,unresolved,-1,none
HIP6782,HD   8786,21.8097243845,39.65436059831,9.6964,-43.91,-55.316,-12.5,3.239813446225098e+17,simbad_gaia_id,-1,none
HIP67848,*  86 UMa,208.46255842051,53.72867641054,6.8659,-28.717,-6.396,-16.0,1.5611690767848154e+18,simbad_gaia_id,-1,none
HIP67865,HD 121248,208.50545564309,13.83466925377,5.2785,-38.497,-11.332,-2.0,3.7288834294970936e+18,simbad_gaia_id,-1,none
HIP67952,BD+09  2825,208.73914083178,9.18147615574,4.0945,15.478,-17.835,45.04,3.723638930831709e+18,simbad_gaia_id,-1,none
HIP67966,HD 121681,208.77473585428,60.54539758844,4.0754,10.827,-1.154,-3.37,1.6610476135396326e+18,simbad_gaia_id,-1,none
HIP67996,HD 121493,208.86972872863,12.1163355583,6.8156,-32.659,-20.925,-15.81,3.7276796360637814e+18,simbad_gaia_id,-1,none
HIP68030,HD 121560,208.95830660548,14.05650219429,40.7997,-290.879,8.703,-10.473,1.230894097540612e+18,simbad_gaia_id,261548,gaia_id
HIP68030_OFF,,,,,,,,,unresolved,-1,none
HIP68052,HD 121562,209.01312946004,8.82309965888,9.4465,-25.327,-71.739,-7.31,3.7219259260754263e+18,simbad_gaia_id,-1,none
HIP68093,BD+13  2730,209.11636277759,13.167610538560002,6.6104,1.04,-5.945,-36.72,3.7286014391246285e+18,simbad_gaia_id,-1,none
HIP68104,HD 122832,209.14501698669,81.61411532149,3.4014,2.442,-5.683,,1.7248994492211886e+18,simbad_gaia_id,-1,none
HIP6813,* ome And,21.91408631466458,45.406684757618336,34.7332,357.564,-110.039,14.1,3.973723713884554e+17,simbad_gaia_id,258684,gaia_id
HIP68184,HD 122064,209.38357649925,61.49286114515,99.3325,-31.693,216.29,-26.376,1.6615688507707617e+18,simbad_gaia_id,259158,gaia_id
HIP68196,HD 122007,209.42845864746,53.91006131857999,6.2949,18.196,-14.213,-19.7,1.561211751579921e+18,simbad_gaia_id,-1,none
HIP68204,BD+56  1697,209.44565789527,55.94905290665,18.2974,-217.032,158.542,-13.4272,1.6575598595777495e+18,simbad_gaia_id,210268,gaia_id
HIP68230,HD 238305,209.51476033292,57.72700815887,6.8173,18.828,-24.813,-23.79,1.658282994631234e+18,simbad_gaia_id,-1,none
HIP68241,HD 121864,209.55274502015,-9.05275434118,4.5777,-1.809,18.451,12.29,3.61572073069417e+18,simbad_gaia_id,-1,none
HIP68258,V* BH Vir,209.6035848097,-1.66082062942,6.6834,2.672,-5.742,-22.8,3.6580162973148897e+18,simbad_gaia_id,-1,none
HIP68262,BD+39  2705,209.61102292275,38.4169994744,8.1373,8.257,-41.427,19.126301,1.4958922396761132e+18,simbad_gaia_id,-1,none
HIP68268,HD 121867,209.62613016836,-17.628090276080002,8.5437,-27.471,-87.664,37.42,6.294400711183468e+18,simbad_gaia_id,-1,none
HIP68271,HD 122149,209.64891640369,53.57916078387,8.846,-50.809,-7.126,-2.0,1.5131603747305795e+18,simbad_gaia_id,-1,none
HIP6829,BD+47   416,21.968709739710004,48.6113465773,2.9802,9.94,-1.996,,4.002815073569724e+17,simbad_gaia_id,-1,none
HIP68303,BD-18  3709,209.7270918018,-19.17717764333,8.1364,-183.279,-67.336,-36.37,6.290835682169406e+18,simbad_gaia_id,-1,none
HIP68332,HD 122252,209.81950289032,54.13267959768,4.2837,-5.092,-4.937,-10.5547,1.5612390332121917e+18,simbad_gaia_id,-1,none
HIP68337,HD 122120,209.83084629743,22.86975106528,41.9416,-160.855,12.965,-57.105,1.2508018550734894e+18,simbad_gaia_id,261701,gaia_id
HIP68361,HD 122315,209.90193708703,55.81797597703,6.0129,17.982,-1.58,,1.6575441915370867e+18,simbad_gaia_id,-1,none
HIP68370,HD 122105,209.92582941797,-0.16753511734,3.921,1.196,-7.591,-16.27,3.6605150749279027e+18,simbad_gaia_id,-1,none
HIP68376,HD 122085,209.94610275510016,-10.437770915105878,14.94,68.31,-112.61,-7.9,3.6153004767345254e+18,simbad_gaia_id,-1,none
HIP68393,HD 122123,210.01511669083,-11.78576581326,10.317,49.418,-97.615,-21.98,3.6127152500195226e+18,simbad_gaia_id,36096,gaia_id
HIP68396,HD 122124,210.01771431018,-12.706434692559998,9.2321,-77.387,1.225,-14.56,3.612495347694201e+18,simbad_gaia_id,-1,none
HIP68428,BD+38  2502,210.13324768484,37.8310741902,4.7321,15.4,-1.027,,1.4958027325569418e+18,simbad_gaia_id,-1,none
HIP68440,HD 122230,210.1689670145,-2.0828424343399994,4.4791,-37.56,4.533,,3.657752861201021e+18,simbad_gaia_id,-1,none
HIP68466,HD 122422,210.264221529,32.48941533242,6.7331,-61.789,-30.923,-5.28338,1.4576447312736758e+18,simbad_gaia_id,-1,none
HIP68469,HD 122303,210.26328429860123,-2.6548666151838884,95.9575,-825.463,598.433,-25.9,3.657653114880309e+18,simbad_gaia_id,261970,gaia_id
HIP6848,HD   8855,22.02360021879,43.87745773678001,2.0609,3.876,-4.531,-10.0,3.9658714828774874e+17,simbad_gaia_id,-1,none
HIP68483,HD 122289,210.3083422936,-10.37732476286,4.9654,23.643,-36.374,23.96,3.614554801692253e+18,simbad_gaia_id,-1,none
HIP6850,HD   8846,22.027780852583334,47.7525434114486,4.8806,23.869,-15.111,,3.998493305680621e+17,simbad_gaia_id,-1,none
HIP68503,HD 122601,210.3517110294,54.36495634102,5.0195,-7.253,-9.055,-8.57833,1.6092842897322573e+18,simbad_gaia_id,-1,none
HIP68547,HD 122518,210.48948021526,21.556119539920005,20.3372,-120.277,9.883,-0.424,1.247459236645743e+18,simbad_gaia_id,220587,gaia_id
HIP68553,HD 234101,210.50145634554,53.47855115738,6.5203,-38.729,15.427,2.80784,1.5131229269118843e+18,simbad_gaia_id,-1,none
HIP68573,HD 122474,210.58355626633,-12.03712468022,15.5415,-33.974,0.498,-1.829,3.612634538994124e+18,simbad_gaia_id,190155,gaia_id
HIP6858,HD   8862,22.0515696383,44.04924391804,1.9555,1.227,-7.514,-2.0,3.967831362354634e+17,simbad_gaia_id,-1,none
HIP68589,LP   40-312,210.61752406561,68.50279703718,7.8654,-177.883,-22.962,,1.6742514725833073e+18,simbad_gaia_id,-1,none
HIP68593,HD 122652,210.63182630069,31.66085809639,25.266,-94.13,9.972,1.458,1.4544503407533824e+18,simbad_gaia_id,248623,gaia_id
HIP68621,HD 122865,210.70800843177,54.66610129434,7.4625,-13.23,-0.76,-21.954,1.6093179966356058e+18,simbad_gaia_id,-1,none
HIP68634,HD 122676,210.73693809345,14.975345581310002,37.5297,-57.288,2.954,-8.86,1.2312509921430848e+18,simbad_gaia_id,-1,none
HIP68664,BD+49  2265,210.83614810998,48.55937035205001,15.3139,-77.359,-67.202,2.671,1.5095386908043244e+18,simbad_gaia_id,175791,gaia_id
HIP68668,HD 122699,210.85318966708,-0.62806760294,9.0093,37.094,-17.967,9.7,3.6596786858813297e+18,simbad_gaia_id,-1,none
HIP68682,HD 122742,210.88475380256915,10.78676163565139,66.1469,88.248,-309.491,-8.5,3.724242219117948e+18,simbad_gaia_id,-1,none
HIP68691,BD+33  2405,210.90621238352,32.46373546346,15.378,-240.917,-93.589,-8.65,1.4546482872063222e+18,simbad_gaia_id,185739,gaia_id
HIP68718,V* MR Vir,211.00942507185,-0.36257935437,3.7144,0.973,-11.533,,3.6597098544592783e+18,simbad_gaia_id,-1,none
HIP68734,HD 122968,211.04733621676,37.36929359284,19.5145,17.327,-42.971,-22.19,1.4837984707630216e+18,simbad_gaia_id,221355,gaia_id
HIP68778,HD 238321,211.16290830977,54.86648600103,12.1696,-1.864,117.511,-11.5535,1.6094055452485046e+18,simbad_gaia_id,75892,gaia_id
HIP68794,HD 122950,211.22967607518,-0.98682817352,5.4608,-31.598,-12.522,-18.13,3.659419961346671e+18,simbad_gaia_id,-1,none
HIP68808,HD 122958,211.30838835719,-16.335985342670003,7.9362,2.402,0.197,-15.33,6.300585704607974e+18,simbad_gaia_id,-1,none
HIP68855,HD 123103,211.4890272953,-13.07366901717,6.0748,-28.199,-8.107,,6.30248875307689e+18,simbad_gaia_id,-1,none
HIP68881,V* MS Vir,211.55977401538,-17.688505460730003,14.1402,-252.111,6.404,,6.2912448722937e+18,simbad_gaia_id,-1,none
HIP68917,BD+26  2525,211.63632408828,25.71755709067,5.2567,41.618,-43.333,6.66,1.258361993946739e+18,simbad_gaia_id,-1,none
HIP68936,HD 123265,211.6720000178629,-5.518336437796668,24.6526,-408.358,-93.037,-41.573,3.643688458214366e+18,simbad_gaia_id,250524,gaia_id
HIP68974,BD+25  2731,211.81673663683736,25.091506154157912,3.66,19.05,-18.78,,,simbad_position,-1,none
HIP68983,HD 123471,211.84189332285,22.46255567638,4.3704,-53.361,23.716,-34.67,1.2535308042783104e+18,simbad_gaia_id,-1,none
HIP69,HD 224804,0.20141204458,30.39588755237,5.7801,14.451,-2.198,,2.8733122002396616e+18,simbad_gaia_id,-1,none
HIP69039,HD 123556,211.9821226459,20.43907899512,11.3923,-135.889,128.424,-37.12,1.2471101417039222e+18,simbad_gaia_id,95777,gaia_id
HIP69040,HD 123691,211.98528151428,48.21079688492999,18.7878,-87.661,-18.612,-25.2,1.509460728558079e+18,simbad_gaia_id,209578,gaia_id
HIP69047,BD+32  2433,212.00099331948,32.20918505016001,6.256,-17.552,-14.352,-16.15,1.4784050913501053e+18,simbad_gaia_id,-1,none
HIP69064,BD+81   465,212.0540827387,80.59727551536332,58.1479,212.481,-543.653,7.398,1.7157910605370767e+18,simbad_gaia_id,258354,gaia_id
HIP69066,HD 123613,212.06471076256943,21.193010791075302,13.8,9.99,-56.32,-1.9,,simbad_position,145046,position
HIP69073,HD 123476,212.08879286472,-16.57248427959,4.4537,6.375,-20.379,-14.59,6.29760602809644e+18,simbad_gaia_id,-1,none
HIP69084,BD+25  2734,212.10517341965,24.54666348626,1.9959,2.808,11.837,-22.78,1.2573941831961083e+18,simbad_gaia_id,-1,none
HIP69085,BD+47  2120,212.1064326658,47.18598517641,2.088,-151.379,-10.574,-62.840698,1.506387627917937e+18,simbad_gaia_id,-1,none
HIP69102,BD+34  2494,212.17769691083,33.682677010190005,13.4349,-118.372,80.415,,1.4788401887201147e+18,simbad_gaia_id,-1,none
HIP69121,HD 123874,212.23430790892,47.23483489678001,6.8834,-3.351,28.801,-10.8871,1.506393125476078e+18,simbad_gaia_id,-1,none
HIP6914,HD   8730,22.25877448678,74.20505358332,16.5304,188.96,-114.895,26.445,5.356253070631461e+17,simbad_gaia_id,173320,gaia_id
HIP6915,*  96 Psc,22.262905909,7.294091784410002,13.449,-26.041,-55.625,-10.1,2.5661305729513933e+18,simbad_gaia_id,140840,gaia_id
HIP69161,HD 124290,212.36045261948,69.59044389795,5.1019,-28.157,7.688,,1.674778894568106e+18,simbad_gaia_id,-1,none
HIP6917,V* EO Psc,22.270409377276668,21.723168030161947,42.9461,458.856,-183.92,21.35,2.887811670533005e+17,simbad_gaia_id,-1,none
