series,platenum,mosnum,expnum,exptime_min
kd,298,0,0,56.0
fa,1197,0,0,68.0
ai,5284,0,0,73.0
ai,12799,0,0,65.0
ai,25648,1,0,69.0
ai,5032,0,0,60.0
ai,22710,1,0,77.0
ac,23726,0,0,58.0
ai,40312,0,0,77.0
h,6524,-1,0,60.0
fa,10871,-1,0,119.0
fa,11056,2,0,46.0
ai,8272,0,0,63.0
ai,36685,1,0,63.0
fa,5622,2,0,59.0
ac,20273,0,0,68.0
am,7022,1,0,120.0
ee,2028,-1,0,28.0
fa,11237,0,0,24.0
ai,31087,0,0,120.0
ai,34076,3,0,129.0
fa,11987,1,0,40.0
ai,9185,0,0,63.0
ka,2765,-1,0,54.0
ai,41047,1,0,28.0
ai,3344,-1,0,33.0
ai,28297,0,0,66.0
dnb,492,2,0,120.0
kd,39,-1,0,52.0
ai,26532,-1,0,47.0
ai,7914,0,0,60.0
ax,156,2,0,180.0
ai,9152,0,0,61.0
ay,1140,0,0,127.0
dnb,3009,0,0,35.53
kb,569,-1,0,41.0
ai,34259,0,0,124.0
ac,5072,0,0,92.0
bi,3036,1,0,45.0
ac,24895,0,0,120.0
ee,1987,0,0,36.0
dnb,2187,0,0,27.23
fa,3384,0,0,57.0
ai,12721,0,0,60.0
ai,17450,1,0,65.0
ai,42230,1,0,53.0
kb,567,-1,0,68.0
ai,8279,0,0,67.0
ai,17921,0,0,46.0
dny,63,0,0,120.0
ca,275,0,0,66.0
ai,18867,0,0,77.0
ai,26409,-1,0,60.0
ai,11644,0,0,59.0
ai,20572,1,0,56.0
fa,2261,0,0,55.0
ac,35017,0,0,101.0
ai,14953,0,0,66.0
ac,34992,0,0,60.0
fa,11401,0,0,44.0
fa,10387,0,0,55.0
i,38438,0,0,10.0
fa,5788,1,0,59.0
ac,36695,0,0,56.0
fa,9900,1,0,8.0
ai,25611,0,0,94.0
ai,40612,0,0,84.0
ka,2743,-1,0,59.0
dnb,785,0,0,51.0
fa,2126,-1,0,57.0
ai,9114,0,0,60.0
dnb,3582,0,0,35.13
ai,28476,2,0,73.0
ai,22767,0,0,63.0
ai,31512,-1,0,53.0
ma,8398,0,0,3.0
ma,8398,0,1,3.0
ma,8398,0,2,3.0
ai,26188,-1,0,68.0
fa,5686,0,0,59.0
ai,38996,1,0,115.0
fa,8496,0,0,70.0
ai,22885,0,0,133.0
kc,41,5,0,61.0
ai,29613,1,0,84.0
dnb,3758,0,0,35.23
ai,37720,0,0,118.0
ax,184,0,0,60.0
dnr,539,0,0,60.0
ac,40229,0,0,57.0
ai,36005,0,0,118.0
fa,1585,0,0,67.0
i,23484,0,0,12.0
ai,39658,0,0,81.0
ac,26945,0,0,61.0
fa,5436,2,0,62.0
ke,201,-1,0,43.0
ai,9831,0,0,60.0
rh,4118,0,0,41.0
ai,8242,0,0,60.0
ac,36526,0,0,55.0
fa,5464,1,0,58.0
rh,6675,0,0,111.0
ai,32677,1,0,151.0
ai,35648,1,0,119.0
ai,13140,0,0,62.0
ay,769,-1,0,63.0
ai,40911,0,0,58.0
ai,20196,0,0,48.0
ai,30121,0,0,67.0
i,34066,-1,0,68.0
fa,10352,0,0,59.0
ai,3499,0,0,58.0
dnb,2599,0,0,36.0
ai,31565,1,0,45.0
ai,39640,0,0,131.0
ai,28969,0,0,94.0
ai,25558,-1,0,82.0
ac,40322,0,0,62.0
fa,11062,1,0,57.0
ai,16477,0,0,60.0
ac,42284,-1,0,62.0
ac,37963,0,0,81.0
ca,214,0,0,64.0
ai,19854,1,0,63.0
ke,188,-1,0,46.0
ai,9466,0,0,60.0
ai,38272,1,0,110.0
fa,10969,1,0,72.0
bi,334,0,0,45.0
ac,23900,0,0,60.0
ai,1728,0,0,63.0
fa,9938,1,0,60.0
fa,3369,0,0,59.0
ai,32749,1,0,118.0
ai,11652,0,0,72.0
ai,30315,1,0,76.0
ai,24200,1,0,199.0
rh,12543,0,0,15.0
rh,9796,0,0,62.0
dnb,2649,0,0,35.05
ai,31737,1,0,52.0
fa,3017,0,0,57.0
ir,1689,0,0,30.0
ai,21925,-1,0,122.0
fa,8469,0,0,59.0
ka,262,-1,0,48.67
ke,86,0,0,15.0
bi,1938,0,0,45.0
ab,761,-1,5,5.0
ai,38305,1,0,61.0
kb,2055,-1,0,64.0
ac,2082,0,0,219.0
ai,24152,0,0,80.0
ai,24909,0,0,111.0
kd,365,0,0,13.0
ai,2504,-1,0,58.0
ai,34085,3,0,97.0
ai,7921,0,0,60.0
ai,16735,0,0,64.0
ai,24127,2,0,110.0
rh,14643,0,0,50.0
ai,20697,-1,0,50.0
ab,283,-1,0,65.0
ac,861,0,0,62.0
ai,26585,-1,0,81.0
ai,2639,-1,0,67.0
fa,9902,0,0,8.0
ai,38298,0,0,59.0
ac,26021,0,0,65.0
bi,3769,3,0,45.0
ai,29982,-1,0,69.0
kd,235,1,0,56.0
mf,169,-1,0,56.0
ac,35762,0,0,119.0
ir,3194,0,0,60.0
ai,29604,0,0,63.0
ai,35715,0,0,55.0
rl,4920,0,0,14.0
ee,1918,-1,0,44.0
ai,30990,1,0,77.0
ac,24318,0,0,74.0
fa,11922,1,0,89.0
ac,23516,0,0,52.0
ai,7084,0,0,68.0
ai,38307,0,0,102.0
rl,4397,-1,0,16.0
ac,33185,0,0,117.0
fa,9069,1,0,59.0
ai,12881,0,0,60.0
ai,20902,1,0,60.0
ac,5094,0,0,72.0
kb,613,-1,0,60.0
ka,1932,1,0,87.0
ai,7920,0,0,60.0
fa,840,-1,0,2.0
ai,31166,0,0,75.0
ac,21513,0,0,60.0
ai,38945,0,0,124.0
ai,30360,1,0,34.0
ac,24327,0,0,70.0
ai,17935,1,0,62.0
ai,37579,0,0,124.0
ac,6294,1,0,36.0
ai,24776,1,0,103.0
ai,16699,-1,0,65.0
fa,5705,1,0,59.0
ai,24056,1,0,106.0
fa,3541,1,0,74.0
ac,31162,0,0,39.0
ai,31658,0,0,50.0
ai,34926,0,0,95.0
ai,7012,0,0,54.0
fa,1078,0,0,59.0
ac,32743,0,0,82.0
bi,3678,2,0,45.0
i,43606,0,0,6.0
fa,4912,0,0,60.0
ai,20153,1,0,60.0
ca,262,0,0,71.0
ac,16808,0,0,60.0
dnb,5414,0,0,36.0
ai,29230,1,0,134.0
ai,12835,0,0,70.0
dnr,182,0,0,120.0
ai,5901,0,0,58.0
dnb,6260,0,0,37.0
ai,9949,0,0,64.0
fa,2377,1,0,54.0
i,47215,-1,0,75.0
fa,5766,0,0,60.0
ai,24817,2,0,154.0
ac,41597,0,0,79.0
fa,4537,1,0,59.0
ai,21954,1,0,118.0
ai,30883,0,0,40.0
fa,8520,0,0,59.0
ai,16817,0,0,56.0
rh,12551,0,0,15.0
ai,14738,0,0,56.0
ac,33884,0,0,82.0
ai,41106,-1,0,59.0
rh,13023,0,0,15.0
ac,821,0,0,75.0
kd,292,0,0,57.0
ai,11068,0,0,60.0
fa,7769,0,0,60.0
ai,13872,0,0,60.0
ac,18558,0,0,60.0
ai,34824,5,0,138.0
fa,6942,1,0,60.0
ai,30376,1,0,57.0
ay,1159,2,0,180.0
ka,3158,-1,0,59.0
ai,14216,0,0,74.0
ee,2197,0,0,50.0
ac,9893,1,0,75.0
ai,38923,1,0,70.0
ai,9271,0,0,60.0
ac,24307,0,0,76.0
fa,3152,1,0,46.0
ac,26499,0,0,60.0
rh,13195,0,0,15.0
ai,14049,1,0,60.0
ai,24337,0,0,52.0
ka,291,-1,0,66.17
fa,1464,0,0,58.0
dnr,283,0,0,120.0
ai,37347,1,0,60.0
ai,1263,0,0,82.0
ai,25395,0,0,70.0
ka,2467,0,0,58.0
ai,40198,-1,0,83.0
ac,34575,0,0,96.0
fa,2896,1,0,39.0
ai,22818,-1,0,120.0
ai,1516,0,0,64.0
fa,9185,0,0,40.0
ai,24170,1,0,108.0
fa,5907,1,0,40.0
ka,2519,0,0,15.0
ka,2543,0,0,58.0
rh,7735,0,0,70.0
fa,8617,0,0,135.0
ai,3909,0,0,60.0
ac,28432,0,0,60.0
ka,3091,-1,0,59.0
ai,12660,0,0,43.0
ai,35123,-1,0,83.0
ka,1804,0,0,90.0
fa,7711,0,0,95.0
rh,9745,0,0,74.0
ai,21190,0,0,60.0
ai,6933,0,0,60.0
ai,1424,-1,0,86.0
ai,1191,-1,0,44.0
fa,8976,1,0,60.0
ai,26525,0,0,141.0
ai,70,-1,0,63.0
ai,27242,3,0,64.0
ai,1571,0,0,86.0
ai,1393,0,0,146.0
fa,10810,-1,0,66.0
ac,17820,0,0,58.0
ai,7131,0,0,63.0
fa,12038,1,0,85.0
ee,1945,1,0,34.0
ay,1420,0,0,61.0
ai,38801,0,0,58.0
dny,61,0,0,120.0
rl,391,0,0,60.0
fa,4491,1,0,30.0
ai,24985,-1,0,60.0
fa,344,-1,0,60.0
ac,23000,0,0,96.0
ac,21450,0,0,57.0
ai,7083,0,0,60.0
ai,13899,0,0,60.0
ac,17710,0,0,64.0
ai,17616,0,0,59.0
ai,35152,0,0,110.0
fa,7824,1,0,52.0
fa,7642,0,0,84.0
ai,10069,0,0,68.0
fa,5695,1,0,56.0
ay,745,0,0,126.0
mb,2126,-1,0,6.0
ai,17194,0,0,56.0
ai,36033,0,0,94.0
rh,9814,0,0,38.0
ke,64,0,0,45.0
ac,25949,0,0,191.0
ac,35622,0,0,75.0
ai,30991,1,0,89.0
ai,10163,0,0,65.0
ac,30634,0,0,62.0
ee,2116,0,0,51.0
ai,6053,0,0,57.0
ai,8205,0,0,60.0
dny,59,0,0,120.0
rh,11146,0,0,58.0
ai,34265,2,0,126.0
ai,30119,0,0,117.0
rh,12611,0,0,15.0
ai,10319,0,0,75.0
ai,17413,0,0,66.0
fa,6016,0,0,32.0
ai,17885,0,0,60.0
ay,130,2,0,123.0
ai,1385,-1,0,59.0
ay,1506,0,0,181.0
fa,11032,1,0,58.0
ac,10895,0,0,60.0
ai,42167,1,0,52.0
ee,1986,-1,0,38.0
bi,3185,1,0,45.0
ai,42636,0,0,88.0
ai,5482,0,0,64.0
ai,32407,2,0,61.0
rh,4242,0,0,8.0
ai,25613,1,0,88.0
ka,3074,-1,0,59.0
ai,36649,1,0,109.0
rl,428,0,0,40.0
ai,30095,2,0,63.0
ai,41009,0,0,105.0
ai,8664,0,0,60.0
ai,4895,-1,0,47.0
fa,5973,0,0,52.0
ai,14188,0,0,75.0
ac,15827,0,0,71.0
dnb,4453,0,0,36.3
ac,40341,0,0,35.0
ac,38619,0,0,113.0
dnb,770,0,0,74.0
ay,1713,1,0,60.0
ai,11458,0,0,58.0
ai,1231,0,0,80.0
ai,1479,-1,0,62.0
ai,8034,0,0,79.0
ac,6651,0,0,61.0
ai,31616,1,0,112.0
ka,2830,-1,0,59.0
ac,10842,0,0,60.0
fa,5761,1,0,63.0
ac,39044,0,0,118.0
h,5485,-1,0,36.0
ai,7270,0,0,94.0
ai,9923,0,0,60.0
ai,3805,0,0,83.0
ka,2790,-1,0,58.0
dnb,3010,0,0,36.05
ai,2656,0,0,68.0
ai,27603,1,0,70.0
ai,36463,1,0,133.0
ai,30059,1,0,65.0
ac,15814,-1,0,78.0
fa,1044,0,0,59.0
fa,9054,0,0,61.0
bi,2366,0,0,45.0
ai,22682,1,0,110.0
rh,2324,0,0,68.0
ai,26179,-1,0,74.0
ac,37296,0,0,90.0
ka,164,-1,0,42.17
fa,4643,0,0,60.0
ac,407,0,0,400.0
ai,41611,2,0,80.0
i,23362,0,0,10.0
ai,18857,1,0,66.0
ac,24143,0,0,60.0
ai,1814,0,0,92.0
ai,21111,0,0,60.0
ai,22849,0,0,86.0
ax,94,0,0,120.0
i,33763,-1,0,86.0
ai,34942,0,0,69.0
ai,17575,0,0,61.0
rl,4927,0,0,14.0
ac,14356,0,0,49.0
fa,13284,0,0,59.0
ka,2544,0,0,58.0
fa,11009,1,0,64.0
ac,23409,0,0,52.0
ai,1320,0,0,72.0
fa,6825,1,0,60.0
ac,35816,0,0,84.0
ac,26845,0,0,68.0
ai,24785,1,0,63.0
ai,9892,0,0,60.0
ai,42683,1,0,44.0
ka,2123,0,0,119.0
ac,2745,0,0,62.0
ai,3566,-1,0,32.0
ai,20773,1,0,44.0
ai,5830,-1,0,98.0
ai,23540,-1,0,98.0
ac,18934,0,0,60.0
ee,1919,-1,0,32.0
ke,238,-1,0,44.0
ai,34215,0,0,71.0
ai,26413,0,0,66.0
ac,39095,0,0,29.0
fa,1074,-1,0,43.0
kc,28,-1,0,114.0
ai,14015,0,0,71.0
ka,269,-1,0,39.33
i,45584,0,0,7.0
ab,769,-1,0,67.0
fa,6889,1,0,57.0
ai,24300,-1,0,58.0
ai,15314,0,0,65.0
ai,16217,0,0,60.0
fa,10463,7,0,683.0
fa,7651,0,0,64.0
ai,5094,1,0,67.0
ai,26174,-1,0,53.0
c,22981,-1,0,48.0
fa,8383,-1,0,58.0
ac,9906,0,0,61.0
ai,5198,0,0,62.0
ac,17540,-1,0,48.0
ai,24744,-1,0,65.0
ee,1973,0,0,54.0
fa,11327,1,0,64.0
ka,410,-1,0,21.58
ac,7733,0,0,110.0
fa,1474,2,0,59.0
ai,20656,-1,0,66.0
ac,425,0,0,67.0
ac,33191,-1,0,94.0
ai,26054,-1,0,79.0
ai,28323,1,0,61.0
ac,42329,0,0,66.0
ai,2367,0,0,61.0
ai,28543,-1,0,68.0
i,23234,0,0,10.0
ac,11029,0,0,62.0
fa,8090,1,0,34.0
ac,18939,0,0,62.0
fa,12419,0,0,23.0
ai,31024,0,0,85.0
ac,22605,0,0,54.0
bm,1370,0,0,65.0
ai,7109,0,0,60.0
kd,22,-1,0,54.0
ai,17801,0,0,44.0
rh,13168,-1,0,15.0
ai,2452,0,0,60.0
ac,29507,0,0,72.0
ac,35119,0,0,77.0
ai,21109,1,0,60.0
ai,26428,0,0,100.0
fa,3240,0,0,38.0
ai,38776,0,0,77.0
fa,10840,-1,0,119.0
fa,9814,1,0,37.0
ai,30090,0,0,101.0
ai,38933,-1,0,117.0
rh,13976,0,0,43.0
ai,37592,2,0,73.0
ac,10049,0,0,73.0
ai,3549,-1,0,61.0
ai,21168,1,0,74.0
ac,20444,0,0,91.0
fa,4393,1,0,60.0
ke,179,0,0,44.0
ai,32777,2,0,114.0
fa,3231,2,0,62.0
kb,655,-1,0,62.0
ai,16138,-1,0,79.0
ka,3110,-1,0,59.0
ai,11052,0,0,58.0
ac,42101,0,0,86.0
ax,146,2,0,192.0
ac,20470,0,0,58.0
ka,608,-1,0,0.7
ka,608,-1,1,41.2
ka,608,-1,2,43.0
ka,3058,-1,0,59.0
ir,1645,0,0,31.0
ai,24381,1,0,71.0
rh,12508,0,1,15.0
rh,12508,0,0,15.0
ai,10065,0,0,60.0
ai,28805,-1,0,60.0
ai,32343,2,0,69.0
ka,1796,0,0,23.0
fa,10212,0,0,25.0
i,16108,0,0,13.0
rh,12554,0,0,15.0
ac,24228,0,0,58.0
fa,1072,0,0,59.0
kb,2251,-1,0,48.0
fa,5768,1,0,59.0
ai,36221,1,0,74.0
ac,30327,0,0,60.0
ac,1643,0,0,50.0
ee,2183,0,0,47.0
fa,4878,2,0,39.0
ai,30647,1,0,53.0
ai,28564,-1,0,60.0
ai,33301,-1,0,67.0
ke,84,0,0,40.0
ai,30876,2,0,47.0
dnb,708,0,1,5.0
ac,16693,0,0,60.0
ai,4460,0,0,68.0
ai,11620,0,0,57.0
ai,28679,0,0,62.0
ai,27544,0,0,67.0
ai,30909,0,0,59.0
ka,3092,-1,0,59.0
ac,34981,0,0,94.0
ac,31206,0,0,58.0
ai,41284,1,0,118.0
fa,12104,0,0,42.0
ai,4541,0,0,48.0
ai,24041,-1,0,75.0
fa,3112,1,0,58.0
rl,433,0,0,66.0
ai,4222,0,0,59.0
ai,39669,2,0,79.0
ai,5273,0,0,64.0
ac,9839,0,0,60.0
dnb,6446,0,0,36.0
ka,3336,-1,0,44.0
ac,36381,0,0,54.0
ai,10980,0,0,41.0
ai,33955,3,0,82.0
rh,10462,0,0,65.0
ac,11740,0,0,68.0
fa,12064,1,0,29.0
ka,3652,-1,0,41.0
ai,39058,0,0,57.0
ai,27480,0,0,70.0
rh,706,1,2,5.0
rh,706,1,1,6.08
ai,13798,0,0,60.0
kb,1984,-1,0,59.0
rh,5238,0,0,55.0
ai,25110,1,0,71.0
ac,37997,0,0,105.0
ai,11628,0,0,58.0
bi,1451,0,0,45.0
ac,12489,0,0,60.0
bi,4260,0,0,45.0
ac,11904,0,0,60.0
ai,12862,0,0,74.0
ac,34434,0,0,64.0
ka,3117,-1,0,59.0
ac,4171,0,0,106.0
ka,3030,-1,0,59.0
fa,8398,0,0,58.0
ai,36576,0,0,101.0
fa,5535,0,0,58.0
ai,34822,0,0,86.0
ac,29325,0,0,21.0
ai,27688,2,0,69.0
ay,848,0,0,66.0
fa,7692,1,0,60.0
fa,2067,1,0,2.0
ac,37231,1,0,53.0
fa,12107,0,0,38.0
ac,33741,0,0,120.0
ac,9613,0,0,56.0
fa,965,0,0,2.0
ka,3615,-1,0,59.0
ac,31401,1,0,60.0
ai,32050,1,0,72.0
rh,12798,-1,0,15.0
fa,8449,2,0,59.0
ai,35576,0,0,25.0
rh,12525,0,1,15.0
rh,12525,0,2,2.0
rh,12776,0,0,15.0
fa,12082,0,0,45.0
ai,21368,-1,0,58.0
ac,4973,0,0,60.0
bi,3622,1,0,45.0
fa,4321,-1,0,70.0
rh,6808,1,0,119.0
h,5530,-1,0,40.0
ai,14932,0,0,65.0
ai,35922,1,0,64.0
ai,3866,0,0,60.0
ai,10768,0,0,63.0
ai,42670,1,0,89.0
ai,41849,0,0,48.0
ai,39581,0,0,117.0
fa,5931,-1,0,58.0
ac,24173,0,0,56.0
fa,11071,0,0,56.0
ai,15031,0,0,59.0
ai,25510,-1,0,62.0
ac,17533,0,0,66.0
ai,40269,1,0,25.0
ai,35785,0,0,119.0
ai,187,0,0,63.0
ac,14096,0,0,60.0
ka,49,0,0,7.82
ac,9830,-1,0,126.0
ai,2964,0,0,105.0
ac,28561,0,0,55.0
ai,2512,0,0,57.0
ac,26035,0,0,134.0
ai,24972,-1,0,64.0
fa,1064,1,0,59.0
fa,8432,0,0,64.0
ai,10117,0,0,58.0
ac,30507,0,0,60.0
ac,17747,0,0,66.0
ac,10682,0,0,60.0
ai,31810,0,0,97.0
ac,1863,0,0,60.0
ai,2988,0,0,72.0
fa,6885,0,0,59.0
ai,31014,-1,0,63.0
ac,30482,0,0,61.0
ai,9357,0,0,71.0
ab,82,-1,0,95.0
ac,18895,1,0,74.0
ai,25053,1,0,70.0
ai,39768,0,0,54.0
fa,9760,0,0,37.0
rl,3328,-1,0,60.5
ke,209,-1,0,59.0
ai,12658,0,0,60.0
ai,7755,0,0,60.0
ee,1962,0,0,45.0
ai,20723,0,0,60.0
ai,8869,1,0,61.0
ai,35725,0,0,84.0
ai,5141,-1,0,64.0
rl,5010,-1,0,15.0
ai,26721,-1,0,69.0
rh,12637,0,0,15.0
ai,24858,1,0,60.0
i,23506,0,0,30.0
fa,9736,1,0,53.0
ai,23356,0,0,106.0
fa,393,0,0,49.0
fa,5684,2,0,57.0
ac,37368,0,0,61.0
ai,3963,-1,0,59.0
ai,29359,1,0,60.0
ay,220,0,0,64.0
fa,265,-1,0,60.0
ca,388,0,0,70.0
kb,639,-1,0,43.0
ac,6929,0,0,80.0
ai,6057,0,0,66.0
ai,14934,0,0,45.0
bm,2536,0,0,58.0
ai,41205,0,0,87.0
ac,13961,0,0,35.0
ai,7801,0,1,20.0
ai,7801,0,2,20.0
ai,34802,0,0,52.0
ee,2208,0,0,45.0
fa,11996,0,0,32.0
fa,10359,1,0,56.0
ai,26421,2,0,64.0
ai,20165,0,0,61.0
ac,27612,0,0,70.0
ai,14096,-1,0,80.0
ee,2090,0,0,57.0
ai,24961,2,0,121.0
dnb,5387,0,0,36.0
ai,7961,0,0,60.0
ac,26889,-1,0,60.0
ai,10147,0,0,60.0
fa,9114,-1,0,55.0
dnb,2822,0,0,36.83
ai,30200,1,0,63.0
ac,27489,0,0,80.0
ai,2707,0,0,79.0
fa,10867,-1,0,108.0
ai,26471,0,0,122.0
ac,17244,0,0,60.0
fa,5909,2,0,59.0
ac,39682,0,0,86.0
ai,18924,1,0,100.0
fa,11970,1,0,35.0
ai,9191,0,0,60.0
ai,29302,-1,0,131.0
ai,17525,0,0,60.0
ee,2185,0,0,45.0
ac,7802,0,0,72.0
ke,260,-1,0,62.0
ai,7793,0,0,60.0
ka,44,0,0,8.0
fa,5736,0,0,59.0
rh,4060,0,0,55.0
fa,10386,1,0,56.0
ab,78,-1,3,5.0
ai,409,0,0,919.0
ai,42699,0,0,87.0
ai,40526,0,0,18.0
ai,26823,0,0,62.0
ay,1533,0,0,60.0
ai,29207,0,0,75.0
ai,32159,0,0,83.0
ai,31208,1,0,40.0
ai,44630,-1,0,43.0
ac,7932,-1,0,64.0
ai,23594,1,0,61.0
fa,5609,0,0,59.0
ir,1698,0,0,20.0
ab,308,-1,3,5.0
ab,308,-1,4,5.0
ai,35953,-1,0,59.0
ai,37537,0,0,160.0
ac,20488,0,0,70.0
ac,40495,0,0,76.0
ac,15585,0,0,72.0
c,22991,-1,0,68.0
ai,36545,0,0,113.0
ac,366,-1,0,286.0
ai,7135,0,0,83.0
rh,7268,0,0,138.0
fa,2188,0,0,61.0
ai,9317,0,0,62.0
fa,4325,1,0,59.0
fa,9106,0,0,59.0
ac,39790,0,0,40.0
kb,689,0,0,42.0
ai,26272,-1,0,63.0
ac,31432,0,0,65.0
i,53761,0,2,5.0
ai,40525,0,0,18.0
ai,11994,0,0,61.0
ac,25955,0,0,70.0
fa,6168,0,0,61.0
ac,18784,0,0,4.0
ac,39670,0,0,44.0
ai,19545,1,0,62.0
ac,14021,0,0,68.0
rh,9142,0,0,60.0
fa,9794,0,0,59.0
ai,25755,0,0,55.0
ai,29353,0,0,126.0
ac,15593,0,0,65.0
ai,11411,0,0,55.0
fa,5573,1,0,54.0
ai,22934,0,0,61.0
kd,294,0,0,56.0
ai,20615,1,0,58.0
ai,24651,1,0,69.0
ai,15913,0,0,56.0
ai,42721,2,0,53.0
ai,14578,0,0,61.0
ee,1975,0,0,55.0
fa,3264,1,0,60.0
ai,24129,-1,0,73.0
ai,26568,1,0,69.0
h,5540,-1,0,15.0
ac,32644,0,0,50.0
ai,27141,-1,0,60.0
ai,27983,-1,0,70.0
ac,24053,0,0,52.0
ac,19995,0,0,50.0
ac,28394,0,0,61.0
ac,16353,0,0,60.0
ai,2695,0,0,71.0
ac,2038,0,0,83.0
ai,2331,0,0,57.0
rh,16155,0,0,29.0
ai,42604,0,0,17.0
dnr,1134,0,0,45.0
ai,512,1,0,63.0
ay,133,0,0,188.0
ai,44083,1,0,83.0
ay,1040,0,0,62.0
ac,16976,0,0,57.0
ai,35688,3,0,122.0
ay,880,0,0,63.0
ac,15416,0,0,115.0
md,11149,0,0,10.0
ai,42580,1,0,30.0
fa,1377,1,0,58.0
ai,19455,-1,0,50.0
ac,27001,0,0,38.0
dnr,345,0,0,120.0
ac,35693,0,0,108.0
ac,14135,0,0,60.0
ac,26382,0,0,128.0
rl,5047,-1,0,5.0
ee,2072,0,0,29.0
ai,5921,1,0,65.0
ai,25632,1,0,67.0
ai,43190,1,0,22.0
ac,10638,0,0,60.0
fa,4423,0,0,60.0
ai,38999,1,0,50.0
ai,27193,2,0,51.0
ai,32130,1,0,75.0
ay,160,0,0,62.0
ai,14944,-1,0,61.0
ai,27536,1,0,60.0
ai,33960,1,0,90.0
ai,940,1,0,63.0
rl,4228,0,0,6.5
ai,5925,-1,0,59.0
ac,1816,0,0,94.0
fa,1532,1,0,59.0
dnb,4195,0,0,37.63
ai,41085,1,0,35.0
fa,6790,0,0,59.0
ac,42356,0,0,67.0
ai,14939,0,0,52.0
fa,12149,0,0,12.0
ac,23515,0,0,58.0
fa,890,0,0,2.0
ac,21211,0,0,80.0
ee,2131,0,0,55.0
h,5524,-1,0,20.0
ac,34379,0,0,102.0
kb,2477,-1,0,65.0
ai,4234,0,0,83.0
ac,35102,0,0,87.0
bi,505,0,0,45.0
ai,29124,-1,0,58.0
ac,41675,0,0,120.0
ai,18427,-1,0,46.0
ai,43192,0,0,44.0
ac,9891,0,0,47.0
ai,22988,0,0,73.0
ac,27547,0,0,60.0
ai,3979,1,0,64.0
ai,17306,0,0,60.0
ai,9026,0,0,64.0
ai,28606,1,0,70.0
ai,28987,2,0,68.0
ai,7220,1,0,68.0
ai,34771,0,0,108.0
ai,30215,1,0,83.0
ac,29377,0,0,60.0
ai,41323,2,0,83.0
ai,17579,0,0,68.0
ai,24317,1,0,105.0
ai,13834,0,0,64.0
kb,656,-1,0,53.0
ai,32289,-1,0,41.0
fa,4655,1,0,53.0
fa,6949,3,0,42.0
ac,15337,0,0,61.0
fa,4510,0,0,59.0
ka,615,-1,0,0.47
rh,13162,0,0,15.0
ai,9779,0,0,68.0
ai,30273,2,0,70.0
dnb,1402,0,0,31.13
ai,32775,1,0,47.0
rh,15674,0,0,92.0
fa,3048,1,0,79.0
ai,10004,0,0,63.0
ai,6842,0,0,61.0
ai,30287,-1,0,55.0
ai,32362,0,0,59.0
ai,19676,1,0,54.0
mb,327,1,0,1.0
ai,41109,0,0,71.0
ai,26375,-1,0,117.0
fa,11046,1,0,56.0
ai,24375,0,0,62.0
ka,6,0,1,2.0
ka,6,0,2,2.0
ka,6,0,0,2.0
fa,247,-1,0,67.0
fa,6770,1,0,59.0
bi,2665,0,0,45.0
fa,6722,0,0,66.0
dnb,1113,0,0,60.0
mb,658,0,0,120.0
dnb,1435,1,0,36.87
ac,5228,0,0,65.0
ac,21677,0,0,60.0
ac,10711,0,0,60.0
ai,43229,0,0,58.0
ai,9345,0,0,60.0
ai,5261,0,0,65.0
ac,42280,0,0,60.0
ai,27394,2,0,62.0
ai,11081,0,0,60.0
ai,22622,1,0,114.0
fa,3774,2,0,38.0
ee,1922,-1,0,40.0
ai,19338,1,0,56.0
ai,42763,0,0,89.0
ac,22893,0,1,2.0
ac,22893,0,0,2.0
ac,3675,0,0,40.0
ac,22885,0,3,1.0
ac,22885,0,0,1.0
fa,11884,1,0,35.0
ai,11547,0,0,60.0
rh,13017,0,0,15.0
ac,21567,0,0,60.0
ai,23406,0,0,75.0
ai,23663,1,0,64.0
bm,2557,0,0,60.0
dnb,442,0,0,121.0
ac,7871,-1,0,59.0
ai,9067,0,0,61.0
ai,22793,0,0,61.0
rh,9721,0,0,62.0
ai,9014,0,0,60.0
fa,4406,2,0,57.0
ac,26066,0,0,62.0
ai,34010,1,0,104.0
ac,32771,0,0,61.0
ai,34745,3,0,66.0
kc,16,-1,0,95.0
c,22957,-1,0,36.0
dnb,1814,0,0,36.18
fa,5497,1,0,60.0
ai,22560,0,0,127.0
ai,40285,0,0,92.0
ai,42097,1,0,58.0
ac,468,0,0,216.0
ai,32703,0,0,57.0
ai,6828,0,0,62.0
kb,2070,-1,0,60.0
ai,41031,1,0,30.0
ai,42111,1,0,59.0
ai,28611,1,0,81.0
ka,2478,0,0,33.0
dnb,2862,0,0,27.4
ac,5623,0,0,140.0
dnr,2342,-1,0,122.0
ca,387,0,0,30.0
ma,8378,0,0,2.0
rh,14002,0,0,81.0
ai,21223,-1,0,60.0
ka,1850,0,0,30.0
ka,1847,0,0,53.0
fa,2072,2,0,62.0
ai,18431,1,0,72.0
fa,6925,1,0,59.0
fa,12136,0,0,89.0
ai,30322,4,0,82.0
fa,11244,3,0,19.0
ac,42275,0,0,60.0
fa,12624,0,0,87.0
ai,26485,-1,0,75.0
ai,26556,0,0,94.0
ai,36786,0,0,112.0
ai,39537,0,0,77.0
ai,25759,1,0,65.0
ai,20033,0,0,72.0
ai,34069,0,0,26.0
bi,2121,1,0,45.0
