kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_period,koi_period_err1,koi_depth,koi_depth_err1,koi_depth_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_dor,koi_steff,koi_slogg,koi_srad,koi_kepmag,ra,dec,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_tce_delivname,koi_count,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,tic_id,tic_route,has_ephemeris,has_depth,long_period
6436029,K02828.01,Kepler-1359 b,CONFIRMED,CANDIDATE,59.496901,0.0004885,1262.1,59.6,-59.6,0.032075,0.00066,-0.001966,0.406,0.046,-0.406,5.404,0.175,-0.175,,79.8,4817,4.499,0.833,15.768,289.53882,41.892818,0,0,0,0,q1_q17_dr25_tce,2,-0.0004885,146.95193,0.00694,-0.00694,1.5910274e+08,name_planet,True,True,True
6436029,K02828.02,,CANDIDATE,CANDIDATE,505.46292,0.008292,1724,104,-104,0.038043,0.000432,-0.002889,0.489,0.01,-0.45,10.127,0.381,-0.381,,349.2,4817,4.499,0.833,15.768,289.53882,41.892818,0,0,0,0,q1_q17_dr25_tce,2,-0.008292,458.07755,0.00863,-0.00863,1.5910274e+08,name_host,True,True,True
6436505,K06707.01,,CANDIDATE,CANDIDATE,43.535891,0.0004227,576.6,45.4,-45.4,0.021864,0.001228,-0.001037,0.258,0.214,-0.258,4.712,0.247,-0.247,,69.8,5481,4.592,0.778,15.857,289.70703,41.84354,0,0,0,0,q1_q17_dr25_tce,2,-0.0004227,155.20055,0.00868,-0.00868,,,True,True,True
6438099,K02976.01,,CANDIDATE,CANDIDATE,21.613134,9.547e-05,818.1,70.4,-70.4,0.028166,0.015735,-0.002554,0.714,0.057,-0.507,1.52,0.128,-0.128,,80.3,5267,4.681,0.632,15.862,290.22067,41.868721,0,0,0,0,q1_q17_dr25_tce,1,-9.547e-05,137.02689,0.00377,-0.00377,,,True,True,False
6441738,K01246.01,,CANDIDATE,CANDIDATE,19.037234,7.375e-05,401.3,18.5,-18.5,0.018189,0.000777,-0.000452,0.033,0.4,-0.033,3.3882,0.0924,-0.0924,,43.69,5248,3.523,2.892,14.898,291.42755,41.878159,0,0,0,0,q1_q17_dr25_tce,1,-7.375e-05,148.55057,0.00325,-0.00325,,,True,True,False
6442340,K00664.01,Kepler-206 c,CONFIRMED,CANDIDATE,13.137478,4.125e-05,212.8,5.2,-5.2,0.014821,0.000176,-0.001405,0.8,0.06,-0.578,4.8655,0.0706,-0.0706,,12.92,5762,4.314,1.143,13.484,291.63467,41.833858,0,0,0,0,q1_q17_dr25_tce,3,-4.125e-05,170.22786,0.00257,-0.00257,1.3734228e+08,name_planet,True,True,False
6442340,K00664.02,Kepler-206 b,CONFIRMED,CANDIDATE,7.7819986,3.767e-05,106.9,4.6,-4.6,0.010595,0.001369,-0.001188,0.816,0.135,-0.595,3.947,0.126,-0.126,,9.03,5762,4.314,1.143,13.484,291.63467,41.833858,0,0,0,0,q1_q17_dr25_tce,3,-3.767e-05,133.58871,0.00357,-0.00357,1.3734228e+08,name_planet,True,True,False
6442340,K00664.03,Kepler-206 d,CONFIRMED,CANDIDATE,23.443375,0.0002687,85,6.4,-6.4,0.010373,5.7e-05,-0.002164,0.924,0.033,-0.714,5.768,0.281,-0.281,,12.71,5762,4.314,1.143,13.484,291.63467,41.833858,0,0,0,0,q1_q17_dr25_tce,3,-0.0002687,152.00588,0.00855,-0.00855,1.3734228e+08,name_planet,True,True,False
6442377,K00176.01,Kepler-483 b,CONFIRMED,CANDIDATE,30.229103,7.356e-05,443.4,7,-7,0.021046,0.000147,-0.001615,0.77,0.118,-0.528,6.6751,0.0737,-0.0737,,23.19,6325,4.188,1.518,13.432,291.64676,41.884659,0,0,0,0,q1_q17_dr25_tce,1,-7.356e-05,134.52081,0.00193,-0.00193,1.373424e+08,name_planet,True,True,True
6442735,K05283.01,,CANDIDATE,CANDIDATE,18.78216,0.0004061,77.2,9.4,-9.4,0.008047,0.00046,-0.000676,0.1986,0.2549,-0.1986,5.573,0.537,-0.537,,25.4505,5919,4.488,0.94,14.043,291.76413,41.86013,0,0,0,0,q1_q17_dr24_tce,1,-0.0004061,147.8508,0.0148,-0.0148,,,True,True,False
6443093,K05284.01,,CANDIDATE,CANDIDATE,389.31634,0.002493,2599.8,90.1,-90.1,0.263929,7.042024,-0.457051,1.202,7.061,-0.47,5.49,0.206,-0.206,,212,5731,4.44,0.958,14.57,291.89035,41.816818,0,0,0,0,q1_q17_dr25_tce,1,-0.002493,351.36049,0.0054,-0.0054,,,True,True,True
6443274,K07567.01,,CANDIDATE,CANDIDATE,608.20572,0.02616,554.2,69.4,-69.4,0.02065,0.001847,-0.001439,0.0082,0.4535,-0.0079,13.63,1.5,-1.5,,348,4486,4.642,0.646,15.059,291.95438,41.826969,0,0,0,0,q1_q17_dr24_tce,1,-0.02616,160.7147,0.0341,-0.0341,,,True,True,True
6444896,K03138.01,Kepler-1649 b,CONFIRMED,CANDIDATE,8.6891076,3.364e-05,1679,134,-134,0.038216,0.002406,-0.001287,0.049,0.417,-0.049,1.1627,0.0951,-0.0951,,59.2,2703,5.274,0.118,17.131,292.50378,41.830421,0,0,0,0,q1_q17_dr25_tce,2,-3.364e-05,133.23559,0.00388,-0.00388,1.3755881e+08,name_planet,True,True,False
6444896,K03138.02,Kepler-1649 c,CONFIRMED,FALSE POSITIVE,19.535255,0.0001018,1732,239,-239,0.041128,0.001451,-0.004514,0.702,0.235,-0.496,1.013,0.145,-0.145,,113.4,2703,5.274,0.118,17.131,292.50378,41.830421,1,0,0,0,q1_q17_dr25_tce,2,-0.0001018,148.20374,0.00531,-0.00531,1.3755881e+08,name_planet,True,True,False
6448890,K01241.01,Kepler-56 c,CONFIRMED,CANDIDATE,21.405442,0.0001196,409.3,7.5,-7.5,0.024433,0.000213,-0.001451,0.943,0.005,-0.031,11.721,0.368,-0.368,,5.66,4838,3.299,4.361,12.44,293.75836,41.871868,0,0,0,0,q1_q17_dr25_tce,2,-0.0001196,147.08981,0.00441,-0.00441,1.3843003e+08,name_planet,True,True,False
6448890,K01241.02,Kepler-56 b,CONFIRMED,CANDIDATE,10.500771,0.0001312,183.4,4.5,-4.5,0.011923,0.000338,-0.000206,0.034,0.325,-0.034,14.522,0.281,-0.281,,5.617,4838,3.299,4.361,12.44,293.75836,41.871868,0,0,0,0,q1_q17_dr25_tce,2,-0.0001312,135.6479,0.0117,-0.0117,1.3843003e+08,name_planet,True,True,False
6451368,K07780.01,,CANDIDATE,CANDIDATE,5.3360574,0.0001423,54.7,9.9,-9.9,0.00685,0.000626,-0.000805,0.006,0.462,-0.006,3.877,0.737,-0.737,,10.6,6742,3.925,2.032,12.691,294.48404,41.869171,0,0,0,0,q1_q17_dr25_tce,1,-0.0001423,132.605,0.0203,-0.0203,,,True,True,False
6451936,K00511.01,Kepler-173 c,CONFIRMED,CANDIDATE,8.005791,1.123e-05,629.7,10.2,-10.2,0.023088,0.000498,-0.000318,0.092,0.329,-0.092,3.0549,0.0421,-0.0421,,20.41,6032,4.395,0.935,14.209,294.6467,41.884109,0,0,0,0,q1_q17_dr25_tce,2,-1.123e-05,170.50325,0.00118,-0.00118,3.7816035e+08,name_planet,True,True,False
6451936,K00511.02,Kepler-173 b,CONFIRMED,CANDIDATE,4.2637438,1.696e-05,182,8.7,-8.7,0.012564,0.000302,-0.000551,0.368,0.089,-0.368,2.2725,0.0841,-0.0841,,13.54,6032,4.395,0.935,14.209,294.6467,41.884109,0,0,0,0,q1_q17_dr25_tce,2,-1.696e-05,133.72073,0.00307,-0.00307,3.7816035e+08,name_planet,True,True,False
6462863,K00094.01,Kepler-89 d,CONFIRMED,CANDIDATE,22.342965,3.404e-06,5612.8,5.3,-5.3,0.068705,5.7e-05,-3.6e-05,0.031,0.045,-0.031,6.66405,0.0039,-0.0039,,27.368,6181,4.234,1.331,12.205,297.33307,41.891121,0,0,0,0,q1_q17_dr25_tce,4,-3.404e-06,132.74164,0.000128,-0.000128,2.7323121e+08,position_tic,True,True,False
6462863,K00094.02,Kepler-89 c,CONFIRMED,CANDIDATE,10.423677,7.173e-06,777.3,4.1,-4.1,0.025563,0.000305,-4.6e-05,0.005,0.299,-0.005,5.2257,0.021,-0.021,,15.639,6181,4.234,1.331,12.205,297.33307,41.891121,0,0,0,0,q1_q17_dr25_tce,4,-7.173e-06,138.00904,0.000584,-0.000584,2.7323121e+08,position_tic,True,True,False
6462863,K00094.03,Kepler-89 e,CONFIRMED,CANDIDATE,54.319962,3.391e-05,1975,7.2,-7.2,0.041779,0.000108,-0.000932,0.497,0.005,-0.357,8.5858,0.0243,-0.0243,,44.3,6181,4.234,1.331,12.205,297.33307,41.891121,0,0,0,0,q1_q17_dr25_tce,4,-3.391e-05,161.23987,0.000503,-0.000503,2.7323121e+08,position_tic,True,True,True
6462863,K00094.04,Kepler-89 b,CONFIRMED,CANDIDATE,3.7431667,5.614e-06,126.3,2.2,-2.2,0.010306,0.00048,-0.000224,0.008,0.392,-0.008,3.6888,0.0421,-0.0421,,7.854,6181,4.234,1.331,12.205,297.33307,41.891121,0,0,0,0,q1_q17_dr25_tce,4,-5.614e-06,131.61967,0.00142,-0.00142,2.7323121e+08,position_tic,True,True,False
6467363,K02840.01,,CANDIDATE,CANDIDATE,3.6793686,2.007e-05,85.9,5.2,-5.2,0.009964,0.000977,-0.001521,0.885,0.065,-0.623,3.47,0.144,-0.144,,4.04,5676,4.474,0.848,13.884,298.35361,41.820068,0,0,0,0,q1_q17_dr25_tce,2,-2.007e-05,134.99021,0.00417,-0.00417,,,True,True,False
6467363,K02840.02,,CANDIDATE,CANDIDATE,7.4464635,0.0001035,78,7.1,-7.1,0.008309,0.00024,-0.000669,0.531,0.055,-0.43,4.084,0.298,-0.298,,11.96,5676,4.474,0.848,13.884,298.35361,41.820068,0,0,0,0,q1_q17_dr25_tce,2,-0.0001035,137.3391,0.0116,-0.0116,,,True,True,False
6468138,K01826.01,Kepler-965 b,CONFIRMED,CANDIDATE,134.25205,0.0005467,832.1,16.6,-16.6,0.026201,0.000658,-0.000263,0.001,0.392,-0.001,9.0636,0.0904,-0.0904,,116.123,5818,4.276,1.2,13.35,298.51532,41.891201,0,0,0,0,q1_q17_dr25_tce,1,-0.0005467,182.70534,0.00306,-0.00306,2.7411825e+08,name_planet,True,True,True
6471021,K00372.01,Kepler-539 b,CONFIRMED,CANDIDATE,125.62915,0.0002405,7841.6,61.1,-61.1,0.082594,7.6e-05,-0.002247,0.471,0.084,-0.261,9.108,0.103,-0.103,,102.7,5819,4.334,1.111,12.391,299.12244,41.86676,0,0,0,0,q1_q17_dr25_tce,1,-0.0002405,253.35079,0.00143,-0.00143,1.7151076e+08,name_planet,True,True,True
6497146,K03284.01,Kepler-438 b,CONFIRMED,CANDIDATE,35.233069,0.0002705,352.8,27.5,-27.5,0.016941,0.00107,-0.000725,0.139,0.323,-0.139,3.674,0.215,-0.215,,73.8,3749,4.743,0.524,14.467,281.64581,41.951092,0,0,0,0,q1_q17_dr25_tce,1,-0.0002705,135.36477,0.00637,-0.00637,3.3626667e+08,name_planet,True,True,True
6501635,K00560.01,Kepler-600 b,CONFIRMED,CANDIDATE,23.675132,9.032e-05,980.4,34.3,-34.3,0.032391,0.005035,-0.003773,0.822,0.018,-0.585,4.647,0.13,-0.13,,24.3,5309,4.588,0.781,14.721,283.83307,41.978649,0,0,0,0,q1_q17_dr25_tce,1,-9.032e-05,179.27676,0.00298,-0.00298,1.6464666e+08,name_planet,True,True,False
6504954,K01790.01,Kepler-952 b,CONFIRMED,CANDIDATE,130.35439,0.0002139,5128.7,59.7,-59.7,0.06946,0.003586,-0.003026,0.675,0.075,-0.251,6.474,0.143,-0.143,,127.6,5970,4.463,1.015,15.254,285.37195,41.993912,0,0,0,0,q1_q17_dr25_tce,1,-0.0002139,144.06022,0.00122,-0.00122,1.2049524e+08,name_planet,True,True,True
6507334,K08122.01,,CANDIDATE,CANDIDATE,54.753884,,442.3,,,0.019303,0,0,0.009,,,2.0865,,,,204.33549,6242,4.442,1.047,14.84,286.47037,41.994789,0,0,0,0,q1_q17_dr25_tce,1,,156.21929,,,,,True,True,True
6507433,K03815.01,,CANDIDATE,CANDIDATE,4.7425521,2.574e-05,3583,488,-488,0.063231,0.032458,-0.008237,0.851,0.091,-0.616,1.11,0.149,-0.149,,20.82,6161,4.454,1.053,15.432,286.50876,41.922741,0,0,0,0,q1_q17_dr25_tce,1,-2.574e-05,133.13755,0.00472,-0.00472,,,True,True,False
6508221,K00416.01,Kepler-152 b,CONFIRMED,CANDIDATE,18.207958,1.348e-05,1596.9,10.9,-10.9,0.038279,0.002402,-0.002099,0.64,0.003,-0.463,3.7965,0.0349,-0.0349,,30,5176,4.612,0.738,14.29,286.86548,41.989079,0,0,0,0,q1_q17_dr25_tce,4,-1.348e-05,185.84306,0.000596,-0.000596,1.5838746e+08,name_planet,True,True,False
6508221,K00416.02,Kepler-152 c,CONFIRMED,CANDIDATE,88.255373,0.0002107,1132.2,22.4,-22.4,0.036768,0.002149,-0.006077,0.886,0.008,-0.627,4.539,0.134,-0.134,,80,5176,4.612,0.738,14.29,286.86548,41.989079,0,0,0,0,q1_q17_dr25_tce,4,-0.0002107,153.77974,0.00188,-0.00188,1.5838746e+08,name_planet,True,True,True
6508221,K00416.03,,CANDIDATE,CANDIDATE,9.7476588,9.882e-05,102,11.5,-11.5,0.009733,0.000229,-0.001039,0.658,0.295,-0.434,2.62,0.312,-0.312,,21.8,5176,4.612,0.738,14.29,286.86548,41.989079,0,0,0,0,q1_q17_dr25_tce,4,-9.882e-05,139.16424,0.00796,-0.00796,1.5838746e+08,name_host,True,True,False
6508221,K00416.04,,CANDIDATE,CANDIDATE,31.532299,0.0009421,106.4,30.5,-30.5,0.00923,0.001179,-0.001503,0.0671,0.4162,-0.067,3.49,1.2,-1.2,,69.4,5183,4.608,0.739,14.29,286.86548,41.989079,0,0,0,0,q1_q17_dr24_tce,4,-0.0009421,160.3251,0.0215,-0.0215,1.5838746e+08,name_host,True,True,True
6509282,K05287.01,,CANDIDATE,CANDIDATE,3.9891619,2.025e-05,318,24.9,-24.9,0.015896,0.001105,-0.000642,0.08,0.378,-0.08,1.913,0.153,-0.153,,16.14,4998,2.524,16.187,13.56,287.33041,41.974899,0,0,0,0,q1_q17_dr25_tce,1,-2.025e-05,132.21377,0.00374,-0.00374,,,True,True,False
6511182,K05288.01,,CANDIDATE,CANDIDATE,29.563295,0.000217,532.8,63.7,-63.7,0.021017,0.00158,-0.001464,0.154,0.306,-0.154,1.562,0.179,-0.179,,146,5595,4.562,0.828,15.684,288.12735,41.952801,0,0,0,0,q1_q17_dr25_tce,1,-0.000217,158.22504,0.00569,-0.00569,,,True,True,False
6516185,K02445.01,,CANDIDATE,CANDIDATE,47.365933,0.0008396,757,54.8,-54.8,0.121506,72.29213,-6.679799,1.085,72.31,-6.696,7.929,0.558,-0.558,,12.94,5708,4.482,0.902,15.817,289.88446,41.906551,0,0,0,0,q1_q17_dr25_tce,1,-0.0008396,175.0355,0.0131,-0.0131,,,True,True,True
6517064,K05289.01,,CANDIDATE,CANDIDATE,181.81214,0.008056,474.6,42.3,-42.3,0.02023,0.000968,-0.001201,0.3694,0.0824,-0.3693,16.164,0.949,-0.949,,81.7,6060,4.509,0.925,14.94,290.15829,41.98978,0,0,0,0,q1_q16_tce,1,-0.008056,144.6702,0.0298,-0.0298,,,True,True,True
6517200,K05290.01,,CANDIDATE,CANDIDATE,435.50635,0.03899,553.8,65.9,-65.9,0.021393,0.001291,-0.001536,0.1452,0.2898,-0.1451,34.16,2.1,-2.1,,98.5,5750,4.538,0.882,15.667,290.20068,41.946289,0,0,0,0,q1_q16_tce,1,-0.03899,267.6857,0.0727,-0.0727,,,True,True,True
6517255,K05291.01,,CANDIDATE,CANDIDATE,525.56045,0.005155,1196,166,-166,0.030724,0.003451,-0.001479,0.0878,0.3778,-0.0876,2.327,0.443,-0.443,,1772,4954,3.408,3.796,13.795,290.21606,41.954571,0,0,0,0,q1_q16_tce,1,-0.005155,440.33369,0.00672,-0.00672,,,True,True,True
6520519,K04749.01,,CANDIDATE,CANDIDATE,1.9765007,1.096e-05,112.5,12.8,-12.8,0.009654,0.000659,-0.000642,0.055,0.386,-0.055,1.788,0.136,-0.136,,8.53,5792,4.514,0.923,15.608,291.21164,41.9856,0,0,0,0,q1_q17_dr25_tce,1,-1.096e-05,132.95624,0.00456,-0.00456,,,True,True,False
6520753,K04504.01,,CANDIDATE,CANDIDATE,4.1302983,5.216e-05,325.3,41.8,-41.8,0.016301,0.001241,-0.001231,0.041,0.394,-0.041,2.461,0.283,-0.283,,13.03,5490,4.557,0.81,15.956,291.2941,41.91283,0,0,0,0,q1_q17_dr25_tce,2,-5.216e-05,133.5272,0.012,-0.012,,,True,True,False
6520753,K04504.02,,CANDIDATE,CANDIDATE,8.119343,0.0001602,350.4,46.7,-46.7,0.016902,0.001455,-0.001299,0.032,0.437,-0.032,3.558,0.417,-0.417,,17.73,5490,4.557,0.81,15.956,291.2941,41.91283,0,0,0,0,q1_q17_dr25_tce,2,-0.0001602,135.1862,0.0168,-0.0168,,,True,True,False
6521045,K00041.01,Kepler-100 c,CONFIRMED,CANDIDATE,12.815904,1.945e-05,220.5,2.2,-2.2,0.014067,0.001595,-0.000488,0.58,0.005,-0.486,6.3856,0.0438,-0.0438,,12.77,5788,4.122,1.474,11.197,291.38599,41.990269,0,0,0,0,q1_q17_dr25_tce,3,-1.945e-05,122.94682,0.00119,-0.00119,1.5965402e+08,name_planet,True,True,False
6521045,K00041.02,Kepler-100 b,CONFIRMED,CANDIDATE,6.8870707,2.277e-05,68.7,2,-2,0.008082,8e-06,-0.000632,0.696,0.029,-0.508,4.4679,0.0757,-0.0757,,8.62,5788,4.122,1.474,11.197,291.38599,41.990269,0,0,0,0,q1_q17_dr25_tce,3,-2.277e-05,133.17797,0.00268,-0.00268,1.5965402e+08,name_planet,True,True,False
6521045,K00041.03,Kepler-100 d,CONFIRMED,CANDIDATE,35.333193,0.0002248,99.7,3.6,-3.6,0.009621,0.001981,-0.000541,0.656,0.27,-0.433,5.966,0.128,-0.128,,34.7,5788,4.122,1.474,11.197,291.38599,41.990269,0,0,0,0,q1_q17_dr25_tce,3,-0.0002248,153.98249,0.00489,-0.00489,1.5965402e+08,name_planet,True,True,True
6522242,K00855.01,Kepler-706 b,CONFIRMED,CANDIDATE,41.408317,6.58e-06,22838.9,31.4,-31.4,0.139516,0.000244,-0.000431,0.377,0.016,-0.029,5.0264,0.0136,-0.0136,,67.69,5522,4.586,0.747,15.196,291.76041,41.944069,0,0,0,0,q1_q17_dr25_tce,1,-6.58e-06,195.78745,0.000123,-0.000123,,,True,True,True
6523058,K04549.01,,CANDIDATE,CANDIDATE,2.0481582,1.749e-05,183.3,18.5,-18.5,0.012387,0.000661,-0.000832,0.179,0.274,-0.179,1.899,0.179,-0.179,,8.234,5799,4.548,0.86,15.98,292.02621,41.984119,0,0,0,0,q1_q17_dr25_tce,1,-1.749e-05,132.17679,0.00682,-0.00682,,,True,True,False
6523351,K03117.01,,CANDIDATE,CANDIDATE,6.0666493,4.094e-05,65.3,7.2,-7.2,0.008919,0.001139,-0.001701,0.902,0.027,-0.694,1.962,0.173,-0.173,,10.71,5569,4.521,0.892,13.163,292.1218,41.927029,0,0,0,0,q1_q17_dr25_tce,1,-4.094e-05,136.14365,0.00535,-0.00535,,,True,True,False
6525946,K02093.01,,CANDIDATE,CANDIDATE,6.7834132,2.387e-05,501.2,14.9,-14.9,0.021665,0.003794,-0.001189,0.665,0.258,-0.431,3.5437,0.0785,-0.0785,,11.37,5096,2.435,8.769,15.357,292.95416,41.934799,0,0,0,0,q1_q17_dr25_tce,3,-2.387e-05,136.10468,0.00307,-0.00307,,,True,True,False
6525946,K02093.02,,CANDIDATE,CANDIDATE,2.508116,1.454e-05,188.1,11.1,-11.1,0.012819,0.000278,-0.000729,0.472,0.035,-0.43,2.504,0.11,-0.11,,6.89,5096,2.435,8.769,15.357,292.95416,41.934799,0,0,0,0,q1_q17_dr25_tce,3,-1.454e-05,133.98497,0.00524,-0.00524,,,True,True,False
6525946,K02093.03,,CANDIDATE,CANDIDATE,0.49606999,1.637e-06,128.8,7.1,-7.1,0.010444,0.000391,-0.000435,0.269,0.192,-0.269,1.5568,0.0773,-0.0773,,2.454,5096,2.435,8.769,15.357,292.95416,41.934799,0,0,0,0,q1_q17_dr25_tce,3,-1.637e-06,132.28138,0.00307,-0.00307,,,True,True,False
6526710,K00856.01,,CANDIDATE,CANDIDATE,39.748931,1.554e-05,15178.9,44.1,-44.1,0.134949,0.001018,-0.001288,0.881,0.003,-0.003,7.3051,0.0213,-0.0213,,29.734,6122,4.487,0.964,15.344,293.17929,41.969238,0,0,0,0,q1_q17_dr25_tce,1,-1.554e-05,172.85464,0.000301,-0.000301,,,True,True,True
6527078,K04657.01,,CANDIDATE,CANDIDATE,7.5760089,8.526e-05,49,4.5,-4.5,0.00635,0.000369,-0.000382,0.267,0.191,-0.267,3.361,0.207,-0.207,,16.72,5361,4.588,0.774,13.241,293.29279,41.997589,0,0,0,0,q1_q17_dr25_tce,2,-8.526e-05,135.6293,0.011,-0.011,,,True,True,False
6527078,K04657.02,,CANDIDATE,CANDIDATE,10.431485,7.38e-05,59.1,6.8,-6.8,0.009133,1e-05,-0.002547,0.95,0.001,-0.734,2.09,0.161,-0.161,,13.06,5361,4.588,0.774,13.241,293.29279,41.997589,0,0,0,0,q1_q17_dr25_tce,2,-7.38e-05,135.54229,0.00649,-0.00649,,,True,True,False
6528464,K00270.01,Kepler-449 b,CONFIRMED,CANDIDATE,12.582298,2.736e-05,118.7,2.1,-2.1,0.009854,0.000244,-0.00015,0.044,0.367,-0.044,6.375,0.05,-0.05,,15.223,5587,4.091,1.423,11.411,293.73282,41.900829,0,0,0,0,q1_q17_dr25_tce,2,-2.736e-05,175.02129,0.00166,-0.00166,2.7077964e+08,name_planet,True,True,False
6528464,K00270.02,Kepler-449 c,CONFIRMED,CANDIDATE,33.672807,9.037e-05,170.9,2.9,-2.9,0.011948,0.000198,-0.000272,0.309,0.126,-0.309,8.2267,0.0666,-0.0666,,30.14,5587,4.091,1.423,11.411,293.73282,41.900829,0,0,0,0,q1_q17_dr25_tce,2,-9.037e-05,162.03676,0.00216,-0.00216,2.7077964e+08,name_planet,True,True,True
6531617,K07785.01,,CANDIDATE,CANDIDATE,433.22046,0.005076,725.1,94.1,-94.1,0.024338,0.001512,-0.002344,0.178,0.281,-0.178,2.725,0.49,-0.49,,1225,5232,4.519,0.777,14.546,294.62714,41.933182,0,0,0,0,q1_q17_dr25_tce,1,-0.005076,271.04277,0.00977,-0.00977,,,True,True,True
6541920,K00157.01,Kepler-11 c,CONFIRMED,CANDIDATE,13.024933,1.263e-05,778.4,6.7,-6.7,0.025235,0.000406,-0.000174,0.004,0.337,-0.004,4.5706,0.0283,-0.0283,,22.327,5657,4.364,1.046,13.709,297.11511,41.909142,0,0,0,0,q1_q17_dr25_tce,6,-1.263e-05,138.17616,0.000779,-0.000779,1.691755e+08,name_planet,True,True,False
6541920,K00157.02,Kepler-11 d,CONFIRMED,CANDIDATE,22.687155,2.645e-05,960,8.1,-8.1,0.028022,0.000553,-0.000183,0.023,0.363,-0.023,5.4921,0.0355,-0.0355,,32.439,5657,4.364,1.046,13.709,297.11511,41.909142,0,0,0,0,q1_q17_dr25_tce,6,-2.645e-05,148.45543,0.000968,-0.000968,1.691755e+08,name_planet,True,True,False
6541920,K00157.03,Kepler-11 e,CONFIRMED,CANDIDATE,31.995525,3.109e-05,1376.1,11.2,-11.2,0.036106,0.000255,-0.002135,0.69,0.139,-0.465,4.2817,0.0485,-0.0485,,44.1,5657,4.364,1.046,13.709,297.11511,41.909142,0,0,0,0,q1_q17_dr25_tce,6,-3.109e-05,154.16074,0.000758,-0.000758,1.691755e+08,name_planet,True,True,True
6541920,K00157.04,Kepler-11 f,CONFIRMED,CANDIDATE,46.68562,0.000112,588.8,10,-10,0.022055,0.000437,-0.000381,0.217,0.187,-0.217,6.3794,0.0615,-0.0615,,55.84,5657,4.364,1.046,13.709,297.11511,41.909142,0,0,0,0,q1_q17_dr25_tce,6,-0.000112,225.04604,0.00179,-0.00179,1.691755e+08,name_planet,True,True,True
6541920,K00157.05,Kepler-11 g,CONFIRMED,CANDIDATE,118.37867,0.0003167,1083.3,13,-13,0.029761,0.000512,-0.000212,0.011,0.328,-0.01,9.5574,0.0656,-0.0656,,97.44,5657,4.364,1.046,13.709,297.11511,41.909142,0,0,0,0,q1_q17_dr25_tce,6,-0.0003167,287.28744,0.00206,-0.00206,1.691755e+08,name_planet,True,True,True
6541920,K00157.06,Kepler-11 b,CONFIRMED,CANDIDATE,10.304011,1.835e-05,316.1,6,-6,0.016083,0.000396,-0.000175,0.017,0.363,-0.017,4.2246,0.0419,-0.0419,,18.939,5657,4.364,1.046,13.709,297.11511,41.909142,0,0,0,0,q1_q17_dr25_tce,6,-1.835e-05,138.50377,0.00145,-0.00145,1.691755e+08,name_planet,True,True,False
6543192,K05297.01,,CANDIDATE,CANDIDATE,8.0906952,0.0001305,82.4,12.1,-12.1,0.008151,0.000679,-0.000737,0.151,0.313,-0.151,2.648,0.348,-0.348,,23.3,5374,4.495,0.902,14.441,297.42578,41.932991,0,0,0,0,q1_q17_dr25_tce,1,-0.0001305,136.7844,0.0114,-0.0114,,,True,True,False
6543893,K01627.01,Kepler-913 b,CONFIRMED,CANDIDATE,10.296741,3.592e-05,1011.8,35.2,-35.2,0.029321,0.000806,-0.000793,0.298,0.146,-0.298,2.7292,0.0753,-0.0753,,28.4,6068,4.04,1.797,15.767,297.58313,41.952431,0,0,0,0,q1_q17_dr25_tce,3,-3.592e-05,132.19453,0.00319,-0.00319,1.6946527e+08,name_planet,True,True,False
6543893,K01627.02,Kepler-913 c,CONFIRMED,CANDIDATE,5.9391904,3.061e-05,424.5,29.1,-29.1,0.018858,0.000974,-0.000681,0.107,0.337,-0.107,2.285,0.115,-0.115,,20.13,6068,4.04,1.797,15.767,297.58313,41.952431,0,0,0,0,q1_q17_dr25_tce,3,-3.061e-05,353.75537,0.00367,-0.00367,1.6946527e+08,name_planet,True,True,False
6543893,K01627.03,,CANDIDATE,CANDIDATE,3.8067588,4.889e-05,231.9,25.8,-25.8,0.014016,0.000897,-0.000967,0.26,0.195,-0.26,2.092,0.218,-0.218,,13.64,6068,4.04,1.797,15.767,297.58313,41.952431,0,0,0,0,q1_q17_dr25_tce,3,-4.889e-05,133.7492,0.00924,-0.00924,1.6946527e+08,name_host,True,True,False
6551106,K06731.01,,CANDIDATE,CANDIDATE,3.8461517,4.467e-05,137.1,18.8,-18.8,0.010763,0.000723,-0.000968,0.153,0.292,-0.153,2.24,0.354,-0.354,,13.12,6106,4.487,0.966,15.256,299.07507,41.94223,0,0,0,0,q1_q17_dr25_tce,1,-4.467e-05,133.3817,0.0119,-0.0119,,,True,True,False
6584273,K03287.01,Kepler-1457 b,CONFIRMED,CANDIDATE,51.11048,0.0004344,330,17.5,-17.5,0.016631,0.000683,-0.000558,0.029,0.418,-0.029,7.712,0.21,-0.21,,51.45,5968,4.534,0.881,14.06,283.7706,42.027241,0,0,0,0,q1_q17_dr25_tce,1,-0.0004344,143.77855,0.00724,-0.00724,1.6464653e+08,name_planet,True,True,True
