spec_id,wavelength,significance,width_ratio,score,redshift,n_survivors,ra,dec,spectype,data_release,n_lines_in_spectrum,simbad_id,simbad_otype,simbad_sptype,simbad_n_match,candidate_class,hunt_rank
04668395-5e07-11f0-9ada-525400f334e1,7056.673112483574,18.198950946199783,1.27568907783067,0.6676274827769686,3.431926961638965e-05,2,204.67747,17.391306,STAR,SDSS-DR17,2,2MASS J13384257+1723291,LM*,M0V,1.0,lm*,0.5805456371973641
038fa0d8-5e22-11f0-a706-525400f334e1,7843.321188819617,14.338798635806288,1.5298444166601932,0.5797699906126561,5.496677113114856e-05,1,194.2996,51.677306,STAR,SDSS-DR17,1,,,,,unexamined,0.5797699906126561
04b3fc55-5e33-11f0-a5c0-525400f334e1,7787.534792924758,12.09202623695521,1.331822275745284,0.6607551200201665,-6.0347803810145706e-05,1,37.692314,24.439507,STAR,SDSS-DR17,2,,,,0.0,unexamined,0.5745696695827535
0b73ba0e-5ddf-11f0-ace0-525400f334e1,6963.057796029315,19.847820181867593,1.2984289533330886,0.6598147163955775,-0.00015629739209543914,2,236.54786,20.801898,STAR,SDSS-DR17,2,LEDA 1636230,G,,1.0,g,0.5737519273005023
06b1cbbc-5e0f-11f0-9405-525400f334e1,7141.67364109735,10.613091011810706,1.3127961436147513,0.6543033145817645,7.54794164095074e-05,1,113.09477,41.652699,STAR,SDSS-DR17,2,,,,0.0,unexamined,0.5689594039841431
00601e68-5e11-11f0-9362-525400f334e1,6856.460841231655,11.343743450289237,1.4689283938277875,0.5655363871346852,-1.5967427316354588e-05,1,223.44484,14.514496,STAR,SDSS-DR17,1,,,,,unexamined,0.5655363871346852
023e6e37-5de7-11f0-9f35-525400f334e1,4407.5779324153655,12.827693846144546,1.3639802752149774,0.646506576748106,0.0005032833432778716,1,87.059267,0.39836247,STAR,SDSS-DR17,2,,,,0.0,unexamined,0.5621796319548747
00615829-5e1f-11f0-b527-525400f334e1,3957.3093392936153,8.2566658027597,0.8488052493151553,0.6444298395792559,0.000615916564129293,2,134.04327,3.688405,STAR,SDSS-DR17,2,SDSS J085610.38+034118.2,*,A0,1.0,*,0.5603737735471791
0b4410a0-5dea-11f0-87d5-525400f334e1,5132.15778474056,9.21918490918669,0.9404072835355626,0.8112064568553601,-0.00019854075799230486,1,196.38282,50.306681,STAR,SDSS-DR17,4,LEDA 3087333,G,,2.0,g,0.5594527288657656
0147c19c-5e30-11f0-85d1-525400f334e1,6762.386671740489,8.984167583974692,0.7979955792137162,0.7192728537653106,0.00020932468760292977,1,76.122993,-3.4157999,STAR,SDSS-DR17,3,,,,0.0,unexamined,0.5532868105887004
06750ee2-5e22-11f0-9062-525400f334e1,8675.609586977058,8.8261140107618,1.421596533171362,0.5482696512260024,-7.889231346780434e-05,1,339.78733,14.700282,STAR,SDSS-DR17,1,,,,,unexamined,0.5482696512260024
06371fde-5de5-11f0-8630-525400f334e1,6765.501583068967,25.456902835367078,1.12165765052264,0.7922959341683669,-0.00012781671830452979,3,223.85688,-0.29795128,STAR,SDSS-DR17,4,2MASS J14552564-0017526,LM*,M4V,1.0,lm*,0.5464109890816323
01df5fc0-5de2-11f0-a1fc-525400f334e1,6597.812965139574,8.55330288171536,0.8190981724442382,0.6280674772437997,0.00010447554086567834,2,137.58139,7.0281347,STAR,SDSS-DR17,2,SDSS J091019.53+070141.2,LM*,M0V,2.0,lm*,0.5461456323859128
