source_id,ra,dec,vim_d_ra,vim_d_ra_error,vim_d_dec,vim_d_dec_error,role,expected,phot_g_mean_mag,ruwe
6906991759173076352,311.32711906734914,-7.575214300561744,2.012264737403693,0.22273277,-4.761413520462396,0.10483906,VIM_POSITIVE,BLEND,,
4091303662004357376,275.3179290842577,-20.614809736802425,-1.9479979344982343,0.36597645,4.766340023354304,0.3030425,VIM_POSITIVE,BLEND,,
6685258265722591232,298.21001481957455,-43.2747334808602,6.92698445136869,0.18007316,-0.8917580940866917,0.16366185,VIM_POSITIVE,BLEND,,
1729746401418313216,314.17633273608243,1.1871924988963594,-4.67400624601816,0.27322537,-8.967130499805426,0.17208102,VIM_POSITIVE,BLEND,,
5287368800264233856,114.70559141743456,-65.52804173227747,-1.1235124463307984,0.28875127,12.37237488473002,0.39439195,VIM_POSITIVE,BLEND,,
5288439930747782528,110.75219220751792,-64.34508162256998,0.9517080617109342,0.09705796,2.4509362636130936,0.12963067,VIM_POSITIVE,BLEND,,
6000199231003451520,230.04891885551154,-44.3738437550687,-13.43005635487611,0.25158557,-0.9481235938725326,0.20062634,VIM_POSITIVE,BLEND,,
2081560061840967936,304.24857282733984,45.16169303779687,14.649274539363196,0.3549245,-5.519366614713372,0.35383186,VIM_POSITIVE,BLEND,,
6267648184534483712,237.48314871095127,-12.099261950197906,-11.900161794569444,0.72067004,-5.298236244860992,0.65105164,VIM_POSITIVE,BLEND,,
2933564028698768384,104.00491606018397,-18.978178462913718,1.2898146814162574,0.07715028,1.0459397605806606,0.07952424,VIM_POSITIVE,BLEND,,
5516081718657205632,123.01398767031755,-48.44526370468489,5.34728322969418,0.12388188,7.812361305772001,0.15460142,VIM_POSITIVE,BLEND,,
971382960812421888,95.03538194551845,50.912468953357155,6.5476558924265635,0.40640256,3.540124927619182,0.32073775,VIM_POSITIVE,BLEND,,
5868345590466008064,202.3346866604653,-62.30242729648868,1.6950211289046568,0.08874481,-1.5145363753067604,0.079010114,VIM_POSITIVE,BLEND,,
3026834638011856512,111.87515612521528,-17.79339960706454,9.871993996641864,0.21697317,-2.580948090214724,0.26590782,VIM_POSITIVE,BLEND,,
5986261993429619840,235.3196508474387,-47.63217745339774,-5.668444729463422,0.29830027,7.4596931161593405,0.23934953,VIM_POSITIVE,BLEND,,
5827181249510326400,234.38508204437935,-62.61392121265251,-1.8399603484825868,0.08150972,1.0331422660098684,0.07927501,VIM_POSITIVE,BLEND,,
534061728510749952,21.24592082178123,71.14270953492664,3.084812851338111,0.1471016,-1.2125585384174407,0.17675637,VIM_POSITIVE,BLEND,,
1767006621395793920,325.44863785631276,12.627178471971227,3.982171663121294,0.36568996,6.102808152834871,0.3290838,VIM_POSITIVE,BLEND,,
4609102617076419456,267.4710966812798,37.14438441111724,-1.6138351553760928,0.06410007,1.4572353916346035,0.12132088,VIM_POSITIVE,BLEND,,
4041009143965555072,266.5862436882102,-36.073360723270504,-2.2084272708450454,0.3007982,-6.067012494056918,0.14885442,VIM_POSITIVE,BLEND,,
3118794973055793664,98.96409110926443,-1.7034037433791693,4.824824704800221,0.24186292,-2.531850652646,0.21757719,VIM_POSITIVE,BLEND,,
1991404643843998464,352.58289581426527,51.53768691742133,2.8598064730410604,0.071644,0.3995064041124728,0.07140121,VIM_POSITIVE,BLEND,,
5938738072884317696,257.0071158440865,-48.33547175929152,-2.911853842755097,0.12733077,0.7604608298478978,0.097196646,VIM_POSITIVE,BLEND,,
2864533768123971840,354.7203161316769,26.153128793009394,-13.562805418078261,0.2755526,-5.1048142650640065,0.25321364,VIM_POSITIVE,BLEND,,
