source_id,kind,tier,t_peak,t_start,t_end,transit_id_peak,n_transits_episode,delta_g_peak,z_g_peak,delta_g,sigma_g,delta_bp,sigma_bp,delta_rp,sigma_rp,z_bp_episode,z_rp_episode,grey_class,p_grey,ratio_bp_rp,ratio_err,ratio_vs_dust_sigma,coherence,n_partner_contradicting,any_variability_reject,min_n_obs_g,period_class,period_d,period_fap,n_dip_episodes,rms_out_of_episode_g,s_int_g,n_ok_g,med_flux_g,file,epoch_cluster,n_local_coincident,mu_local_coincident,p_local_coincident,score
5953229193801656960,DIP,A,2214.48,2214.3,2214.55,45212046626018096,3,-0.209658,-11.5991,-0.147838,0.000733984,-0.145698,0.00358469,-0.148458,0.00242496,-9.64159,-4.29685,GREY,0.974352,0.981404,0.0941682,7.63098,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.0181811,0.0180425,38,21719.7,EpochPhotometry_676798-676820.csv.gz,False,9,29.0277,0.999996,14.084
4090443603425102592,DIP,A,2073.66,2073.66,2073.74,37425254617605840,2,-0.428964,-17.4789,-0.35254,0.00118195,-0.349817,0.00550737,-0.316036,0.00366497,-7.99939,-6.70085,GREY,0.622063,1.10689,0.130262,4.55322,MULTI,0,False,8,APERIODIC,,0.0150741,3,0.0353998,0.0244801,24,7781.06,EpochPhotometry_465027-465038.csv.gz,False,20,35.7304,0.998374,14.0839
2064378165423497984,DIP,A,2577.44,2577.44,2577.52,65282488240330264,2,-0.0809752,-9.70447,-0.0777654,0.000197021,-0.0698892,0.000930587,-0.0690878,0.000728909,-6.45886,-10.54,GREY,0.068935,1.0116,0.0735841,9.3553,MULTI,0,False,7,APERIODIC,,0.0128875,4,0.00780885,0.00834149,51,259651,EpochPhotometry_234558-234761.csv.gz,False,1,0.9684,0.62031,14.0836
4166095672716632832,DIP,A,2675.09,2675.01,2675.09,70681445950091312,2,-0.290362,-10.1347,-0.238117,0.00114468,-0.2239,0.00405868,-0.221964,0.00293137,-6.42621,-9.61678,GREY,0.0481663,1.00872,0.0770052,8.97704,MULTI,0,False,9,APERIODIC,,0.0269144,6,0.0239127,0.0286119,46,13774.4,EpochPhotometry_473571-473680.csv.gz,False,2,3.49966,0.864076,14.0824
2391457272385212160,DIP,A,2510.24,2510.16,2510.24,61566072987239424,2,-0.323169,-10.446,-0.312844,0.00177783,-0.318019,0.00690059,-0.282375,0.00830608,-4.76196,-14.5631,GREY,0.676173,1.12623,0.168973,3.39564,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.0314223,0.0305308,20,3819.28,EpochPhotometry_271831-274602.csv.gz,False,0,0.115326,1,14.0801
5880611364211671680,DIP,A,1937.99,1937.91,1937.99,29922796891071496,2,-0.302517,-12.341,-0.267455,0.00127232,-0.292173,0.0160165,-0.243581,0.00378045,-5.81444,-6.71485,GREY,0.176637,1.19949,0.107139,4.67159,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.026865,0.0243931,40,6083.37,EpochPhotometry_668513-668562.csv.gz,False,16,21.1184,0.893524,14.0792
1961779436903220352,DIP,A,1881.82,1881.82,1881.89,26817457871918380,2,-0.170379,-10.0429,-0.159741,0.000718032,-0.156976,0.00114147,-0.160674,0.00105301,-12.7282,-7.28081,GREY,0.911378,0.976985,0.0627341,11.5251,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0160456,0.016941,69,161018,EpochPhotometry_222893-223087.csv.gz,False,4,1.94327,0.132788,14.0791
2168470889741911040,DIP,A,2241.2,2241.12,2241.2,46689564034917856,2,-0.37039,-60.168,-0.338944,0.00183603,-0.321004,0.0127074,-0.30934,0.00686725,-6.41814,-19.5351,GREY,0.694648,1.03771,0.162147,4.08452,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.0340465,0.00572432,44,3148.27,EpochPhotometry_246434-246546.csv.gz,False,9,6.30929,0.186285,14.079
5840667515505995520,DIP,A,1922.16,1922.16,1922.24,29047973963108488,2,-0.0875373,-11.7448,-0.0764643,0.00034473,-0.0674433,0.000573354,-0.0644971,0.000505879,-7.36151,-9.35185,GREY,0.0425852,1.04568,0.0723804,9.04002,MULTI,0,False,9,APERIODIC,,0.0134234,5,0.00768099,0.00744256,48,753896,EpochPhotometry_663931-664012.csv.gz,False,6,8.24389,0.830098,14.0785
4497600627516802944,DIP,A,1758.19,1758.12,1758.19,19981295354431072,2,-0.232228,-9.93559,-0.169777,0.000543319,-0.19887,0.0037314,-0.183904,0.00268683,-6.05829,-8.94275,GREY,0.0383764,1.08138,0.0695058,8.9003,MULTI,0,False,8,APERIODIC,,0.0179356,3,0.0170556,0.0233564,57,17925.4,EpochPhotometry_511278-511440.csv.gz,False,6,2.645,0.0524154,14.0775
5351094810625005312,DIP,A,2546.83,2546.83,2546.9,63589504302998152,2,-0.340678,-14.428,-0.249588,0.000662596,-0.247611,0.00192964,-0.239187,0.00189649,-9.50161,-14.3089,GREY,0.47859,1.03522,0.0631682,10.524,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.0250745,0.0235962,47,41292.1,EpochPhotometry_608322-608356.csv.gz,False,33,26.5316,0.12502,14.0769
5870636835278844416,DIP,A,2162.37,2162.29,2162.37,42330503779644216,2,-0.153442,-9.68779,-0.130384,0.000965084,-0.140943,0.000714523,-0.135421,0.000785248,-11.4459,-13.4975,GREY,0.129404,1.04078,0.0393121,16.7689,MULTI,0,False,9,APERIODIC,,0.016776,3,0.0130989,0.0149021,49,292324,EpochPhotometry_667406-667428.csv.gz,False,12,19.3399,0.970503,14.0768
3034330936490464000,DIP,A,2082.8,2082.8,2082.88,37930917651419608,2,-0.492482,-22.0596,-0.373158,0.000596026,-0.376118,0.00291014,-0.342811,0.00228698,-20.1552,-12.4089,GREY,0.0242398,1.09716,0.047146,12.7867,MULTI,0,False,9,APERIODIC,,0.0187575,4,0.0374891,0.0223126,50,21016.7,EpochPhotometry_344905-345055.csv.gz,False,13,10.2068,0.228439,14.0768
6060754043634706560,DIP,A,2484.47,2484.39,2484.47,60141322033079584,2,-0.0918898,-24.3455,-0.0478178,0.000856199,-0.0577003,0.000677857,-0.0568644,0.000772158,-16.2308,-15.5162,GREY,0.139956,1.0147,0.0919363,7.45409,MULTI,0,False,9,APERIODIC,,0.0318714,4,0.00480443,0.00354711,69,369514,EpochPhotometry_689024-689065.csv.gz,False,8,9.53351,0.734797,14.0755
5818228544764684416,DIP,A,2680.38,2680.3,2680.38,70973983329269088,2,-0.462665,-9.40246,-0.369326,0.00340458,-0.33362,0.014178,-0.325199,0.0103324,-4.39922,-7.04693,GREY,0.335479,1.02589,0.13737,4.90723,MULTI,0,False,9,APERIODIC,,0.00339969,6,0.037108,0.0490272,50,1911.93,EpochPhotometry_661444-661522.csv.gz,False,1,1.99481,0.863961,14.0753
5824700167159363072,DIP,A,2687.06,2687.06,2687.14,71343818768144280,2,-0.17377,-11.2768,-0.165571,0.00114029,-0.153096,0.00519249,-0.151834,0.00304013,-7.30086,-9.35292,GREY,0.621896,1.00831,0.0955608,7.23825,MULTI,0,False,9,APERIODIC,,0.0108358,4,0.0166361,0.0153532,86,13177.3,EpochPhotometry_662188-662221.csv.gz,False,0,4.20518,1,14.075
427175321262100864,DIP,A,2690.02,2689.94,2690.02,71507603844285272,2,-0.21755,-12.0488,-0.192063,0.00245126,-0.168085,0.0107985,-0.188514,0.00542438,-6.13822,-10.2773,GREY,0.614869,0.891634,0.142677,5.66568,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.0192983,0.0176921,60,4506.82,EpochPhotometry_048543-048681.csv.gz,False,7,8.259,0.717226,14.0747
5291464412358349440,DIP,A,2269.25,2269.25,2269.32,48240413139014544,2,-0.284758,-16.2599,-0.222123,0.000356997,-0.233149,0.00136866,-0.224845,0.00116509,-13.1214,-13.2269,GREY,0.0466046,1.03693,0.0218476,30.3497,MULTI,0,False,9,APERIODIC,,0.00944581,8,0.0223188,0.0175019,52,103977,EpochPhotometry_601334-601680.csv.gz,False,0,1.67982,1,14.0747
5574164107581664768,DIP,A,1801.32,1801.24,1801.32,22365542054422244,2,-0.156656,-11.1261,-0.103158,0.00147607,-0.100643,0.00224999,-0.0869084,0.00203564,-13.9025,-22.2171,GREY,0.325647,1.15804,0.115481,4.69311,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.0103653,0.0139018,51,38074.1,EpochPhotometry_633520-634142.csv.gz,False,0,0.825638,1,14.0746
4217569477066114176,DIP,A,1805.58,1805.58,1805.65,22601567095641768,2,-0.740027,-15.9517,-0.567477,0.00220829,-0.549535,0.0208412,-0.650411,0.00943672,-5.00583,-7.22299,GREY,0.195958,0.844904,0.11184,7.64572,MULTI,0,False,9,APERIODIC,,0.0373069,3,0.0570206,0.0462825,31,2580.58,EpochPhotometry_479238-479533.csv.gz,False,0,0.207772,1,14.0745
1820942030486232960,DIP,A,1814.17,1814.1,1814.17,23076698086756904,2,-0.140374,-11.029,-0.125295,0.000819537,-0.137922,0.00226302,-0.136035,0.00169508,-11.1709,-10.4294,GREY,0.154407,1.01387,0.0506174,13.5552,MULTI,0,False,6,APERIODIC,,0.00563086,6,0.0125901,0.0123792,70,45754.9,EpochPhotometry_207001-207023.csv.gz,False,9,26.4512,0.999973,14.074
3073008285215101056,DIP,A,2174.83,2174.75,2174.83,43019239233597584,2,-0.0855159,-14.2823,-0.0515871,0.000499733,-0.0587405,0.00172716,-0.0557493,0.00157481,-9.37104,-9.71508,GREY,0.488574,1.05365,0.112488,5.74588,MULTI,0,False,9,APERIODIC,,0.0315639,3,0.00518371,0.00594212,49,69208.6,EpochPhotometry_348781-349438.csv.gz,False,0,0.633827,1,14.0739
4051620530684960000,DIP,A,2124.89,2124.89,2124.97,40258259028166272,2,-0.478861,-19.1526,-0.365576,0.00181325,-0.359174,0.00795869,-0.328836,0.00602698,-7.06624,-8.00112,GREY,0.376456,1.09226,0.139646,4.35202,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.0367366,0.0248851,25,4690.94,EpochPhotometry_460605-460616.csv.gz,False,7,16.6712,0.997429,14.0732
4486635399912794112,DIP,A,2029.22,2029.22,2029.3,34967870518604048,2,-0.0954468,-11.1107,-0.0852597,0.000560213,-0.0858987,0.000877275,-0.089393,0.000752248,-8.47379,-10.0578,GREY,0.737823,0.960911,0.0694533,10.6415,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00856776,0.00855656,54,265245,EpochPhotometry_510032-510271.csv.gz,False,0,0.843468,1,14.0732
665412587317415296,DIP,A,2265.8,2265.8,2265.88,48049866698802832,2,-0.220835,-10.1938,-0.219479,0.000245262,-0.227171,0.000565199,-0.211209,0.000612256,-14.2209,-6.4078,GREY,0.428416,1.07557,0.0580973,10.7479,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.0220576,0.0216621,42,446710,EpochPhotometry_075229-076419.csv.gz,False,1,0.665352,0.485907,14.0718
2966439976120765184,BRIGHTENING,A,1758.5,1758.5,1758.58,19998231436338124,2,0.153826,11.4671,0.153285,0.000785094,0.16182,0.00316871,0.130345,0.00234342,5.75278,4.65697,GREY,0.119876,1.24148,0.146001,3.14053,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.0154052,0.0133673,93,31921.9,EpochPhotometry_336329-337476.csv.gz,False,1,1.82435,0.838677,14.0717
1863388608113355264,DIP,A,2104.7,2104.7,2104.77,39141409782247832,2,-0.581373,-17.4306,-0.417881,0.00263155,-0.365408,0.0206179,-0.365072,0.00745321,-5.28824,-9.44661,GREY,0.269836,1.00092,0.144976,4.82204,MULTI,0,False,8,APERIODIC,,0.0183856,3,0.0420014,0.0331036,61,2669.59,EpochPhotometry_211822-211890.csv.gz,False,5,6.95109,0.8225,14.0703
4124162115997642752,DIP,A,2497.27,2497.2,2497.27,60849347745854592,2,-0.731248,-44.198,-0.363498,0.00239172,-0.407859,0.0166579,-0.393443,0.0109493,-6.23304,-8.08784,GREY,0.218701,1.03664,0.146612,4.52458,MULTI,0,False,9,APERIODIC,,0.0127006,7,0.0365356,0.0159489,49,2420.37,EpochPhotometry_468849-468864.csv.gz,False,23,26.2439,0.762938,14.0702
3220231655223755392,DIP,A,1875.5,1875.5,1875.57,26467670828544320,2,-0.11595,-9.87158,-0.0851082,0.000473122,-0.0948289,0.00250048,-0.0915385,0.00179296,-6.9513,-11.9099,GREY,0.222599,1.03595,0.0827089,8.02881,MULTI,0,False,9,APERIODIC,,0.0200802,5,0.00855436,0.0117216,40,41256.9,EpochPhotometry_365698-366387.csv.gz,False,4,1.85272,0.117326,14.0702
4233868401220369920,DIP,A,1804.4,1804.33,1804.4,22536680192255604,2,-0.155818,-15.6644,-0.10192,0.000868261,-0.117672,0.00325417,-0.106918,0.00221945,-8.34243,-9.96634,GREY,0.144391,1.10058,0.0886665,6.76043,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0102444,0.0098546,46,28741.1,EpochPhotometry_481134-481378.csv.gz,False,0,0.366188,1,14.0699
6064395935383011200,DIP,A,2109.68,2109.61,2109.68,39417369631958536,2,-0.341469,-60.8032,-0.207771,0.00212823,-0.206125,0.0109818,-0.195703,0.00797932,-6.29688,-9.00017,GREY,0.925277,1.05325,0.197731,3.27084,MULTI,0,False,9,APERIODIC,,0.12073,5,0.0208844,0.00461254,74,3410.85,EpochPhotometry_689429-689478.csv.gz,False,7,5.37524,0.294483,14.0694
4111094317222693120,DIP,A,2493.51,2493.44,2493.51,60641561308603776,2,-0.638901,-8.90824,-0.630491,0.00470917,-0.650417,0.0389911,-0.532371,0.0156677,-4.70137,-7.7862,GREY,0.449419,1.22174,0.19739,2.42294,MULTI,0,False,9,APERIODIC,,0.0177093,3,0.0633784,0.0713872,59,1096.7,EpochPhotometry_467355-467377.csv.gz,False,10,10.1318,0.558448,14.0687
257301599399854976,DIP,A,2602.46,2602.46,2602.53,66665479313569520,2,-0.058821,-17.7815,-0.057321,0.000469925,-0.0503032,0.00189228,-0.0536583,0.00114816,-9.9459,-12.598,GREY,0.352973,0.937473,0.125004,6.10002,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.00576253,0.0032713,61,88094,EpochPhotometry_029042-029261.csv.gz,False,4,3.31319,0.422574,14.0675
5831085168616099840,DIP,A,2016.74,2016.66,2016.74,34277418435265256,2,-0.245124,-10.4776,-0.234535,0.00213044,-0.204228,0.011302,-0.207586,0.0110262,-6.23137,-5.03846,GREY,0.412654,0.983824,0.179181,3.99694,MULTI,0,False,8,APERIODIC,,0.0197207,3,0.0235819,0.0232512,56,2432.45,EpochPhotometry_662917-662951.csv.gz,False,8,6.83263,0.376364,14.0652
2018911744754097024,DIP,A,2410.28,2410.28,2410.36,56038952771921664,2,-0.499851,-13.4461,-0.417065,0.00181194,-0.448653,0.0216617,-0.431341,0.00867299,-6.48429,-7.90865,GREY,0.825449,1.04014,0.160133,4.12074,MULTI,0,False,5,APERIODIC,,0.0206427,6,0.0419414,0.0367111,63,1778.82,EpochPhotometry_229490-229523.csv.gz,False,17,26.9384,0.983543,14.0629
1776106037893325952,DIP,A,2315.88,2315.88,2315.95,50818986818671344,2,-0.282286,-10.6679,-0.260547,0.00164001,-0.256723,0.00365507,-0.243237,0.00332556,-7.99617,-7.66877,GREY,0.134298,1.05544,0.0388632,16.5852,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.0262017,0.0263383,22,15702.9,EpochPhotometry_201152-202030.csv.gz,False,0,0.369004,1,14.0628
5976544166078488064,DIP,A,1710.71,1710.71,1710.79,17355680538702316,2,-0.0686766,-12.0642,-0.0612684,0.000425503,-0.0501526,0.00284132,-0.0495974,0.00170893,-4.88826,-7.15511,GREY,0.021122,1.01119,0.139457,4.9392,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.00616145,0.00567367,55,49557.3,EpochPhotometry_679452-679473.csv.gz,True,219,47.8569,1.63662e-72,14.0627
4302098419182201984,DIP,A,1971.82,1971.64,1971.82,31793455889389272,2,-0.543346,-11.7284,-0.427081,0.00108359,-0.36892,0.00159631,-0.364161,0.00111733,-5.83934,-5.56759,GREY,0.136186,1.01307,0.0555183,12.3731,MULTI,0,False,9,APERIODIC,,0.0117749,3,0.0429531,0.0463033,57,71839.1,EpochPhotometry_489074-489112.csv.gz,False,11,9.64014,0.372037,14.0615
4051664614229267200,DIP,A,2668.52,2668.52,2668.6,70318555610109496,2,-0.473881,-18.3727,-0.455153,0.0020411,-0.487202,0.0156577,-0.431875,0.00560768,-8.9253,-10.323,GREY,0.372694,1.12811,0.0919748,6.21792,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.0457768,0.0255961,29,3523.12,EpochPhotometry_460617-460629.csv.gz,False,13,19.2461,0.945527,14.0613
5958083949968812672,DIP,A,2598.15,2598.08,2598.33,66427618165448968,3,-0.309611,-10.9621,-0.192593,0.00153234,-0.193172,0.00719891,-0.210286,0.00450606,-3.62592,-6.68959,GREY,0.643644,0.918615,0.122467,6.38037,MULTI,0,False,9,APERIODIC,,0.0268075,4,0.0237246,0.0280872,47,5097.8,EpochPhotometry_677342-677356.csv.gz,False,25,28.9164,0.791505,14.0605
261434972843377408,BRIGHTENING,A,2601.71,2601.54,2601.71,66624232474437376,2,0.121283,9.76591,0.118762,0.000802051,0.132553,0.00265119,0.106484,0.0016005,7.25045,10.3506,GREY,0.240752,1.24481,0.145572,3.1269,MULTI,0,False,9,PERIOD_UNTESTABLE,,,0,0.0119455,0.0123651,66,55190.1,EpochPhotometry_029489-029738.csv.gz,False,1,1.66494,0.810798,14.0601
4289756714709769472,DIP,A,1897.94,1897.87,1897.94,27708740367593700,2,-0.276848,-17.2908,-0.252297,0.000604364,-0.253033,0.00243525,-0.253723,0.00193964,-12.0266,-15.6954,GREY,0.976412,0.99728,0.0419754,16.7412,MULTI,0,False,8,APERIODIC,,0.0120589,4,0.0253783,0.0159853,45,37764.4,EpochPhotometry_487669-487726.csv.gz,False,3,3.17857,0.615606,14.0594
137342063306029696,DIP,A,1878.36,1878.28,1878.36,26625826469627120,2,-0.151131,-9.22675,-0.139532,0.000907421,-0.125478,0.0038711,-0.121698,0.00283353,-4.68753,-5.13573,GREY,0.320348,1.03106,0.109356,6.11706,MULTI,0,False,8,APERIODIC,,0.0168986,3,0.0140361,0.0163481,27,19303.6,EpochPhotometry_015370-016240.csv.gz,False,0,0.231579,1,14.0586
5865105600233565696,DIP,A,1700.7,1700.7,1700.77,16801935263015396,2,-0.353179,-18.9375,-0.251983,0.00344811,-0.301584,0.0198669,-0.306466,0.0102943,-6.53096,-6.77085,GREY,0.0494255,0.984071,0.163915,4.36769,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.0253481,0.0181303,64,2837.7,EpochPhotometry_666785-666794.csv.gz,True,309,122.038,1.25576e-45,14.0586
5888134188434273408,DIP,A,2061.98,2061.9,2061.98,36779131161325880,2,-0.203768,-13.3312,-0.194144,0.00100058,-0.198726,0.00436369,-0.18685,0.00306471,-8.2048,-9.72491,GREY,0.705511,1.06356,0.0787603,8.0807,MULTI,0,False,9,APERIODIC,,0.0296053,5,0.0195305,0.015222,43,13449.8,EpochPhotometry_669381-669405.csv.gz,False,12,15.3386,0.836688,14.0581
1863756188595098624,DIP,A,2464.31,2464.24,2464.31,59026612118402184,2,-0.589637,-8.78778,-0.544979,0.00253391,-0.624075,0.0111832,-0.500109,0.00431239,-9.38374,-6.78852,GREY,0.0629898,1.24788,0.109061,4.14557,MULTI,0,False,8,APERIODIC,,0.0142392,3,0.0548251,0.0670197,59,4048.22,EpochPhotometry_211822-211890.csv.gz,False,9,8.06683,0.416781,14.0577
6019625707365802112,DIP,A,2489,2488.92,2489,60392033615536856,2,-0.518732,-21.0747,-0.292188,0.00300296,-0.370277,0.0183598,-0.313662,0.0100267,-6.09435,-5.93149,GREY,0.031847,1.1805,0.183579,2.82987,MULTI,0,False,9,APERIODIC,,0.0131223,5,0.0293948,0.0240011,52,2182.65,EpochPhotometry_684336-684372.csv.gz,False,9,12.0601,0.848869,14.0575
5961272327545423360,DIP,A,2680.86,2680.79,2680.86,71000693146173928,2,-0.362349,-16.3274,-0.296064,0.00284427,-0.297428,0.0119544,-0.289384,0.00774712,-4.67524,-9.14095,GREY,0.969789,1.0278,0.121928,5.51311,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.029787,0.0218104,43,2813.4,EpochPhotometry_677718-677732.csv.gz,False,29,56.5719,0.99998,14.0564
6247969709535145088,DIP,A,2390.74,2390.74,2390.81,54958166624458184,2,-0.339438,-15.2145,-0.269188,0.00151608,-0.26981,0.00563431,-0.262811,0.0040672,-7.12462,-7.56154,GREY,0.972182,1.02663,0.133522,5.04312,MULTI,0,False,8,APERIODIC,,0.0134857,3,0.0270861,0.0222096,35,8947.44,EpochPhotometry_710047-710412.csv.gz,False,0,0.795618,1,14.0548
2076909196376328576,DIP,A,2143.24,2143.17,2143.24,41272905634726136,2,-0.25133,-12.5094,-0.249119,0.00077904,-0.229625,0.00393219,-0.263113,0.00258998,-9.96935,-14.2001,GREY,0.0897888,0.872724,0.0591163,13.994,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.0250677,0.0200704,47,16248.9,EpochPhotometry_236057-236161.csv.gz,False,8,6.05874,0.264146,14.0542
2204098429429857664,DIP,A,2369.83,2369.83,2369.91,53802489504739904,2,-0.422394,-12.4655,-0.322259,0.00239312,-0.304309,0.0162139,-0.259994,0.0098003,-7.73771,-5.96005,GREY,0.177868,1.17045,0.156298,3.3881,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0324299,0.0337277,46,2339.64,EpochPhotometry_250505-250614.csv.gz,False,9,9.68429,0.630536,14.0532
5844482030596830464,DIP,A,1790.26,1790.26,1790.33,21754472074999224,2,-0.365378,-12.9201,-0.250119,0.00214897,-0.280751,0.00809067,-0.233769,0.00527331,-6.80547,-6.4717,GREY,0.200168,1.20098,0.114196,4.36987,MULTI,0,False,9,APERIODIC,,0.0400114,3,0.0251711,0.0281181,61,5100.03,EpochPhotometry_664398-664442.csv.gz,False,11,9.67632,0.376536,14.0527
3356634353350877696,DIP,A,2482.65,2482.57,2482.65,60040519527211672,2,-0.56054,-6.87478,-0.453475,0.000544313,-0.471164,0.00135813,-0.43183,0.00140831,-7.82703,-4.59514,GREY,0.10409,1.09109,0.0432012,14.0948,MULTI,0,False,9,APERIODIC,,0.0209181,3,0.0456372,0.0815326,23,58340.8,EpochPhotometry_381509-381729.csv.gz,False,4,2.2605,0.192671,14.0524
5865517543453273472,DIP,A,2704.08,2703.83,2704.08,72284741057537952,3,-0.134271,-8.33355,-0.125038,0.00330597,-0.0736202,0.00089108,-0.072646,0.000631065,-8.39093,-12.9988,GREY,0.0130051,1.01341,0.0680277,10.0928,MULTI,0,False,9,APERIODIC,,0.00336301,6,0.0154128,0.0148951,75,205666,EpochPhotometry_666818-666866.csv.gz,False,3,7.08634,0.972234,14.0514
5833362669532438656,DIP,A,2637.07,2637.07,2637.15,68579569332790224,2,-0.260844,-8.30674,-0.237492,0.00154652,-0.227086,0.00601705,-0.233587,0.00483361,-6.78005,-8.216,GREY,0.816134,0.97217,0.0849236,8.57041,MULTI,0,False,9,APERIODIC,,0.0163186,3,0.0239028,0.0313036,44,7094.09,EpochPhotometry_663172-663195.csv.gz,False,23,15.4255,0.0422983,14.0513
5829071344339784832,DIP,A,2317.53,2317.53,2317.71,50910137488020336,2,-0.483641,-12.265,-0.448303,0.00245938,-0.446894,0.0157244,-0.422762,0.0151616,-6.79086,-5.5507,GREY,0.887381,1.05708,0.152844,4.20638,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0451253,0.0393342,69,1524.91,EpochPhotometry_662654-662699.csv.gz,False,8,8.70099,0.639942,14.0497
3061375864515821440,DIP,A,2684.87,2684.87,2684.95,71223046715503392,2,-0.0697408,-9.16844,-0.0689985,0.000452397,-0.0643275,0.00147445,-0.0635386,0.00140812,-10.4194,-8.7487,GREY,0.588794,1.01242,0.118799,5.78777,MULTI,0,False,1,PERIOD_UNTESTABLE,,,2,0.00694543,0.0075922,33,85127.5,EpochPhotometry_347938-348215.csv.gz,False,1,4.72211,0.991104,14.0493
4058414550472491264,DIP,A,2482.5,2482.43,2482.5,60032815258321768,2,-0.108207,-24.7094,-0.0553172,0.000588894,-0.0722129,0.0039914,-0.0775399,0.00277018,-11.1739,-6.84956,GREY,0.0633927,0.9313,0.140986,5.45229,MULTI,0,False,6,PERIOD_UNTESTABLE,,,2,0.00556829,0.0042195,31,19788,EpochPhotometry_461374-461389.csv.gz,False,40,166.238,1,14.0493
3317849699153792512,DIP,A,2680.45,2680.38,2680.45,70978627967299848,2,-0.217635,-14.5218,-0.167495,0.000850283,-0.148087,0.00374923,-0.177184,0.00348026,-11.2342,-13.2754,GREY,0.0151529,0.835776,0.0573315,15.0742,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.0168618,0.0149263,24,15160.9,EpochPhotometry_377044-377320.csv.gz,False,5,1.96554,0.0495971,14.0479
3165676087277129088,DIP,A,2079.78,2079.78,2079.85,37763869334058784,2,-0.598284,-9.27768,-0.511932,0.0011998,-0.597388,0.00428441,-0.517784,0.00375761,-7.80684,-6.13021,GREY,0.0454275,1.15374,0.114283,4.77991,MULTI,0,False,9,APERIODIC,,0.0248432,3,0.0515454,0.0644613,28,8408.26,EpochPhotometry_359434-360011.csv.gz,False,0,0.804954,1,14.0455
4205261788765221888,DIP,A,2257.24,2257.24,2257.42,47576617542390944,2,-0.268441,-9.50374,-0.252769,0.00100047,-0.243875,0.00446594,-0.233791,0.00347771,-8.50578,-6.94245,GREY,0.277378,1.04313,0.0427932,15.3498,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0254517,0.0282223,24,12296,EpochPhotometry_478074-478102.csv.gz,False,1,2.87869,0.943792,14.045
4690592646508274560,DIP,A,1775.86,1775.78,1775.86,20957831931426104,2,-0.413302,-18.0867,-0.40781,0.00438253,-0.393852,0.0112742,-0.370507,0.0195907,-9.46114,-6.21367,GREY,0.806247,1.06301,0.15717,4.05288,MULTI,0,False,9,APERIODIC,,0.000374018,3,0.0410635,0.0218968,51,1929.43,EpochPhotometry_533136-533286.csv.gz,False,25,21.6652,0.263804,14.0448
5929703115295277952,DIP,A,2400.29,2400.29,2400.47,55486387170088784,2,-0.154463,-45.4223,-0.158053,0.0018675,-0.184951,0.00945354,-0.161058,0.00745169,-9.31009,-9.26988,GREY,0.34959,1.14835,0.181617,3.03745,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0159211,0.00265638,55,4499.17,EpochPhotometry_674121-674147.csv.gz,False,1,1.3584,0.742929,14.0392
6091432818907272960,DIP,A,2435.95,2435.95,2436.02,57458496467399000,2,-0.30456,-12.9703,-0.282261,0.00327174,-0.273478,0.0143676,-0.26181,0.0114033,-6.94642,-4.66474,GREY,0.897913,1.04457,0.164569,3.98272,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0284337,0.0231854,30,1833.85,EpochPhotometry_692480-692577.csv.gz,False,3,3.14282,0.608035,14.0389
261927588412598400,DIP,A,2681.16,2681.16,2681.24,71017834968274280,2,-0.126054,-11.2855,-0.101545,0.000998161,-0.0932598,0.00367642,-0.101262,0.00259077,-6.87006,-9.38081,GREY,0.536292,0.920979,0.096516,8.07141,MULTI,0,False,9,APERIODIC,,0.0106542,7,0.0102293,0.0110611,60,21436.4,EpochPhotometry_029739-030063.csv.gz,False,2,1.77604,0.529996,14.0386
