source_id,kind,depth,ratio,g_noise,snr,med_flux_g,s_col,colour_testable,pre_existing_event,recovered,grey_class,coherence,tier
6915175523002379904,grey,0.07638390040646033,1.0,0.0884714467032349,0.863373475316612,186.77079547320662,0.5027338999062896,False,False,False,,,
6915175523002379904,dust,0.07638390040646033,1.7,0.0884714467032349,0.863373475316612,186.77079547320662,0.5027338999062896,False,False,False,,,
6915204801795388800,grey,0.0961672550533902,1.0,0.004539290567898494,21.185525274252647,13408.06788275728,0.014145050506483226,False,False,True,GREY,MULTI,A
6915204801795388800,dust,0.0961672550533902,1.7,0.004539290567898494,21.185525274252647,13408.06788275728,0.014145050506483226,False,False,True,CHROMATIC_BLUE,MULTI,C
6915235274587633664,grey,0.06818695020192723,1.0,0.0022003305074119067,30.989412714242974,107804.3529721112,0.004795556161201765,True,False,True,GREY,MULTI,A
6915235274587633664,dust,0.06818695020192723,1.7,0.0022003305074119067,30.989412714242974,107804.3529721112,0.004795556161201765,True,False,True,CHROMATIC_BLUE,MULTI,C
6915270493320535936,grey,0.2269984197655495,1.0,0.11343570813132257,2.00111960779367,233.68603071733943,0.5504456609478735,False,False,False,,,
6915270493320535936,dust,0.2269984197655495,1.7,0.11343570813132257,2.00111960779367,233.68603071733943,0.5504456609478735,False,False,False,,,
6915302791473164672,grey,0.08177294673006422,1.0,0.040116141815084896,2.0384050666436493,481.28504036320305,0.31080606678486555,False,False,False,,,
6915302791473164672,dust,0.08177294673006422,1.7,0.040116141815084896,2.0384050666436493,481.28504036320305,0.31080606678486555,False,False,False,,,
6915333852677312384,grey,0.350147317349963,1.0,0.0687002697812475,5.096738607648664,1165.6812720534297,0.0872571798820907,False,False,False,,,
6915333852677312384,dust,0.350147317349963,1.7,0.0687002697812475,5.096738607648664,1165.6812720534297,0.0872571798820907,False,False,True,GREY_UNCONSTRAINED,MULTI,C
6915354060498749312,grey,0.05638355311363592,1.0,0.0073854139390637594,7.634447246809785,7364.066636886317,0.023781441266143247,False,False,True,G_ONLY,MULTI,C
6915354060498749312,dust,0.05638355311363592,1.7,0.0073854139390637594,7.634447246809785,7364.066636886317,0.023781441266143247,False,False,True,GREY_UNCONSTRAINED,MULTI,C
6915382643506412160,grey,0.04252356500718201,1.0,0.02404627390520498,1.7684055822876366,605.3287966672076,0.36754503923390586,False,False,False,,,
6915382643506412160,dust,0.04252356500718201,1.7,0.02404627390520498,1.7684055822876366,605.3287966672076,0.36754503923390586,False,False,False,,,
6915410165657007360,grey,0.3044809352344535,1.0,0.190086471602135,1.6018022359410962,122.75466626297751,0.7798782250645794,False,False,False,,,
6915410165657007360,dust,0.3044809352344535,1.7,0.190086471602135,1.6018022359410962,122.75466626297751,0.7798782250645794,False,False,False,,,
6915463491969628288,grey,0.03526356741965277,1.0,0.1056469636944958,0.3337868518552606,5612.34161600221,0.080987351872815,False,False,False,,,
6915463491969628288,dust,0.03526356741965277,1.7,0.1056469636944958,0.3337868518552606,5612.34161600221,0.080987351872815,False,False,False,,,
6915516135384419456,grey,0.15070768911719493,1.0,0.006540314095212529,23.042882485951562,90442.36925461997,0.005326840171304519,True,False,True,GREY,MULTI,A
6915516135384419456,dust,0.15070768911719493,1.7,0.006540314095212529,23.042882485951562,90442.36925461997,0.005326840171304519,True,False,True,CHROMATIC_BLUE,MULTI,C
6915559119417310976,grey,0.2714426226462855,1.0,0.0053136913979261804,51.08362573562773,19989.51143741617,0.013913232042729148,True,False,True,GREY,MULTI,A
6915559119417310976,dust,0.2714426226462855,1.7,0.0053136913979261804,51.08362573562773,19989.51143741617,0.013913232042729148,True,False,True,CHROMATIC_BLUE,MULTI,C
6915578871970769664,grey,0.15148570216712792,1.0,0.005513393759595386,27.475944721612823,7083.083501947072,0.029730426181394588,False,False,True,GREY,MULTI,A
6915578871970769664,dust,0.15148570216712792,1.7,0.005513393759595386,27.475944721612823,7083.083501947072,0.029730426181394588,False,False,True,CHROMATIC_BLUE,MULTI,C
6915603787077377664,grey,0.07698799071153085,1.0,0.005029104126396603,15.308490096166178,41848.00235415291,0.006116967333798043,True,False,True,CHROMATIC_BLUE,MULTI,C
6915603787077377664,dust,0.07698799071153085,1.7,0.005029104126396603,15.308490096166178,41848.00235415291,0.006116967333798043,True,False,True,CHROMATIC_BLUE,MULTI,C
6915640925658063616,grey,0.29274168017459395,1.0,0.004367213013532725,67.03169258460086,311533.42889945663,0.002898936536148384,True,False,True,GREY,MULTI,A
6915640925658063616,dust,0.29274168017459395,1.7,0.004367213013532725,67.03169258460086,311533.42889945663,0.002898936536148384,True,False,True,CHROMATIC_BLUE,MULTI,C
6915667008995032832,grey,0.04397310956213377,1.0,0.1293389620790579,0.3399834733114326,100.76215047583446,0.4542626417166871,False,False,False,,,
6915667008995032832,dust,0.04397310956213377,1.7,0.1293389620790579,0.3399834733114326,100.76215047583446,0.4542626417166871,False,False,False,,,
6915695115262157440,grey,0.069063395376072,1.0,0.0077393104240226305,8.923714335285082,43396.305057507954,0.008881979324414051,False,False,True,GREY,MULTI,A
6915695115262157440,dust,0.069063395376072,1.7,0.0077393104240226305,8.923714335285082,43396.305057507954,0.008881979324414051,False,False,True,CHROMATIC_BLUE,MULTI,C
6915726240890406656,grey,0.20313261712210395,1.0,0.02748041387480133,7.391905305631883,102612.75779260676,0.01202672192809566,True,False,True,GREY,MULTI,A
6915726240890406656,dust,0.20313261712210395,1.7,0.02748041387480133,7.391905305631883,102612.75779260676,0.01202672192809566,True,False,True,CHROMATIC_BLUE,MULTI,C
6915763697299563520,grey,0.031265310785605814,1.0,0.02455222900021772,1.2734204615527398,4707.969420477004,0.033003797952135344,False,False,False,,,
6915763697299563520,dust,0.031265310785605814,1.7,0.02455222900021772,1.2734204615527398,4707.969420477004,0.033003797952135344,False,False,False,,,
6915797777863835520,grey,0.1526576747317057,1.0,0.3036417484496629,0.5027558809391225,2343.683809147586,0.1749761190073524,False,False,False,,,
6915797777863835520,dust,0.1526576747317057,1.7,0.3036417484496629,0.5027558809391225,2343.683809147586,0.1749761190073524,False,False,False,,,
6915842101927362560,grey,0.0401812671349015,1.0,0.10684021467013043,0.37608748034587275,128.18787089097506,0.2979445284193273,False,False,False,,,
6915842101927362560,dust,0.0401812671349015,1.7,0.10684021467013043,0.37608748034587275,128.18787089097506,0.2979445284193273,False,False,False,,,
6915895771838151040,grey,0.04195349464165529,1.0,0.05916215783519085,0.7091271883376186,695.9750208548971,0.14545977683830308,False,False,False,,,
6915895771838151040,dust,0.04195349464165529,1.7,0.05916215783519085,0.7091271883376186,695.9750208548971,0.14545977683830308,False,False,False,,,
6915931544621608320,grey,0.22631916759515314,1.0,0.04056200796280639,5.579584911148335,1416.4023773225365,0.08519519693140348,False,False,True,GREY_UNCONSTRAINED,MULTI,C
6915931544621608320,dust,0.22631916759515314,1.7,0.04056200796280639,5.579584911148335,1416.4023773225365,0.08519519693140348,False,False,True,G_ONLY,MULTI,C
6915991021327944832,grey,0.09364564666872674,1.0,0.0672458061213589,1.3925871674394668,235.45069755313733,0.4986440395142091,False,False,False,,,
6915991021327944832,dust,0.09364564666872674,1.7,0.0672458061213589,1.3925871674394668,235.45069755313733,0.4986440395142091,False,False,False,,,
6916053860993922560,grey,0.3930156952382405,1.0,0.0778058864179028,5.05123343916829,361.27885573379865,0.2972071928522884,False,False,True,G_ONLY,MULTI,C
6916053860993922560,dust,0.3930156952382405,1.7,0.0778058864179028,5.05123343916829,361.27885573379865,0.2972071928522884,False,False,True,G_ONLY,MULTI,C
6916095200055082112,grey,0.08852437018431203,1.0,0.08119700318003795,1.0902418404288534,179.8993215955295,0.554387676488152,False,False,False,,,
6916095200055082112,dust,0.08852437018431203,1.7,0.08119700318003795,1.0902418404288534,179.8993215955295,0.554387676488152,False,False,False,,,
6916135499732300288,grey,0.3893723991347719,1.0,0.027504464568122163,14.156698021529813,631.50385268196,0.2695180388123945,False,False,True,G_ONLY,MULTI,C
6916135499732300288,dust,0.3893723991347719,1.7,0.027504464568122163,14.156698021529813,631.50385268196,0.2695180388123945,False,False,True,G_ONLY,MULTI,C
6916177800866356864,grey,0.0639995599813613,1.0,0.0998379449140528,0.6410344287080069,12673.581829224819,0.01510350395701661,False,False,False,,,
6916177800866356864,dust,0.0639995599813613,1.7,0.0998379449140528,0.6410344287080069,12673.581829224819,0.01510350395701661,False,False,False,,,
6916216077615168384,grey,0.37726782505996914,1.0,0.015576943073506247,24.21963175185753,34254.84422967977,0.012940290687845179,True,False,True,GREY,MULTI,A
6916216077615168384,dust,0.37726782505996914,1.7,0.015576943073506247,24.21963175185753,34254.84422967977,0.012940290687845179,True,False,True,CHROMATIC_BLUE,MULTI,C
6916283865083686144,grey,0.04972510335183296,1.0,0.006311299422518658,7.87874255726392,8472.883999594329,0.03359060160885154,False,False,True,G_ONLY,MULTI,C
6916283865083686144,dust,0.04972510335183296,1.7,0.006311299422518658,7.87874255726392,8472.883999594329,0.03359060160885154,False,False,True,G_ONLY,MULTI,C
6916338565786985088,grey,0.06732121250798398,1.0,0.03961463743056832,1.6994024652119144,467370.3543884925,0.024723590474395717,False,False,False,,,
6916338565786985088,dust,0.06732121250798398,1.7,0.03961463743056832,1.6994024652119144,467370.3543884925,0.024723590474395717,False,False,False,,,
6916387734572157824,grey,0.13004480954636383,1.0,0.018095521863013896,7.186574144190183,2248.7793447223185,0.05374780417763157,False,False,True,G_ONLY,MULTI,C
6916387734572157824,dust,0.13004480954636383,1.7,0.018095521863013896,7.186574144190183,2248.7793447223185,0.05374780417763157,False,False,True,G_ONLY,MULTI,C
6916431886836954624,grey,0.05392777975163421,1.0,0.03141827987966195,1.7164459657940527,443.43936850696866,0.3592549131749332,False,False,False,,,
6916431886836954624,dust,0.05392777975163421,1.7,0.03141827987966195,1.7164459657940527,443.43936850696866,0.3592549131749332,False,False,False,,,
