source_id,kind,tier,t_peak,t_start,t_end,transit_id_peak,n_transits_episode,delta_g_peak,z_g_peak,delta_g,sigma_g,delta_bp,sigma_bp,delta_rp,sigma_rp,z_bp_episode,z_rp_episode,grey_class,p_grey,ratio_bp_rp,ratio_err,ratio_vs_dust_sigma,coherence,n_partner_contradicting,any_variability_reject,min_n_obs_g,period_class,period_d,period_fap,n_dip_episodes,rms_out_of_episode_g,s_int_g,n_ok_g,med_flux_g,file,epoch_cluster,n_local_coincident,p_local_coincident,score,ra,dec,parallax,parallax_over_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_g_mean_flux,phot_g_mean_flux_over_error,phot_g_n_obs,phot_bp_rp_excess_factor,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,ipd_frac_multi_peak,ipd_gof_harmonic_amplitude,ipd_frac_odd_win,duplicated_source,phot_variable_flag,non_single_star,radial_velocity_error,visibility_periods_used,best_class_name,best_class_score,ecl_frequency,global_ranking,in_vari_eclipsing_binary,kill_reasons,flags,vet_class,cone_checked
1194894162702682112,DIP,A,2392.01,2392.01,2392.08,55028631120666736,2,-0.0386195,-5.79925,-0.0381502,0.000749273,-0.0334075,0.00104194,-0.0283679,0.000786051,-7.17948,-4.58858,GREY,0.236055,1.17765,0.174731,2.98945,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.00748006,0.00660096,30,225399,EpochPhotometry_134880-136450.csv.gz,False,1,0.00211736,7.21284,231.256,14.3818,0.79907,57.9298,-3.58063,-3.35835,12.3093,12.8243,11.6385,1.18574,224506,1428.6,247,1.23206,1.01566,0.0555027,4.11517,0,0.0334935,0,False,VARIABLE,0,0.331066,17,RS,0.223821,,,,,gaia_class:RS,SURVIVES_CATALOG_ONLY,False
2256977005922515584,DIP,A,1673.28,1673.03,1673.28,15286067340128632,2,-0.301512,-6.74598,-0.291932,0.00292603,-0.258469,0.0171391,-0.246299,0.0106267,-3.22649,-4.16638,GREY,0.368994,1.04941,0.160998,4.04098,MULTI,1,False,8,APERIODIC,,0.004123,20,0.0572455,0.044566,124,3362.59,EpochPhotometry_256330-257285.csv.gz,False,0,1,7.21199,279.233,65.8708,0.533555,11.4803,-1.71574,-7.44877,16.8874,17.5039,16.1887,1.31519,3311.19,409.308,890,1.21212,0.94359,0,0,0,0.0498315,0,False,VARIABLE,0,,26,ECL,0.949925,2.21049,0.577388,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
2925493201031807360,DIP,A,2487.1,2487.1,2487.17,60286730260592240,2,-0.449271,-6.42263,-0.437468,0.00172336,-0.409345,0.0135722,-0.417254,0.00822893,-4.17664,-5.56139,GREY,0.761471,0.981045,0.142765,5.03595,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0858321,0.0699263,80,2398.85,EpochPhotometry_332550-332784.csv.gz,False,0,1,7.20795,100.399,-23.0899,0.116522,1.69213,-0.113494,1.20813,17.2695,17.9149,16.521,1.39394,2328.8,272.306,640,1.23901,1.01859,0,0,0,0.0118774,0,False,VARIABLE,0,,28,ECL,0.783722,0.363308,0.558211,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
2945369759925700736,DIP,A,2136.3,2136.3,2136.37,40888639937455312,2,-0.207028,-6.00609,-0.20532,0.00146826,-0.180902,0.010609,-0.229563,0.00584042,-3.31719,-5.74597,GREY,0.3532,0.788028,0.146926,6.20701,MULTI,0,False,9,APERIODIC,,0.00887232,4,0.0402892,0.0344323,75,4575.71,EpochPhotometry_334489-334876.csv.gz,False,1,0.0363207,7.20703,101.431,-19.1159,0.228767,4.28933,0.04981,1.46509,16.5428,17.3074,15.6857,1.62165,4548.2,497.362,581,1.28547,1.02961,0.11415,1.03146,1,0.0317833,0,False,VARIABLE,0,,22,ECL,0.560393,0.0112199,0.478786,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
524268382744328576,DIP,A,2530.21,2530.21,2530.28,62670464194344008,2,-0.273522,-8.33869,-0.219143,0.000461303,-0.209085,0.00204237,-0.214306,0.00128453,-6.5284,-8.23093,GREY,0.163524,0.975642,0.0325537,22.2512,MULTI,0,False,8,APERIODIC,,0.0134968,7,0.0430047,0.0327961,56,57845,EpochPhotometry_059486-059612.csv.gz,False,2,0.00101999,7.20654,14.6829,64.5735,0.179231,12.5206,-1.37899,-0.1834,13.7922,14.5236,12.9431,1.58056,57290,475.678,388,1.28987,0.959273,0,0,0,0.0267883,0,False,VARIABLE,0,,27,ECL,0.830916,0.458101,0.689569,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
2764345031650167552,DIP,A,1817.89,1817.81,1817.89,23282083135804176,2,-0.0365589,-7.13857,-0.0365062,0.000764103,-0.0368065,0.00123145,-0.0375287,0.000865094,-5.64987,-8.58894,GREY,0.983646,0.980755,0.166611,4.31691,MULTI,0,False,9,APERIODIC,,0.0181484,3,0.00716879,0.00502977,72,173336,EpochPhotometry_313368-315968.csv.gz,False,0,1,7.20172,353.741,12.3328,0.423554,28.4289,-0.307682,-5.28052,12.592,13.1846,11.8582,1.32641,173034,2797.24,590,1.24768,1.0617,0.062241,6.45375,1,0.0450737,0,False,VARIABLE,0,1.19251,18,RS,0.0679026,,,,,gaia_class:RS,SURVIVES_CATALOG_ONLY,False
2911297475122804352,DIP,A,1723.12,1723.12,1723.2,18041930896250108,2,-0.310132,-9.52135,-0.284945,0.000921775,-0.286731,0.00373472,-0.271243,0.00297968,-10.2501,-7.43657,GREY,0.278792,1.0571,0.0413123,15.5619,MULTI,0,False,9,APERIODIC,,0.00300051,3,0.0559713,0.0325465,58,20141.7,EpochPhotometry_329985-331030.csv.gz,False,0,1,7.19964,89.3195,-26.5006,0.0857515,4.07116,0.017508,1.33864,14.9383,15.2404,14.4644,0.776076,19935.6,395.94,416,1.20036,1.02436,0,0,0,0.047252,0,False,VARIABLE,4,,25,ECL,0.853396,0.249302,0.665025,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
4205301439904999424,DIP,A,2078.74,2078.67,2078.74,37706197720539816,2,-0.128042,-8.71213,-0.117285,0.00129941,-0.116697,0.00496019,-0.115033,0.00429783,-6.31497,-6.86358,GREY,0.975298,1.01447,0.131248,5.22317,MULTI,0,False,9,APERIODIC,,0.014004,4,0.0230473,0.0145993,25,9511.68,EpochPhotometry_478074-478102.csv.gz,False,1,0.0258656,7.19678,285.861,-7.6211,0.121156,2.95119,0.0518595,-4.39031,15.7524,16.1059,15.2276,0.878353,9418.34,434.988,180,1.20628,0.987992,0,0,2,0.0435793,0,False,VARIABLE,0,,15,ECL,0.695232,0.560286,0.654718,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5402067138852820096,DIP,A,2693.67,2693.6,2693.67,71709403457045360,2,-0.334227,-8.80049,-0.333017,0.00130637,-0.336408,0.00445219,-0.274967,0.00456702,-5.57084,-6.89997,GREY,0.184171,1.22345,0.147541,3.22998,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.065458,0.0379512,46,8276.4,EpochPhotometry_613722-614400.csv.gz,False,1,0.00710422,7.19481,165.881,-32.8546,0.0145417,0.31021,-0.0367226,0.0398128,15.889,16.0397,15.5002,0.539508,8305.03,276.791,371,1.23349,1.06119,0.016518,0.0278258,0,0.0698038,0,False,VARIABLE,0,,17,AGN,0.220308,,,,,gaia_class:AGN,SURVIVES_CATALOG_ONLY,False
4483567521947725184,DIP,A,2405.52,2405.52,2405.59,55775440445011136,2,-0.235831,-5.37594,-0.227597,0.00078932,-0.22045,0.000953569,-0.222572,0.000898292,-4.83358,-5.3759,GREY,0.310562,0.990465,0.0323439,21.9372,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0447463,0.0438583,34,172916,EpochPhotometry_509676-509774.csv.gz,False,1,0.0147277,7.19324,275.77,10.8257,0.883488,59.9271,-7.07956,-6.62692,12.6211,12.8799,12.1971,0.682728,168463,243.94,271,1.19344,1.04821,0.0695041,5.1298,0,0.0462982,0,False,VARIABLE,0,,19,ECL,0.986097,1.1373,0.665221,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
6755901990893032448,DIP,A,2449.02,2448.95,2449.02,58181248047965920,2,-0.195677,-7.12997,-0.151282,0.000699674,-0.157142,0.00278661,-0.143695,0.00245046,-3.85748,-3.58749,GREY,0.575426,1.09358,0.0898407,6.74995,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.029747,0.0274279,23,24332.8,EpochPhotometry_768010-768122.csv.gz,False,0,1,7.19216,286.651,-33.6259,0.240122,8.50726,-2.9211,-0.590875,14.7253,15.074,14.2038,0.870244,24257,364.043,189,1.20646,1.08533,0.0472353,0.481856,0,0.151162,0,False,VARIABLE,0,,13,ECL,0.817454,0.245964,0.480361,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
4488758595517536768,DIP,A,1719.99,1719.99,1720.06,17868577427845822,2,-0.144569,-6.62751,-0.141968,0.00187531,-0.15095,0.0079199,-0.134388,0.00485672,-5.42071,-5.02148,GREY,0.726444,1.12324,0.154463,3.73395,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.0279345,0.0216807,51,7097.23,EpochPhotometry_510272-510516.csv.gz,False,1,0.0147277,7.18729,267.571,9.47583,0.151642,3.83283,-4.5111,-9.2166,16.0581,16.5358,15.3987,1.13711,7107.04,670.405,424,1.23975,0.981655,0,0,0,0.0244099,0,False,VARIABLE,0,,22,RS,0.521827,,,,,gaia_class:RS,SURVIVES_CATALOG_ONLY,False
6660308697621999360,DIP,A,2692.86,2692.86,2693.04,71664556402316080,2,-0.185031,-5.74006,-0.183381,0.000455331,-0.204358,0.00294706,-0.172439,0.00207424,-6.23753,-6.39638,GREY,0.0115468,1.1851,0.0660151,7.7997,MULTI,0,False,8,PERIOD_UNTESTABLE,,,2,0.0360867,0.0322297,32,28794.2,EpochPhotometry_756935-757268.csv.gz,False,1,0.00327039,7.18656,293.561,-47.3145,0.218259,9.40942,0.360341,-7.54801,14.5541,15.1442,13.815,1.3292,28399.3,401.525,239,1.25259,0.94756,0,0,0,0.0483563,0,False,VARIABLE,0,10.1658,16,RS,0.586107,,,,,gaia_class:RS,SURVIVES_CATALOG_ONLY,False
6440519140728250368,DIP,A,1944.65,1944.47,1944.65,30291143790064724,2,-0.0299266,-5.92728,-0.0296653,0.000585794,-0.0366221,0.00271505,-0.0324149,0.0019045,-3.86968,-5.77093,GREY,0.451181,1.12979,0.181908,3.1346,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.00583782,0.00498487,75,45909.7,EpochPhotometry_732021-732459.csv.gz,False,1,0.0124468,7.18643,291.638,-65.0183,2.61581,165.206,15.1716,-1.35201,14.034,14.5096,13.3967,1.11295,45850.7,3265.67,640,1.22504,0.990368,0,0,0,0.0197835,0,False,VARIABLE,0,3.72265,25,SOLAR_LIKE,0.693519,,,,,gaia_class:SOLAR_LIKE,SURVIVES_CATALOG_ONLY,False
2167179478978234368,DIP,A,1888.33,1888.33,1888.4,27177296718341928,2,-0.156957,-7.46027,-0.135043,0.00200491,-0.139172,0.00705662,-0.149522,0.0044831,-4.6854,-8.24469,GREY,0.743551,0.930781,0.149786,5.13547,MULTI,0,False,9,APERIODIC,,0.0682872,3,0.0265767,0.0208113,49,7513.45,EpochPhotometry_246343-246433.csv.gz,False,1,0.0745377,7.186,312.147,48.3845,0.532162,17.6598,-3.6724,-10.8051,15.9984,16.5767,15.2504,1.32634,7508.85,769.257,367,1.26413,1.02097,0,0,0,0.0105838,0,False,VARIABLE,0,,27,ECL,0.728471,0.571258,0.508653,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
2022269790692902656,BRIGHTENING,A,2250.89,2250.72,2250.89,47225742825775960,2,4.23818,6.66299,4.16335,0.0204156,3.29549,0.10941,3.09001,0.0044568,3.15807,5.08622,GREY,0.0411569,1.0665,0.137447,4.60906,MULTI,0,False,9,PERIOD_UNTESTABLE,,,0,0.819375,0.635503,85,13308.6,EpochPhotometry_229882-229915.csv.gz,False,0,1,7.1858,290.69,23.0276,0.477868,6.37737,-0.434945,-4.82473,15.552,20.4129,13.8435,6.56937,11327.9,41.0822,561,2.03869,1.32665,0.748328,223.437,0,0.443384,0,False,VARIABLE,0,,27,LPV,0.801897,,,,,gaia_class:LPV,SURVIVES_CATALOG_ONLY,False
3663290551514077952,DIP,A,2225.02,2224.95,2225.02,45794668291081608,2,-0.300125,-5.53853,-0.299406,0.00130989,-0.293512,0.00474727,-0.281641,0.00354538,-4.79245,-5.49208,GREY,0.560824,1.04215,0.0963588,6.82708,MULTI,0,False,8,APERIODIC,,0.0150856,3,0.0589853,0.0541406,53,9957.51,EpochPhotometry_415452-417656.csv.gz,False,0,1,7.17848,205.941,1.12987,0.104735,2.72579,-2.50349,-3.76237,15.7139,16.2119,15.0645,1.14738,9758.42,334.404,417,1.22401,1.01636,0,0,0,0.0976108,0,False,VARIABLE,0,,16,ECL,0.32939,0.0416991,0.688315,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
3331069402334160128,DIP,A,2451.66,2451.59,2451.66,58327338056217544,2,-0.170077,-5.70616,-0.169921,8.44143e-05,-0.165837,0.00448391,-0.154274,0.00334358,-5.40404,-7.94534,GREY,0.352493,1.07495,0.094429,6.61922,MULTI,0,False,9,APERIODIC,,0.0140611,4,0.0334771,0.0298057,25,12813.5,EpochPhotometry_378604-378818.csv.gz,False,1,0.0111139,7.17817,96.41,11.4851,0.164898,4.04105,-0.68647,-1.19313,15.4292,15.917,14.7472,1.16982,12683.8,289.946,176,1.2517,1.01648,0.0356461,0.17465,0,0.107421,0,False,VARIABLE,0,,14,ECL,0.917178,0.880717,0.731835,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
1944692716972829824,DIP,A,2105.73,2105.73,2105.8,39198292944229112,2,-0.215135,-6.72639,-0.165353,0.00153452,-0.189899,0.00452748,-0.190235,0.0037341,-6.97736,-5.28225,GREY,0.0362583,0.998238,0.103923,6.75269,MULTI,0,False,8,APERIODIC,,0.0100263,5,0.0325914,0.0313859,66,11311.7,EpochPhotometry_220855-221109.csv.gz,False,0,1,7.17504,356.464,51.7909,0.0662075,2.31247,-2.07541,-0.833858,15.5649,15.9292,14.9912,0.938063,11193.9,430.429,491,1.23252,0.95747,0,0,0,0.0609614,0,False,VARIABLE,4,,28,ECL,0.624459,0.171389,0.620727,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5590093763329314688,DIP,A,2043.44,2043.37,2043.44,35754551863456200,2,-0.453972,-5.99567,-0.440792,0.000514184,-0.468811,0.00280153,-0.428773,0.00186814,-7.04767,-6.72044,GREY,0.0362718,1.09338,0.0414103,14.649,MULTI,0,False,8,APERIODIC,,0.0218121,3,0.0869151,0.0757113,45,23500.2,EpochPhotometry_635389-635594.csv.gz,False,1,0.0173821,7.17221,108.359,-37.0681,0.450569,23.1793,-1.92942,4.32996,14.7527,15.406,13.9634,1.44257,23652.8,215.209,318,1.26811,1.00001,0,2.1333e-15,0,0.0675354,0,False,VARIABLE,0,,26,ECL,0.661809,0.281465,0.511768,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
6334457534691430016,DIP,A,2389.75,2389.75,2389.82,54903407094800456,2,-0.180898,-10.4215,-0.155328,0.000561449,-0.166523,0.00200875,-0.160083,0.001759,-8.1685,-5.30233,GREY,0.189262,1.04023,0.0571651,11.5414,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.0306439,0.0173147,22,53960.5,EpochPhotometry_720123-721214.csv.gz,False,1,0.00192506,7.16836,228.588,-6.40831,0.314362,16.7107,2.49398,-8.99514,13.8479,14.1482,13.3782,0.770011,54423.1,434.064,169,1.19878,0.870401,0,0,0,0.047246,0,False,VARIABLE,0,7.71061,15,ECL,0.622185,0.151703,0.638287,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
213687340377641728,DIP,A,2213.94,2213.86,2213.94,45181763338942328,2,-0.11107,-7.2784,-0.0818381,0.000570507,-0.0918542,0.00212002,-0.0946697,0.00184533,-7.50801,-8.82527,GREY,0.0180189,0.97026,0.0535006,13.6399,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0161458,0.0152322,30,47422.5,EpochPhotometry_024206-024526.csv.gz,False,1,0.0205956,7.1682,81.5616,49.7139,0.386107,17.6008,0.529335,-0.107712,13.9999,14.3445,13.473,0.871487,47311.6,745.18,239,1.21188,0.996933,0,0,1,0.0229458,0,False,VARIABLE,0,,17,ECL,0.727939,0.323402,0.626046,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
4126052593118510464,DIP,A,2301.92,2301.92,2302,50046977454388080,2,-0.357737,-22.7563,-0.267528,0.00338916,-0.287614,0.0140928,-0.262135,0.010635,-4.3638,-5.32927,GREY,0.803136,1.0972,0.150122,4.01541,MULTI,0,False,8,APERIODIC,,0.0517064,3,0.0528554,0.0151065,32,2181.96,EpochPhotometry_469054-469108.csv.gz,False,1,0.0213502,7.15806,255.805,-21.9047,0.214636,2.12233,-1.74462,-9.42919,17.3443,17.7578,16.7434,1.01434,2173.78,546.666,245,1.22767,1.07099,0.177574,0.668566,0,0.0402363,0,False,VARIABLE,0,,17,ECL,0.949241,0.770793,0.632083,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
713901806016380928,BRIGHTENING,A,1753.45,1753.27,1753.45,19718998300979424,2,0.570377,7.48935,0.570309,0.00141336,0.592141,0.00843349,0.523778,0.00691588,7.54443,7.75537,GREY,0.171049,1.13052,0.074065,7.68893,MULTI,0,False,9,PERIOD_UNTESTABLE,,,0,0.112705,0.0761419,69,6290.03,EpochPhotometry_080128-082787.csv.gz,False,1,0.00403834,7.15618,137.654,33.4901,-0.0454508,-0.885559,-0.0391874,0.0521541,16.1597,16.4364,15.6237,0.812665,6472.62,221.327,545,1.25168,0.941785,0,0,0,0.106159,0,False,VARIABLE,0,,19,AGN,0.83252,,,,,gaia_class:AGN,SURVIVES_CATALOG_ONLY,False
4312900025733692672,BRIGHTENING,A,1971.38,1971.38,1971.64,31769640390422812,3,1.35202,5.0149,1.34421,0.00416682,1.72418,0.0658974,1.89739,0.00394528,3.12822,8.04643,GREY,0.0113194,0.908714,0.195968,4.03784,MULTI,0,False,9,PERIOD_UNTESTABLE,,,0,0.325381,0.269443,59,8807.43,EpochPhotometry_490316-490349.csv.gz,False,0,1,7.1554,288.305,12.0038,0.462351,5.48894,-2.7648,-3.15565,16.0333,19.6979,14.2005,5.49734,7271.46,53.7206,469,2.30166,1.1378,0.67849,54.4952,0,0.195893,0,False,VARIABLE,0,5.84721,18,LPV,0.825458,,,,,gaia_class:LPV,SURVIVES_CATALOG_ONLY,False
5372290955227856000,DIP,A,1854.76,1854.69,1854.76,25321055875290752,2,-0.193199,-6.69703,-0.1504,0.00126025,-0.153349,0.00408336,-0.155885,0.00349328,-7.25142,-4.39211,GREY,0.905062,0.983728,0.115999,6.17483,MULTI,0,False,8,APERIODIC,,0.0135932,5,0.0297298,0.0287783,69,13906.2,EpochPhotometry_610680-610874.csv.gz,False,1,0.03502,7.15435,176.252,-47.3097,0.325287,9.79409,-4.95838,-0.919444,15.3372,15.6147,14.8887,0.726032,13806.3,592.543,527,1.19784,1.1929,0.166706,6.39836,0,0.0421036,0,False,VARIABLE,0,,26,ECL,0.928593,0.31486,0.605119,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
1904270305844157056,BRIGHTENING,A,2314.69,2314.44,2314.69,50753210353906144,3,0.477969,7.87344,0.473631,0.00331327,0.516671,0.00478372,0.461306,0.00500073,4.64421,4.71619,GREY,0.657663,1.12002,0.139704,4.15149,MULTI,0,False,8,PERIOD_UNTESTABLE,,,0,0.11469,0.060199,64,2.27823e+06,EpochPhotometry_216290-216807.csv.gz,False,1,0.00729552,7.15281,337.737,35.7192,0.633699,9.93932,0.197041,-6.25173,9.80204,13.1415,8.25601,4.88546,2.26011e+06,256.363,529,1.7818,1.218,0.584346,535.158,7,0.0219805,0,True,VARIABLE,2,0.590679,21,LPV,0.706075,,,,DUPLICATED_SOURCE,gaia_class:LPV,KILLED,False
3438143692935635584,DIP,A,2123.52,2123.52,2123.59,40182126888231312,2,-0.559445,-8.07723,-0.463348,0.00310569,-0.522769,0.0107308,-0.457311,0.0065482,-5.50091,-4.97143,GREY,0.471279,1.14314,0.147867,3.76598,MULTI,0,False,9,PERIOD_UNTESTABLE,,,2,0.0916176,0.069119,28,3427.86,EpochPhotometry_390795-391119.csv.gz,False,0,1,7.15226,93.737,31.6043,0.226616,3.218,-0.48745,-1.79362,16.9,17.4899,16.1426,1.34727,3273.14,118.688,223,1.26676,1.03024,0.0971299,0.320089,0,0.0910604,0,False,VARIABLE,0,,16,ECL,0.840901,0.593698,0.625436,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
6741337207031762560,DIP,A,1939.63,1939.63,1939.7,30013568578238344,2,-0.556492,-7.38084,-0.555174,0.00110635,-0.620023,0.0116401,-0.557314,0.00246795,-3.5438,-10.507,GREY,0.522544,1.11252,0.158356,3.70987,MULTI,0,False,8,APERIODIC,,0.0221159,9,0.109779,0.0753751,46,8989.08,EpochPhotometry_766147-766464.csv.gz,False,1,0.00653008,7.15198,295.579,-35.3272,-0.137626,-2.29239,-2.77155,-1.62169,15.8258,17.7849,14.5923,3.19252,8803.13,89.6254,263,1.4303,0.979194,0,0,0,0.710524,0,False,VARIABLE,0,,16,LPV,0.946308,,,,,gaia_class:LPV,SURVIVES_CATALOG_ONLY,False
5916467744053874560,BRIGHTENING,A,2688.38,2688.13,2688.8,71416394795631976,6,0.304848,5.03507,0.264909,0.00907248,0.233431,0.00424359,0.209718,0.00311123,15.8877,19.4668,GREY,0.443891,1.11307,0.099718,5.88587,MULTI,0,False,8,PERIOD_UNTESTABLE,,,1,0.0907496,0.0548937,60,4922.6,EpochPhotometry_672585-672645.csv.gz,False,1,0.05453,7.15035,259.504,-57.283,,,,,16.4148,16.572,15.3955,1.17643,5117.31,124.724,521,1.70371,,8.73664,5510.47,55,0.203741,0,False,VARIABLE,0,,21,S,0.975025,,,,,gaia_class:S;ipd_multi_peak,SURVIVES_CATALOG_ONLY,False
6028494166376314112,DIP,A,1931.38,1931.21,1931.38,29557772011852984,2,-0.25869,-9.01538,-0.25726,0.00139966,-0.226371,0.0175516,-0.268068,0.00121766,-3.9241,-7.49308,GREY,0.618507,0.844454,0.179398,4.76898,MULTI,0,False,8,APERIODIC,,0.0033997,3,0.0508873,0.0286531,68,34672.2,EpochPhotometry_685357-685367.csv.gz,False,3,0.00146632,7.14954,256.026,-31.2027,0.268421,3.60145,-5.56003,-6.32127,14.3512,17.7264,12.7655,4.96092,34236.1,424.314,552,1.84575,0.965834,0.550987,118.84,0,0.0947362,0,False,VARIABLE,0,,20,LPV,0.510333,,,,,gaia_class:LPV,SURVIVES_CATALOG_ONLY,False
4757914502213852160,DIP,A,2177.55,2177.55,2177.62,43169930590176504,2,-0.206819,-6.02374,-0.179042,0.000840248,-0.17623,0.0035617,-0.184253,0.00292355,-4.37157,-6.24027,GREY,0.850217,0.956454,0.0836241,8.89152,MULTI,0,False,8,APERIODIC,,0.0189697,5,0.0354205,0.0343121,40,17297.5,EpochPhotometry_540805-541066.csv.gz,False,1,0.0105421,7.14849,82.9017,-61.8278,0.432651,21.3401,1.76622,9.09253,15.1017,15.4827,14.5377,0.945052,17150.7,369.714,285,1.21817,1.01662,0,0,0,0.0130862,0,False,VARIABLE,0,,25,ECL,0.985049,0.834566,0.547371,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
5371407497636293760,DIP,A,1997.75,1997.67,1997.75,33227413664998056,2,-0.222273,-7.5758,-0.209824,0.000495832,-0.217284,0.00114537,-0.199022,0.00100434,-6.51337,-6.3572,GREY,0.0434472,1.09176,0.0369818,16.4471,MULTI,0,False,9,APERIODIC,,0.00913969,5,0.0415412,0.0293325,84,135304,EpochPhotometry_610508-610679.csv.gz,False,1,0.0579852,7.14318,177.972,-48.5329,0.848255,65.3149,-15.4169,3.25953,12.8722,13.247,12.34,0.907009,133682,527.202,633,1.20068,0.969091,0.0766091,8.79346,0,0.0711874,0,False,VARIABLE,0,3.28248,25,ECL,0.966096,0.616382,0.51201,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
2256977005922515584,DIP,A,1677.79,1677.79,1678.04,15535062852592264,2,-0.298144,-6.66508,-0.288954,0.00291372,-0.274754,0.0138655,-0.28393,0.00880428,-3.45723,-4.82745,GREY,0.920456,0.967681,0.139661,5.24356,MULTI,0,False,9,APERIODIC,,0.004123,20,0.0572455,0.044566,124,3362.59,EpochPhotometry_256330-257285.csv.gz,False,0,1,7.13841,279.233,65.8708,0.533555,11.4803,-1.71574,-7.44877,16.8874,17.5039,16.1887,1.31519,3311.19,409.308,890,1.21212,0.94359,0,0,0,0.0498315,0,False,VARIABLE,0,,26,ECL,0.949925,2.21049,0.577388,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
4514355466770931328,BRIGHTENING,A,2306.89,2306.71,2306.89,50321801021911440,2,0.0886963,5.11456,0.0879575,0.000803122,0.100895,0.00131494,0.0868613,0.000363332,4.44293,5.78494,GREY,0.253376,1.16157,0.114315,4.71007,MULTI,0,False,9,APERIODIC,,0.00624912,3,0.0174281,0.0173166,60,3.02229e+06,EpochPhotometry_513216-513249.csv.gz,False,2,0.0109328,7.13738,287.049,17.6281,0.382734,25.7211,-2.62231,-1.23623,9.4846,10.6537,8.44021,2.21351,3.02765e+06,979.662,468,1.34853,0.85207,0.0840181,8.62643,0,0.0210708,0,False,VARIABLE,0,,21,LPV,0.887308,,,,,gaia_class:LPV,SURVIVES_CATALOG_ONLY,False
4219727753968945920,DIP,A,2689.08,2689.01,2689.08,71455390455358776,2,-0.102601,-6.72827,-0.0910625,0.00107989,-0.0909274,0.00340407,-0.0935075,0.00334127,-4.92504,-6.99967,GREY,0.978462,0.972407,0.164827,4.41427,MULTI,0,False,9,PERIOD_UNTESTABLE,,,1,0.018046,0.0151975,33,17350,EpochPhotometry_479534-479834.csv.gz,False,0,1,7.13632,305.781,-3.19783,0.211652,6.55259,-3.63227,-0.256093,15.0927,15.3512,14.6666,0.68451,17293.3,779.417,277,1.19477,1.02185,0.0355962,0.276436,0,0.0997888,0,False,VARIABLE,0,,15,ECL,0.678609,0.598039,0.510949,True,GAIA_ECLIPSING_BINARY;GAIA_CLASS_ECL,,KILLED,False
3655700103056547072,BRIGHTENING,A,2619.55,2619.37,2619.55,67610322047889768,2,2.83013,6.13211,2.8033,0.0120573,2.61804,0.0525036,2.31147,0.0418035,4.48627,5.02958,GREY,0.04018,1.13263,0.119045,4.76601,MULTI,0,False,9,PERIOD_UNTESTABLE,,,0,0.555758,0.461197,28,525.874,EpochPhotometry_415452-417656.csv.gz,False,0,1,7.13344,221.132,2.96487,-0.196842,-0.961451,-0.325206,-0.25596,18.9842,19.0214,18.2415,0.779894,480.018,30.26,225,1.5351,1.02091,0,0,0,0.561409,0,False,VARIABLE,0,,16,AGN,0.883777,,,,,gaia_class:AGN,SURVIVES_CATALOG_ONLY,False
