n_members,n_used,n_trim,k_trimmed,s_raw,s_det,s_trim,err_floor,x_trim,two_pop,gap,dist_kpc,r_gal_kpc,mh_median,cluster,s_field,field_likeness,z_census,assembly_candidate
50,19,15,4,2.0708956306189297,1.5096108487657667,0.9621321101256104,0.06405901285824529,15.019465133730522,False,0.5980142129997708,14.638128913133025,15.654732251845635,-1.5033999681472778,HSC_2261,0.44440935035347934,0.4619005494946633,2.5702872065039615,False
26,15,12,3,0.9270698538064956,0.894474272519997,0.7778469659876038,0.05088427975335333,15.286586933292357,False,0.4182328658404192,2.21676229463327,9.923872972827665,-0.8865000009536743,OC_0255,0.5698373126864433,0.7325828056203083,2.5593897968135773,False
42,13,10,3,0.7593877168893813,0.773786924964439,0.7262180277719418,0.04790639228366693,15.159104936806868,False,0.49437958963437223,2.597494505208367,5.78621094171614,-1.0227999687194824,HSC_2830,0.44440935035347934,0.6119503143111722,2.551900239799993,False
102,22,19,3,0.9902285522549645,1.0103703064094653,0.7106599851687143,0.04956106088077351,14.339079360676166,False,2.464982087164055,0.4100364585681475,8.539101696798811,-0.6796500086784363,NGC_2068,0.48495847293734545,0.6824057679597844,2.5339557379689164,False
164,87,80,7,0.5399629195846617,0.5437941648573995,0.47744605767244774,0.0466314278006759,10.238718396384325,False,0.06913147790815266,9.916581342586396,1.7694123081728836,-0.40230000019073486,NGC_6342,0.44440935035347934,0.9308053615940981,2.52820215436044,False
64,16,13,3,1.0214372511595486,0.9579242601606465,0.6702707720179272,0.04564386191785715,14.68479536688149,False,0.31584502840648654,3.3544353566692178,6.631168859936125,-1.1786500215530396,UBC_528,0.3954093751788139,0.5899248358814582,2.52787870176416,False
188,24,20,4,0.35159858784377573,1.06333947737801,0.6782196440783527,0.048847745720270154,13.88435912605307,False,0.33148316299097047,10.296632272148868,16.851962415726256,-0.3313499987125397,Berkeley_25,0.44440935035347934,0.6552587413733744,2.524896582632797,False
39,11,8,3,0.8922286279678344,0.7628925425508599,0.643439244363964,0.043681348408504836,14.730297204806188,False,0.0,4.411691656137052,4.367402676233393,-0.9103999733924866,HSC_225,0.44440935035347934,0.6906780309814261,2.5155848912923497,False
696,117,100,17,1.0041649670273065,0.7126994358760983,0.5976512622822576,0.060814568364568417,9.827435733811098,False,0.06580245562794662,14.370012204989418,5.536845365006965,-0.9151999950408936,NGC_6093,0.44440935035347934,0.7435930924941216,2.5148169784460026,False
109,49,46,3,0.692967250303924,0.6767304895857089,0.6115852915140598,0.05333676150905645,11.466487169645914,False,0.11463929001326811,10.287465216800014,2.1423711457446477,-0.36230000853538513,BH_229,0.44440935035347934,0.7266514687645373,2.5124303800446204,False
247,64,56,8,1.1369318462669848,0.9346488220424376,0.8339693818605386,0.07572135782184546,11.013661215936887,False,0.7926544775683824,2.4609434021656407,7.795271571938747,-1.3495500087738037,Trumpler_16,0.44440935035347934,0.5328844919486458,2.5123025245225103,False
412,81,70,11,1.0796293251961468,0.7408234296985059,0.7596382594592149,0.07487295810953026,10.145695837847814,False,0.16537127477754443,3.2053431675572654,7.2743917497380615,-0.9460999965667725,Juchert_13,0.44440935035347934,0.5850276033619654,2.509351987297998,False
