t_myr,m,m_eff,surprise,lambda,r_ball_pc,focus,rms_now_pc,rms_meet_pc,med_now_pc,sig_v_internal_kms,n_epochs_seen,mh_mad_dex,heterogeneous,co_natal_possible,rms_min_pc_p50,p_rms_lt_5pc,member_source_ids
2.5,7,7,6.84,0.3737707945200708,2.28,43.33,89.9,2.07,131.75,34.96,1,,,,,,
11.5,11,11,6.84,1.3085106687146655,6.87,27.4,179.66,6.56,243.72,14.82,1,,,,,,
11.5,11,11,6.84,1.3085106687146655,6.87,20.44,194.65,9.52,260.39,15.33,1,,,,,,
11.5,11,11,6.84,1.3085106687146655,6.87,19.95,146.81,7.36,207.09,11.95,1,,,,,,
3.0,7,7,6.83,0.37392908691660437,2.53,32.47,65.38,2.01,89.29,20.99,1,,,,,,
10.5,8,8,6.83,0.5601733144364412,6.36,32.98,198.15,6.01,264.62,18.33,1,,,,,,
10.5,8,8,6.83,0.5601733144364412,6.36,34.12,223.03,6.54,313.48,19.82,1,,,,,,
0.5,4,4,6.83,0.04367650751422569,1.26,22.85,23.18,1.01,32.5,45.33,1,,,,,,
13.0,13,13,6.83,1.9391903097889842,7.64,19.31,184.99,9.58,237.88,12.93,1,,,,,,
13.0,13,13,6.83,1.9391903097889842,7.64,18.18,166.68,9.17,241.46,11.87,1,,,,,,
13.0,13,13,6.83,1.9391903097889842,7.64,16.99,154.66,9.1,206.12,10.89,1,,,,,,
7.5,10,10,6.83,1.0309720308044081,4.83,33.87,158.02,4.67,199.9,20.68,1,,,,,,
11.0,12,12,6.83,1.6129835837791116,6.62,20.47,171.6,8.38,240.45,14.02,1,,,,,,
11.0,12,12,6.83,1.6129835837791116,6.62,21.3,174.72,8.2,223.36,13.94,1,,,,,,
11.0,12,12,6.83,1.6129835837791116,6.62,27.65,185.13,6.7,225.12,16.43,1,,,,,,
11.5,8,7,6.83,0.5607902865919995,6.87,29.47,178.91,6.07,238.28,14.4,2,,,,,,
9.0,10,10,6.83,1.0315408910962718,5.6,29.66,176.52,5.95,202.63,19.09,1,,,,,,
9.0,10,10,6.83,1.0315408910962718,5.6,27.39,174.92,6.39,247.34,18.44,1,,,,,,
3.5,8,8,6.83,0.5611931357807142,2.79,46.77,107.73,2.3,124.36,30.15,1,,,,,,
9.0,12,12,6.83,1.6145857425854686,5.6,35.24,204.48,5.8,271.29,21.76,1,,,,,,
10.5,12,12,6.83,1.6146172004344486,6.36,20.56,157.43,7.66,194.26,14.4,1,,,,,,
10.5,12,12,6.83,1.6146172004344486,6.36,24.3,178.62,7.35,248.78,16.14,1,,,,,,
10.5,12,12,6.83,1.6146172004344486,6.36,22.94,164.69,7.18,213.99,14.84,1,,,,,,
10.5,12,12,6.83,1.6146172004344486,6.36,21.74,178.06,8.19,239.45,16.21,1,,,,,,
9.5,12,12,6.83,1.6151002328781021,5.85,29.92,192.52,6.44,251.68,19.79,1,,,,,,
9.5,12,12,6.83,1.6151002328781021,5.85,25.08,154.31,6.15,202.73,14.76,2,,,,,,
10.0,11,11,6.83,1.3113498593671014,6.11,21.27,168.52,7.92,209.35,16.24,1,,,,,,
10.0,11,11,6.83,1.3113498593671014,6.11,20.41,156.92,7.69,211.32,15.02,1,,,,,,
10.0,11,11,6.83,1.3113498593671014,6.11,20.3,146.81,7.23,169.45,14.38,1,,,,,,
9.5,9,9,6.83,0.7819136048060652,5.85,22.59,177.18,7.84,245.04,16.87,1,,,,,,
9.5,9,9,6.83,0.7819136048060652,5.85,21.83,146.45,6.71,197.81,14.78,1,,,,,,
13.0,11,11,6.82,1.3118052095631365,7.64,18.14,191.19,10.54,268.2,13.95,1,,,,,,
13.0,11,11,6.82,1.3118052095631365,7.64,21.59,201.78,9.35,288.28,14.51,1,,,,,,
13.0,11,11,6.82,1.3118052095631365,7.64,16.71,147.96,8.85,185.98,10.07,1,,,,,,
9.0,11,11,6.82,1.3118509158506935,5.6,41.54,212.58,5.12,318.16,22.19,1,,,,,,
9.0,11,11,6.82,1.3118509158506935,5.6,25.18,172.47,6.85,224.35,18.5,1,,,,,,
7.5,11,11,6.82,1.3121462210237922,4.83,32.36,150.23,4.64,187.04,19.49,1,,,,,,
8.0,9,9,6.82,0.7825448350143919,5.08,28.99,175.16,6.04,217.99,21.17,1,,,,,,
8.0,11,11,6.82,1.3126558522822056,5.08,24.58,176.23,7.17,230.37,21.16,1,,,,,,
12.5,14,14,6.82,2.291959336617848,7.38,16.5,140.89,8.54,175.26,10.17,1,,,,,,
10.0,12,12,6.82,1.617331493219425,6.11,18.97,165.87,8.74,208.48,15.97,1,,,,,,
10.0,12,12,6.82,1.617331493219425,6.11,17.68,159.23,9.01,209.25,15.06,1,,,,,,
10.0,12,12,6.82,1.617331493219425,6.11,23.68,167.73,7.08,206.77,16.2,1,,,,,,
10.0,12,12,6.82,1.617331493219425,6.11,21.96,180.69,8.23,243.42,17.65,1,,,,,,
10.0,12,12,6.82,1.617331493219425,6.11,16.35,119.01,7.28,166.67,10.88,1,,,,,,
10.0,12,12,6.82,1.617331493219425,6.11,19.25,143.81,7.47,194.75,13.58,1,,,,,,
0.5,4,4,6.82,0.0440563032317407,1.26,29.21,22.92,0.78,32.04,44.14,1,,,,,,
12.5,11,11,6.82,1.3133699569383175,7.38,25.08,189.03,7.54,266.23,14.15,2,,,,,,
12.5,11,11,6.82,1.3133699569383175,7.38,18.61,174.23,9.36,236.82,12.26,1,,,,,,
12.5,11,11,6.82,1.3133699569383175,7.38,18.12,154.1,8.5,197.21,11.57,1,,,,,,
12.5,11,11,6.82,1.3133699569383175,7.38,23.48,167.47,7.13,234.06,12.22,1,,,,,,
12.5,11,11,6.82,1.3133699569383175,7.38,18.53,165.53,8.94,241.4,11.86,1,,,,,,
12.5,11,11,6.82,1.3133699569383175,7.38,18.45,135.6,7.35,182.4,9.79,2,,,,,,
10.0,10,10,6.82,1.0345093335007134,6.11,33.7,184.44,5.47,254.67,17.72,1,,,,,,
10.0,10,10,6.82,1.0345093335007134,6.11,26.52,170.65,6.43,248.18,16.0,1,,,,,,
8.5,12,12,6.82,1.6179354862738196,5.34,19.43,127.06,6.54,165.16,14.42,1,,,,,,
8.5,12,12,6.82,1.6179354862738196,5.34,23.78,158.73,6.67,223.03,17.59,1,,,,,,
2.5,7,7,6.82,0.37603607206261663,2.28,24.06,53.36,2.22,59.17,20.96,1,,,,,,
8.0,10,10,6.82,1.0349786527609697,5.08,34.93,167.49,4.79,224.82,20.31,1,,,,,,
8.0,10,10,6.82,1.0349786527609697,5.08,21.4,159.54,7.46,183.99,18.93,1,,,,,,
8.0,10,10,6.82,1.0349786527609697,5.08,25.37,155.03,6.11,201.45,18.65,1,,,,,,
8.0,10,10,6.82,1.0349786527609697,5.08,20.33,126.28,6.21,159.3,15.36,1,,,,,,
6.0,10,10,6.82,1.0350302276475574,4.06,43.63,163.9,3.76,253.12,26.21,1,,,,,,
6.0,10,10,6.82,1.0350302276475574,4.06,26.32,140.24,5.33,191.58,22.42,1,,,,,,
12.0,14,14,6.82,2.294026434097353,7.13,18.26,158.81,8.7,211.92,12.39,1,,,,,,
12.0,13,13,6.82,1.9464466713553297,7.13,25.71,202.54,7.88,272.03,15.76,1,,,,,,
12.0,13,13,6.82,1.9464466713553297,7.13,25.49,183.4,7.2,240.14,14.13,1,,,,,,
11.0,13,13,6.81,1.946704325250652,6.62,19.54,167.58,8.58,178.52,14.4,1,,,,,,
11.0,13,13,6.81,1.946704325250652,6.62,19.49,176.95,9.08,251.1,15.02,1,,,,,,
11.5,12,12,6.81,1.6200608279324429,6.87,21.25,178.57,8.4,233.84,14.51,1,,,,,,
11.5,12,11,6.81,1.6200608279324429,6.87,19.42,146.36,7.53,185.47,11.56,1,,,,,,
11.5,12,12,6.81,1.6200608279324429,6.87,19.56,179.55,9.18,248.81,14.5,1,,,,,,
11.5,12,12,6.81,1.6200608279324429,6.87,17.3,168.43,9.74,216.97,13.71,1,,,,,,
11.5,12,12,6.81,1.6200608279324429,6.87,16.61,166.05,9.99,209.28,13.57,1,,,,,,
9.0,9,9,6.81,0.7848680693123806,5.6,26.61,185.57,6.97,239.78,19.14,1,,,,,,
8.5,11,11,6.81,1.3157909075118412,5.34,38.69,200.86,5.19,277.24,21.79,1,,,,,,
8.5,11,11,6.81,1.3157909075118412,5.34,26.89,161.83,6.02,228.32,17.8,1,,,,,,
8.5,11,11,6.81,1.3157909075118412,5.34,23.57,160.41,6.81,201.77,18.32,1,,,,,,
9.5,13,13,6.81,1.9483748841069166,5.85,20.55,157.29,7.65,217.28,15.49,1,,,,,,
11.0,11,11,6.81,1.316342924693298,6.62,19.78,175.65,8.88,239.04,15.3,1,,,,,,
12.0,12,12,6.81,1.622038892796108,7.13,23.19,186.44,8.04,258.47,14.63,1,,,,,,
12.0,12,12,6.81,1.622038892796108,7.13,17.56,171.25,9.75,207.3,13.7,1,,,,,,
12.0,12,12,6.81,1.622038892796108,7.13,18.84,159.29,8.45,203.89,11.89,2,,,,,,
12.0,12,12,6.81,1.622038892796108,7.13,17.11,165.95,9.7,233.12,12.75,1,,,,,,
12.0,12,12,6.81,1.622038892796108,7.13,19.94,175.97,8.82,231.22,12.98,2,,,,,,
7.5,12,12,6.81,1.6221587897272152,4.83,31.36,183.89,5.86,260.86,23.28,1,,,,,,
10.5,10,9,6.81,1.0379682002792883,6.36,20.11,164.06,8.16,218.91,14.31,1,,,,,,
10.5,10,10,6.81,1.0379682002792883,6.36,26.01,192.01,7.38,249.53,16.77,1,,,,,,
12.5,12,12,6.81,1.6223981821002744,7.38,20.71,177.43,8.57,240.15,13.24,1,,,,,,
12.5,12,11,6.81,1.6223981821002744,7.38,21.58,215.4,9.98,313.29,15.48,1,,,,,,
12.5,12,12,6.81,1.6223981821002744,7.38,15.78,145.12,9.19,183.2,11.19,2,,,,,,
12.5,12,12,6.81,1.6223981821002744,7.38,25.81,189.91,7.36,266.31,13.52,1,,,,,,
11.0,10,10,6.81,1.0382423068003477,6.62,25.69,209.37,8.15,303.53,17.59,1,,,,,,
11.0,10,10,6.81,1.0382423068003477,6.62,17.78,144.98,8.16,177.08,12.19,1,,,,,,
9.5,10,10,6.8,1.0382787211359228,5.85,34.01,169.3,4.98,216.14,16.83,1,,,,,,
9.5,10,10,6.8,1.0382787211359228,5.85,39.92,176.82,4.43,231.34,16.59,1,,,,,,
8.5,8,8,6.8,0.5653027602643466,5.34,34.09,188.21,5.52,247.45,21.61,1,,,,,,
5.0,9,9,6.8,0.7865715510161745,3.55,35.99,123.6,3.43,164.7,24.17,1,,,,,,
10.5,11,11,6.8,1.3180548574975088,6.36,22.89,191.62,8.37,265.93,17.06,1,,,,,,
10.5,11,11,6.8,1.3180548574975088,6.36,22.61,161.8,7.15,230.34,14.59,1,,,,,,
10.5,11,11,6.8,1.3180548574975088,6.36,21.79,151.47,6.95,211.29,13.09,1,,,,,,
11.5,10,10,6.8,1.038500530725925,6.87,18.21,174.69,9.59,222.91,14.46,1,,,,,,
9.0,13,13,6.8,1.9509577722907747,5.6,26.92,176.95,6.57,231.69,18.97,1,,,,,,
10.0,9,9,6.8,0.7868099156202608,6.11,21.87,142.42,6.51,169.3,13.58,1,,,,,,
10.0,9,9,6.8,0.7868099156202608,6.11,23.86,179.3,7.52,255.01,16.98,1,,,,,,
3.5,6,6,6.8,0.2272485784395978,2.79,25.38,76.09,3.0,101.19,21.18,1,,,,,,
3.5,6,6,6.8,0.2272485784395978,2.79,33.77,98.25,2.91,128.68,26.85,1,,,,,,
8.0,12,12,6.8,1.623990894169652,5.08,21.67,150.05,6.92,208.09,17.92,1,,,,,,
3.5,7,7,6.8,0.37828574337811105,2.79,38.5,99.25,2.58,123.92,27.55,1,,,,,,
5.5,10,10,6.8,1.0393059596622691,3.81,19.19,103.97,5.42,106.67,18.56,1,,,,,,
11.5,13,13,6.8,1.952380997764739,6.87,16.76,162.17,9.68,201.57,12.93,1,,,,,,
7.5,11,11,6.8,1.319355815644802,4.83,40.6,170.57,4.2,234.43,22.01,1,,,,,,
0.5,4,4,6.8,0.04456269752176071,1.26,20.06,14.99,0.75,23.01,29.08,1,,,,,,
6.5,11,11,6.8,1.319966756320473,4.32,25.4,128.77,5.07,156.08,19.07,1,,,,,,
12.5,8,8,6.8,0.5665517461302546,7.38,21.92,166.26,7.58,265.5,12.71,1,,,,,,
9.5,11,11,6.8,1.3202803490987658,5.85,17.44,148.15,8.5,207.77,14.74,1,,,,,,
9.5,11,11,6.8,1.3202803490987658,5.85,22.14,152.21,6.87,199.85,15.38,1,,,,,,
13.0,12,11,6.8,1.6254977596760602,7.64,25.37,188.55,7.43,264.94,13.66,2,,,,,,
13.0,12,12,6.8,1.6254977596760602,7.64,19.92,203.65,10.22,252.66,13.93,1,,,,,,
13.0,12,12,6.8,1.6254977596760602,7.64,16.28,143.08,8.79,187.12,10.53,1,,,,,,
9.0,12,12,6.8,1.6257981435756454,5.6,21.88,164.79,7.53,227.91,17.65,1,,,,,,
9.0,12,12,6.8,1.6257981435756454,5.6,26.45,148.4,5.61,189.7,15.6,1,,,,,,
12.0,11,11,6.8,1.320803098419688,7.13,21.63,179.09,8.28,226.64,14.25,1,,,,,,
8.0,11,11,6.79,1.3210703128737582,5.08,19.69,124.8,6.34,161.69,14.61,1,,,,,,
6.5,8,8,6.79,0.5671732156064532,4.32,36.77,157.93,4.3,223.42,23.44,1,,,,,,
6.5,8,8,6.79,0.5671732156064532,4.32,39.86,184.37,4.63,226.16,27.39,1,,,,,,
7.0,10,10,6.79,1.0413539047066913,4.57,31.02,150.77,4.86,233.97,20.82,1,,,,,,
11.5,9,9,6.79,0.789260403351703,6.87,21.58,177.11,8.21,232.87,14.79,1,,,,,,
11.5,9,9,6.79,0.789260403351703,6.87,10.01,97.66,9.75,137.69,7.53,1,,,,,,
5.0,9,9,6.79,0.7894422501074744,3.55,32.37,136.22,4.21,181.1,26.55,1,,,,,,
5.0,9,8,6.79,0.7894422501074744,3.55,25.34,92.83,3.66,106.21,18.07,1,,,,,,
9.5,12,12,6.79,1.6279184886945948,5.85,28.22,193.24,6.85,280.55,19.84,1,,,,,,
9.5,12,12,6.79,1.6279184886945948,5.85,25.7,170.42,6.63,223.42,17.02,1,,,,,,
7.0,7,7,6.79,0.37978789465773455,4.57,34.79,134.49,3.87,169.87,18.28,1,,,,,,
3.5,8,8,6.79,0.5681214460989945,2.79,28.42,87.83,3.09,116.08,24.24,1,,,,,,
12.5,13,13,6.79,1.957178759359061,7.38,20.24,178.42,8.82,235.51,13.58,1,,,,,,
9.0,10,10,6.79,1.0427532920864486,5.6,22.96,163.55,7.12,211.66,17.45,1,,,,,,
9.0,10,10,6.79,1.0427532920864486,5.6,35.48,191.67,5.4,273.21,19.48,1,,,,,,
6.0,9,9,6.79,0.7902305472495873,4.06,18.9,99.75,5.28,150.54,15.8,1,,,,,,
2.0,6,6,6.79,0.2288291046436025,2.02,62.11,113.24,1.82,155.41,55.7,1,,,,,,
10.5,9,9,6.78,0.7908329144985053,6.36,32.56,222.35,6.83,290.28,20.56,1,,,,,,
8.0,9,9,6.78,0.7909592956059445,5.08,37.62,175.79,4.67,242.77,21.31,1,,,,,,
8.0,9,9,6.78,0.7909592956059445,5.08,18.9,122.4,6.48,178.45,14.95,1,,,,,,
4.0,9,9,6.78,0.7912506060035047,3.04,30.69,104.84,3.42,142.88,25.31,1,,,,,,
4.0,9,9,6.78,0.7912506060035047,3.04,34.05,115.2,3.38,136.02,28.04,1,,,,,,
4.5,8,8,6.78,0.5692283131222114,3.3,39.82,111.67,2.8,160.18,24.22,1,,,,,,
10.5,12,12,6.78,1.6310928861531673,6.36,18.97,172.4,9.09,231.77,15.45,1,,,,,,
10.5,12,12,6.78,1.6310928861531673,6.36,20.34,167.35,8.23,236.7,14.67,1,,,,,,
10.5,12,12,6.78,1.6310928861531673,6.36,18.86,170.4,9.03,224.01,15.2,1,,,,,,
10.5,12,12,6.78,1.6310928861531673,6.36,23.65,160.21,6.77,212.47,14.8,1,,,,,,
7.5,8,8,6.78,0.569557975059778,4.83,22.44,148.86,6.63,204.28,19.11,1,,,,,,
4.5,9,9,6.78,0.7918700323675927,3.3,33.91,115.7,3.41,157.4,25.3,1,,,,,,
8.5,11,11,6.78,1.3255375068267437,5.34,22.37,162.09,7.25,217.88,18.32,1,,,,,,
10.0,11,11,6.78,1.3259204133600693,6.11,29.71,169.54,5.71,230.56,16.22,1,,,,,,
10.0,11,11,6.78,1.3259204133600693,6.11,18.37,166.81,9.08,234.51,15.46,1,,,,,,
7.5,10,10,6.78,1.0453912200464277,4.83,21.01,139.73,6.65,168.83,18.09,1,,,,,,
7.5,10,10,6.78,1.0453912200464277,4.83,30.92,150.84,4.88,182.69,19.54,1,,,,,,
8.0,12,12,6.78,1.6324053547612043,5.08,27.39,153.55,5.61,218.83,18.18,1,,,,,,
7.5,11,10,6.78,1.3265654102658118,4.83,23.44,146.98,6.27,201.72,18.57,1,,,,,,
9.0,13,13,6.78,1.9621701732809516,5.6,20.06,154.89,7.72,215.89,16.92,1,,,,,,
6.5,10,9,6.77,1.0466923888009998,4.32,23.45,140.81,6.0,200.33,20.88,1,,,,,,
6.0,8,8,6.77,0.57119925426193,4.06,39.85,136.85,3.43,194.64,22.03,1,,,,,,
6.0,8,8,6.77,0.57119925426193,4.06,29.49,139.65,4.74,216.07,21.96,1,,,,,,
5.0,8,8,6.77,0.5712691191686815,3.55,54.62,170.21,3.12,244.36,33.1,1,,,,,,
4.5,8,8,6.77,0.5715235885783494,3.3,50.23,167.85,3.34,220.75,36.09,1,,,,,,
5.0,10,10,6.77,1.047805168324466,3.55,36.53,144.15,3.95,194.65,28.22,1,,,,,,
11.0,13,13,6.77,1.965244366443515,6.62,25.74,196.42,7.63,263.33,16.45,1,,,,,,
7.0,11,11,6.77,1.3292576313020708,4.57,33.87,165.79,4.89,208.97,22.76,1,,,,,,
11.5,11,11,6.77,1.329280679329184,6.87,25.17,179.15,7.12,242.71,14.29,1,,,,,,
11.5,11,11,6.77,1.329280679329184,6.87,20.63,158.54,7.69,222.93,12.95,1,,,,,,
6.0,9,9,6.77,0.7945252784846394,4.06,25.32,100.4,3.97,127.34,16.21,1,,,,,,
8.0,11,11,6.77,1.3294847734653112,5.08,25.23,139.1,5.51,180.24,16.88,1,,,,,,
8.0,11,11,6.77,1.3294847734653112,5.08,26.25,146.38,5.58,190.93,16.99,1,,,,,,
9.5,9,9,6.77,0.7947318606225581,5.85,22.35,157.93,7.07,222.78,15.1,1,,,,,,
8.0,8,8,6.77,0.5721833202255768,5.08,24.73,167.86,6.79,276.52,20.38,1,,,,,,
5.0,9,9,6.77,0.7951836482900742,3.55,28.22,131.61,4.66,172.96,25.93,1,,,,,,
9.0,12,12,6.76,1.6370105445658225,5.6,27.69,165.77,5.99,218.54,17.46,1,,,,,,
5.5,9,9,6.76,0.7953872140272467,3.81,37.67,147.46,3.91,198.12,26.04,1,,,,,,
5.5,9,9,6.76,0.7953872140272467,3.81,31.59,128.6,4.07,169.15,22.84,1,,,,,,
5.5,9,9,6.76,0.7953872140272467,3.81,25.2,119.34,4.74,143.97,20.91,1,,,,,,
10.0,10,10,6.76,1.049079887493681,6.11,33.11,159.04,4.8,216.29,14.81,1,,,,,,
10.0,10,10,6.76,1.049079887493681,6.11,25.23,161.96,6.42,212.68,15.38,1,,,,,,
10.0,10,10,6.76,1.049079887493681,6.11,21.16,136.27,6.44,175.14,12.9,1,,,,,,
13.0,13,13,6.76,1.9677078143447042,7.64,12.86,139.55,10.85,180.87,9.63,1,,,,,,
6.0,11,11,6.76,1.3313666828661528,4.06,25.33,150.51,5.94,194.9,24.26,1,,,,,,
6.0,11,11,6.76,1.3313666828661528,4.06,36.3,150.63,4.15,184.62,24.25,1,,,,,,
9.0,9,9,6.76,0.7960804703025575,5.6,39.77,217.84,5.48,267.93,22.92,1,,,,,,
7.0,9,9,6.76,0.7963294565404111,4.57,35.98,161.26,4.48,214.44,21.48,1,,,,,,
7.0,9,9,6.76,0.7963294565404111,4.57,25.02,159.99,6.39,217.51,22.35,1,,,,,,
4.5,9,9,6.76,0.7964605832798686,3.3,23.05,90.71,3.94,115.84,19.5,1,,,,,,
4.5,9,9,6.76,0.7964605832798686,3.3,27.12,109.33,4.03,141.18,23.75,1,,,,,,
12.0,13,13,6.76,1.969618655538131,7.13,20.55,161.76,7.87,227.69,12.51,1,,,,,,
12.0,13,13,6.76,1.969618655538131,7.13,17.14,149.37,8.72,205.86,11.97,1,,,,,,
12.0,13,13,6.76,1.969618655538131,7.13,16.65,157.32,9.45,198.52,12.61,1,,,,,,
12.0,13,13,6.76,1.969618655538131,7.13,22.05,172.71,7.83,230.05,13.49,1,,,,,,
9.5,10,10,6.76,1.0510969769524157,5.85,24.9,168.45,6.76,221.25,17.15,1,,,,,,
9.5,10,10,6.76,1.0510969769524157,5.85,16.15,107.52,6.66,131.46,10.85,1,,,,,,
9.5,11,11,6.76,1.333098604915259,5.85,22.88,188.04,8.22,278.5,18.83,1,,,,,,
9.5,11,11,6.76,1.333098604915259,5.85,28.27,167.47,5.92,227.2,16.21,1,,,,,,
9.5,11,11,6.76,1.333098604915259,5.85,23.71,191.82,8.09,268.21,18.86,1,,,,,,
9.5,11,11,6.76,1.333098604915259,5.85,25.49,186.69,7.32,254.38,18.58,1,,,,,,
11.0,9,9,6.76,0.7972217712931241,6.62,20.17,169.24,8.39,220.57,13.65,1,,,,,,
9.5,12,12,6.75,1.6407367445110879,5.85,30.13,231.88,7.7,321.4,22.76,1,,,,,,
9.5,12,12,6.75,1.6407367445110879,5.85,29.17,157.38,5.4,198.51,15.27,1,,,,,,
9.5,12,12,6.75,1.6407367445110879,5.85,23.6,159.66,6.77,219.77,16.09,1,,,,,,
11.5,12,12,6.75,1.6408308385469619,6.87,22.87,181.8,7.95,254.44,14.64,1,,,,,,
11.5,12,12,6.75,1.6408308385469619,6.87,23.96,182.55,7.62,245.29,14.92,1,,,,,,
11.5,12,12,6.75,1.6408308385469619,6.87,18.71,172.74,9.23,205.41,14.64,1,,,,,,
11.5,12,12,6.75,1.6408308385469619,6.87,20.4,160.46,7.87,201.33,12.97,2,,,,,,
9.0,11,11,6.75,1.334275717831047,5.6,26.26,151.95,5.79,198.0,16.08,1,,,,,,
10.5,11,11,6.75,1.3345305432162278,6.36,20.22,154.48,7.64,208.26,14.19,1,,,,,,
10.5,11,10,6.75,1.3345305432162278,6.36,7.24,65.78,9.09,86.1,5.77,1,,,,,,
10.5,11,11,6.75,1.3345305432162278,6.36,21.35,149.85,7.02,215.42,13.32,1,,,,,,
10.5,11,11,6.75,1.3345305432162278,6.36,22.76,163.44,7.18,225.7,14.7,1,,,,,,
12.5,9,9,6.75,0.7983229150017223,7.38,19.54,146.49,7.5,210.35,10.15,2,,,,,,
8.5,10,10,6.75,1.052632726009473,5.34,21.24,139.31,6.56,195.33,15.79,1,,,,,,
13.0,9,9,6.75,0.79849012756017,7.64,19.86,194.31,9.79,255.62,14.22,1,,,,,,
13.0,9,9,6.75,0.79849012756017,7.64,28.93,207.93,7.19,293.31,14.81,1,,,,,,
13.0,9,9,6.75,0.79849012756017,7.64,26.42,188.49,7.13,281.58,14.01,1,,,,,,
6.5,11,11,6.75,1.3354351167461032,4.32,26.59,151.9,5.71,204.9,22.44,1,,,,,,
9.0,13,13,6.75,1.9733825742711284,5.6,23.71,157.04,6.62,208.79,16.15,1,,,,,,
5.5,9,9,6.75,0.7989222683118123,3.81,32.68,136.19,4.17,190.77,24.21,1,,,,,,
8.5,9,9,6.75,0.7992211438220073,5.34,25.11,150.2,5.98,179.61,17.02,1,,,,,,
10.5,10,10,6.74,1.0544438859980072,6.36,21.34,147.84,6.93,221.31,13.14,1,,,,,,
10.5,10,10,6.74,1.0544438859980072,6.36,18.08,158.5,8.77,209.42,14.2,1,,,,,,
3.0,6,6,6.74,0.2326669874147761,2.53,40.01,90.21,2.25,95.43,29.18,1,,,,,,
5.5,8,8,6.74,0.5762138483841833,3.81,47.33,139.41,2.95,190.97,24.59,1,,,,,,
12.0,12,12,6.74,1.6452108769789096,7.13,19.49,175.47,9.0,218.1,14.0,1,,,,,,
12.0,12,12,6.74,1.6452108769789096,7.13,22.91,170.6,7.45,225.6,13.36,2,,,,,,
13.0,10,10,6.74,1.0551476685616534,7.64,22.22,171.85,7.73,234.14,11.89,1,,,,,,
13.0,10,10,6.74,1.0551476685616534,7.64,18.67,188.1,10.08,267.89,13.05,1,,,,,,
13.0,10,10,6.74,1.0551476685616534,7.64,19.22,157.57,8.2,216.98,10.97,1,,,,,,
8.0,11,11,6.74,1.3378992340568632,5.08,38.25,166.39,4.35,226.88,20.15,1,,,,,,
10.5,8,8,6.74,0.5766490001551602,6.36,20.61,143.12,6.95,177.39,11.58,1,,,,,,
3.0,7,7,6.74,0.38639338981382454,2.53,30.31,92.39,3.05,140.27,30.24,1,,,,,,
12.5,10,10,6.74,1.05584643597002,7.38,16.04,148.12,9.23,204.46,11.39,1,,,,,,
12.5,10,10,6.74,1.05584643597002,7.38,16.74,176.01,10.52,245.68,13.14,1,,,,,,
12.5,10,10,6.74,1.05584643597002,7.38,23.2,199.1,8.58,263.53,14.94,1,,,,,,
12.5,10,10,6.74,1.05584643597002,7.38,18.95,196.33,10.36,278.8,14.12,1,,,,,,
12.5,10,10,6.74,1.05584643597002,7.38,17.57,153.03,8.71,199.34,11.57,1,,,,,,
12.5,10,10,6.74,1.05584643597002,7.38,16.9,162.39,9.61,212.14,12.01,1,,,,,,
10.0,12,12,6.74,1.6464726012053605,6.11,19.56,166.9,8.53,227.62,15.73,1,,,,,,
3.5,7,6,6.74,0.3865997157600476,2.79,40.42,112.26,2.78,144.21,31.16,1,,,,,,
6.5,7,7,6.74,0.38670901064076346,4.32,31.13,114.61,3.68,169.17,17.26,1,,,,,,
10.0,9,9,6.74,0.8013804696132287,6.11,22.13,129.59,5.86,187.0,11.82,1,,,,,,
12.5,11,11,6.74,1.3391223090351472,7.38,16.38,147.98,9.03,180.22,10.77,1,,,,,,
8.5,12,12,6.74,1.6471752842185274,5.34,20.72,155.0,7.48,210.02,17.49,1,,,,,,
6.0,10,10,6.74,1.0565038838228176,4.06,41.06,166.57,4.06,234.66,26.75,1,,,,,,
6.0,10,10,6.74,1.0565038838228176,4.06,36.99,168.17,4.55,224.24,27.05,1,,,,,,
10.5,12,12,6.74,1.6475685718718862,6.36,20.92,145.56,6.96,183.43,13.19,1,,,,,,
11.0,10,10,6.74,1.056782347993211,6.62,17.83,174.06,9.76,249.2,15.19,1,,,,,,
11.0,10,10,6.74,1.056782347993211,6.62,23.35,218.04,9.34,305.02,18.47,1,,,,,,
11.0,10,10,6.74,1.056782347993211,6.62,20.8,166.83,8.02,223.98,13.79,1,,,,,,
3.0,8,8,6.74,0.5775127009045334,2.53,34.89,86.1,2.47,85.56,28.03,1,,,,,,
6.5,10,10,6.73,1.0570046290847537,4.32,33.25,169.86,5.11,211.18,25.59,1,,,,,,
6.5,10,10,6.73,1.0570046290847537,4.32,23.36,125.78,5.38,154.86,18.84,1,,,,,,
6.5,10,10,6.73,1.0570046290847537,4.32,23.91,128.57,5.38,157.64,19.27,1,,,,,,
12.5,12,12,6.73,1.6481505341971043,7.38,18.78,181.04,9.64,238.13,13.03,1,,,,,,
12.5,12,12,6.73,1.6481505341971043,7.38,18.43,187.32,10.16,250.79,13.74,1,,,,,,
12.5,12,12,6.73,1.6481505341971043,7.38,18.2,194.33,10.68,266.69,13.89,1,,,,,,
9.0,12,12,6.73,1.6482229455559994,5.6,20.14,163.89,8.14,221.41,16.62,1,,,,,,
13.0,11,11,6.73,1.340322714118857,7.64,22.93,200.17,8.73,282.68,13.18,1,,,,,,
