source_id,control_name,is_control,unit,ra,dec,l,b,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,radial_velocity_error,phot_g_mean_mag,bp_rp,abs_g,ruwe,ipd_frac_multi_peak,phot_variable_flag,non_single_star,teff,teff_gspphot,logg_gspphot,mh_gspphot,ag_gspphot,age_flame,age_flame_lower,age_flame_upper,mass_flame,lum_flame,evolstage_flame,flags_flame,teff_gspspec,logg_gspspec,mh_gspspec,alphafe_gspspec,alphafe_gspspec_lower,alphafe_gspspec_upper,flags_gspspec,activityindex_espcs,gaia_rot_period_d,allwise_designation,allwise_ra,allwise_dec,allwise_sep_arcsec,allwise_n_neighbours,allwise_n_mates,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,w4mpro,w4mpro_error,cc_flags,ext_flag,var_flag,ph_qual,tmass_designation,ks_m,ks_msigcom,tmass_ph_qual,tmass_sep_arcsec,w3_snr,w4_snr,ks_w1,w1_w2,v_tan_kms,W1_excess_jy,W1_excess_err_jy,chi_W1,W2_excess_jy,W2_excess_err_jy,chi_W2,W3_excess_jy,W3_excess_err_jy,chi_W3,W4_excess_jy,W4_excess_err_jy,chi_W4,W3_excess_mag,W4_excess_mag,excess_significant,t_bb_k,t_bb_lo_k,t_bb_hi_k,omega_dust_sr,bb_fit_chi2,lum_lsun,lum_source,mass_msun,mass_source,f_ir,f_ir_lo,f_ir_hi,r_bb_au,fmax_1gyr,log_f_fmax_1gyr,log_f_fmax_1gyr_lo,log_f_fmax_1gyr_hi,in_t_cell,above_fmax_3dex,above_fmax_3dex_16pct
289360025565581184,,False,hp3_32,21.14972801035287,20.928845664953236,133.25519839633483,-41.27724339928305,2.1503942634245465,0.022348221,96.22216,25.914834499520445,0.02197204,-10.86401680601814,0.017790707,-44.66601,0.75293535,11.749591,0.9096699,3.4121814640710664,1.1397625,0,NOT_AVAILABLE,0,5835.0,5601.288,4.0726,-0.0709,0.1365,6.6264305,5.937595,7.3171306,1.1470307,3.4714525,463.0,0.0,5835.0,4.19,0.16,0.17,0.09,0.23,10000009999999900999999999999999999,-0.0041949265,,J012435.93+205543.8,21.1497122,20.9288353,0.13345602,1,0,10.098,0.023,10.134,0.021,9.642,0.037,8.172,0.205,0000,0,011n,AAAB,01243590+2055439,10.184,0.018,AAA,0.08599223,29.343243243243247,5.2960975609756105,0.08599999999999852,-0.03599999999999959,61.94531064499301,0.0005623755548669271,0.001569853296392897,0.3582344644299666,0.0005167946976370377,0.0006883857085502465,0.7507342049930368,0.0017097114328446105,0.00018871946124221495,9.059539602279038,0.0037592219711490627,0.0008519052917764586,4.412722878279161,-0.5334198059999994,-1.9543867959999983,True,221.48703590617177,203.81174219552477,250.32236859080115,1.794441257048299e-17,0.552868067210912,3.4714525,flame,1.1470307,flame,0.0015176651686006001,0.0013636614950084205,0.0018823918586957206,2.9416121045044927,9.496956383339033e-07,3.203591523478079,3.080993152299463,3.4131310228320735,False,True,True
1264433016119457664,,False,hp3_140,226.99516769835785,23.961327170365653,34.77994979414504,59.132057119057016,7.062632010143342,0.015651535,451.24213,19.7391636854324,0.013014325,-5.875973349644958,0.014529388,-3.2052824,0.40567282,11.769564,1.1095953,6.0143968922727,1.0169373,0,VARIABLE,0,5165.0,5122.75,4.6135,0.0646,0.1776,,,,0.86455864,0.3567501,100.0,0.0,5165.0,5.02,-0.01,0.08,0.03,0.13,1000009999999999999999999999999999,0.042265616,,J150758.83+235740.9,226.9951326,23.9613688,0.11913754,1,0,9.739,0.023,9.792,0.021,9.586,0.033,8.282,0.177,d000,0,100n,AAAB,15075883+2357410,9.811,0.019,AAA,0.26068208,32.9,6.133898305084747,0.07199999999999918,-0.05299999999999905,13.82358103236115,2.160156834331295e-05,0.0024254933011462806,0.008906051537270424,0.0002718147820554434,0.0009695202218691745,0.2803600955650017,0.0008022374992188936,0.00021641860040963844,3.706878695733239,0.003005384734833961,0.0006669569368326972,4.5061151160765975,-0.20621214099999935,-1.4562323759999996,True,183.35680987106375,165.48320348531968,204.49324229537126,2.776734111940745e-17,0.07841778357306034,0.3567501,flame,0.86455864,flame,0.000995006921025449,0.0008289929329249662,0.0012150596353358775,1.375987142701393,6.368582245845718e-07,3.193783339806767,3.005558036071884,3.3816110912524855,False,True,True
4661390785940502912,,False,hp3_517,76.61469509377056,-68.25006546899775,279.0857187442058,-34.70547492415451,2.298880908923837,0.011074482,207.5836,-4.865864799133914,0.012959555,26.30168801458012,0.013778412,-3.5525177,2.0882516,12.517438,0.7600994,4.325020368445431,0.8939336,0,NOT_AVAILABLE,0,6045.0176,6045.0176,4.3794,-0.2814,0.114,4.374887,3.4214568,5.3874083,1.0653216,1.4632264,289.0,0.0,,,,,,,,,,J050627.53-681500.4,76.6147413,-68.2501175,0.057295773,1,0,11.144,0.023,11.171,0.021,10.612,0.049,8.675,0.156,0d00,0,220n,AAAB,05062754-6815006,11.174,0.025,AAA,0.030075202,22.15714285714286,6.959615384615385,0.02999999999999936,-0.026999999999999247,55.1564444576875,-0.00029627334786537507,0.0006778561691189082,-0.4370740599004615,-9.816418839464752e-05,0.00029534614061300766,-0.3323699716911898,0.0007251980050308185,9.490165018432042e-05,7.641574236299582,0.0025340016727451883,0.0004076999757388581,6.215358900016906,-0.5587980119999972,-2.4389999999999996,True,187.51958798016338,175.6693525459416,201.83586664354615,2.1140884846567834e-17,0.1135494602859927,1.4632264,flame,1.0653216,flame,0.0019070678061767015,0.0016658694468864924,0.0022044080088440576,2.6643354088870397,1.234822023413572e-06,3.188761768098748,3.101508152995127,3.31791720766621,False,True,True
4658727528232702976,,False,hp3_517,80.83332983972072,-68.2937431020019,278.7529458783473,-33.16800956663492,2.3734859712378933,0.012494575,189.96132,1.50672912586369,0.01478483,12.615299608907538,0.01646456,3.377134,0.83029544,11.2284355,0.5498457,3.1053688455721336,0.71542704,0,NOT_AVAILABLE,0,6910.0,6758.6094,4.1496,-0.3187,0.074,1.602407,1.2172396,2.0145676,1.3809224,4.425663,207.0,0.0,6910.0,4.35,-0.36,0.48,0.35,0.68,20000009999999999999999999999999999,-0.0023609176,,J052319.99-681737.5,80.833301,-68.2937634,0.031079305,1,0,10.249,0.022,10.268,0.02,9.627,0.099,8.114,0.192,0h0p,0,140n,AAAB,05232000-6817377,10.32,0.023,AAA,0.10509573,10.966666666666667,5.6546875000000005,0.07099999999999973,-0.019000000000000128,25.375118990421754,0.0004045722480580591,0.0014657334466175286,0.27602034257435415,0.00020839370877226947,0.0006372076897964577,0.32704204941223536,0.0021026074214309026,0.0004205358863449241,4.999828765401346,0.004085208695603813,0.0008413436732685715,4.855576651254789,-0.6909922850000005,-2.1339691400000005,True,232.91693935866564,208.33906400465636,266.0976649561786,1.7251437476983072e-17,0.09725534850331262,4.425663,flame,1.3809224,flame,0.001148890920795112,0.0010315262043892523,0.0013430097120309145,3.0034017796043875,7.564050664046974e-07,3.181524368314855,2.956766496086147,3.4408353121253543,False,True,False
3409071231106761984,,False,hp3_378,74.98576447367483,21.034789303538176,180.78922459148092,-12.984971179431644,2.289909385423438,0.016652014,137.51546,17.167831275750547,0.017971748,-4.477058440713496,0.012824886,24.268753,0.6208271,11.915964,1.0675697,3.715055485522143,0.9548537,0,NOT_AVAILABLE,0,6538.0,6009.069,3.8668,-0.3046,0.6821,4.8730936,4.3241377,5.4253902,1.224578,4.357981,409.0,0.0,6538.0,4.25,0.24,0.06,0.0,0.13,10000009999999900999999999999999999,-0.010471611,,J045956.57+210205.2,74.9857284,21.0348051,0.041021407,1,0,10.02,0.023,10.02,0.021,9.269,0.038,7.241,0.137,0000,2,000n,AAAB,04595655+2102053,10.118,0.017,AAA,0.110822745,28.57105263157895,7.924817518248175,0.09800000000000075,0.0,36.728709164813814,0.00072387918928489,0.0017538199029265066,0.41274431204537654,0.0013554403678640668,0.0007304357850506767,1.8556598616947937,0.003322716568223843,0.00024903057911436645,13.342604671444372,0.00981633411205557,0.0013405304191583941,7.322723879864223,-0.8314729089999996,-2.8075944239999995,True,198.51333088103866,188.09096959161016,209.6878311858845,6.863120751428248e-17,3.4235884419153146,4.357981,flame,1.224578,flame,0.002631233008537583,0.002365394696456977,0.0029125172478657218,4.102888605205115,1.7446084275838045e-06,3.178461342619447,3.1005412893807844,3.247533806557951,False,True,True
4532375255421634304,,False,hp3_503,281.62595879680305,22.830928648616112,52.981496346506425,11.22052491240386,3.498692922793028,0.016095761,217.36736,8.100556308880236,0.010813629,16.43189911898115,0.014847257,-36.375233,0.35814187,11.818485,0.967823,4.5380141325504795,1.3181733,0,NOT_AVAILABLE,0,5974.0,5597.2124,4.2943,-0.1575,0.2491,13.35544,12.058893,13.5,0.9289613,1.3936908,407.0,0.0,5974.0,4.48,0.04,0.1,0.06,0.13,10000009999999900999999999999999999,0.0020454524,,J184630.22+224951.3,281.625945,22.8309302,0.09671113,1,0,10.11,0.022,10.13,0.02,9.695,0.035,7.906,0.167,0000,0,211n,AAAB,18463022+2249510,10.207,0.018,AAA,0.051874083,31.02,6.50119760479042,0.09700000000000131,-0.02000000000000135,24.82239162032006,0.0007811516799265186,0.0015137444647640307,0.5160393303557269,0.0008950358724345037,0.0006705160540824503,1.3348462978403872,0.0015478612462484632,0.0001758068913695112,8.80432635029742,0.005024745967974711,0.0008864316358504839,5.668509295873376,-0.49993062000000205,-2.2428612400000003,True,192.17828386569616,179.80537473642835,205.22414194908245,3.992459818828526e-17,1.7795769677344568,1.3936908,flame,0.9289613,flame,0.0018008626898033187,0.0015403667079554753,0.002054671046515965,2.475717049658941,1.1949262417445667e-06,3.1781395017104166,3.0817694325386125,3.273845720899992,False,True,True
3215964106999942528,,False,hp3_357,83.64111872494796,-3.4029543889651523,207.05630477644695,-18.63307624739064,2.3302071928328707,0.012669003,183.9298,12.606008442699054,0.011750306,-19.13279189851193,0.009356802,-21.679104,0.54792726,12.423417,1.1608248,4.260389692476519,1.077786,0,NOT_AVAILABLE,0,5866.0,5593.382,4.1056,-0.5367,0.6324,9.3953705,8.520239,10.300824,1.0464263,2.5729926,465.0,0.0,5866.0,3.95,-0.06,0.14,0.07,0.25,10000009999999999999999999999999999,-0.0057649575,,J053433.86-032410.4,83.6410966,-3.4029109,0.05157757,1,0,10.331,0.023,10.354,0.021,9.723,0.059,7.551,0.176,00pp,0,001n,AAAB,05343385-0324102,10.452,0.024,AAA,0.1237932,18.40169491525424,6.168750000000001,0.12100000000000044,-0.022999999999999687,46.61184442240218,0.0010162053558654856,0.0014266881060581457,0.7122827698292099,0.001040058200472557,0.0005655927220912891,1.838881866490296,0.001958776170433632,0.00024183502966680846,8.09963789419739,0.007386500699500392,0.0012940352327217074,5.708114054950865,-0.7082422639999985,-2.8227267919999988,True,183.01451731697793,170.36594833036,198.99881375481,6.80005854984796e-17,3.3747895213180383,2.5729926,flame,1.0464263,flame,0.0030805487809620123,0.002650502284964087,0.003665829898348552,3.709151733108146,2.0454282106554735e-06,3.177843848836947,3.0849712865176024,3.2949413876012947,False,True,True
2289810622149269888,,False,hp3_254,294.28162205581043,76.42355195542775,108.3788418756197,23.695080236074965,2.9537431189523926,0.011454545,257.8665,18.56585046624345,0.014672154,18.28182304573296,0.01525733,-44.90341,0.48410413,11.633605,0.77307796,3.985468614540279,0.92187035,0,NOT_AVAILABLE,0,6184.0,5822.43,4.2003,0.0112,0.0007,9.078657,8.118779,10.038298,1.0139303,1.7967622,385.0,0.0,6184.0,4.29,0.41,-0.0,-0.07,0.09,10000009999999999999999999999999999,-0.008080821,,J193707.55+762524.6,294.2814768,76.4235194,0.024149803,1,0,10.239,0.021,10.289,0.019,9.871,0.033,8.455,0.184,HH00,0,nn1n,AAAB,19370750+7625244,10.319,0.023,AAA,0.05011647,32.9,5.90054347826087,0.08000000000000007,-0.049999999999998934,41.817368197299885,0.00045507138444582373,0.0014635315705267132,0.31094059985467015,0.00012161414653482673,0.0006299308736620471,0.1930595111616513,0.0011984212279869243,0.0001511223608546645,7.930138340939863,0.002811447754871672,0.0005898967140480179,4.76600002664673,-0.44453844079999966,-1.804,True,215.88322935710974,197.1933035154108,242.49435917627423,1.4614981975446878e-17,0.03626152757009981,1.7967622,flame,1.0139303,flame,0.0011424540696547889,0.0010017410409918178,0.0013337573714716753,2.2275830361505675,7.646811206702422e-07,3.174358381093291,3.0298110156728275,3.3535446866499092,False,True,True
2545032147404601856,,False,hp3_282,2.3040854276841034,-0.7521508074618564,100.16949747475616,-61.74365430322042,5.646570646101778,0.021535438,262.199,2.2191564261826366,0.027272398,6.822903095191523,0.017915474,,,9.79027,0.6802168,3.549193830558087,1.0026188,20,NOT_AVAILABLE,0,6140.21,6140.21,4.0559,-0.5185,0.0264,4.053854,3.483936,4.6237364,1.2092472,2.8738446,312.0,0.0,,,,,,,,,,J000912.97-004507.7,2.3040432,-0.752161,0.14029114,1,0,8.518,0.022,8.546,0.02,8.073,0.03,6.719,0.203,00OP,1,21nn,AAAB,00091297-0045079,8.575,0.023,AAA,0.058629774,36.190000000000005,5.348275862068966,0.05699999999999861,-0.027999999999998693,6.023402230768262,-0.0002234716910300416,0.007252110962975347,-0.030814709285468124,0.00016961898600008352,0.003158977430685803,0.05369426965588033,0.006900013404160502,0.0007355129801293988,9.38122587985678,0.013890204602621595,0.003218090522336965,4.316287719754564,-0.5003956639999984,-1.7973956639999988,True,229.37950601930015,210.24738507668727,253.10595903647226,5.960936979151748e-17,0.0031521589260731005,2.8738446,flame,1.2092472,flame,0.001016017198573462,0.0009192914173908285,0.001184482769147081,2.4954497360695753,6.804658939232314e-07,3.174094696978653,3.044276982199249,3.356940411708401,False,True,True
2080614378759280128,,False,hp3_230,295.51079818286746,47.392740746565806,80.50323370856898,11.750630257160958,3.5957294746764896,0.010095464,356.1728,-3.9982703819945735,0.01223496,-33.40236377831405,0.011569502,-102.98779,1.1101944,11.907932,0.78936577,4.686867050352248,0.9123225,0,NOT_AVAILABLE,0,5925.0,5686.9136,4.368,-0.8984,0.0006,8.143742,6.981552,9.30552,0.9532701,1.0018815,307.0,0.0,5925.0,4.04,-0.58,0.24,0.05,0.43,20000009999999999999999999999999999,0.01088512,,J194202.60+472334.0,295.5108336,47.3928014,0.07470424,1,0,10.409,0.022,10.386,0.019,10.058,0.054,8.174,0.16,dDDD,1,8nnn,AAAB,19420259+4723345,10.523,0.016,AAA,0.052329272,20.105555555555558,6.7856250000000005,0.11399999999999899,0.023000000000001464,44.350740208881405,0.0010197617786634472,0.0011817188622514439,0.8629478729996477,0.0012452274938613492,0.0005017072909557457,2.481980063493212,0.0010391966334633755,0.00017036952201106845,6.099662787079145,0.003949373765133695,0.0006635036508580784,5.9523014832339705,-0.46121268459999876,-2.2890000000000024,True,182.55248525271077,170.36339224402874,198.34281293722444,3.623285794666389e-17,6.156929884833031,1.0018815,flame,0.9532701,flame,0.0017525245169122473,0.001569478668110965,0.0020675540074724347,2.326264492543145,1.1928057081684708e-06,3.1670943934715696,3.0591087914127932,3.3109573607849976,False,True,True
3216191598532238592,,False,hp3_357,85.84319871508758,-2.9760621631185646,207.72311191159707,-16.48545960117156,10.25409111288264,0.014192702,722.4904,26.55955340042418,0.013436266,44.83825313498762,0.012087266,1.937539,0.27523375,10.706649,0.99708366,5.7611348602587675,1.0809191,0,NOT_AVAILABLE,0,5224.0,5289.66,4.6062,-0.0598,0.0905,,,,,0.40933964,,20.0,5224.0,4.39,-0.18,0.1,0.08,0.14,9999109900029900999999999999,0.022606628,,J054322.35-025833.9,85.8431523,-2.9761093,0.08224531,1,0,8.918,0.023,8.974,0.02,8.75,0.033,7.813,0.211,0000,0,000n,AAAB,05432233-0258345,8.949,0.019,AAA,0.048360683,32.9,5.145497630331755,0.031000000000000583,-0.05600000000000094,24.092366740467767,-0.0029304449230981022,0.00491940761427752,-0.5956906101037689,-0.0014528519467686615,0.0021173004297365796,-0.6861812931051149,0.0015705513614818149,0.00047269324986381605,3.322559317134937,0.003938122721437648,0.0012282737864414428,3.2062254889011226,-0.18517498040000024,-1.0743499608000007,True,210.44405083621234,182.28691739459362,252.39459663929057,2.2344807122773186e-17,0.4730960556516497,0.40933964,flame,0.7998728407792111,ml_relation,0.0005744417067718165,0.00048210430023012886,0.0007361649695623948,1.1189096216874959,3.9151551322287187e-07,3.16649698888906,2.9298841267166087,3.4873758139521676,False,True,False
1388405627914668672,,False,hp3_154,230.00588044221044,38.51673319100205,62.66472898026,57.036576355371565,2.2927202168005256,0.015816575,144.95682,2.3697478079616734,0.015305465,-13.60001355856832,0.02065339,-9.122492,0.43491343,11.71569,0.763854,3.5174453026220966,1.1469524,0,NOT_AVAILABLE,0,6126.0,5846.2344,4.1545,-0.0325,0.002,7.5923066,6.8045053,8.369423,1.0888237,2.7442188,423.0,0.0,6126.0,4.1,0.23,0.01,-0.06,0.07,10000009999999900999999999999999999,-0.0197838,,J152001.41+383100.3,230.0058892,38.5167626,0.049398866,1,0,10.377,0.022,10.407,0.02,9.976,0.035,8.714,0.217,0000,0,000n,AAAB,15200141+3831006,10.417,0.016,AAA,0.17981169,31.02,5.0032258064516135,0.03999999999999915,-0.02999999999999936,28.543325504836456,-0.00039751024321724865,0.001296752107592131,-0.3065429706186204,-0.00011753133754283801,0.0005500596267018242,-0.21367017653624173,0.0010744111633417541,0.0001380670756310318,7.78180575224895,0.0021318184514400353,0.0005479110189359947,3.8908114233217637,-0.43772291999999774,-1.643,True,230.69360034856768,208.0057149304762,267.82000876960035,9.256971395907288e-18,0.049813976428364624,2.7442188,flame,1.0888237,flame,0.0010253948752807444,0.0008754434615722246,0.0012012769791849335,2.410819448686554,7.011811710439178e-07,3.1650608972094436,2.9943294998599943,3.3981638805849435,False,True,False
3488916184967006336,,False,hp3_387,183.55100911783512,-24.7143553751211,292.2752418240144,37.38571788664282,2.6411718812466334,0.020966161,125.973076,-28.22322809015941,0.020098587,-0.0372819878003409,0.023686364,89.18971,1.2585175,11.88166,0.83347034,3.9906433249440774,1.0527617,0,NOT_AVAILABLE,0,5788.0,5854.604,4.1963,-0.7478,0.1377,8.793076,7.891643,9.695102,1.0369205,2.1288612,406.0,0.0,5788.0,3.88,-0.3,-0.16,-0.29,0.02,20000009999999999999999999999999999,0.0016659088,,J121412.25-244251.7,183.551074,-24.7143688,0.07597055,1,0,10.338,0.022,10.323,0.021,9.752,0.04,7.573,0.145,0000,1,002n,AAAB,12141228-2442516,10.422,0.023,AAA,0.052679207,27.142500000000002,7.487586206896553,0.0840000000000014,0.014999999999998792,50.65611077118683,0.0004478676182142448,0.0013277237418459985,0.3373198837218598,0.0009554175644940852,0.0005809085324924657,1.6446953540082094,0.0018235764921145686,0.0001751878656195578,10.40926256887387,0.007220009344766275,0.001045105495744816,6.908402428427368,-0.6653305931999999,-2.7890000000000015,True,180.20742118308425,172.5882963708613,191.16446541057815,7.125976517298931e-17,2.70068674768704,2.1288612,flame,1.0369205,flame,0.0028549288335841276,0.0024748230768223004,0.00322486597332879,3.479803674316487,1.952328185940445e-06,3.165042462539424,3.1018847825526863,3.2471111078212744,False,True,True
4760362328632743296,,False,hp3_528,79.21302191695207,-62.747158183859554,272.26666262650895,-34.66858592585505,5.148632933283147,0.011210843,459.25473,11.43739550433754,0.013897835,-6.408883714192829,0.015056428,24.183315,0.79786336,11.730605,0.95878506,5.289064651666614,0.88073605,0,NOT_AVAILABLE,0,5229.0,5352.2524,4.4998,0.1222,0.0482,11.004032,8.596505,12.822394,0.8605278,0.59781295,310.0,0.0,5229.0,4.0,0.25,-0.01,-0.06,0.08,10000009999999999999999999999999999,0.0037359667,,J051651.12-624449.6,79.2130068,-62.7471313,0.07228884,1,0,10.027,0.023,10.083,0.02,9.898,0.028,9.095,0.189,h000,0,121n,AAAB,05165108-6244496,10.095,0.024,AAA,0.08076721,38.775000000000006,5.744444444444445,0.06800000000000139,-0.05600000000000094,12.07124453008511,6.625402384160053e-05,0.0017305961847510455,0.03828393037346924,5.149919259306995e-06,0.000772067737244918,0.006670294600942922,0.0005463769901306839,0.00015934391859136944,3.428916490574353,0.0011171190930745335,0.0003398443505929174,3.2871492232415385,-0.18547289640000064,-0.9429457927999996,True,227.91534901507117,193.39016475225242,283.86990494195453,4.9515066727535064e-18,6.684986916046277e-05,0.59781295,flame,0.8605278,flame,0.00047564547992834535,0.0004054218063946952,0.0006022805596131767,1.1528211200998237,3.268218312864496e-07,3.162972314836945,2.855871693468972,3.6231498798343784,False,True,False
3980208624848040064,,False,hp3_441,174.00321229047933,21.7041001389599,226.377738637178,72.01636903546643,3.6145968713940193,0.020108646,179.75337,2.813955355633996,0.019725874,-23.82092413978013,0.017596848,-6.071677,0.32276487,9.906216,0.65447044,2.696515341774221,1.0832614,0,NOT_AVAILABLE,0,6340.0,6215.712,3.9308,0.0624,0.0008,2.7630496,2.4167488,3.109276,1.4246055,5.8655925,302.0,0.0,6340.0,4.06,0.17,0.11,0.08,0.13,9999010000999901999999999999,-0.02010699,,J113600.77+214214.8,174.0032312,21.7041238,0.08863527,1,0,8.748,0.021,8.779,0.017,8.15,0.023,6.618,0.087,0000,1,nnnn,AAAA,11360076+2142151,8.808,0.021,UAA,0.0027823872,47.20434782608696,12.479310344827589,0.0600000000000005,-0.031000000000000583,31.457878780850244,9.028019191854864e-05,0.0057356307995162035,0.01574023766072316,6.174604488946162e-05,0.0024492783842630394,0.02520989254883753,0.007901451898737219,0.000554707292621751,14.244362754619731,0.01619869217367861,0.0015205314888867324,10.653309248819697,-0.6569105911999993,-2.1319105912000005,True,227.66862362065103,218.39415816179823,240.03936363656382,7.16484286141941e-17,0.0025423615603918457,5.8655925,flame,1.4246055,flame,0.0014170613815291603,0.0013464305858427671,0.0015300002556834212,3.6188950844105494,9.89074885037617e-07,3.156159488351223,3.084045724275019,3.255828501095286,False,True,True
5584908569571793920,,False,hp3_620,112.25605696848392,-39.84337918664001,252.5639004454025,-10.403502012561336,4.9054150722203484,0.010724195,457.41568,-14.108036306115476,0.011465526,-1.188248817140498,0.013520204,,,11.5105915,1.0185518,4.963970305723734,0.84595305,0,VARIABLE,0,5141.6045,5141.6045,4.3502,-0.0904,0.0277,,,,,0.82139325,354.0,20.0,,,,,,,,0.07978026,,J072901.46-395036.1,112.2561056,-39.8433765,0.05806239,1,0,9.621,0.021,9.688,0.019,9.459,0.03,8.048,0.134,hh00,0,410n,AAAB,07290147-3950360,9.763,0.023,AAA,0.061278053,36.190000000000005,8.10223880597015,0.14199999999999946,-0.06700000000000017,13.68192550680528,0.002823434167320872,0.002407635518313458,1.172699997921064,0.0013453252461950345,0.0010384004818922074,1.295574558809467,0.0012178937085164064,0.00022866107421885942,5.326196042229375,0.003944793017986571,0.0006275024932790681,6.286497759351866,-0.288886892000001,-1.6507737840000003,True,192.30998012965674,176.50742034074685,209.37795776406594,2.9990054831283653e-17,1.678250031452039,0.82139325,flame,0.952001828220772,ml_relation,0.001170800203254013,0.001040797945632869,0.0013752212220012818,1.898009279903178,8.203686191292589e-07,3.1544737498438886,3.002866667556653,3.3132922607038227,False,True,True
5142512300830150144,,False,hp3_570,26.37679889656656,-16.0655129893827,174.26319651023658,-73.281008970844,4.198477956288558,0.020830974,201.54977,-45.08588760375245,0.023738116,-43.26518479113521,0.013767011,2.5211792,0.35756794,11.022945,0.75012684,4.138404386528627,1.117977,0,NOT_AVAILABLE,0,6240.0,5869.6943,4.2254,-0.2434,0.0024,7.215522,6.3134036,8.112729,1.0376052,1.6069993,346.0,0.0,6240.0,4.37,0.06,0.07,0.02,0.15,10000009922999900999901999999999999,0.001430399,,J014530.43-160355.6,26.3768273,-16.0654519,0.1408057,1,0,9.664,0.021,9.683,0.018,9.255,0.039,7.564,0.18,0000,0,nnnn,AAAB,01453047-1603551,9.749,0.021,AAA,0.041616533,27.83846153846154,6.031666666666667,0.08500000000000085,-0.019000000000000128,70.55350446260601,0.0009979124433268857,0.0024573856645695126,0.4060870288757467,0.000913816012272875,0.0010496286428797583,0.8706088753120645,0.002288509678612504,0.00028550240416353714,8.015728222385247,0.006770596745140188,0.001309355020547367,5.17094037819459,-0.49099746319999904,-2.125,True,198.38286975108065,185.34030941784994,216.84348488187283,4.7280899192574356e-17,0.7534508350672325,1.6069993,flame,1.0376052,flame,0.0014584913169363237,0.0012327929722981115,0.001668006760087681,2.4947436148866706,1.0331082634467378e-06,3.149758012594336,3.0384214268466603,3.2853882285599094,False,True,True
3223058392243250048,,False,hp3_357,86.63313121633422,2.2170409752724813,203.362556081242,-13.348054567856025,2.6377495151992547,0.020959351,125.85072,-18.1157890674809,0.017722603,-7.917415100198016,0.015653724,12.467326,0.9696579,12.054075,0.83778477,4.160242759441122,1.1187426,0,NOT_AVAILABLE,0,5992.0,6083.469,4.1219,-0.8443,0.3062,4.661361,3.9656518,5.3577514,1.130365,2.1346364,319.0,0.0,5992.0,3.92,-0.65,0.36,0.1,0.49,20000009999999999999999999999999999,-0.0036603275,,J054631.95+021301.4,86.6331473,2.2170622,0.05349608,1,0,10.526,0.023,10.548,0.021,9.909,0.052,7.777,0.182,dhh0,0,110n,AAAB,05463196+0213014,10.602,0.021,AAA,0.029434916,20.87884615384616,5.965384615384616,0.07600000000000051,-0.02200000000000024,35.530600474461885,0.0002354315715223168,0.0011176180616816439,0.2106547662338872,0.000374188153248467,0.00048051484982159913,0.7787233909366005,0.0016170350138682878,0.00018319314024517927,8.826940854357892,0.005972160070759492,0.0010867787085049397,5.495286228946531,-0.6882443045999986,-2.765000000000002,True,184.2114078272296,174.00197697857467,198.5295551806281,5.297882960218059e-17,0.6055656319805628,2.1346364,flame,1.130365,flame,0.002317278973883803,0.002014925118410059,0.0027344285484257845,3.334688906584232,1.6427502182996436e-06,3.14940678745115,3.080312609341751,3.2681244135162757,False,True,True
6179352453018512256,,False,hp3_686,196.13325951830856,-33.81957704337763,306.04068274983706,28.973116069798408,4.6218260953059245,0.019356297,238.77635,-32.308653888605164,0.019092213,12.152239005524669,0.016175784,0.45408338,0.36568764,11.365963,0.827178,4.690031001615608,1.0711571,0,NOT_AVAILABLE,0,5993.0,5610.4897,4.3884,-0.2936,0.0006,11.086725,9.786384,12.393499,0.9180863,0.9792869,331.0,0.0,5993.0,4.43,0.0,0.1,0.07,0.16,9999999900999900999999999999,-0.0009948584,,J130432.00-334910.5,196.1333495,-33.8195844,0.102002695,1,0,9.903,0.022,9.932,0.02,9.633,0.036,8.323,0.211,0000,0,010n,AAAB,13043202-3349106,9.972,0.021,AAA,0.042598795,30.15833333333334,5.145497630331755,0.06899999999999906,-0.028999999999999915,35.40459330783731,0.00021481748806815443,0.0019868918606982537,0.10811735269410237,0.0004154201807465459,0.0008514967491859677,0.48787054224656556,0.0011774504577369035,0.00020478171552187178,5.7497831519589235,0.0030119755602660333,0.0007642162562155871,3.941260782885451,-0.3344564400000006,-1.5889999999999993,True,208.99445094989417,187.3944602807601,233.4182313508313,1.761849671491755e-17,0.23540228208266642,0.9792869,flame,0.9180863,flame,0.0009065079442558055,0.0007628928349594521,0.0011158814505759,1.7547363578284718,6.4479717908644e-07,3.1479484856103386,2.970253841084567,3.345414765296109,False,True,False
